Speed,Actual,Predicted_sum,Predicted,rate,MAE,MSE,MAPE,slope
0,178.40700000000004,409.9454,409.9454,178.40700000000004,587.9017968839637,1231446.7951309087,64.32296686951526,0.0
0,534.0790000000001,786.9345,376.9891,355.672,587.9017968839637,1231446.7951309087,64.32296686951526,0.0
0,1060.313,1491.1224,704.1879,526.2339999999999,587.9017968839637,1231446.7951309087,64.32296686951526,0.0
1,2260.172,2965.9175,1474.7952,1199.859,587.9017968839637,1231446.7951309087,64.32296686951526,0.0
7,4646.1410000000005,6597.7754,3631.858,2385.9690000000005,587.9017968839637,1231446.7951309087,64.32296686951526,0.0
17,6920.954,10940.973,4343.197,2274.812999999999,587.9017968839637,1231446.7951309087,64.32296686951526,0.0
23,7527.6410000000005,11267.384,326.41153,606.6870000000008,587.9017968839637,1231446.7951309087,64.32296686951526,0.0
22,8725.282,12706.319,1438.9352,1197.6409999999987,587.9017968839637,1231446.7951309087,64.32296686951526,0.0
25,10257.954,14076.789,1370.4696,1532.6720000000005,587.9017968839637,1231446.7951309087,64.32296686951526,0.0
27,11713.313,16000.651,1923.8624,1455.3590000000004,587.9017968839637,1231446.7951309087,64.32296686951526,0.0
30,14577.329,20358.514,4357.862,2864.0159999999996,587.9017968839637,1231446.7951309087,64.32296686951526,0.0
36,21372.563000000002,30403.648,10045.135,6795.234,587.9017968839637,1231446.7951309087,64.32296686951526,0.0
46,22063.376,32271.168,1867.5195,690.8129999999983,587.9017968839637,1231446.7951309087,64.32296686951526,0.0
45,22099.797000000002,32667.85,396.68134,36.421000000002095,587.9017968839637,1231446.7951309087,64.32296686951526,0.0
42,22099.797000000002,33049.332,381.48236,0.0,587.9017968839637,1231446.7951309087,64.32296686951526,0.0
40,22099.797000000002,33419.67,370.34058,0.0,587.9017968839637,1231446.7951309087,64.32296686951526,0.0
38,22099.797000000002,33844.742,425.07016,0.0,587.9017968839637,1231446.7951309087,64.32296686951526,0.0
