Speed,Actual,Predicted_sum,Predicted,rate,MAE,MSE,MAPE,slope
0,321.406,414.92908,414.92908,321.406,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
0,720.453,748.2628,333.33377,399.047,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
0,1605.219,1251.0503,502.78745,884.766,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
1,2279.047,1924.769,673.7188,673.828,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
3,2714.735,2799.5618,874.7927,435.6880000000001,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
6,3458.313,3826.426,1026.8643,743.578,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
9,4507.2970000000005,5074.7734,1248.3473,1048.9840000000004,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
13,4699.5470000000005,5596.223,521.4499,192.25,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
13,5465.953,6412.8906,816.6673,766.406,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
15,5872.625,6935.3755,522.4849,406.67199999999957,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
15,6221.391,7461.6855,526.30994,348.7659999999996,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
15,6799.032,8113.4473,651.7617,577.6410000000005,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
15,7775.782,9297.1045,1183.6571,976.75,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
18,8235.937999999998,10106.023,808.9191,460.15599999999904,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
19,8709.828,10602.73,496.70712,473.89000000000124,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
19,8799.25,10958.25,355.51938,89.42200000000048,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
17,9472.671999999999,11525.93,567.6802,673.4219999999987,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
17,10041.437999999998,12229.318,703.38873,568.7659999999996,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
18,10458.766,12716.242,486.92346,417.32800000000134,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
17,11149.905999999999,13558.455,842.2129,691.1399999999994,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
18,12344.828,14940.334,1381.8788,1194.9220000000005,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
21,13513.609999999999,16440.746,1500.4125,1168.7819999999992,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
24,14366.296999999999,17255.977,815.23114,852.6869999999999,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
25,14735.062999999998,17909.441,653.46436,368.7659999999996,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
25,15890.437999999998,19134.057,1224.6155,1155.375,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
27,16752.5,20445.979,1311.9219,862.0619999999999,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
29,17589.61,21406.041,960.0634,837.1100000000006,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
30,18503.078,22364.896,958.8553,913.4680000000008,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
31,19340.703,23399.395,1034.4988,837.625,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
32,20109.203,24424.607,1025.2134,768.5,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
33,20773.406000000003,25109.771,685.1645,664.2030000000013,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
33,20972.703,25612.979,503.20734,199.29699999999866,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
32,21424.36,26326.05,713.07275,451.65699999999924,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
32,22227.282,27143.225,817.1746,802.9219999999987,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
32,23187.485,28235.926,1092.702,960.2030000000013,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
33,24222.985,29394.74,1158.8137,1035.5,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
34,25423.938000000002,30611.062,1216.3219,1200.9530000000013,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
35,26514.563000000002,31777.541,1166.4777,1090.625,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
36,27389.172000000002,32371.95,594.4078,874.6090000000004,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
36,27830.641,32752.855,380.90683,441.4689999999973,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
34,29510.36,34303.59,1550.736,1679.719000000001,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
36,31231.516,36034.543,1730.9526,1721.155999999999,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
38,32520.485,37172.75,1138.2076,1288.969000000001,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
39,33699.985,38088.07,915.3208,1179.5000000000036,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
39,34927.452999999994,39528.266,1440.1941,1227.4679999999935,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
41,36264.625,40481.133,952.86914,1337.172000000006,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
41,37312.032,41703.33,1222.194,1047.4069999999992,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
42,38524.344,42927.145,1223.8167,1212.311999999998,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
43,39815.437999999995,43902.223,975.0794,1291.0939999999973,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
43,40874.265999999996,45106.59,1204.3679,1058.8280000000013,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
44,41969.922,46036.742,930.1541,1095.6560000000027,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
44,42835.672,46931.715,894.9721,865.75,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
44,43831.140999999996,47868.61,936.8954,995.4689999999973,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
44,44591.625,48826.914,958.3047,760.484000000004,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
44,45592.562999999995,49576.44,749.52747,1000.9379999999946,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
44,45848.344,49747.652,171.20953,255.78100000000268,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
42,45848.344,49890.082,142.42949,0.0,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
40,45848.344,50045.902,155.81952,0.0,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
38,45848.344,50205.605,159.70392,0.0,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
35,46416.75,50391.582,185.97829,568.4060000000027,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
32,46926.452999999994,50611.562,219.98099,509.70299999999406,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
27,47302.219,50863.707,252.14491,375.76600000000326,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
23,47738.405999999995,51228.664,364.95633,436.1869999999981,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
20,48947.452999999994,52362.543,1133.8787,1209.0469999999987,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
21,50812.485,54235.098,1872.556,1865.0320000000065,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
25,52687.687999999995,56180.734,1945.6384,1875.202999999994,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
29,53234.125,56917.016,736.2819,546.4370000000054,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
29,55300.594,59156.887,2239.8726,2066.4689999999973,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
33,57618.61,61748.14,2591.2554,2318.0160000000033,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
37,59622.437999999995,63327.27,1579.1292,2003.827999999994,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
39,59779.687999999995,63882.812,555.5438,157.25,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
38,61481.515999999996,65519.582,1636.7703,1701.8280000000013,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
40,63876.75,67659.01,2139.422,2395.234000000004,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
42,66022.594,70257.195,2598.189,2145.8439999999973,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
45,67687.42199999999,72323.516,2066.3186,1664.827999999994,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
47,69348.25,73914.555,1591.0402,1660.8280000000086,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
48,70851.594,75918.23,2003.6733,1503.3439999999973,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
50,72547.86,77604.64,1686.4125,1696.2660000000033,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
51,74407.36,79276.414,1671.776,1859.5,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
52,75940.469,81034.81,1758.4019,1533.1089999999967,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
53,77771.985,82612.086,1577.2699,1831.5160000000033,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
54,78374.188,83447.76,835.67285,602.2029999999941,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
53,79341.016,84755.164,1307.4045,966.8280000000086,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
53,81570.17199999999,87021.37,2266.203,2229.155999999988,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
55,83777.438,88901.93,1880.5609,2207.2660000000033,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
56,84994.67199999999,90254.31,1352.3854,1217.2339999999967,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
56,86753.79699999999,91997.89,1743.5748,1759.125,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
57,88853.313,93883.23,1885.3384,2099.5160000000033,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
58,90543.766,95631.13,1747.9093,1690.4530000000086,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
59,92467.375,97088.13,1457.0013,1923.6089999999967,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
59,94507.969,98703.375,1615.2411,2040.5939999999973,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
60,96275.36,100037.164,1333.7861,1767.3910000000033,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
60,98190.578,101309.055,1271.8934,1915.2179999999935,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
60,100308.188,102741.8,1432.739,2117.6100000000006,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
60,102031.641,104417.945,1676.145,1723.4530000000086,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
61,103959.266,105808.91,1390.9612,1927.625,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
61,106078.36,107098.97,1290.061,2119.0939999999973,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
61,107829.53199999999,108397.63,1298.6661,1751.1719999999914,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
61,109759.203,109722.08,1324.444,1929.671000000002,212.87377577116274,78026.54117918623,35.84230555479841,1.5927419354864831
61,111863.938,111184.37,1462.2856,2104.7350000000006,212.87377577116274,78026.54117918623,35.84230555479841,0.0
61,113649.094,112919.4,1735.0298,1785.1560000000027,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
62,115566.578,114352.59,1433.1946,1917.4839999999967,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
62,117624.875,115685.38,1332.7899,2058.297000000006,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
62,119488.79699999999,117035.98,1350.5946,1863.9219999999914,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
62,121216.516,118379.44,1343.4603,1727.7190000000119,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
62,122590.92199999999,119603.14,1223.7037,1374.4059999999881,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
62,123798.29699999999,120594.266,991.1236,1207.375,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
61,125130.391,121842.46,1248.1974,1332.0940000000119,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
61,126105.42199999999,123086.195,1243.7343,975.0309999999881,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
61,127133.141,124217.48,1131.2828,1027.7190000000119,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
60,128194.36,125879.0,1661.5199,1061.2189999999973,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
61,129470.28199999999,127382.58,1503.5756,1275.9219999999914,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
61,130684.42199999999,128951.55,1568.9667,1214.1399999999994,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
61,131922.67200000002,130980.02,2028.4802,1238.2500000000146,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
62,133326.18800000002,133003.62,2023.5984,1403.5160000000033,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
63,134300.48500000002,134382.06,1378.4407,974.2969999999914,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
63,134931.65600000002,135121.28,739.2159,631.1710000000021,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
62,135304.578,135690.38,569.0933,372.9219999999914,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
61,135304.578,136531.58,841.19714,0.0,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
60,136074.266,137859.64,1328.0665,769.6879999999946,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
60,136974.92200000002,139155.92,1296.2802,900.6560000000172,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
60,137621.703,139912.7,756.78076,646.7809999999881,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
59,138056.68800000002,140392.47,479.76678,434.98500000001513,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
58,138056.68800000002,140772.89,380.41614,0.0,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
57,138056.68800000002,140951.14,178.24442,0.0,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
55,138056.68800000002,141139.08,187.94362,0.0,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
54,138056.68800000002,141189.73,50.652008,0.0,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
49,138056.68800000002,141308.1,118.36348,0.0,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
44,138606.65600000002,141609.25,301.152,549.9679999999935,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
43,139057.016,142431.42,822.1688,450.35999999998603,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
42,139694.375,143445.31,1013.88684,637.3589999999967,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
42,139897.953,143965.22,519.9094,203.57800000000861,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
41,139897.953,144264.16,298.942,0.0,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
39,140488.532,145024.83,760.6641,590.5789999999979,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
39,140513.141,145493.31,468.48602,24.60899999999674,212.87377577116274,78026.54117918623,35.84230555479841,1.923620933521016
