Speed,Actual,Predicted_sum,Predicted,rate,MAE,MSE,MAPE,slope
0,273.032,393.41714,393.41714,273.032,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
0,584.235,679.8059,286.3888,311.20300000000003,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
0,938.7189999999999,1040.3188,360.51297,354.4839999999999,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
0,1260.563,1440.8417,400.52286,321.84400000000005,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
0,1618.938,1862.3922,421.55057,358.375,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
0,3051.938,2331.9268,469.5346,1433.0,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
0,4131.282,3036.211,704.2842,1079.344,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
2,5044.907,4036.7627,1000.5517,913.625,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
6,6035.4220000000005,5298.6475,1261.8845,990.5150000000003,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
11,6884.157,6494.0063,1195.359,848.7349999999997,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
14,8553.204,8030.6113,1536.6049,1669.0469999999996,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
18,9285.876,8842.141,811.5288,732.6720000000005,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
19,10072.657,9583.074,740.9331,786.780999999999,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
19,11363.282,11096.193,1513.1195,1290.625,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
22,12837.36,12792.067,1695.8743,1474.0780000000013,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
25,14158.11,14217.139,1425.0713,1320.75,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
27,15533.172,15712.208,1495.0692,1375.062,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
29,16806.468999999997,17204.904,1492.6964,1273.2969999999987,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
31,17548.157,18131.02,926.1146,741.6880000000019,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
31,18718.266,19437.275,1306.2566,1170.1090000000004,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
32,20349.0,21233.469,1796.194,1630.7340000000004,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
34,21645.657,22631.072,1397.6041,1296.6569999999992,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
35,21945.843999999997,23397.229,766.1566,300.1869999999981,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
34,22967.234999999997,24356.287,959.05817,1021.3909999999996,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
34,23817.438,25609.738,1253.4508,850.2030000000013,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
35,24753.093999999997,26642.527,1032.79,935.655999999999,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
35,25771.672,27752.074,1109.5468,1018.5780000000013,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
36,26189.468999999997,28229.121,477.04642,417.79699999999866,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
34,26776.063,28951.395,722.27374,586.594000000001,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
34,26882.609999999997,29267.227,315.83105,106.54699999999866,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
32,26882.609999999997,29467.28,200.05244,0.0,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
28,26882.609999999997,29734.885,267.60583,0.0,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
23,28860.734999999997,31398.521,1663.6366,1978.125,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
26,30666.359999999997,33369.207,1970.6863,1805.625,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
29,32742.0,35755.523,2386.3162,2075.640000000003,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
33,34855.454,38164.668,2409.1453,2113.4540000000015,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
37,36361.24999999999,39887.164,1722.4949,1505.7959999999948,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
39,37850.079,41428.42,1541.2566,1488.8290000000052,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
41,38563.40699999999,42061.84,633.41626,713.3279999999941,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
40,39927.15699999999,43401.133,1339.2936,1363.75,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
41,41831.515999999996,45561.633,2160.501,1904.359000000004,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
43,44344.73499999999,48451.98,2890.3486,2513.2189999999973,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
46,46337.719,51237.49,2785.5095,1992.984000000004,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
49,48186.344,52946.875,1709.3877,1848.625,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
50,50283.54699999999,55174.11,2227.2327,2097.202999999994,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
52,51967.079,57527.45,2353.34,1683.5320000000065,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
54,53699.344,59362.656,1835.2081,1732.2649999999994,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
55,55332.48499999999,60995.977,1633.3207,1633.140999999996,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
56,56616.78199999999,62318.01,1322.0338,1284.2969999999987,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
56,58244.28199999999,64115.01,1796.9994,1627.5,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
57,60163.579,66066.73,1951.7145,1919.297000000006,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
58,61702.062999999995,68038.164,1971.4353,1538.4839999999967,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
59,63408.954,70037.8,1999.629,1706.8910000000033,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
60,65472.204,72056.14,2018.3422,2063.25,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
61,67363.813,73945.49,1889.3499,1891.6089999999967,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
62,69469.90699999999,75461.45,1515.9579,2106.0939999999973,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
62,71792.67199999999,77442.93,1981.4803,2322.7649999999994,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
63,73774.235,79429.086,1986.1554,1981.5630000000092,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
64,75970.11,81001.67,1572.5829,2195.875,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
64,78422.75,82880.805,1879.1339,2452.6399999999994,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
65,80447.063,84508.51,1627.7032,2024.3129999999946,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
65,82729.78199999999,86419.36,1910.85,2282.7189999999973,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
66,85241.65699999999,87922.266,1502.9045,2511.875,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
66,87263.469,89355.5,1433.2366,2021.8120000000054,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
66,89373.51599999999,90805.14,1449.6412,2110.0469999999914,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
66,91155.079,92139.36,1334.219,1781.5630000000092,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
66,92909.813,93179.17,1039.8126,1754.7339999999967,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
65,94936.329,94715.53,1536.3573,2026.5160000000033,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
65,97022.29699999999,96571.78,1856.2516,2085.9679999999935,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
66,98816.89099999999,97666.06,1094.281,1794.5939999999973,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
65,100749.329,99169.86,1503.797,1932.4380000000092,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
65,102842.61,101142.49,1972.6366,2093.2810000000027,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
66,104634.829,102856.06,1713.571,1792.2189999999973,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
66,106573.53199999999,104841.516,1985.4507,1938.702999999994,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
67,108157.813,106277.14,1435.6221,1584.2810000000027,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
67,108706.79699999999,107287.66,1010.51764,548.9839999999967,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
66,109921.844,108664.56,1376.9082,1215.047000000006,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
66,111168.65699999999,110170.02,1505.4585,1246.8129999999946,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
66,112282.40699999999,111962.516,1792.4961,1113.75,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
66,113522.938,114456.6,2494.0889,1240.5310000000027,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
68,114818.25,115716.42,1259.8195,1295.3120000000054,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
67,115994.719,117600.0,1883.5804,1176.4689999999973,196.785812884751,68375.00616006713,33.06319156858708,2.03001579778892
