Speed,Actual,Predicted
0,0.0,40.28108
0,313.95300000000043,253.65837
0,747.5630000000001,510.26154
0,1164.6090000000004,771.83356
0,1626.844,1032.4694
0,1984.2340000000004,1291.8574
0,2382.5,1549.3762
0,2588.7659999999996,1802.8011
0,2773.7659999999996,2051.9487
0,2874.563,2299.2717
0,3050.2340000000004,2550.0354
0,3270.0159999999996,2811.9404
0,3535.7659999999996,3072.6516
0,3917.1090000000004,3323.4229
0,4656.516,3567.9453
0,4765.8279999999995,3810.1416
0,5145.156000000001,4051.378
0,5368.8279999999995,4292.429
0,5652.484,4534.7266
0,5946.343999999999,4779.9697
0,6264.391,5029.117
0,6920.016,5287.0938
0,8002.313,5583.424
0,9131.781,6039.622
0,10497.719,6818.0825
2,11828.516,7541.923
3,12293.469000000001,7909.901
4,12485.187000000002,8180.63
3,13017.703000000001,8449.631
3,13719.671999999999,8798.928
4,14548.25,9291.0205
6,15013.859,9846.626
7,15397.469000000001,10237.231
8,15822.155999999999,10550.487
8,16162.0,10834.235
8,16411.25,11107.128
8,16819.344,11353.032
8,17028.203,11578.675
5,17377.531,11780.051
0,17676.016,11971.31
0,18072.422,12167.293
0,18381.109,12375.613
0,19166.063,12611.003
0,19280.719,12888.162
0,19424.719,13265.224
3,19673.703,13632.66
3,20004.422,13885.544
3,20331.969,14120.42
3,20671.484,14350.329
3,20917.5,14579.294
3,21208.078,14803.144
0,21520.531,15014.047
0,21838.766,15222.534
0,22057.797,15445.932
0,22336.906,15679.05
0,22615.922,15916.446
0,22954.937,16155.781
0,23206.281,16397.113
0,23488.187,16639.365
0,23782.406,16880.688
0,24128.063,17119.637
0,24387.453,17354.8
0,24688.437,17588.494
0,24988.672,17835.846
0,25316.234,18085.418
0,25552.891,18323.459
0,26062.297,18554.744
0,26261.297,18783.184
0,26637.828,19010.064
0,26881.656,19238.469
0,27169.328,19473.355
0,27442.063000000002,19707.008
0,27771.781000000003,19926.365
0,27998.422,20157.916
0,28281.108999999997,20390.5
0,28566.313000000002,20635.033
0,28907.578,20888.7
0,29213.313000000002,21146.08
0,30122.797,21402.951
0,31026.172,21677.281
0,31991.266000000003,22015.521
3,32259.233999999997,22441.031
2,32308.016000000003,22728.057
0,32564.156000000003,22988.686
0,32949.875,23311.244
0,33173.922,23847.488
0,33401.672,24611.549
2,33734.734,25359.598
4,34339.578,25957.348
6,34502.531,26507.992
7,34640.844,27112.195
8,34938.25,27754.553
11,35301.469,28510.4
12,35507.172,29136.18
13,35758.063,29752.584
14,36013.766,30330.348
15,36317.75,30786.822
