Speed,Actual,Predicted
32,0.0,56.03509
30,162.67199999999866,140.97102
27,404.75,244.33957
23,614.6719999999987,347.33072
20,875.8280000000013,444.39398
18,1076.4850000000006,540.74286
16,1288.2189999999973,648.9332
15,1498.8280000000013,758.8656
14,1769.125,884.2123
14,1930.265999999996,1015.9514
14,2138.125,1143.3125
12,2367.875,1278.3501
12,2655.75,1452.7162
12,3016.2030000000013,1766.0621
13,3709.625,2056.7493
13,4370.328000000001,2246.8523
13,4995.140999999996,2418.6519
13,5494.563000000002,2608.6948
13,6030.953000000001,2828.9534
13,6645.125,3115.3413
14,7315.703000000001,3505.6465
14,7891.358999999997,3934.1475
15,8600.140999999996,4530.3335
16,9419.735,5255.1016
18,10437.25,6094.367
19,11380.485,6932.431
22,12682.280999999995,8055.47
25,14224.985,9418.998
29,16425.063000000002,11234.023
32,18040.765999999996,12948.38
34,18470.735,14028.278
34,18588.188000000002,14280.886
35,19561.358999999997,14681.744
35,20581.140999999996,15326.777
36,21749.5,16298.674
37,23058.265999999996,17410.625
39,24817.640999999996,18771.758
41,25988.999999999993,20293.182
42,27094.578,21578.555
44,28197.547,22876.684
45,29498.249999999993,24197.443
47,30374.844000000005,25726.32
48,31260.328,26425.72
47,31305.374999999993,26617.41
47,31555.749999999993,26832.045
47,31957.749999999993,27124.06
47,32549.405999999995,27481.773
47,33121.74999999999,27827.94
47,33792.563,28157.305
47,34317.49999999999,28503.371
47,34637.297,28836.88
47,35047.563,29075.416
46,35249.280999999995,29253.182
45,35386.23499999999,29403.281
43,35635.719000000005,29546.477
40,35847.969000000005,29685.076
38,36063.344000000005,29817.633
37,36243.515999999996,29943.336
36,36473.172,30067.7
33,36672.48499999999,30199.334
27,36845.219000000005,30337.803
22,37024.890999999996,30474.727
16,37238.905999999995,30628.578
14,37444.219000000005,30779.965
14,37691.99999999999,30925.422
14,37864.37499999999,31125.043
14,38059.48499999999,31359.87
14,38453.74999999999,31700.201
15,39335.828,32237.97
16,39976.078,32876.902
17,40825.62499999999,33583.188
19,41665.859000000004,34379.977
20,42808.62499999999,35117.67
22,43785.328,36066.836
24,45172.578,37292.266
28,46909.62499999999,39189.156
31,48034.015999999996,40908.7
31,48087.890999999996,41035.934
31,48353.390999999996,41369.75
33,49191.469000000005,42313.03
