Time,Engine speed,Throttle position,Accelerator pedal position,Speed,Actual,Predicted,Predicted_Diff,Actual_Diff
46000,1407.25,6.465,0.0,69,108278.0,103588.44,60.330000000001746,872.0
47000,1376.5,5.785,0.0,64,108708.25,104134.09,545.6499999999942,430.25
48000,1251.0,4.666,0.0,62,109148.75,104809.29,675.1999999999971,440.5
49000,849.75,2.119,0.0,56,109510.75,105430.65,621.3600000000006,362.0
50000,744.25,2.393,0.0,52,109707.5,105986.516,555.8660000000091,196.75
51000,796.0,2.496,0.0,44,109938.0,106479.69,493.17399999999907,230.5
52000,800.0,2.539,0.0,35,110198.0,106916.086,436.39599999999336,260.0
53000,818.75,2.529,0.0,28,110410.25,107320.28,404.19400000000314,212.25
54000,852.0,2.688,0.0,20,110658.0,107711.96,391.68000000000757,247.75
55000,876.25,2.725,0.0,12,110938.5,108104.59,392.6299999999901,280.5
56000,871.5,2.637,0.0,6,111145.5,108499.31,394.72000000000116,207.0
57000,717.75,1.994,0.0,0,111364.75,108896.82,397.5100000000093,219.25
58000,744.0,2.205,0.0,0,111562.5,109318.734,421.91399999998976,197.75
59000,741.0,3.188,0.0,0,111772.0,109746.445,427.71100000001024,209.5
60000,744.25,6.264,0.0,0,112035.25,110174.77,428.3249999999971,263.25
61000,825.5,3.918,0.0,0,112492.5,110630.79,456.0199999999895,457.25
62000,729.75,7.148,0.0,0,112752.75,111178.8,548.0100000000093,260.25
63000,1160.0,6.088,0.0,0,113238.5,111933.0,754.1999999999971,485.75
64000,2043.5,12.402,19.189,0,114175.5,112847.98,914.9799999999959,937.0
65000,1526.5,9.994,22.385,3,115014.75,113694.875,846.8950000000041,839.25
66000,1495.25,12.492,25.604,6,115876.25,114515.55,820.6750000000029,861.5
67000,1707.75,14.232,18.033,10,117216.5,115343.375,827.8249999999971,1340.25
68000,1721.0,8.816,8.939,13,118201.25,116144.375,801.0,984.75
69000,1703.75,7.656,8.932,13,118818.25,116931.89,787.5149999999994,617.0
70000,1639.0,9.1,18.387,13,119441.5,117780.15,848.2599999999948,623.25
71000,1690.25,10.918,20.911,13,120008.25,118792.336,1012.1860000000015,566.75
72000,1891.25,12.012,20.941,15,120906.25,119998.42,1206.0840000000026,898.0
73000,2072.0,10.955,15.955,16,121996.5,121281.07,1282.6500000000087,1090.25
74000,2160.5,11.199,15.906,17,122763.0,122420.55,1139.479999999996,766.5
75000,2000.75,7.986,0.0,17,123536.0,123197.73,777.179999999993,773.0
76000,1116.25,4.625,0.0,16,123888.5,123585.87,388.1399999999994,352.5
77000,891.5,3.621,0.0,15,124241.25,123830.22,244.35000000000582,352.75
78000,878.5,6.963,0.0,14,124587.5,124081.89,251.66999999999825,346.25
79000,1040.75,4.98,0.0,12,125099.0,124407.086,325.1959999999963,511.5
80000,969.0,4.32,0.0,11,125426.0,124847.305,440.2189999999973,327.0
81000,912.0,4.385,20.245,11,125764.5,125537.125,689.820000000007,338.5
82000,1572.75,15.791,29.489,10,126408.25,126644.47,1107.3450000000012,643.75
83000,2241.0,16.604,28.271,11,127638.25,128115.05,1470.5800000000017,1230.0
84000,2718.5,13.561,15.784,14,129378.5,129667.77,1552.7200000000012,1740.25
85000,2222.25,10.607,14.371,17,130664.75,131024.8,1357.0299999999988,1286.25
86000,2287.25,11.844,22.696,18,131512.0,132286.86,1262.0599999999831,847.25
87000,2417.75,12.158,17.136,19,132570.25,133563.55,1276.6900000000023,1058.25
88000,2592.0,12.875,17.621,20,133813.5,134917.95,1354.4000000000233,1243.25
89000,2709.0,12.908,17.163,21,134894.25,136355.77,1437.8199999999779,1080.75
90000,2830.75,12.875,17.163,22,136141.75,137872.83,1517.0599999999977,1247.5
91000,2945.0,13.518,19.464,23,137548.0,139474.06,1601.2300000000105,1406.25
92000,3046.5,13.945,19.479,24,138750.5,141195.64,1721.5800000000163,1202.5
93000,3198.25,13.158,17.249,25,140167.75,143105.3,1909.6599999999744,1417.25
94000,3279.0,13.387,17.816,26,141539.25,145268.25,2162.9500000000116,1371.5
95000,3362.5,13.273,29.669,26,142674.0,147736.56,2468.3099999999977,1134.75
96000,3562.75,15.828,27.051,28,144038.5,150422.55,2685.9899999999907,1364.5
97000,3883.25,15.551,25.937,30,146070.75,152935.89,2513.3400000000256,2032.25
98000,4094.5,13.197,0.0,32,147638.75,154653.84,1717.9499999999825,1568.0
98999,3164.75,8.172,0.0,32,148380.0,155208.62,554.7799999999988,741.25
101999,977.25,2.883,0.0,27,148806.0,155573.48,364.86000000001513,426.0
102999,1178.0,22.957,58.53,26,149102.0,157071.55,1498.0699999999779,296.0
103999,3580.25,27.66,31.909,27,151416.0,159447.38,2375.8300000000163,2314.0
104999,3461.5,16.58,26.37,30,155135.25,161438.69,1991.3099999999977,3719.25
105999,2828.5,9.66,0.0,31,156828.5,162297.47,858.7799999999988,1693.25
108999,1190.25,4.561,10.645,25,157874.75,162445.27,147.79999999998836,1046.25
109999,1558.5,10.971,25.888,24,158233.0,163095.83,650.5599999999977,358.25
110999,1816.5,15.053,28.729,25,159204.75,163958.16,862.3300000000163,971.75
111999,2069.25,10.127,0.0,27,160653.0,164714.52,756.359999999986,1448.25
112999,1497.5,5.291,0.0,25,161093.75,165114.1,399.5800000000163,440.75
113999,740.5,9.365,0.0,24,161323.5,165329.58,215.47999999998137,229.75
114999,1203.5,5.672,0.0,23,162034.0,165704.5,374.9200000000128,710.5
115999,1247.0,7.889,24.167,22,162394.0,166324.8,620.2999999999884,360.0
116999,1684.5,12.584,24.594,22,163176.5,167181.77,856.9700000000012,782.5
117999,2094.5,12.207,0.0,23,164390.75,168031.98,850.210000000021,1214.25
118999,1604.5,6.533,0.0,23,165003.25,168583.0,551.0199999999895,612.5
119999,894.0,9.307,0.0,21,165223.5,168898.72,315.72000000000116,220.25
120999,1174.0,5.773,0.0,17,165950.25,169214.08,315.35999999998603,726.75
121999,1069.5,5.139,0.0,16,166307.5,169552.02,337.9400000000023,357.25
122999,999.5,4.98,0.0,13,166695.5,169907.31,355.29000000000815,388.0
123999,964.75,4.639,0.0,12,167083.75,170257.3,349.9899999999907,388.25
124999,947.0,4.721,0.0,7,167377.75,170575.06,317.7600000000093,294.0
125999,820.75,3.691,0.0,0,167693.25,170870.1,295.04000000000815,315.5
126999,578.75,4.824,0.0,0,167965.75,171197.16,327.0599999999977,272.5
127999,929.0,3.893,0.0,0,168298.0,171604.64,407.4800000000105,332.25
128999,755.25,3.957,0.0,0,168576.0,172030.88,426.2399999999907,278.0
129999,835.5,4.574,0.0,0,168917.0,172470.33,439.44999999998254,341.0
130999,890.0,4.5,0.0,0,169197.25,172894.97,424.64000000001397,280.25
131999,920.5,4.799,0.0,0,169525.5,173277.56,382.5899999999965,328.25
132999,916.75,4.492,0.0,0,169898.0,173610.23,332.6700000000128,372.5
133999,895.75,4.477,0.0,0,170181.5,173923.64,313.4100000000035,283.5
134999,875.5,4.297,0.0,0,170503.5,174298.34,374.69999999998254,322.0
135999,880.0,4.352,0.0,0,170837.75,174866.45,568.1100000000151,334.25
136999,1667.25,35.902,36.777,0,171385.5,175746.48,880.0299999999988,547.75
137999,2359.25,12.799,22.247,3,173446.0,176805.44,1058.9599999999919,2060.5
138999,1163.0,11.916,27.216,9,174599.0,177872.19,1066.75,1153.0
139999,1652.25,18.541,32.971,12,175551.25,179232.58,1360.3899999999849,952.25
140999,2324.25,18.617,29.901,18,177472.0,180845.86,1613.2799999999988,1920.75
141999,2901.0,12.812,0.0,23,179780.25,182321.48,1475.6200000000244,2308.25
142999,2042.0,7.586,13.641,23,180297.5,183296.06,974.5799999999872,517.25
143999,1638.5,10.705,29.816,22,180869.75,184041.64,745.5800000000163,572.25
144999,1716.25,16.713,30.167,23,182079.75,184902.08,860.4399999999732,1210.0
145999,1900.75,37.502,51.212,26,183515.5,186015.95,1113.8700000000244,1435.75
146999,2229.0,12.674,11.52,31,186332.5,187304.08,1288.1299999999756,2817.0
147999,2237.5,9.229,0.0,31,187335.0,188545.1,1241.0200000000186,1002.5
148999,2128.25,8.301,0.0,30,187760.25,189637.02,1091.9199999999837,425.25
149999,2058.5,4.863,16.013,29,188345.75,190605.02,968.0,585.5
150999,2036.5,7.604,12.933,28,188902.0,191503.8,898.7799999999988,556.25
151999,1959.25,5.176,0.0,28,189374.75,192348.22,844.4200000000128,472.75
152999,1911.75,5.064,0.0,27,189618.25,193110.42,762.2000000000116,243.5
153999,1771.0,5.02,0.0,24,189632.25,193730.66,620.2399999999907,14.0
154999,1646.25,4.527,0.0,23,189632.25,194158.73,428.070000000007,0.0
155999,1300.75,3.418,0.0,21,189632.25,194364.56,205.8299999999872,0.0
156999,913.25,3.844,0.0,18,189794.25,194435.03,70.47000000000116,162.0
157999,1109.0,3.486,0.0,17,190108.0,194511.34,76.30999999999767,313.75
158999,1059.5,5.312,0.0,16,190417.75,194668.84,157.5,309.75
159999,762.25,4.125,0.0,15,190817.0,195103.9,435.0599999999977,399.25
160999,939.75,15.639,38.251,14,191109.5,196180.12,1076.2200000000012,292.5
161999,2827.75,39.662,38.44,14,192887.25,198060.97,1880.8500000000058,1777.75
162999,3727.0,12.207,0.0,16,196831.75,200010.45,1949.4800000000105,3944.5
163999,2705.5,10.039,19.781,16,197547.5,201208.22,1197.7699999999895,715.75
164999,2131.0,8.312,0.0,16,198388.5,201750.72,542.5,841.0
165999,1502.0,7.549,23.404,15,198885.75,202023.83,273.10999999998603,497.25
166999,1236.75,16.662,33.807,16,199437.0,202415.1,391.2700000000186,551.25
167999,1354.25,33.643,27.258,18,200792.0,203083.61,668.5099999999802,1355.0
168999,1595.75,10.375,12.851,22,202373.25,203954.25,870.640000000014,1581.25
169999,1639.0,6.664,0.0,23,202977.5,204828.38,874.1300000000047,604.25
170999,1609.5,6.963,0.0,22,203406.0,205562.1,733.7200000000012,428.5
171999,1505.5,5.67,8.078,21,203799.25,206119.73,557.6300000000047,393.25
172999,1487.0,6.926,11.954,20,204174.25,206570.0,450.2699999999895,375.0
173999,1430.5,7.311,11.954,20,204723.25,207025.0,455.0,549.0
174999,1446.75,9.256,22.147,20,205323.5,207625.4,600.3999999999942,600.25
175999,1545.0,28.34,35.657,21,206207.5,208487.97,862.570000000007,884.0
176999,1815.75,18.508,22.726,25,208060.0,209631.5,1143.5299999999988,1852.5
177999,1994.25,12.207,19.751,28,209563.5,210912.47,1280.9700000000012,1503.5
178999,2084.75,11.572,17.935,29,210447.75,212120.5,1208.0299999999988,884.25
179999,2034.75,8.125,0.0,29,211296.25,213070.55,950.0499999999884,848.5
180999,1957.0,7.863,0.0,27,211460.75,213673.38,602.8300000000163,164.5
181999,1373.25,6.176,0.0,25,211460.75,213963.69,290.3099999999977,0.0
182999,1090.75,7.488,0.0,21,211791.75,214152.92,189.23000000001048,331.0
183999,1144.25,5.957,0.0,14,212388.5,214389.86,236.93999999997322,596.75
184999,1055.25,5.195,0.0,9,212746.25,214698.88,309.0200000000186,357.75
185999,989.0,5.135,0.0,8,213112.0,215065.39,366.5100000000093,365.75
186999,950.25,4.824,0.0,7,213480.75,215454.12,388.7299999999814,368.75
187999,941.25,4.812,0.0,6,213792.0,215836.25,382.13000000000466,311.25
188999,910.25,4.824,0.0,5,214119.0,216199.78,363.52999999999884,327.0
189999,896.75,4.482,0.0,5,214474.25,216560.14,360.36000000001513,355.25
190999,896.75,4.479,0.0,4,214766.75,216954.83,394.6899999999732,292.5
191999,873.0,4.756,18.192,4,215092.75,217441.39,486.5600000000268,326.0
192999,792.0,17.578,37.515,4,215514.0,218089.4,648.0099999999802,421.25
193999,2123.0,10.254,0.0,5,216506.75,218870.31,780.9100000000035,992.75
194999,1274.25,5.42,0.0,3,216904.0,219420.44,550.1300000000047,397.25
195999,931.0,4.199,0.0,0,217320.25,219811.97,391.52999999999884,416.25
196999,636.5,3.555,0.0,0,217601.0,220192.39,380.4200000000128,280.75
197999,1039.5,5.99,0.0,0,218002.0,220672.84,480.44999999998254,401.0
198999,1123.25,5.584,0.0,0,218489.25,221188.38,515.5400000000081,487.25
199999,1073.25,5.363,0.0,0,218868.5,221668.88,480.5,379.25
200999,1005.25,5.0,0.0,0,219248.25,222096.67,427.79000000000815,379.75
201999,921.0,4.799,0.0,0,219599.5,222516.56,419.88999999998487,351.25
202999,865.5,4.25,0.0,0,219899.25,223037.38,520.820000000007,299.75
203999,1272.5,17.883,25.046,0,220281.5,223786.05,748.6699999999837,382.25
204999,2185.25,10.988,15.72,0,221389.0,224733.66,947.6100000000151,1107.5
205999,2256.75,11.475,15.884,0,222314.25,225625.77,892.109999999986,925.25
206999,1963.5,7.896,0.0,0,223241.5,226358.75,732.9800000000105,927.25
207999,1079.5,15.096,37.354,3,223918.0,227097.86,739.109999999986,676.5
208999,1760.75,35.9,29.675,6,225008.5,228204.83,1106.9700000000012,1090.5
209999,3131.75,14.486,19.812,11,227546.25,229594.03,1389.2000000000116,2537.75
210998,1994.25,11.352,16.171,16,229169.25,230826.36,1232.3299999999872,1623.0
211998,2214.75,11.6,17.331,17,230065.5,232088.75,1262.390000000014,896.25
212998,2373.5,12.109,16.254,18,231100.25,233469.17,1380.4200000000128,1034.75
213998,2535.25,13.342,23.318,20,232278.5,234987.25,1518.0799999999872,1178.25
214998,2731.0,15.1,25.592,21,233507.25,236554.66,1567.4100000000035,1228.75
215998,3007.5,14.73,25.726,24,234991.25,237946.48,1391.820000000007,1484.0
216998,2737.75,8.105,0.0,25,236125.5,238890.66,944.179999999993,1134.25
217998,1667.75,5.227,20.978,24,236289.0,239474.72,584.0599999999977,163.5
218998,1758.75,9.59,23.224,24,236841.5,240111.73,637.0100000000093,552.5
219998,1822.5,9.154,15.652,25,237671.75,240901.44,789.7099999999919,830.25
220998,1846.25,7.652,12.106,26,238243.25,241771.17,869.7300000000105,571.5
221998,1859.75,5.648,7.08,26,238753.25,242573.64,802.4700000000012,510.0
222998,1809.5,7.668,0.0,25,239119.25,243156.6,582.9599999999919,366.0
223998,1621.25,6.947,0.0,23,239222.0,243439.19,282.5899999999965,102.75
224998,712.25,6.877,0.0,20,239327.25,243524.7,85.51000000000931,105.25
225998,1185.75,6.25,0.0,19,239965.0,243699.83,175.12999999997555,637.75
226998,1068.5,6.018,0.0,18,240362.25,243987.39,287.5600000000268,397.25
227998,1307.75,7.576,19.037,17,240797.0,244418.17,430.77999999999884,434.75
228998,1268.75,9.57,19.11,17,241450.5,244955.3,537.1299999999756,653.5
229998,1322.25,10.42,22.119,18,242109.25,245591.19,635.890000000014,658.75
230998,1545.75,9.131,0.0,19,242945.75,246275.11,683.9199999999837,836.5
231998,1567.75,6.533,0.0,18,243578.5,246908.17,633.0600000000268,632.75
232998,1398.5,4.973,0.0,18,244014.0,247444.73,536.5599999999977,435.5
233998,1200.75,7.189,19.769,17,244408.5,247920.58,475.8499999999767,394.5
234998,1573.25,8.684,13.055,16,244987.25,248363.72,443.14000000001397,578.75
235998,1147.0,6.109,0.0,16,245563.5,248675.2,311.4800000000105,576.25
236998,1076.75,4.791,3.574,15,245970.25,248901.53,226.3299999999872,406.75
237998,889.0,4.229,0.0,15,246307.75,249093.1,191.57000000000698,337.5
238998,695.75,4.168,0.0,14,246572.25,249358.06,264.95999999999185,264.5
239998,1101.5,5.92,10.608,13,246963.5,249822.9,464.8399999999965,391.25
240998,1234.5,7.9,22.775,12,247395.0,250485.22,662.320000000007,431.5
241998,1606.0,11.785,22.928,12,248051.75,251295.31,810.0899999999965,656.75
242998,1820.0,21.707,39.316,13,249110.0,252072.62,777.3099999999977,1058.25
243998,1208.75,7.91,2.264,16,250665.0,252655.17,582.5500000000175,1555.0
244998,1157.75,5.629,0.0,17,251084.75,253111.98,456.8099999999977,419.75
245998,1110.25,4.836,0.0,16,251451.5,253476.97,364.9899999999907,366.75
246998,1055.0,4.834,0.0,15,251840.75,253763.94,286.97000000000116,389.25
247998,828.75,3.725,0.0,12,252144.0,253993.05,229.10999999998603,303.25
248998,762.5,6.941,0.0,9,252422.25,254236.02,242.97000000000116,278.25
249998,1003.5,5.449,0.0,7,252914.0,254533.36,297.3399999999965,491.75
250998,935.75,5.764,29.239,6,253243.5,254853.83,320.47000000000116,329.5
251998,758.5,30.334,54.922,7,253850.0,255217.98,364.1500000000233,606.5
252998,923.75,57.207,58.899,10,255046.5,255687.28,469.29999999998836,1196.5
253998,984.0,99.914,31.122,13,255984.5,256270.11,582.8299999999872,938.0
254998,1229.25,31.436,16.138,17,257211.25,256958.84,688.7300000000105,1226.75
255998,1366.0,5.447,0.18,19,258210.75,257691.16,732.320000000007,999.5
256998,1319.0,6.717,18.655,18,258485.25,258441.7,750.5400000000081,274.5
257998,1307.5,15.16,29.724,18,259070.25,259265.19,823.4899999999907,585.0
258998,1524.25,41.336,45.984,21,260518.5,260181.97,916.7799999999988,1448.25
259998,1729.25,11.678,0.0,24,262326.25,261063.7,881.7300000000105,1807.75
260998,1677.25,7.156,0.0,25,263095.0,261720.58,656.8799999999756,768.75
261998,1136.25,5.127,0.0,21,263253.75,262110.58,390.0,158.75
262998,1049.25,6.012,0.0,20,263528.25,262398.97,288.38999999998487,274.5
263998,1280.5,6.047,0.0,18,264001.5,262660.7,261.7300000000396,473.25
264998,1166.5,5.232,0.0,16,264453.5,262873.97,213.26999999996042,452.0
265998,982.0,4.846,0.0,14,264796.5,263097.7,223.73000000003958,343.0
266998,913.0,4.387,0.0,13,265143.0,263482.8,385.0999999999767,346.5
267998,972.75,19.738,42.755,12,265495.25,264219.6,736.7999999999884,352.25
268998,1857.25,51.385,54.056,13,266824.25,265410.0,1190.4000000000233,1329.0
269998,2029.5,59.924,33.942,17,269145.5,266794.5,1384.5,2321.25
270997,2867.25,11.361,0.0,19,272197.25,267977.38,1182.8800000000047,3051.75
271997,1685.0,7.213,0.0,18,272532.75,268500.44,523.0599999999977,335.5
272997,1163.25,6.109,0.0,11,272865.0,268649.38,148.94000000000233,332.25
273997,1084.75,5.33,0.0,9,273356.75,268761.1,111.71999999997206,491.75
274997,1078.25,5.324,0.0,9,273723.25,268982.7,221.60000000003492,366.5
275997,1014.75,3.969,17.368,8,274079.75,269359.94,377.2399999999907,356.5
276997,737.25,33.162,60.614,9,274537.75,269957.25,597.3099999999977,458.0
277997,1284.0,57.428,46.338,11,275835.5,270874.06,916.8099999999977,1297.75
278997,2517.75,12.014,0.0,12,277824.0,271928.1,1054.039999999979,1988.5
279997,1745.75,7.338,26.749,11,278430.75,272670.56,742.460000000021,606.75
280997,1039.75,19.658,19.37,12,279046.75,273203.3,532.7399999999907,616.0
281997,1647.0,9.695,10.226,12,280100.5,273804.34,601.0400000000373,1053.75
282997,1532.5,7.631,34.915,12,280779.75,274518.66,714.3199999999488,679.25
283997,1165.5,32.775,45.337,13,281497.0,275490.88,972.2200000000303,717.25
284997,2505.25,20.363,18.188,15,283283.5,276838.16,1347.2799999999697,1786.5
285997,2032.25,20.852,38.568,18,285557.5,278245.6,1407.4400000000023,2274.0
286997,1589.25,42.08,63.599,22,287508.5,279803.3,1557.7000000000116,1951.0
287997,1984.75,67.162,44.067,27,290357.75,281769.88,1966.5800000000163,2849.25
288997,2483.5,17.535,35.083,34,295089.5,284158.78,2388.9000000000233,4731.75
289997,2727.75,14.086,28.293,38,296772.5,286785.62,2626.8399999999674,1683.0
290997,2849.75,12.49,22.516,39,298102.0,289503.75,2718.1300000000047,1329.5
291997,2906.5,12.627,21.475,40,299350.5,292274.94,2771.1900000000023,1248.5
292997,3006.25,24.346,54.3,41,300586.75,295095.28,2820.3400000000256,1236.25
293997,3406.5,43.094,0.0,47,304590.75,297783.88,2688.5999999999767,4004.0
294997,3709.25,8.141,0.0,48,307498.0,299881.06,2097.179999999993,2907.25
295997,2607.75,10.205,34.955,47,307630.5,301245.03,1363.9700000000303,132.5
296997,2214.75,41.857,63.391,48,309448.5,302518.28,1273.25,1818.0
297997,2315.0,100.051,49.1,51,313357.0,304155.94,1637.6599999999744,3908.5
298997,2476.25,25.256,29.413,54,317866.75,306207.44,2051.5,4509.75
299997,2560.0,14.732,24.771,56,320028.0,308465.03,2257.5900000000256,2161.25
300997,2594.75,13.477,20.81,57,321683.5,310648.25,2183.219999999972,1655.5
301997,2614.25,12.939,11.246,58,322920.75,312530.8,1882.5499999999884,1237.25
302997,2506.75,10.156,10.004,57,323959.75,314040.62,1509.820000000007,1039.0
303997,2540.75,9.893,0.0,56,324860.0,315297.28,1256.6600000000326,900.25
304997,2564.25,9.914,8.173,55,325470.0,316447.28,1150.0,610.0
305997,2439.5,10.783,21.786,54,326319.5,317655.0,1207.719999999972,849.5
306997,2469.25,24.99,42.807,54,327474.5,319104.84,1449.8400000000256,1155.0
307997,2559.75,40.979,41.861,56,330015.75,320864.0,1759.1599999999744,2541.25
308997,2666.5,14.41,21.777,59,333621.0,322867.12,2003.1199999999953,3605.25
309997,2712.75,15.172,35.938,60,335016.0,324983.22,2116.0999999999767,1395.0
310997,2750.0,14.016,22.522,61,336798.5,327111.38,2128.1600000000326,1782.5
311997,2783.75,14.715,21.396,61,338341.5,329189.88,2078.5,1543.0
312997,2790.0,13.902,21.222,62,339955.25,331181.25,1991.3699999999953,1613.75
313997,2817.75,19.23,37.073,62,341354.25,333043.3,1862.0499999999884,1399.0
314997,2851.75,13.262,20.816,63,343242.0,334690.1,1646.7999999999884,1887.75
315997,2861.75,13.977,21.14,63,344662.0,335998.25,1308.1500000000233,1420.0
316997,2833.25,9.354,0.0,63,345795.0,336879.5,881.25,1133.0
317997,1919.5,4.373,28.03,62,346085.25,337481.94,602.4400000000023,290.25
318997,1979.75,34.676,49.533,63,347232.75,338324.0,842.0599999999977,1147.5
319997,2029.25,38.418,24.664,64,349426.25,339588.9,1264.9000000000233,2193.5
320997,2072.5,10.631,18.869,66,351073.5,341234.56,1645.6599999999744,1647.25
321997,2076.0,13.162,28.162,66,351952.0,343090.1,1855.539999999979,878.5
322997,2109.75,27.361,43.93,66,353243.25,344965.1,1875.0,1291.25
323997,2133.75,9.695,15.277,68,354919.75,346682.28,1717.1800000000512,1676.5
324997,2123.75,9.395,19.495,67,355660.25,348156.47,1474.1899999999441,740.5
325997,2119.5,10.918,21.344,67,356369.5,349445.84,1289.3700000000536,709.25
326997,2122.0,15.854,30.054,67,357363.0,350686.72,1240.8799999999464,993.5
327997,2143.75,18.508,30.945,68,359022.5,352038.66,1351.9400000000023,1659.5
328997,2163.75,21.768,34.082,69,360914.75,353652.3,1613.640000000014,1892.25
329997,2217.0,36.475,33.582,70,363659.0,355663.78,2011.4800000000396,2744.25
330997,2295.0,20.717,35.114,72,367171.25,358145.88,2482.0999999999767,3512.25
331997,2339.0,46.154,93.216,74,369754.75,361180.84,3034.960000000021,2583.5
332997,2448.5,100.049,100.0,77,375057.75,364764.66,3583.819999999949,5303.0
333997,2564.5,99.941,100.0,81,383242.5,368628.97,3864.3099999999977,8184.75
334997,2683.0,38.164,45.673,84,391078.5,372263.38,3634.4100000000326,7836.0
335997,2731.5,15.307,21.207,86,395565.75,375155.1,2891.719999999972,4487.25
336997,2707.0,8.6,0.0,86,396690.25,377074.4,1919.3000000000466,1124.5
337997,2651.5,10.121,0.0,84,396726.75,378146.12,1071.719999999972,36.5
338997,2593.75,10.078,0.0,82,396726.75,378682.22,536.0999999999767,0.0
339997,2556.5,10.525,14.499,80,396726.75,378973.78,291.5600000000559,0.0
340997,2477.5,10.148,0.0,80,397576.25,379189.78,216.0,849.5
341997,2457.25,9.697,0.0,78,397731.75,379408.66,218.87999999994645,155.5
342997,2393.0,9.475,0.0,76,397731.75,379667.2,258.54000000003725,0.0
343997,2342.5,9.301,0.0,74,397731.75,380020.66,353.45999999996275,0.0
344997,2294.25,10.658,21.634,73,398305.5,380541.78,521.1200000000536,573.75
345997,2305.0,10.93,26.84,72,399120.25,381302.75,760.9699999999721,814.75
346997,2279.5,15.979,32.159,72,400062.25,382341.16,1038.4099999999744,942.0
347997,2285.25,20.264,32.333,72,401808.75,383661.1,1319.9400000000023,1746.5
348997,2325.5,18.688,32.41,73,404249.0,385192.5,1531.4000000000233,2440.25
349997,2360.75,19.658,32.004,75,406496.25,386768.66,1576.1599999999744,2247.25
