Time,Engine speed,Throttle position,Accelerator pedal position,Speed,Actual,Predicted,Predicted_Diff,Actual_Diff
25000,2605.75,8.166,0.0,82,40192.25,50323.367,525.8629999999976,510.71899999998277
26000,2560.75,9.236,15.375,82,40803.06300000002,51058.67,735.3029999999999,610.8130000000165
27000,2579.75,7.805,0.0,82,41621.56300000002,52163.117,1104.4470000000001,818.5
28000,2576.5,19.637,36.075,82,42518.686999999976,53758.11,1594.9930000000022,897.1239999999598
29000,2646.5,20.238,36.185,83,45047.686999999976,55894.68,2136.5699999999997,2529.0
30000,2694.0,20.732,36.185,85,47607.686999999976,58470.01,2575.3300000000017,2560.0
31000,2764.25,18.107,23.666,87,50698.5,61249.96,2779.949999999997,3090.8130000000237
32000,2796.0,12.932,27.753,89,52605.186999999976,63937.145,2687.1849999999977,1906.6869999999763
33000,2813.75,15.447,27.753,89,53866.436999999976,66317.49,2380.3450000000084,1261.25
34000,2834.5,16.0,27.753,90,55597.81300000002,68328.06,2010.5699999999924,1731.3760000000402
35000,2854.0,13.428,25.439,90,57760.15600000002,70031.484,1703.423999999999,2162.3430000000008
36000,2864.5,16.17,28.851,91,59058.375,71576.46,1544.9760000000097,1298.2189999999828
37000,2883.5,16.182,28.851,91,61046.96899999998,73151.73,1575.2699999999895,1988.5939999999828
38000,2906.25,14.656,24.307,92,63315.625,74954.34,1802.6100000000006,2268.6560000000172
39000,2906.5,12.344,22.226,92,64881.81300000002,77168.14,2213.800000000003,1566.1880000000165
40000,2918.75,19.439,38.498,92,66354.68699999998,79942.57,2774.4300000000076,1472.8739999999598
41000,2973.25,33.67,45.447,94,69800.75,83265.664,3323.0939999999973,3446.0630000000237
42000,3049.75,44.559,39.642,97,74454.56300000002,86852.34,3586.675999999992,4653.813000000024
43000,3111.5,17.166,30.392,99,78390.31300000002,90235.39,3383.050000000003,3935.75
44000,3134.5,19.152,28.662,99,80911.96899999998,93016.52,2781.1300000000047,2521.655999999959
45000,3139.5,17.291,35.757,100,82478.625,95040.67,2024.1499999999942,1566.6560000000172
46000,3137.0,9.893,0.0,100,84618.31300000002,96395.33,1354.6600000000035,2139.6880000000237
47000,3110.75,9.49,13.254,99,85684.56300000002,97350.82,955.4900000000052,1066.25
48000,3091.0,10.387,13.287,98,86539.78100000002,98264.05,913.2299999999959,855.2179999999935
49000,3077.5,11.232,33.069,97,87357.0,99477.945,1213.895000000004,817.2189999999828
50000,3072.5,20.662,36.899,97,89585.31300000002,101255.59,1777.6449999999895,2228.3130000000237
51000,3111.0,26.416,44.653,98,92156.31300000002,103711.78,2456.1900000000023,2571.0
52000,3178.25,35.127,41.513,101,96573.40600000002,106740.336,3028.555999999997,4417.0929999999935
53000,3245.5,19.299,34.558,103,101124.56300000002,110049.81,3309.474000000002,4551.1570000000065
54000,3275.25,25.359,42.944,104,103607.375,113347.125,3297.3150000000023,2482.8119999999763
55000,3274.5,8.76,29.73,105,106699.0,116517.62,3170.4949999999953,3091.625
56000,3299.75,34.582,66.342,104,108539.34399999998,119683.875,3166.2550000000047,1840.3439999999828
57000,3369.25,76.732,49.573,106,113558.34399999998,123083.07,3399.195000000007,5019.0
58000,3417.75,22.928,42.722,108,118398.06300000002,126890.72,3807.649999999994,4839.719000000041
59000,3463.75,33.258,43.872,110,122636.875,131172.45,4281.7300000000105,4238.811999999976
60000,3518.0,31.92,43.835,112,127806.875,135832.22,4659.7699999999895,5170.0
61000,3589.5,24.492,34.384,113,133073.18699999998,140614.4,4782.179999999993,5266.311999999976
62000,3607.75,27.172,43.887,114,136642.25,145190.08,4575.679999999993,3569.0630000000237
63000,3656.75,25.326,41.983,116,140820.18699999998,149284.11,4094.029999999999,4177.936999999976
64000,3697.25,19.385,34.558,117,144782.81300000002,152726.97,3442.860000000015,3962.6260000000475
65000,3707.0,18.861,34.476,117,147725.5,155532.38,2805.4100000000035,2942.6869999999763
66000,3706.25,18.84,34.476,118,150095.53100000002,157878.58,2346.1999999999825,2370.0310000000172
67000,3717.5,20.736,39.719,118,152794.875,160022.03,2143.4500000000116,2699.3439999999828
68000,3717.75,18.994,39.685,118,156238.40600000002,162228.39,2206.360000000015,3443.5310000000172
69000,3701.0,24.541,40.948,118,159007.625,164716.3,2487.9099999999744,2769.2189999999828
70000,3740.75,21.367,36.38,119,162902.625,167584.17,2867.8700000000244,3895.0
71000,3746.5,25.326,41.718,119,166663.96899999998,170738.77,3154.5999999999767,3761.3439999999828
72000,3764.75,26.309,43.301,119,170318.21899999998,173965.44,3226.670000000013,3654.25
73000,3791.5,23.32,35.397,120,174855.96899999998,176970.86,3005.4199999999837,4537.75
74000,3771.0,11.01,0.0,120,178512.875,179491.34,2520.4800000000105,3656.9060000000172
75000,3710.0,9.619,0.0,118,178997.93699999998,181445.45,1954.1100000000151,485.06199999997625
76000,3630.5,10.354,6.329,115,178997.93699999998,182954.34,1508.8899999999849,0.0
77000,3558.5,11.117,15.607,113,179719.09399999998,184225.31,1270.9700000000012,721.1570000000065
78000,3530.0,17.543,37.305,112,181023.5,185412.55,1187.2399999999907,1304.4060000000172
79000,3508.25,19.787,35.547,111,183363.375,186569.55,1157.0,2339.875
80000,3516.5,9.354,8.185,111,185871.156,187728.9,1159.3500000000058,2507.780999999988
81000,3429.0,12.768,33.975,109,186823.75,189064.38,1335.4800000000105,952.5940000000119
82000,3418.25,21.094,40.515,108,188648.563,190833.5,1769.1199999999953,1824.8129999999946
83000,3422.75,24.541,59.882,108,191730.719,193320.8,2487.2999999999884,3082.1560000000172
84000,3471.5,57.832,99.411,110,196246.813,196777.58,3456.779999999999,4516.093999999983
85000,3531.25,15.41,31.586,112,202551.313,201325.75,4548.170000000013,6304.5
86000,3527.5,23.793,59.241,112,204957.25,206942.11,5616.359999999986,2405.9370000000054
87000,3577.25,56.023,59.03,113,209341.375,213441.47,6499.360000000015,4384.125
88000,3656.0,99.99,61.365,116,217291.187,220331.0,6889.529999999999,7949.812000000005
89000,3716.75,28.344,45.825,118,227148.375,226894.28,6563.279999999999,9857.187999999995
90000,3774.25,24.426,38.47,119,231369.25,232477.77,5583.489999999991,4220.875
91000,3787.5,20.77,32.834,120,235284.781,236694.28,4216.510000000009,3915.530999999988
92000,3785.0,17.613,29.257,120,238095.187,239498.73,2804.4500000000116,2810.4060000000172
93000,3773.5,9.752,12.823,119,239827.75,241116.23,1617.5,1732.5629999999946
94000,3686.5,10.553,0.0,118,241075.594,241926.94,810.7099999999919,1247.8440000000119
95000,3637.75,11.574,20.071,116,242134.156,242399.0,472.0599999999977,1058.5619999999763
96000,3617.5,14.271,23.489,115,243445.875,242993.98,594.9800000000105,1311.7190000000119
97000,3593.0,18.547,34.46,114,245091.313,244142.56,1148.5799999999872,1645.4379999999946
98000,3609.75,30.713,53.455,114,248059.031,246232.28,2089.720000000001,2967.7179999999935
99000,3670.25,63.135,53.455,116,253687.063,249449.52,3217.2399999999907,5628.0320000000065
100000,3752.5,19.164,27.182,119,261868.563,253594.36,4144.8399999999965,8181.5
101000,3748.0,17.465,30.53,119,264903.375,258164.23,4569.870000000024,3034.8120000000054
102000,3748.25,19.854,43.124,119,267039.125,262698.38,4534.149999999994,2135.75
103000,3778.5,28.326,40.927,120,270675.313,266909.94,4211.559999999998,3636.1880000000237
104000,3814.5,23.438,38.327,121,275409.75,270687.6,3777.6599999999744,4734.436999999976
105000,3820.5,17.543,29.373,121,278420.563,274061.03,3373.430000000051,3010.8130000000237
106000,3810.5,17.443,29.764,121,280703.0,277138.97,3077.939999999944,2282.4369999999763
107000,3797.0,18.289,39.734,121,283296.75,280011.03,2872.060000000056,2593.75
108000,3813.0,25.203,43.167,121,286046.813,282681.78,2670.75,2750.0630000000237
109000,3840.0,22.51,39.474,122,290219.313,285043.22,2361.439999999944,4172.5
110000,3848.25,13.504,0.0,122,293354.375,286947.25,1904.030000000028,3135.0619999999763
111000,3780.5,8.461,14.536,121,294438.875,288353.94,1406.6900000000023,1084.5
112000,3743.75,8.482,21.289,119,295554.0,289425.38,1071.4400000000023,1115.125
113000,3690.25,15.627,30.008,117,296822.5,290456.8,1031.4199999999837,1268.5
114000,3681.0,19.195,38.193,117,298485.75,291780.6,1323.7999999999884,1663.25
115000,3686.0,24.057,43.967,117,301321.125,293634.6,1854.0,2835.375
116000,3723.75,26.305,43.945,118,305689.0,296091.12,2456.5200000000186,4367.875
117000,3754.5,21.484,38.699,119,309806.563,299003.62,2912.5,4117.563000000024
118000,3769.5,26.143,44.101,120,313350.813,302081.5,3077.8800000000047,3544.25
119000,3783.5,19.131,33.768,120,317553.25,305040.47,2958.969999999972,4202.436999999976
120000,3779.25,19.912,36.218,120,320075.75,307736.5,2696.030000000028,2522.5
121000,3776.0,20.695,36.218,120,322999.75,310212.78,2476.280000000028,2924.0
122000,3776.5,21.064,36.502,120,326432.813,312646.3,2433.5199999999604,3433.0630000000237
123000,3782.75,21.504,36.502,120,329268.5,315250.0,2603.7000000000116,2835.6869999999763
124000,3782.75,22.027,38.177,120,332444.625,318172.72,2922.719999999972,3176.125
125000,3790.5,23.076,38.177,120,336220.18700000003,321424.47,3251.75,3775.5620000000345
126000,3806.25,23.109,38.177,121,339688.875,324824.84,3400.3700000000536,3468.6879999999655
127000,3817.75,19.355,32.727,121,343550.25,328043.72,3218.8799999999464,3861.375
128000,3814.0,18.086,28.519,121,346666.063,330742.84,2699.1200000000536,3115.8130000000237
129000,3797.75,16.762,24.243,121,348755.125,332704.7,1961.859999999986,2089.0619999999763
130000,3737.75,11.418,28.87,119,350294.563,333924.84,1220.140000000014,1539.4380000000237
131000,3668.25,11.383,19.046,117,351827.625,334634.72,709.8799999999464,1533.0619999999763
132000,3657.25,17.455,34.015,116,353246.93700000003,335190.9,556.1800000000512,1419.3120000000345
133000,3631.0,18.346,34.549,115,355510.68700000003,335974.66,783.7599999999511,2263.75
134000,3626.0,18.584,38.73,115,358311.18700000003,337392.66,1418.0,2800.5
135000,3631.75,24.096,46.402,115,360775.063,339829.25,2436.5900000000256,2463.8759999999893
136000,3671.5,36.639,47.781,116,365397.187,343516.34,3687.0900000000256,4622.1239999999525
137000,3732.0,40.176,40.381,118,373361.625,348322.1,4805.759999999951,7964.438000000024
138000,3759.0,22.418,43.323,119,378132.0,353742.7,5420.600000000035,4770.375
139000,3796.75,26.836,45.319,120,382153.0,359160.84,5418.140000000014,4021.0
140000,3832.5,23.346,40.234,121,387096.625,364078.7,4917.859999999986,4943.625
141000,3848.25,18.215,35.538,122,390193.625,368262.8,4184.099999999977,3097.0
142000,3844.0,18.77,35.843,122,392734.0,371755.06,3492.2600000000093,2540.375
143000,3839.5,20.303,37.061,122,395711.75,374766.62,3011.5599999999977,2977.75
144000,3852.25,18.594,38.239,122,398386.0,377520.25,2753.6300000000047,2674.25
145000,3851.75,20.689,39.105,122,401137.687,380150.97,2630.719999999972,2751.6869999999763
146000,3862.75,17.396,31.091,123,404516.687,382685.47,2534.5,3379.0
147000,3854.0,18.121,31.091,122,406771.063,385068.47,2383.0,2254.3760000000475
148000,3843.0,19.17,34.644,122,409318.187,387242.22,2173.75,2547.1239999999525
149000,3838.75,18.773,33.456,121,412217.625,389168.22,1926.0,2899.4380000000237
150000,3804.0,11.59,0.0,121,414683.75,390857.16,1688.9400000000023,2466.125
151000,3760.5,14.242,27.972,119,415916.5,392396.94,1539.780000000028,1232.75
152000,3727.5,16.027,28.162,118,417836.187,393936.75,1539.8099999999977,1919.6869999999763
153000,3706.75,18.031,34.894,118,419663.063,395596.03,1659.280000000028,1826.8760000000475
154000,3703.5,21.816,40.298,117,422311.0,397420.22,1824.1899999999441,2647.9369999999763
155000,3711.75,17.85,31.671,118,426410.125,399362.97,1942.75,4099.125
156000,3711.75,14.461,23.593,118,428599.375,401303.25,1940.280000000028,2189.25
157000,3673.0,16.488,32.587,117,430336.625,403156.4,1853.1500000000233,1737.25
158000,3649.0,17.305,32.587,116,432669.5,404950.03,1793.6300000000047,2332.875
159000,3631.0,17.824,34.497,115,434881.813,406792.72,1842.6899999999441,2212.3130000000237
160000,3636.75,21.502,39.481,115,437583.313,408811.3,2018.5800000000163,2701.5
161000,3641.0,22.803,39.487,115,441318.375,411075.62,2264.320000000007,3735.0619999999763
162000,3645.0,17.123,31.662,116,444393.75,413571.72,2496.0999999999767,3075.375
163000,3652.75,19.127,37.204,116,446723.625,416204.56,2632.8400000000256,2329.875
164000,3648.25,17.775,32.758,116,449709.063,418844.47,2639.9099999999744,2985.4380000000237
165000,3639.5,16.738,32.758,116,451974.375,421371.9,2527.430000000051,2265.3119999999763
166000,3643.75,17.211,36.145,115,454262.25,423711.62,2339.719999999972,2287.875
167000,3646.25,18.562,34.183,116,456976.375,425825.75,2114.1300000000047,2714.125
168000,3637.0,14.971,28.317,115,458937.625,427716.34,1890.5900000000256,1961.25
169000,3618.5,15.074,28.323,115,460743.063,429456.66,1740.3199999999488,1805.4380000000237
170000,3602.5,14.961,31.586,114,462711.625,431167.66,1711.0,1968.5619999999763
171000,3597.25,18.916,39.163,114,464609.625,432990.5,1822.8400000000256,1898.0
172000,3614.75,17.521,32.648,115,467388.625,435025.78,2035.280000000028,2779.0
173000,3609.75,17.473,38.806,114,469908.625,437325.8,2300.0199999999604,2520.0
174000,3613.0,22.473,38.858,115,472079.687,439918.8,2593.0,2171.0619999999763
175000,3602.5,14.174,25.632,114,474793.875,442783.62,2864.820000000007,2714.1880000000237
176000,3586.75,18.041,41.534,114,476904.563,445872.84,3089.2200000000303,2110.6880000000237
177000,3590.75,21.324,42.343,114,479447.813,449076.75,3203.9099999999744,2543.25
178000,3622.5,25.127,39.633,115,483121.875,452205.22,3128.469999999972,3674.0619999999763
179000,3649.5,18.135,34.241,116,487139.563,455018.1,2812.8800000000047,4017.6880000000237
180000,3617.75,7.797,0.0,116,489457.625,457355.47,2337.3699999999953,2318.0619999999763
181000,3601.0,13.281,27.383,114,490350.0,459268.5,1913.030000000028,892.375
182000,3561.25,15.307,31.107,113,492102.75,460937.3,1668.7999999999884,1752.75
183000,3538.25,16.613,33.362,112,493802.0,462599.6,1662.2999999999884,1699.25
184000,3533.25,17.486,34.106,112,496098.625,464458.25,1858.6500000000233,2296.625
185000,3544.25,22.098,41.339,112,498972.75,466610.47,2152.219999999972,2874.125
186000,3563.5,22.627,39.105,113,502058.75,469018.62,2408.1500000000233,3086.0
187000,3568.75,15.854,28.729,113,505042.625,471534.72,2516.0999999999767,2983.875
188000,3550.25,15.697,29.065,112,507140.125,474000.6,2465.8800000000047,2097.5
189000,3532.75,19.014,44.073,112,508995.313,476312.53,2311.930000000051,1855.1880000000237
190000,3530.0,15.389,30.484,112,511942.875,478418.12,2105.5899999999674,2947.5619999999763
191000,3529.5,15.43,27.261,112,514277.125,480310.6,1892.4799999999814,2334.25
192000,3519.0,17.59,36.545,111,516029.187,482032.88,1722.280000000028,1752.0619999999763
193000,3509.25,13.713,27.643,111,518372.5,483670.03,1637.1500000000233,2343.3130000000237
194000,3467.5,11.66,36.108,110,519548.75,485323.3,1653.2699999999604,1176.25
195000,3444.0,18.818,37.131,109,520973.75,487109.53,1786.2300000000396,1425.0
196000,3445.25,17.098,37.305,109,523391.75,489081.66,1972.1299999999464,2418.0
197000,3458.0,12.725,24.93,110,526064.0,491167.28,2085.6200000000536,2672.25
198000,3429.0,13.1,26.718,109,527320.437,493208.1,2040.8199999999488,1256.4370000000345
199000,3405.0,12.213,23.12,108,528732.5,495067.62,1859.5200000000186,1412.0629999999655
200000,3370.0,12.557,22.769,107,530304.187,496650.0,1582.3800000000047,1571.6870000000345
201000,3285.25,7.01,0.0,106,531608.125,497925.97,1275.969999999972,1303.9379999999655
202000,3297.25,13.299,30.17,105,532515.437,498932.25,1006.2800000000279,907.3120000000345
203000,3207.25,8.84,0.0,103,533946.437,499714.56,782.3099999999977,1431.0
204000,3178.5,10.287,24.902,101,534678.375,500395.34,680.7800000000279,731.9379999999655
205000,3147.5,8.232,0.0,99,535596.625,501109.0,713.6599999999744,918.25
206000,3100.5,11.488,26.801,97,536600.5,502000.1,891.0999999999767,1003.875
207000,3040.25,16.879,37.262,97,537665.687,503203.75,1203.6500000000233,1065.1870000000345
208000,3050.0,23.953,41.809,97,539930.625,504790.4,1586.6500000000233,2264.9379999999655
209000,3067.25,17.596,36.926,97,543377.625,506699.0,1908.5999999999767,3447.0
210000,3077.5,21.297,35.086,97,545711.0,508754.97,2055.969999999972,2333.375
211000,3083.5,15.541,25.717,98,548161.063,510739.12,1984.1500000000233,2450.0629999999655
212001,3054.75,13.105,25.784,97,549660.875,512494.22,1755.0999999999767,1499.8120000000345
213001,3023.75,14.096,24.2,96,550899.437,514020.75,1526.530000000028,1238.5620000000345
214001,3007.5,16.426,36.261,95,552326.187,515436.34,1415.5900000000256,1426.75
215001,3018.25,14.486,29.459,96,554943.813,516881.66,1445.3199999999488,2617.625999999931
216001,3016.75,12.621,23.367,96,556866.75,518456.62,1574.960000000021,1922.9370000000345
217001,2990.75,14.223,37.537,95,558263.313,520248.84,1792.2200000000303,1396.5629999999655
218001,3005.5,18.801,34.888,95,560561.563,522317.4,2068.5599999999977,2298.25
219001,3021.25,21.029,38.687,96,563038.937,524614.44,2297.039999999921,2477.374000000069
220001,3047.5,16.484,32.263,96,565926.75,526995.1,2380.6600000000326,2887.8129999999655
221001,3050.75,16.137,32.056,97,568079.437,529270.2,2275.0999999999767,2152.6870000000345
222001,3058.5,12.492,26.086,97,569784.937,531282.2,2012.0,1705.5
223001,3012.75,6.326,20.157,96,570845.063,532976.2,1694.0,1060.125999999931
224001,3002.25,7.754,28.857,95,571536.875,534419.56,1443.3600000001024,691.8120000000345
225001,2981.0,16.17,36.42,94,572340.313,535712.25,1292.6899999999441,803.4379999999655
226001,2975.0,16.066,31.628,94,574365.563,536936.5,1224.25,2025.25
227001,2972.25,8.471,16.391,94,576411.375,538122.0,1185.5,2045.8120000000345
228001,2964.0,5.844,0.0,93,577081.063,539279.75,1157.75,669.6879999999655
229001,2886.25,6.186,19.733,92,577586.625,540457.94,1178.1899999999441,505.56200000003446
230001,2841.5,15.43,35.669,90,578557.813,541784.1,1326.1600000000326,971.1879999999655
231001,2864.0,28.676,35.815,90,580444.187,543383.75,1599.6500000000233,1886.374000000069
232001,2874.0,18.107,31.171,91,583121.813,545286.8,1903.0500000000466,2677.625999999931
233001,2878.0,15.295,29.407,91,585457.0,547464.44,2177.6399999998976,2335.1870000000345
234001,2876.25,15.551,29.047,91,587107.5,549883.7,2419.2600000000093,1650.5
235001,2869.5,15.529,35.928,91,588885.813,552536.56,2652.8600000001024,1778.3129999999655
236001,2888.5,27.686,43.677,91,591674.563,555445.56,2909.0,2788.75
237001,2924.25,19.518,36.792,93,595275.813,558622.75,3177.189999999944,3601.25
238001,2960.75,21.064,36.792,94,598167.375,562061.8,3439.0500000000466,2891.5620000000345
239001,2992.75,25.383,43.039,95,601504.25,565783.94,3722.1399999998976,3336.875
240001,3031.5,14.684,31.406,96,605285.187,569846.7,4062.7600000000093,3780.9370000000345
241001,3034.0,17.654,42.41,96,607398.437,574331.8,4485.100000000093,2113.25
242001,3079.75,52.688,61.142,97,611219.687,579292.6,4960.79999999993,3821.25
243001,3137.75,99.902,61.469,100,616756.625,584597.1,5304.5,5536.9379999999655
244001,3246.25,27.113,42.911,103,624943.375,589900.2,5303.099999999977,8186.75
245001,3273.25,19.391,36.075,104,629402.25,594787.1,4886.900000000023,4458.875
246001,3276.75,19.783,38.809,104,631681.875,599037.5,4250.400000000023,2279.625
247001,3282.5,6.521,0.0,105,634830.625,602655.8,3618.3000000000466,3148.75
248001,3235.5,14.982,35.638,103,635913.937,605806.6,3150.79999999993,1083.3120000000345
249001,3247.75,22.23,47.351,103,637715.125,608711.4,2904.8000000000466,1801.1879999999655
250001,3292.5,43.164,44.928,105,641845.063,611415.94,2704.539999999921,4129.9379999999655
251001,3328.75,14.9,29.935,106,645768.437,613781.2,2365.2600000000093,3923.374000000069
252001,3321.25,14.215,27.679,105,647269.0,615643.0,1861.8000000000466,1500.5629999999655
253001,3260.25,6.012,0.0,104,648395.813,616960.75,1317.75,1126.8129999999655
254001,3209.0,4.379,0.0,102,648974.125,617859.94,899.1899999999441,578.3120000000345
255001,3163.25,7.715,18.103,100,649483.75,618577.75,717.8100000000559,509.625
256001,3140.0,21.248,52.435,99,650335.563,619379.3,801.5500000000466,851.8129999999655
257001,3176.25,24.844,33.551,100,654214.937,620466.5,1087.1999999999534,3879.374000000069
258001,3164.0,13.625,27.402,100,656588.937,621943.0,1476.5,2374.0
259001,3140.75,13.359,23.383,100,658105.375,623883.44,1940.4399999999441,1516.4379999999655
260001,3109.0,17.314,41.327,99,659640.625,626328.6,2445.1600000000326,1535.25
261001,3106.5,26.619,46.576,99,661734.5,629239.1,2910.5,2093.875
262001,3153.25,23.625,38.187,100,665710.937,632406.3,3167.20000000007,3976.4370000000345
263001,3188.25,24.861,44.125,101,669853.75,635463.94,3057.6399999998976,4142.8129999999655
264001,3219.25,16.76,33.948,103,673726.75,638031.94,2568.0,3873.0
265001,3155.25,7.754,0.0,102,675967.375,639885.9,1853.9600000000792,2240.625
266001,3152.25,6.25,0.0,100,676697.0,641082.9,1197.0,729.625
267001,3088.25,5.725,0.0,98,677268.063,641836.5,753.5999999999767,571.0629999999655
268001,3031.25,9.904,17.38,96,678013.875,642454.56,618.0600000000559,745.8120000000345
269001,2984.5,16.299,36.771,95,679262.313,643245.44,790.8799999998882,1248.4379999999655
270001,2993.5,31.014,48.001,95,681128.875,644458.5,1213.0600000000559,1866.5620000000345
271001,3022.25,13.506,28.757,97,685890.125,646228.6,1770.0999999999767,4761.25
272001,3051.5,19.268,38.742,97,688203.75,648579.5,2350.9000000000233,2313.625
273001,3060.25,15.654,32.935,97,690347.375,651472.56,2893.060000000056,2143.625
274001,3078.5,30.322,49.078,97,692684.187,654835.5,3362.939999999944,2336.8120000000345
275001,3151.0,56.09,45.108,99,697867.25,658549.06,3713.560000000056,5183.0629999999655
276001,3183.25,19.441,36.893,101,701695.5,662436.3,3887.2399999999907,3828.25
277001,3197.5,17.467,37.674,101,704027.75,666375.9,3939.5999999999767,2332.25
278001,3226.75,22.279,42.85,102,706707.75,670316.8,3940.9000000000233,2680.0
279001,3267.75,36.752,48.993,104,710298.937,674187.56,3870.7600000000093,3591.1870000000345
280001,3329.25,17.885,35.779,105,715212.25,677857.44,3669.8799999998882,4913.3129999999655
281001,3339.25,17.443,34.204,106,717785.75,681160.3,3302.8600000001024,2573.5
282001,3346.5,15.49,31.381,106,719684.063,684028.06,2867.7600000000093,1898.3129999999655
283001,3342.75,14.461,28.613,106,721660.5,686483.44,2455.3799999998882,1976.4370000000345
284001,3336.0,14.486,32.318,106,723411.875,688605.56,2122.1200000001118,1751.375
285001,3326.25,14.074,25.696,105,725162.813,690495.94,1890.3799999998882,1750.9379999999655
286001,3305.25,16.494,31.393,105,726905.063,692244.1,1748.1600000000326,1742.25
287001,3303.0,19.023,40.408,105,729123.563,693890.7,1646.5999999999767,2218.5
288001,3300.5,15.576,31.244,105,731730.875,695418.5,1527.8000000000466,2607.3120000000345
289001,3299.75,15.568,29.391,105,733864.0,696782.56,1364.0600000000559,2133.125
290001,3254.5,9.416,15.662,103,735249.687,697969.56,1187.0,1385.6870000000345
291001,3214.5,13.078,25.125,102,736240.187,699046.06,1076.5,990.5
292001,3192.5,13.803,28.326,101,737681.437,700100.6,1054.5399999999208,1441.25
293001,3170.0,10.912,19.269,100,739366.125,701204.8,1104.2000000000698,1684.6879999999655
294001,3137.25,12.746,30.783,99,740580.0,702398.44,1193.6399999998976,1213.875
295001,3111.5,16.469,31.033,99,742095.75,703679.25,1280.8100000000559,1515.75
296001,3107.0,16.066,31.802,99,744157.313,704992.94,1313.6899999999441,2061.5629999999655
297001,3106.75,8.92,18.909,98,745637.5,706263.06,1270.1200000001118,1480.1870000000345
298001,3051.25,12.779,31.479,97,746642.5,707452.94,1189.8799999998882,1005.0
299001,3019.25,12.502,22.791,96,748374.25,708613.56,1160.6200000001118,1731.75
300001,3002.25,13.842,33.389,95,749626.875,709847.0,1233.4399999999441,1252.625
301001,2995.0,18.135,32.626,95,751391.75,711263.94,1416.9399999999441,1764.875
302001,2994.25,15.66,29.803,95,753675.313,712949.8,1685.8600000001024,2283.5629999999655
303001,2985.5,15.938,45.404,95,755288.063,714957.4,2007.5999999999767,1612.75
304001,3014.75,37.611,45.383,95,758403.937,717297.6,2340.1999999999534,3115.874000000069
305001,3076.75,24.609,40.546,97,763218.0,719894.6,2597.0,4814.0629999999655
306001,3117.5,11.662,25.754,99,766290.375,722598.9,2704.3000000000466,3072.375
307001,3104.5,13.191,25.754,98,767818.125,725331.7,2732.79999999993,1527.75
308001,3094.5,17.73,40.842,98,769383.875,728175.75,2844.0500000000466,1565.75
309001,3109.75,21.508,42.114,98,771573.437,731284.6,3108.8499999999767,2189.5620000000345
310001,3156.0,28.117,43.799,100,775008.0,734750.56,3465.960000000079,3434.5629999999655
311001,3217.75,29.424,43.814,102,779423.687,738500.3,3749.7399999999907,4415.6870000000345
312001,3269.75,26.076,40.329,104,783272.063,742317.25,3816.9499999999534,3848.375999999931
313001,3311.75,22.893,35.571,105,786805.313,745950.8,3633.5500000000466,3533.25
314001,3323.5,18.086,33.582,105,789703.625,749246.94,3296.1399999998976,2898.3120000000345
315001,3328.0,16.9,33.105,105,791840.875,752212.4,2965.460000000079,2137.25
316001,3320.0,18.094,34.787,105,794107.125,754970.2,2757.79999999993,2266.25
317001,3330.75,18.758,34.787,106,796795.125,757671.06,2700.8600000001024,2688.0
