Time,Engine speed,Throttle position,Accelerator pedal position,Speed,Actual,Predicted,Predicted_Diff,Actual_Diff
33000,2465.0,12.756,20.178,78,47931.5,64773.473,1272.1489999999976,1220.25
34000,2409.5,7.93,23.318,77,48711.5,66037.95,1264.476999999999,780.0
35000,2405.0,16.441,34.924,76,49384.0,67386.484,1348.5339999999997,672.5
36000,2426.25,19.164,34.088,77,51146.5,68872.37,1485.8859999999986,1762.5
37000,2447.0,14.676,29.358,77,53381.75,70478.016,1605.646000000008,2235.25
38000,2460.5,15.029,29.037,78,54949.25,72143.79,1665.7739999999903,1567.5
39000,2463.5,13.484,24.799,78,56405.5,73799.13,1655.340000000011,1456.25
40000,2465.25,11.107,20.178,78,57761.25,75402.75,1603.6199999999953,1355.75
41000,2444.5,11.578,20.099,78,58668.25,76944.99,1542.2400000000052,907.0
42000,2448.0,14.314,23.294,77,59734.25,78465.48,1520.4899999999907,1066.0
43000,2428.0,17.949,31.833,77,61429.5,80004.32,1538.840000000011,1695.25
44000,2443.25,16.602,28.967,77,63302.25,81565.07,1560.75,1872.75
45000,2458.75,15.84,27.542,78,65327.25,83078.59,1513.5199999999895,2025.0
46000,2463.25,15.41,26.718,78,67229.5,84437.375,1358.7850000000035,1902.25
47000,2462.75,9.332,0.0,78,68304.5,85565.05,1127.675000000003,1075.0
48000,2393.75,8.203,0.0,76,68916.75,86478.38,913.3300000000017,612.25
49000,2340.75,7.525,0.0,74,69475.0,87330.125,851.7449999999953,558.25
50000,2304.25,9.799,19.101,73,69957.5,88324.1,993.9750000000058,482.5
51000,2308.25,38.012,57.15,73,71265.25,89635.54,1311.4399999999878,1307.75
52000,2333.75,13.588,27.338,74,74738.0,91353.35,1717.8100000000122,3472.75
53000,2363.0,17.473,32.132,75,76101.25,93472.08,2118.729999999996,1363.25
54000,2387.0,35.986,56.012,75,78482.25,95924.836,2452.755999999994,2381.0
55000,2452.25,42.781,36.511,77,82582.5,98597.53,2672.694000000003,4100.25
56000,2479.25,17.082,32.681,78,84779.0,101333.28,2735.75,2196.5
57000,2486.5,24.682,39.111,79,86768.5,104025.72,2692.4400000000023,1989.5
58000,2529.25,16.865,32.611,80,89971.0,106634.61,2608.8899999999994,3202.5
59000,2554.0,13.406,25.775,81,91881.25,109156.07,2521.4600000000064,1910.25
60000,2560.5,23.32,45.413,81,93205.5,111630.53,2474.459999999992,1324.25
61000,2589.0,18.443,35.846,82,96663.5,114115.91,2485.3800000000047,3458.0
62000,2619.0,16.588,32.736,83,98914.25,116628.58,2512.6699999999983,2250.75
63000,2646.75,17.041,32.733,84,101127.0,119144.55,2515.970000000001,2212.75
64000,2668.0,17.082,32.639,84,103464.25,121624.42,2479.8699999999953,2337.25
65000,2683.5,17.076,32.877,85,105512.75,124034.414,2409.994000000006,2048.5
66000,2701.0,17.059,32.877,85,107755.5,126353.71,2319.296000000002,2242.75
67000,2717.25,14.277,27.396,86,109854.75,128582.54,2228.829999999987,2099.25
68000,2712.25,14.602,27.396,86,111282.5,130742.53,2159.9900000000052,1427.75
69000,2714.75,14.916,32.312,86,112865.5,132890.47,2147.9400000000023,1583.0
70000,2728.0,19.463,32.474,86,114891.75,135077.64,2187.170000000013,2026.25
71000,2748.5,18.623,33.536,87,117191.75,137309.53,2231.889999999985,2300.0
72000,2759.5,19.299,33.536,87,119816.0,139540.92,2231.390000000014,2624.25
73000,2774.75,14.867,26.297,88,122386.25,141704.45,2163.529999999999,2570.25
74000,2770.75,15.615,26.297,88,124002.5,143732.58,2028.1299999999756,1616.25
75000,2764.25,15.465,26.01,88,125879.0,145607.17,1874.5900000000256,1876.5
76000,2759.5,15.506,24.158,87,127846.75,147363.62,1756.4499999999825,1967.75
77000,2753.5,14.232,21.915,87,129407.25,149070.72,1707.1000000000058,1560.5
78000,2738.5,14.432,26.236,87,130895.5,150795.72,1725.0,1488.25
79000,2734.5,18.506,33.801,87,132905.0,152594.94,1799.2200000000012,2009.5
80000,2752.25,18.877,33.807,87,135245.75,154493.64,1898.7000000000116,2340.75
81000,2770.75,16.336,28.397,88,137660.25,156472.67,1979.0299999999988,2414.5
82000,2772.25,15.156,25.458,88,139702.25,158499.12,2026.4499999999825,2042.0
83000,2765.0,14.926,25.177,88,141326.25,160579.05,2079.929999999993,1624.0
84000,2762.5,15.311,25.296,88,143086.0,162758.58,2179.529999999999,1759.75
85000,2764.75,21.248,41.238,88,145058.25,165095.58,2337.0,1972.25
86000,2821.75,34.496,47.495,89,148218.0,167604.1,2508.5200000000186,3159.75
87000,2849.0,15.367,30.161,90,151227.75,170203.73,2599.6300000000047,3009.75
88000,2843.75,15.84,29.413,90,153147.75,172787.61,2583.8799999999756,1920.0
89000,2863.0,15.551,29.413,91,154880.75,175261.47,2473.860000000015,1733.0
90000,2868.0,15.881,29.413,91,156739.75,177534.86,2273.389999999985,1859.0
91000,2876.25,18.947,37.903,91,158934.5,179556.92,2022.0600000000268,2194.75
92000,2882.75,14.336,25.284,91,160870.75,181307.8,1750.8799999999756,1936.25
93000,2908.75,7.721,0.0,91,162104.0,182791.38,1483.5800000000163,1233.25
94000,2806.0,12.029,23.163,89,162744.75,184060.33,1268.9499999999825,640.75
95000,2788.5,12.828,23.3,88,163650.75,185257.98,1197.6500000000233,906.0
96000,2771.5,13.217,23.3,88,164890.5,186466.62,1208.6399999999849,1239.75
97000,2744.0,14.996,23.3,88,166459.0,187690.03,1223.4100000000035,1568.5
98000,2741.25,14.363,22.559,87,167974.25,188882.55,1192.5199999999895,1515.25
99000,2726.0,14.139,22.314,86,169570.75,189974.1,1091.5500000000175,1596.5
100000,2647.5,9.301,0.0,85,170772.0,190919.17,945.070000000007,1201.25
101000,2635.75,8.389,0.0,83,171360.5,191739.47,820.2999999999884,588.5
102000,2588.0,8.285,0.0,82,171915.5,192474.4,734.929999999993,555.0
103000,2541.25,10.387,7.828,80,172551.0,193188.05,713.6499999999942,635.5
104000,2500.25,10.609,9.714,79,173270.0,193951.66,763.6100000000151,719.0
105000,2468.0,8.984,0.0,78,174046.25,194810.67,859.0100000000093,776.25
106000,2428.5,8.193,0.0,77,174747.0,195777.34,966.6699999999837,700.75
107000,2403.5,8.602,0.824,76,175246.0,196831.89,1054.5500000000175,499.0
108000,2373.0,10.26,0.217,75,175906.75,197918.06,1086.1699999999837,660.75
109000,2340.0,8.627,0.0,74,176708.75,198958.8,1040.7399999999907,802.0
110000,2297.25,8.244,0.0,73,177279.25,199875.86,917.0599999999977,570.5
111000,2244.0,3.762,0.0,71,177773.25,200619.9,744.0400000000081,494.0
112000,2186.5,3.271,0.0,69,178141.25,201190.69,570.7900000000081,368.0
113000,2094.25,3.094,0.0,67,178409.5,201636.92,446.2300000000105,268.25
114000,2009.25,2.932,0.0,64,178678.25,202068.95,432.02999999999884,268.75
115000,1955.25,2.957,0.0,62,178970.75,202635.53,566.5799999999872,292.5
116000,1917.75,7.961,31.201,61,179215.75,203484.86,849.3299999999872,245.0
117000,1929.5,38.705,63.843,61,180286.25,204745.45,1260.5900000000256,1070.5
118000,1964.0,99.99,60.272,62,182835.5,206495.3,1749.8499999999767,2549.25
119000,2045.25,99.92,44.617,64,186116.25,208737.88,2242.5800000000163,3280.75
120000,2085.5,14.166,33.084,66,188892.25,211384.31,2646.429999999993,2776.0
121000,2130.0,42.242,100.0,67,191006.75,214293.5,2909.1900000000023,2114.5
122000,2183.0,100.684,100.0,69,194679.0,217265.81,2972.3099999999977,3672.25
123000,2326.0,99.908,58.78,73,201680.5,220016.11,2750.2999999999884,7001.5
124000,2263.0,4.787,0.0,74,206046.0,222248.2,2232.0900000000256,4365.5
125000,2275.0,4.016,0.0,72,206293.25,223883.12,1634.9199999999837,247.25
126000,2217.25,3.418,0.0,70,206675.5,224956.25,1073.1300000000047,382.25
127000,2141.25,6.592,0.0,68,207355.5,225550.38,594.1300000000047,680.0
128001,1950.75,5.275,0.0,62,207784.75,225761.34,210.95999999999185,429.25
134001,549.75,7.889,32.645,35,209519.0,226316.72,1021.1700000000128,192.25
135001,2561.25,65.881,57.568,34,210791.25,228558.73,2242.0100000000093,1272.25
136001,2930.5,20.098,0.0,40,215337.0,231164.3,2605.569999999978,4545.75
137001,3078.75,10.26,0.0,40,216974.0,233030.19,1865.890000000014,1637.0
138001,1311.75,5.391,0.0,40,217076.5,233711.14,680.9500000000116,102.5
139001,1437.0,6.941,0.0,38,217519.75,233907.48,196.3399999999965,443.25
140001,1317.0,5.969,0.0,35,217981.5,233983.6,76.11999999999534,461.75
141001,1089.25,5.014,0.0,30,218383.75,234105.7,122.10000000000582,402.25
142001,985.25,5.0,0.0,27,218765.0,234333.31,227.60999999998603,381.25
143001,951.75,4.457,0.0,27,219058.5,234654.1,320.79000000000815,293.5
144001,908.0,4.412,0.0,26,219358.0,235068.22,414.11999999999534,299.5
145001,787.75,4.121,0.0,25,219669.25,235674.4,606.179999999993,311.25
146001,1089.75,21.6,44.537,24,219950.0,236665.23,990.8300000000163,280.75
147001,1893.75,50.445,46.86,25,221748.5,238093.86,1428.6299999999756,1798.5
148001,2176.25,16.252,24.698,30,224798.75,239698.33,1604.4700000000012,3050.25
149001,2295.25,11.352,12.268,32,226174.5,241209.16,1510.8300000000163,1375.75
150001,2341.5,8.355,11.13,32,226945.5,242530.38,1321.2200000000012,771.0
151001,2324.75,8.963,19.147,32,227645.75,243770.94,1240.5599999999977,700.25
152001,2346.0,12.881,31.485,32,228235.75,245157.73,1386.7900000000081,590.0
153001,2448.5,17.498,32.681,34,229467.75,246866.88,1709.1499999999942,1232.0
154001,2692.25,17.65,29.315,37,231568.5,248867.61,2000.7299999999814,2100.75
155001,2858.0,15.311,29.095,40,233489.75,250865.22,1997.6100000000151,1921.25
156001,3160.75,10.473,0.0,41,235292.25,252436.45,1571.2300000000105,1802.5
157001,2168.5,3.42,8.411,41,235545.25,253326.7,890.25,253.0
158001,1856.0,7.84,24.277,40,235905.5,253942.27,615.5699999999779,360.25
159001,1823.75,11.748,25.592,40,236570.0,254625.83,683.5599999999977,664.5
160001,1868.5,17.465,32.443,41,237572.25,255512.17,886.3400000000256,1002.25
161001,1896.0,7.959,17.2,41,238539.25,256597.22,1085.0499999999884,967.0
162001,1868.75,20.297,40.051,41,239199.25,257847.22,1250.0,660.0
163001,1937.25,13.537,23.657,43,241009.0,259239.08,1391.859999999986,1809.75
164001,1971.0,16.035,30.42,43,242212.0,260738.58,1499.5,1203.0
165001,2052.75,17.244,30.42,45,243890.75,262334.62,1596.0400000000081,1678.75
166001,2105.25,12.828,26.758,46,245432.5,264009.66,1675.039999999979,1541.75
167001,2149.0,26.875,41.339,47,246727.5,265767.94,1758.280000000028,1295.0
168001,2266.5,14.025,27.985,50,249554.25,267598.2,1830.2600000000093,2826.75
169001,2331.5,15.115,26.666,51,251244.25,269444.28,1846.0800000000163,1690.0
170001,2370.0,14.602,23.804,52,252715.75,271278.78,1834.5,1471.5
171001,2352.0,10.986,29.865,52,253723.0,273124.1,1845.3199999999488,1007.25
172001,2411.25,27.246,41.388,53,255136.5,275043.8,1919.7000000000116,1413.5
173001,2492.5,14.568,26.117,55,257824.5,277053.56,2009.7600000000093,2688.0
174001,2529.0,14.314,22.531,56,259248.0,279132.75,2079.1900000000023,1423.5
175001,2579.0,17.627,31.512,57,260939.0,281277.75,2145.0,1691.0
176001,2643.75,13.949,24.231,58,262924.75,283491.72,2213.969999999972,1985.75
177001,2677.0,15.609,29.001,59,264560.25,285781.44,2289.7200000000303,1635.5
178001,2736.25,14.65,29.001,60,266509.0,288159.9,2378.460000000021,1948.75
179001,2802.25,18.84,38.751,62,268134.0,290600.44,2440.539999999979,1625.0
180001,2885.25,15.93,27.991,64,270571.25,293017.3,2416.859999999986,2437.25
181001,2943.25,15.09,27.527,65,272326.75,295291.53,2274.2300000000396,1755.5
182001,2967.75,7.281,0.0,66,273595.5,297333.2,2041.6699999999837,1268.75
183001,2957.0,7.895,20.297,65,274103.0,299128.44,1795.2399999999907,507.5
184001,2910.5,17.514,38.657,64,274864.25,300749.22,1620.7799999999697,761.25
185001,2974.25,13.887,18.842,66,276741.0,302258.53,1509.3100000000559,1876.75
186001,2962.75,5.068,0.0,65,277678.25,303631.12,1372.5899999999674,937.25
187001,2886.5,6.25,7.837,64,278117.25,304869.25,1238.1300000000047,439.0
188001,2847.25,10.971,23.721,63,278579.5,306006.1,1136.8499999999767,462.25
189001,2841.5,6.348,0.0,63,279460.0,307042.94,1036.8400000000256,880.5
190001,2701.5,10.664,0.0,62,280126.75,307955.06,912.1199999999953,666.75
191001,2741.75,10.195,0.0,61,280892.75,308750.22,795.1599999999744,766.0
192001,2610.0,9.109,0.0,58,281693.0,309401.38,651.1600000000326,800.25
193001,2428.0,8.113,0.0,54,282378.5,309972.94,571.5599999999977,685.5
194001,2299.0,7.49,0.0,51,282903.0,310568.12,595.179999999993,524.5
195001,2239.0,6.836,0.0,50,283418.75,311215.66,647.539999999979,515.75
196001,2158.0,6.766,0.0,48,283917.5,311838.38,622.7200000000303,498.75
197001,2042.25,8.221,0.0,45,284333.25,312329.16,490.77999999996973,415.75
198001,1258.25,5.307,0.0,44,284661.25,312675.53,346.37000000005355,328.0
199001,1240.25,5.811,0.0,43,285005.25,313082.4,406.86999999999534,344.0
200001,1313.25,5.746,0.0,43,285435.0,313568.12,485.71999999997206,429.75
201001,1250.25,5.732,0.0,42,285878.75,314026.5,458.38000000000466,443.75
202001,1062.0,4.533,0.0,41,286280.5,314374.7,348.20000000001164,401.75
203001,874.25,3.766,0.0,40,286568.0,314625.2,250.5,287.5
204001,594.25,8.193,0.0,37,286806.25,314887.28,262.0800000000163,238.25
205001,1178.75,6.088,0.0,33,287306.5,315287.72,400.4399999999441,500.25
206001,1087.5,4.955,0.0,30,287631.5,315729.7,441.9800000000396,325.0
207001,1034.75,5.23,0.0,28,287985.0,316181.38,451.679999999993,353.5
208001,979.25,4.896,0.0,27,288343.25,316627.28,445.9000000000233,358.25
209001,886.75,4.625,0.0,25,288628.5,317061.0,433.71999999997206,285.25
210001,861.0,4.541,0.0,23,288934.25,317487.16,426.1599999999744,305.75
211001,858.25,4.477,0.0,21,289258.5,317888.44,401.28000000002794,324.25
212001,853.0,2.531,0.0,18,289499.5,318232.16,343.71999999997206,241.0
213001,801.25,2.471,0.0,12,289675.25,318501.75,269.5900000000256,175.75
214001,667.5,2.035,0.0,0,289862.25,318741.62,239.86999999999534,187.0
215001,680.25,3.152,0.0,0,290007.0,319025.03,283.4100000000326,144.75
216001,724.5,2.492,0.0,0,290197.0,319353.4,328.36999999999534,190.0
217001,748.5,2.574,0.0,0,290373.25,319704.94,351.53999999997905,176.25
218001,788.25,2.74,0.0,0,290529.0,320071.22,366.27999999996973,155.75
219001,814.25,2.77,0.0,0,290717.75,320472.38,401.1600000000326,188.75
220001,843.25,2.998,0.0,0,290923.75,320968.28,495.9000000000233,206.0
221000,991.75,27.482,33.286,0,291154.25,321642.56,674.2799999999697,230.5
221999,1645.25,10.574,19.617,4,292707.25,322503.16,860.5999999999767,1553.0
222999,1439.5,10.549,19.339,8,293598.75,323374.56,871.4000000000233,891.5
223999,1350.75,10.717,19.223,10,294378.5,324208.84,834.2800000000279,779.75
224999,1774.5,8.418,0.0,12,295218.25,324960.4,751.5599999999977,839.75
225999,1551.75,6.592,0.0,10,295786.5,325485.78,525.3800000000047,568.25
226998,1199.75,5.688,0.0,5,296148.0,325826.88,341.0999999999767,361.5
227998,1140.0,5.07,0.0,3,296545.25,326124.16,297.27999999996973,397.25
228998,957.75,4.031,0.0,0,296911.5,326474.6,350.4400000000023,366.25
229998,598.5,6.299,10.974,0,297160.25,326993.38,518.7800000000279,248.75
230998,1802.0,28.768,19.876,0,297891.75,327750.88,757.5,731.5
231998,1590.75,7.109,0.0,4,299134.5,328442.22,691.3399999999674,1242.75
232998,723.5,8.035,0.0,5,299567.5,328959.1,516.8800000000047,433.0
233998,1241.25,5.828,0.0,4,300135.75,329434.53,475.4300000000512,568.25
234998,1074.75,5.053,0.0,0,300527.75,329828.34,393.8099999999977,392.0
235998,945.5,4.678,0.0,0,300854.25,330173.12,344.77999999996973,326.5
236998,829.0,4.303,0.0,0,301161.75,330507.03,333.9100000000326,307.5
237998,753.25,4.363,0.0,0,301444.75,330873.5,366.46999999997206,283.0
238998,899.5,5.379,0.0,0,301736.75,331302.62,429.11999999999534,292.0
239998,915.25,4.715,0.0,0,302081.75,331770.66,468.03999999997905,345.0
240998,900.75,4.814,0.0,0,302425.0,332246.5,475.8400000000256,343.25
241998,894.75,4.77,0.0,0,302724.5,332719.1,472.5999999999767,299.5
242998,899.25,4.736,0.0,0,303055.25,333183.56,464.46000000002095,330.75
243998,886.25,4.695,0.0,0,303387.5,333633.44,449.88000000000466,332.25
244998,888.25,4.65,0.0,0,303693.25,334061.16,427.71999999997206,305.75
245998,883.75,4.547,0.0,0,304009.75,334453.9,392.7400000000489,316.5
246998,883.0,3.209,0.0,0,304278.25,334800.0,346.0999999999767,268.5
247998,873.0,3.193,0.0,0,304471.0,335096.62,296.61999999999534,192.75
248998,861.0,3.104,0.0,0,304665.25,335363.84,267.22000000003027,194.25
249998,863.25,3.078,0.0,0,304873.5,335656.12,292.27999999996973,208.25
250998,851.0,3.127,0.0,0,305057.25,336069.7,413.5800000000163,183.75
251998,865.0,3.096,0.0,0,305263.25,336744.03,674.3300000000163,206.0
252998,2633.0,15.967,24.185,0,306326.25,337715.12,971.0899999999674,1063.0
253998,1595.0,9.961,21.808,5,307464.5,338578.28,863.1600000000326,1138.25
254998,1277.75,11.867,21.808,9,308262.25,339417.3,839.0199999999604,797.75
255998,1685.5,12.812,21.808,13,309358.75,340326.25,908.9500000000116,1096.5
256998,2094.0,10.574,0.0,15,310361.0,341169.03,842.7800000000279,1002.25
257998,1284.75,5.889,0.0,14,310735.75,341781.06,612.0299999999697,374.75
258998,1339.0,6.27,0.0,13,311195.0,342300.6,519.539999999979,459.25
259998,1299.0,5.615,0.0,10,311589.0,342758.56,457.96000000002095,394.0
260998,1144.75,5.129,0.0,8,311960.75,343157.6,399.03999999997905,371.75
261998,949.5,4.4,0.0,7,312320.75,343504.75,347.1500000000233,360.0
262998,788.25,3.936,0.0,5,312599.75,343825.4,320.6500000000233,279.0
263998,711.0,4.695,0.0,0,312865.5,344165.97,340.5699999999488,265.75
264998,879.25,4.688,0.0,0,313229.5,344556.12,390.1500000000233,364.0
265998,798.25,4.387,0.0,0,313533.5,344956.9,400.78000000002794,304.0
266998,822.0,4.512,0.0,0,313840.75,345353.38,396.4799999999814,307.25
267998,862.0,4.721,0.0,0,314170.25,345726.6,373.21999999997206,329.5
268998,879.5,5.031,0.0,0,314481.0,346061.56,334.96000000002095,310.75
269998,903.0,5.07,0.0,0,314809.0,346362.34,300.78000000002794,328.0
270998,896.0,5.064,0.0,0,315148.5,346660.6,298.2599999999511,339.5
271998,893.25,4.955,0.0,0,315464.5,347030.84,370.2400000000489,316.0
272998,904.0,12.451,20.367,0,315801.5,347588.5,557.6599999999744,337.0
273998,1751.0,12.816,21.86,0,316819.75,348420.9,832.4000000000233,1018.25
274998,1956.5,14.162,24.036,4,318003.25,349370.84,949.9400000000023,1183.5
275998,1764.5,12.631,19.36,8,319245.0,350285.34,914.5,1241.75
276998,1575.5,10.906,19.095,12,320327.25,351139.12,853.7799999999697,1082.25
277998,1773.5,10.1,12.46,14,321122.5,351956.2,817.0800000000163,795.25
278998,1844.0,8.172,0.0,14,321866.0,352683.9,727.7000000000116,743.5
279998,1764.75,7.852,0.0,13,322399.0,353280.4,596.5,533.0
280998,1434.75,4.494,9.0,12,322703.75,353774.9,494.5,304.75
281998,1447.0,5.111,6.525,11,323036.75,354274.25,499.3499999999767,333.0
282998,1462.75,5.4,4.306,11,323429.0,354817.03,542.7800000000279,392.25
283998,1412.5,5.01,0.0,11,323758.0,355403.06,586.0299999999697,329.0
284998,1489.0,4.729,14.59,10,324111.25,356024.44,621.3800000000047,353.25
285998,1362.5,7.748,14.023,10,324520.25,356645.56,621.1199999999953,409.0
286998,1396.75,5.279,0.0,11,324953.0,357246.75,601.1900000000023,432.75
287998,1446.75,4.625,0.0,10,325276.0,357764.6,517.8499999999767,323.0
288998,1268.5,3.893,0.0,8,325611.0,358134.38,369.78000000002794,335.0
289998,962.0,3.127,0.0,4,325831.5,358373.66,239.27999999996973,220.5
290998,712.5,4.756,0.0,0,326032.25,358576.84,203.18000000005122,200.75
291998,684.75,4.932,0.0,0,326351.25,358835.75,258.9099999999744,319.0
292998,843.75,4.553,0.0,0,326671.5,359172.4,336.6500000000233,320.25
293998,815.0,4.699,0.0,0,326977.75,359550.84,378.4400000000023,306.25
294998,855.5,4.883,0.0,0,327323.75,359951.28,400.4400000000023,346.0
295998,870.0,5.053,0.0,0,327637.75,360354.84,403.5599999999977,314.0
296998,895.0,4.973,0.0,0,327973.75,360751.38,396.53999999997905,336.0
297998,880.75,4.891,0.0,0,328332.75,361135.16,383.77999999996973,359.0
298998,866.75,4.688,0.0,0,328638.5,361511.1,375.9400000000023,305.75
299998,869.25,4.736,0.0,0,328963.0,361887.16,376.0599999999977,324.5
300998,859.25,4.723,0.0,0,329297.5,362268.06,380.9000000000233,334.5
301998,866.25,4.803,0.0,0,329617.75,362657.34,389.28000000002794,320.25
302998,858.0,4.883,0.0,0,329942.25,363054.28,396.9400000000023,324.5
303998,859.0,4.805,0.0,0,330299.75,363458.88,404.5999999999767,357.5
304998,860.5,4.77,0.0,0,330590.75,363869.66,410.77999999996973,291.0
305998,861.0,4.744,0.0,0,330917.75,364284.34,414.6800000000512,327.0
306998,860.0,4.756,0.0,0,331252.0,364700.16,415.8199999999488,334.25
307998,863.5,4.791,0.0,0,331557.75,365113.5,413.3400000000256,305.75
308998,868.25,4.736,0.0,0,331883.5,365518.56,405.0599999999977,325.75
309998,866.0,4.805,0.0,0,332219.25,365908.1,389.53999999997905,335.75
310998,867.25,4.793,0.0,0,332535.75,366276.75,368.6500000000233,316.5
311998,865.5,4.883,0.0,0,332848.25,366622.9,346.1500000000233,312.5
312998,864.25,4.777,0.0,0,333198.5,366953.75,330.8499999999767,350.25
313998,862.5,4.775,0.0,0,333502.75,367289.84,336.0900000000256,304.25
314998,860.5,4.77,0.0,0,333828.0,367669.06,379.21999999997206,325.25
315998,869.25,4.744,0.0,0,334167.25,368144.9,475.8400000000256,339.25
316998,1341.0,28.176,29.523,0,334580.75,368746.66,601.7599999999511,413.5
317998,1232.75,8.873,19.379,0,335803.75,369388.12,641.460000000021,1223.0
318998,1597.5,9.918,0.0,4,336672.5,370003.44,615.320000000007,868.75
319998,966.25,5.797,1.889,6,337233.0,370460.62,457.179999999993,560.5
320998,868.0,5.664,0.0,6,337600.0,370849.2,388.5800000000163,367.0
321998,978.25,6.172,0.0,6,338039.0,371233.75,384.54999999998836,439.0
322998,1020.25,6.012,0.0,6,338405.75,371615.1,381.3499999999767,366.75
323998,999.25,5.818,0.0,5,338795.75,371981.47,366.36999999999534,390.0
324998,983.0,5.363,5.978,4,339195.5,372337.97,356.5,399.75
325998,946.75,5.773,15.979,4,339546.25,372701.9,363.9300000000512,350.75
326998,676.5,7.754,20.535,5,339970.75,373115.34,413.4400000000023,424.5
327998,1332.0,8.373,13.733,7,340725.25,373630.22,514.8799999999464,754.5
328998,1062.0,6.543,8.765,8,341236.0,374118.88,488.6600000000326,510.75
329998,1110.75,6.545,8.722,8,341680.5,374575.03,456.1500000000233,444.5
330998,1120.75,5.426,0.0,9,342164.75,374979.5,404.46999999997206,484.25
331998,1052.25,5.9,0.0,8,342535.75,375322.44,342.9400000000023,371.0
332998,988.5,5.217,3.351,8,342911.25,375624.44,302.0,375.5
333998,929.25,5.322,8.255,7,343271.75,375919.03,294.5900000000256,360.5
334998,921.75,5.615,8.765,7,343636.5,376244.97,325.9399999999441,364.75
335998,1049.0,5.648,3.119,7,344005.0,376618.53,373.5600000000559,368.5
336998,1029.25,5.656,11.484,6,344398.0,377022.38,403.8499999999767,393.0
337998,989.75,5.322,19.51,6,344725.0,377461.22,438.8399999999674,327.0
338998,1071.75,6.652,15.179,8,345106.5,377939.88,478.6600000000326,381.5
339997,1213.5,6.555,12.781,9,345608.25,378439.34,499.46000000002095,501.75
340997,1267.5,4.949,2.96,10,345993.25,378969.06,529.7199999999721,385.0
341997,1239.5,4.721,7.758,9,346281.0,379505.5,536.4400000000023,287.75
342997,1223.0,5.227,0.0,9,346615.5,380034.38,528.8800000000047,334.5
343997,1419.5,5.176,1.157,8,346948.25,380515.75,481.36999999999534,332.75
344997,1448.25,4.65,0.0,0,347299.25,380864.62,348.86999999999534,351.0
345997,922.25,3.234,0.0,0,347598.75,381061.03,196.4100000000326,299.5
346997,829.0,2.898,0.0,0,347812.5,381201.12,140.0899999999674,213.75
347997,812.75,5.01,0.0,0,348096.75,381351.0,149.88000000000466,284.25
348997,835.0,5.053,0.0,0,348481.75,381578.5,227.5,385.0
349997,848.75,5.105,5.344,0,348804.5,381986.28,407.78000000002794,322.75
350997,1320.0,7.686,11.63,0,349242.25,382699.25,712.9699999999721,437.75
