Time,Engine speed,Throttle position,Accelerator pedal position,Speed,Actual,Predicted,Predicted_Diff,Actual_Diff
55000,2647.0,11.938,28.229,84,72369.93700000003,82649.52,1226.090000000011,1357.25
56000,2644.25,11.58,0.0,84,73803.375,83814.09,1164.5699999999924,1433.4379999999655
57000,2639.5,9.963,0.0,83,74622.18700000003,84922.51,1108.4199999999983,818.8120000000345
58000,2607.5,14.26,29.929,82,75215.93700000003,86000.88,1078.37000000001,593.75
59000,2614.0,13.115,0.0,83,77216.375,87073.63,1072.75,2000.4379999999655
60000,2591.0,12.17,26.736,82,78302.56299999997,88139.766,1066.1359999999986,1086.1879999999655
61000,2579.75,9.93,0.0,82,79558.125,89214.4,1074.633999999991,1255.5620000000345
62000,2540.0,9.17,2.408,81,79925.25,90317.234,1102.8340000000026,367.125
63000,2543.5,14.248,28.18,80,80572.25,91481.375,1164.1410000000033,647.0
64000,2529.75,15.496,25.516,80,82139.875,92699.69,1218.3150000000023,1567.625
65000,2547.25,15.365,24.127,81,84113.06299999997,93913.36,1213.6699999999983,1973.1879999999655
66000,2534.75,10.064,0.0,81,85406.93700000003,95024.88,1111.520000000004,1293.874000000069
67000,2555.25,10.889,17.267,79,85761.375,95975.266,950.3859999999986,354.43799999996554
68000,2452.0,9.41,0.0,78,86601.43700000003,96768.86,793.5939999999973,840.0620000000345
69000,2462.0,10.051,0.0,78,87202.625,97487.51,718.6499999999942,601.1879999999655
70000,2418.0,9.432,0.0,77,87436.75,98207.055,719.5449999999983,234.125
71000,2341.0,10.42,0.0,76,88003.875,99042.46,835.4050000000134,567.125
72000,2371.75,9.164,26.3,75,88745.75,100116.25,1073.7899999999936,741.875
73000,2387.0,15.826,30.029,75,89728.125,101462.87,1346.6199999999953,982.375
74000,2426.25,16.68,28.455,77,91687.125,103008.85,1545.9800000000105,1959.0
75000,2443.5,9.82,0.0,78,93118.75,104583.16,1574.3099999999977,1431.625
76000,2425.75,8.049,0.0,77,93949.0,106024.73,1441.5699999999924,830.25
77000,2442.75,9.844,0.0,77,94594.25,107242.16,1217.4300000000076,645.25
78000,2422.25,7.727,0.0,77,95019.25,108191.94,949.7799999999988,425.0
79000,2372.0,7.207,0.0,75,95019.25,108916.63,724.6900000000023,0.0
80000,2328.25,8.635,0.0,74,95019.25,109529.12,612.4899999999907,0.0
81000,2287.5,8.449,0.0,73,95019.25,110148.3,619.1800000000076,0.0
82000,2283.0,9.975,0.0,72,95395.0,110873.75,725.4499999999971,375.75
83000,2270.25,9.555,0.0,71,96009.25,111769.74,895.9900000000052,614.25
84000,2271.75,10.439,25.888,71,96520.25,112873.516,1103.775999999998,511.0
85000,2259.75,16.797,29.19,71,97590.31299999997,114192.445,1318.9290000000037,1070.0629999999655
86000,2264.0,8.748,0.0,72,99027.5,115713.54,1521.0949999999866,1437.1870000000345
87000,2292.0,17.947,39.972,72,99703.18700000003,117394.4,1680.8600000000006,675.6870000000345
88000,2337.0,17.434,28.336,73,102112.625,119161.18,1766.7799999999988,2409.4379999999655
89000,2360.5,13.922,20.035,75,104165.375,120907.555,1746.375,2052.75
90000,2375.0,12.604,20.325,75,105411.75,122553.46,1645.9050000000134,1246.375
91000,2387.0,10.283,0.0,76,106695.93700000003,124082.68,1529.2199999999866,1284.1870000000345
92000,2360.25,10.336,22.937,75,107454.375,125545.3,1462.62000000001,758.4379999999655
93000,2359.5,14.037,24.588,75,108422.31299999997,127051.14,1505.8399999999965,967.9379999999655
94000,2388.5,18.459,30.746,76,110096.75,128673.56,1622.4199999999983,1674.4370000000345
95000,2430.75,16.277,27.945,77,112552.375,130401.21,1727.6500000000087,2455.625
96000,2460.5,16.049,27.939,78,114503.5,132148.6,1747.3899999999994,1951.125
97000,2463.75,10.354,1.584,78,116279.625,133808.92,1660.320000000007,1776.125
98000,2472.25,13.82,26.822,78,117227.56299999997,135303.88,1494.9599999999919,947.9379999999655
99000,2467.75,14.9,25.284,78,118457.25,136587.84,1283.9599999999919,1229.6870000000345
100000,2453.0,9.844,0.0,78,119778.625,137656.36,1068.5199999999895,1321.375
101000,2418.25,8.703,0.0,77,120365.18700000003,138550.75,894.390000000014,586.5620000000345
102000,2384.5,8.096,1.868,76,120747.0,139353.27,802.5199999999895,381.81299999996554
103000,2356.75,11.914,28.333,75,121244.5,140152.06,798.7900000000081,497.5
104000,2357.75,9.443,0.0,75,122383.625,141007.77,855.7099999999919,1139.125
105000,2345.5,11.883,25.223,74,123125.93700000003,141942.23,934.460000000021,742.3120000000345
106000,2266.5,7.881,4.55,74,123939.06299999997,142975.03,1032.7999999999884,813.1259999999311
107000,2329.25,15.291,32.504,73,124642.125,144128.28,1153.25,703.0620000000345
108000,2336.75,18.121,32.504,74,126160.875,145349.36,1221.0799999999872,1518.75
109000,2348.0,9.709,0.0,75,127818.625,146558.27,1208.9100000000035,1657.75
110000,2321.25,9.258,0.0,74,128717.56299999997,147706.27,1148.0,898.9379999999655
111000,2307.25,11.971,30.875,73,129383.06299999997,148823.23,1116.960000000021,665.5
112000,2311.25,22.998,36.45,73,130729.18700000003,149965.9,1142.6699999999837,1346.124000000069
113000,2324.0,9.326,0.0,74,132935.125,151162.81,1196.9100000000035,2205.9379999999655
114000,2322.5,12.34,35.208,73,133564.18700000003,152412.23,1249.4200000000128,629.0620000000345
115000,2308.25,35.693,38.123,73,135369.31299999997,153700.9,1288.6699999999837,1805.125999999931
116000,2351.0,17.568,30.743,75,139127.375,154967.88,1266.9800000000105,3758.0620000000345
117000,2375.25,10.498,0.0,75,141061.81299999997,156101.45,1133.570000000007,1934.4379999999655
118000,2334.75,8.594,0.0,74,141674.81299999997,157042.2,940.75,613.0
119000,2324.5,8.508,18.28,72,141693.31299999997,157835.58,793.3799999999756,18.5
120000,2227.0,12.557,24.387,71,142503.93700000003,158594.25,758.6700000000128,810.6240000000689
121000,2237.25,16.393,33.441,71,143701.875,159461.56,867.3099999999977,1197.9379999999655
122000,2252.5,23.467,33.441,71,145891.125,160508.72,1047.1600000000035,2189.25
123000,2297.25,15.258,26.645,72,148466.68700000003,161733.0,1224.2799999999988,2575.5620000000345
124000,2293.0,9.199,5.209,73,150168.375,163071.95,1338.9500000000116,1701.6879999999655
125000,2261.5,13.992,30.725,72,151120.25,164488.17,1416.2200000000012,951.875
126000,2283.5,30.969,40.088,72,152741.875,165984.9,1496.7299999999814,1621.625
127000,2310.0,24.539,27.246,74,156034.5,167528.53,1543.6300000000047,3292.625
128000,2350.25,14.635,25.986,74,158390.125,169052.17,1523.640000000014,2355.625
129000,2352.5,10.818,0.0,75,159991.875,170492.83,1440.6599999999744,1601.75
130000,2342.75,26.646,41.931,74,161031.25,171832.53,1339.7000000000116,1039.375
131000,2389.0,15.137,19.733,75,164312.18700000003,173092.2,1259.6700000000128,3280.9370000000345
132000,2368.0,9.377,0.385,75,165563.75,174292.11,1199.9099999999744,1251.5629999999655
133000,2304.25,11.092,25.815,74,166052.31299999997,175524.12,1232.0100000000093,488.56299999996554
134000,2322.75,20.559,31.29,73,167453.125,176929.2,1405.0800000000163,1400.8120000000345
135000,2346.0,17.996,29.645,74,169596.5,178584.48,1655.2799999999988,2143.375
136000,2365.0,16.705,29.532,75,171884.43700000003,180471.81,1887.3299999999872,2287.9370000000345
137000,2390.0,17.174,27.71,76,174213.5,182496.39,2024.5800000000163,2329.0629999999655
138000,2408.5,13.875,27.71,76,176045.25,184523.73,2027.3399999999965,1831.75
139000,2427.25,15.1,27.542,77,177599.75,186429.12,1905.3899999999849,1554.5
140000,2430.25,9.893,0.0,77,179397.0,188155.34,1726.2200000000012,1797.25
141000,2414.0,11.748,28.711,76,180089.25,189795.19,1639.8500000000058,692.25
142000,2407.25,15.203,30.676,76,181257.313,191459.8,1664.609999999986,1168.0629999999946
143000,2426.75,16.385,29.907,77,183120.063,193240.6,1780.8000000000175,1862.75
144000,2443.75,15.777,29.184,77,184903.313,195195.53,1954.929999999993,1783.25
145000,2462.0,13.566,26.505,78,186535.125,197359.5,2163.970000000001,1631.8120000000054
146000,2473.0,21.74,35.907,78,188342.563,199733.84,2374.3399999999965,1807.4379999999946
147000,2505.75,28.486,36.581,79,191006.75,202274.44,2540.600000000006,2664.1870000000054
148000,2563.5,39.055,42.346,81,194741.93700000003,204845.77,2571.329999999987,3735.1870000000345
148999,2596.0,16.766,29.565,83,199410.68700000003,207246.6,2400.8300000000163,4668.75
149999,2613.0,11.719,0.0,83,201070.68700000003,209326.81,2080.209999999992,1660.0
150999,2557.5,10.986,0.0,82,201880.125,211081.56,1754.75,809.4379999999655
151999,2579.25,14.141,31.152,81,202655.25,212650.11,1568.5499999999884,775.125
152999,2551.0,18.666,32.059,81,204153.875,214187.75,1537.640000000014,1498.625
153999,2564.75,14.369,24.332,81,206395.063,215833.47,1645.7200000000012,2241.1879999999946
154999,2564.75,14.996,29.697,81,208165.125,217658.12,1824.6499999999942,1770.0620000000054
155999,2574.25,17.51,31.479,82,209943.313,219661.12,2003.0,1778.1879999999946
156999,2596.0,17.662,31.479,82,212283.0,221771.44,2110.320000000007,2339.6870000000054
157999,2618.75,18.352,34.549,83,214855.125,223875.86,2104.4199999999837,2572.125
158999,2639.75,14.52,24.982,84,217268.063,225855.23,1979.3700000000244,2412.9379999999946
159999,2641.25,13.037,0.0,84,218925.875,227653.23,1798.0,1657.8120000000054
160999,2579.25,9.18,0.0,82,219853.625,229344.86,1691.6299999999756,927.75
161999,2581.25,17.375,34.207,82,220573.375,231109.28,1764.4200000000128,719.75
162999,2598.0,27.15,37.982,82,222912.75,233072.62,1963.3399999999965,2339.375
163998,2645.25,22.314,33.948,84,226884.125,235243.4,2170.779999999999,3971.375
164998,2672.0,20.07,32.913,85,229404.875,237502.28,2258.8800000000047,2520.75
165998,2692.5,19.35,32.611,86,232107.375,239699.1,2196.820000000007,2702.5
166998,2673.0,9.668,22.131,85,233998.25,241743.4,2044.2999999999884,1890.875
167998,2662.25,15.938,30.255,85,234935.5,243664.14,1920.7400000000198,937.25
168998,2677.25,19.58,33.051,85,236758.18700000003,245551.81,1887.6699999999837,1822.6870000000345
169998,2691.75,15.398,27.634,85,239460.375,247506.89,1955.0800000000163,2702.1879999999655
170998,2696.75,16.637,33.746,85,241049.75,249611.14,2104.25,1589.375
171998,2723.25,17.824,33.429,86,243234.5,251895.1,2283.959999999992,2184.75
172998,2744.0,15.332,29.987,87,245619.125,254307.5,2412.399999999994,2384.625
173998,2758.0,15.812,29.819,87,247359.5,256754.1,2446.600000000006,1740.375
174998,2770.0,15.34,28.351,88,249183.125,259134.28,2380.179999999993,1823.625
175998,2774.5,15.213,28.351,88,251073.875,261368.1,2233.820000000007,1890.75
176998,2780.75,15.367,28.351,88,252717.313,263433.44,2065.3399999999965,1643.4379999999946
177998,2786.25,15.115,28.119,88,254495.625,265359.53,1926.0900000000256,1778.3120000000054
178998,2779.5,11.996,28.839,88,255986.125,267216.47,1856.9399999999441,1490.5
179998,2751.5,20.379,37.088,87,257302.68700000003,269113.66,1897.1900000000023,1316.5620000000345
180998,2778.5,20.271,34.384,88,259963.43700000003,271160.66,2047.0,2660.75
181998,2797.0,20.654,34.384,89,263095.0,273388.56,2227.9000000000233,3131.5629999999655
182998,2824.75,18.086,32.678,89,265605.625,275788.47,2399.9099999999744,2510.625
183998,2842.75,17.996,31.955,90,268032.625,278333.78,2545.310000000056,2427.0
184998,2851.25,18.182,31.815,90,270600.875,281005.03,2671.25,2568.25
185998,2865.75,19.098,33.643,91,272896.25,283803.56,2798.5299999999697,2295.375
186998,2883.25,19.033,32.098,91,275544.125,286724.5,2920.9400000000023,2647.875
187998,2890.0,18.459,35.19,92,278306.875,289737.03,3012.530000000028,2762.75
188998,2907.75,20.654,40.689,92,280632.625,292759.75,3022.719999999972,2325.75
189998,2931.0,23.992,34.47,93,284049.563,295649.6,2889.8499999999767,3416.9380000000237
190998,2962.5,20.109,29.474,94,287280.313,298211.6,2562.0,3230.75
191998,2960.25,14.553,23.529,94,289329.0,300274.8,2063.2000000000116,2048.6869999999763
192998,2945.5,14.564,23.303,93,290862.25,301786.47,1511.6699999999837,1533.25
193998,2913.25,11.195,0.0,93,292699.43700000003,302819.7,1033.2300000000396,1837.1870000000345
194998,2865.5,10.854,0.0,91,293341.563,303561.0,741.2999999999884,642.1259999999893
195998,2796.75,12.676,0.0,89,293903.0,304302.3,741.2999999999884,561.4369999999763
196998,2809.5,12.771,28.159,88,294957.0,305373.1,1070.7999999999884,1054.0
197998,2763.0,32.738,45.007,88,296569.68700000003,307047.62,1674.5200000000186,1612.6870000000345
198998,2806.5,45.668,41.528,89,300652.125,309516.97,2469.3499999999767,4082.4379999999655
199998,2876.25,50.668,41.757,91,305815.25,312744.78,3227.810000000056,5163.125
200998,2928.0,17.145,33.102,92,310143.25,316442.06,3697.2799999999697,4328.0
201998,2939.0,21.371,36.365,93,312373.18700000003,320192.3,3750.2399999999907,2229.9370000000345
202998,2955.25,15.762,29.178,94,315083.625,323620.2,3427.9000000000233,2710.4379999999655
203998,2955.0,15.713,29.068,94,316750.125,326504.34,2884.140000000014,1666.5
204998,2956.5,17.193,33.411,94,318710.563,328812.75,2308.4099999999744,1960.4380000000237
205998,2962.75,17.775,33.411,94,321220.75,330625.34,1812.5900000000256,2510.1869999999763
206998,2969.75,15.854,28.72,94,323386.25,332053.5,1428.1599999999744,2165.5
207998,2963.0,11.871,0.0,94,325215.313,333206.94,1153.4400000000023,1829.0630000000237
208998,2941.0,11.117,0.0,92,326129.5,334221.84,1014.9000000000233,914.1869999999763
209998,2850.75,13.428,30.225,90,326845.25,335296.88,1075.039999999979,715.75
210998,2832.0,19.656,34.29,90,328442.75,336658.66,1361.7799999999697,1597.5
211998,2844.5,19.256,34.29,90,331261.18700000003,338431.12,1772.460000000021,2818.4370000000345
212998,2858.0,20.389,34.29,90,333737.875,340592.6,2161.4799999999814,2476.6879999999655
213998,2875.0,19.76,33.777,91,336519.93700000003,342973.22,2380.6199999999953,2782.0620000000345
214998,2892.25,19.787,33.777,92,339477.75,345304.5,2331.280000000028,2957.8129999999655
215998,2899.5,12.953,0.0,92,341902.93700000003,347339.34,2034.8400000000256,2425.1870000000345
216998,2886.0,12.465,31.522,90,342984.68700000003,348974.03,1634.6900000000023,1081.75
217998,2838.0,20.814,37.955,90,344634.0,350272.78,1298.75,1649.3129999999655
218998,2843.75,13.008,0.0,90,347126.68700000003,351395.0,1122.219999999972,2492.6870000000345
219998,2796.5,9.213,7.23,89,348216.375,352531.16,1136.1599999999744,1089.6879999999655
220998,2753.75,17.326,33.887,87,349244.625,353917.9,1386.740000000049,1028.25
221998,2760.0,21.699,39.697,87,351099.375,355754.9,1837.0,1854.75
222998,2776.5,32.254,37.762,88,354419.68700000003,358079.1,2324.1999999999534,3320.3120000000345
223998,2834.0,17.049,29.385,90,359006.43700000003,360718.53,2639.430000000051,4586.75
224998,2830.25,16.217,29.385,90,360840.375,363347.38,2628.8499999999767,1833.9379999999655
225998,2823.25,14.564,25.299,90,362761.687,365676.84,2329.460000000021,1921.3119999999763
226998,2813.25,16.332,29.73,89,364651.875,367540.5,1863.6599999999744,1890.1880000000237
227999,2806.5,16.705,32.245,89,366474.437,368910.53,1370.030000000028,1822.5619999999763
228999,2781.0,8.084,0.0,89,368365.25,369848.94,938.4099999999744,1890.8130000000237
229999,2721.5,7.598,0.0,86,368662.25,370504.22,655.2799999999697,297.0
230999,2664.75,7.234,0.0,85,368662.25,371082.34,578.1200000000536,0.0
231999,2576.75,7.895,30.386,83,368815.75,371774.25,691.9099999999744,153.5
232999,2583.25,16.348,33.408,82,369958.125,372727.7,953.4500000000116,1142.375
233999,2589.5,17.92,31.265,82,371875.0,373947.8,1220.0999999999767,1916.875
234999,2606.75,14.014,26.132,83,374080.875,375302.94,1355.140000000014,2205.875
235999,2592.0,8.893,0.0,82,375820.25,376593.1,1290.1599999999744,1739.375
236999,2623.25,9.594,14.862,81,376272.625,377663.75,1070.6500000000233,452.375
237999,2495.25,10.148,14.621,80,377073.625,378455.84,792.0900000000256,801.0
238999,2495.0,14.605,18.43,79,378239.75,379077.72,621.8799999999464,1166.125
239999,2447.75,9.398,0.085,78,379302.75,379661.84,584.1200000000536,1063.0
240999,2430.25,11.0,0.0,77,380070.375,380329.47,667.6299999999464,767.625
241999,2357.75,9.695,23.416,75,380812.0,381265.7,936.2300000000396,741.625
242999,2377.75,32.619,44.397,75,381916.0,382683.28,1417.5800000000163,1104.0
243999,2405.25,48.342,44.672,76,385232.375,384695.3,2012.0199999999604,3316.375
244999,2472.0,48.814,39.322,78,389963.875,387265.22,2569.9199999999837,4731.5
245999,2542.0,43.367,33.609,80,395181.875,390173.44,2908.2200000000303,5218.0
246999,2582.75,20.109,33.466,82,398695.125,393088.78,2915.3400000000256,3513.25
247999,2624.5,20.412,33.466,83,401343.625,395711.84,2623.0599999999977,2648.5
248999,2642.75,19.219,25.409,84,403707.875,397886.9,2175.0599999999977,2364.25
249999,2624.25,9.773,0.5,83,405311.875,399658.22,1771.3199999999488,1604.0
250999,2595.25,19.189,37.848,82,406332.75,401231.16,1572.9400000000023,1020.875
251999,2631.5,27.898,32.834,83,408623.75,402812.28,1581.1200000000536,2291.0
252999,2655.5,19.881,32.599,84,411621.125,404480.34,1668.0599999999977,2997.375
253999,2689.0,17.168,30.292,85,414474.5,406210.6,1730.259999999951,2853.375
254999,2681.5,10.332,0.0,85,416389.25,407926.62,1716.0200000000186,1914.75
255999,2676.5,14.348,28.586,84,417258.875,409581.2,1654.5800000000163,869.625
256999,2656.75,16.58,29.468,84,418893.125,411159.44,1578.2399999999907,1634.25
257999,2675.0,15.34,29.468,85,420634.375,412650.72,1491.2799999999697,1741.25
258999,2668.0,8.475,0.0,85,422263.25,414032.16,1381.4400000000023,1628.875
259999,2605.25,12.598,34.344,83,422824.0,415331.56,1299.4000000000233,560.75
260999,2637.75,18.969,31.94,83,424166.625,416610.06,1278.5,1342.625
261999,2645.0,9.793,0.0,84,426314.875,417843.22,1233.1599999999744,2148.25
262999,2580.25,7.852,0.0,83,427082.25,418988.06,1144.8400000000256,767.375
263999,2583.75,11.904,29.324,82,427572.0,420049.28,1061.2200000000303,489.75
264999,2578.25,13.846,22.733,82,428790.25,421020.25,970.9699999999721,1218.25
265999,2557.75,8.594,0.0,81,430029.125,421907.16,886.9099999999744,1238.875
266999,2505.75,11.23,0.0,80,430433.625,422766.84,859.6800000000512,404.5
267999,2489.25,9.57,15.131,79,431031.875,423705.47,938.6299999999464,598.25
268999,2481.5,13.203,23.245,78,431912.75,424830.12,1124.6500000000233,880.875
269999,2465.25,14.812,30.82,78,433091.0,426214.6,1384.4799999999814,1178.25
270999,2496.25,35.262,32.822,79,435341.125,427857.78,1643.1800000000512,2250.125
271999,2537.25,16.555,22.906,81,438838.875,429641.6,1783.8199999999488,3497.75
272999,2563.5,14.385,17.624,81,440464.125,431386.1,1744.5,1625.25
273999,2545.5,10.174,26.517,81,441621.75,432953.78,1567.6800000000512,1157.625
274999,2543.5,10.645,0.0,81,442860.125,434300.44,1346.6599999999744,1238.375
275999,2522.0,8.611,0.0,80,443611.875,435465.84,1165.4000000000233,751.75
276999,2519.25,12.713,23.383,79,444099.5,436555.16,1089.3199999999488,487.625
277999,2490.5,14.461,23.471,79,445488.375,437676.53,1121.3700000000536,1388.875
278999,2501.5,14.369,23.471,79,446906.0,438914.2,1237.6699999999837,1417.625
279999,2514.5,14.611,23.471,80,448480.125,440295.66,1381.4599999999627,1574.125
280999,2528.25,13.006,0.0,80,450285.75,441811.84,1516.1800000000512,1805.625
281999,2490.25,8.809,7.91,80,451317.0,443460.78,1648.9400000000023,1031.25
282999,2509.0,25.23,42.554,80,452285.625,445264.1,1803.3199999999488,968.625
283999,2578.0,15.459,25.873,81,455364.625,447193.38,1929.280000000028,3079.0
284999,2600.0,14.846,25.79,82,457190.5,449148.47,1955.0899999999674,1825.875
285999,2611.0,10.088,0.0,83,458781.125,451027.8,1879.3300000000163,1590.625
286999,2601.75,12.41,26.575,83,459772.625,452769.53,1741.7300000000396,991.5
287999,2613.25,15.102,26.392,83,460971.25,454367.75,1598.219999999972,1198.625
288999,2622.5,11.648,27.71,83,462191.75,455834.22,1466.469999999972,1220.5
289999,2610.0,8.73,25.461,83,463340.875,457186.78,1352.5600000000559,1149.125
290999,2592.0,8.141,0.0,83,464123.5,458449.97,1263.1899999999441,782.625
291999,2600.25,10.777,25.058,82,464684.875,459648.1,1198.1300000000047,561.375
292999,2579.25,10.121,16.214,82,465705.375,460790.44,1142.3400000000256,1020.5
293999,2574.25,11.857,21.564,81,466502.375,461885.44,1095.0,797.0
294999,2596.25,8.418,13.477,81,467352.125,462934.6,1049.1599999999744,849.75
295999,2523.25,9.262,0.0,80,468243.75,463946.6,1012.0,891.625
296999,2504.0,10.83,17.365,79,468979.625,465000.7,1054.100000000035,735.875
297999,2487.5,14.357,29.303,79,469943.625,466178.9,1178.2000000000116,964.0
298999,2493.75,16.691,29.376,79,471651.25,467542.0,1363.0999999999767,1707.625
299999,2511.0,16.656,29.376,79,473531.75,469116.84,1574.8400000000256,1880.5
300999,2534.0,16.668,29.376,80,475679.625,470891.47,1774.6299999999464,2147.875
301999,2551.0,15.148,28.845,81,477970.875,472822.84,1931.3700000000536,2291.25
302999,2558.75,17.34,33.548,81,479692.0,474873.8,2050.9599999999627,1721.125
303999,2591.0,19.244,33.582,82,482098.5,477019.66,2145.859999999986,2406.5
304999,2622.0,16.24,26.883,83,484990.25,479213.03,2193.3700000000536,2891.75
305999,2637.25,14.611,29.855,83,486980.625,481397.72,2184.689999999944,1990.375
306999,2639.25,20.732,35.156,84,488915.875,483515.16,2117.4400000000023,1935.25
307999,2680.25,17.025,29.507,85,492066.875,485481.72,1966.5599999999977,3151.0
308999,2680.75,15.469,22.842,85,494098.375,487192.06,1710.3400000000256,2031.5
309999,2691.25,11.824,0.0,85,495725.375,488574.28,1382.2200000000303,1627.0
310999,2642.5,9.668,8.063,84,496642.0,489602.0,1027.719999999972,916.625
311999,2595.5,9.133,0.0,83,497199.875,490323.97,721.9699999999721,557.875
312999,2539.0,10.266,0.0,81,497251.375,490827.7,503.7300000000396,51.5
313999,2473.25,9.256,0.0,78,497251.375,491225.38,397.679999999993,0.0
314999,2420.25,8.84,0.0,77,497251.375,491616.12,390.7399999999907,0.0
315999,2360.0,9.893,1.749,75,497251.375,492057.78,441.6600000000326,0.0
316999,2305.75,9.109,0.0,74,497830.5,492586.66,528.8799999999464,579.125
317999,2278.0,8.846,17.542,72,498243.25,493218.0,631.3400000000256,412.75
318999,2259.0,12.568,25.888,72,499023.625,493941.75,723.75,780.375
319999,2183.0,8.475,0.0,71,500120.125,494736.47,794.7199999999721,1096.5
320999,2204.75,8.428,10.77,70,500278.0,495611.9,875.4300000000512,157.875
321999,2179.25,11.623,26.703,69,500948.5,496562.78,950.8800000000047,670.5
