Speed,Actual,Predicted,2,,,
30.85588235,70898.70313,48225.883,,,,
30.90882353,71415.84044,48679.035,,,,
30.98970588,71920.725,49126.785,,,,
31,72501.50331,49572.086,,,,
31.05,72997.48346,50019.47,,,,
31.11369485,73507.51801,50473.836,,,,
31.13740809,74004.96342,50939.37,,,,
31.16893382,74574.98217,51418.066,,,,
31.23492647,75055.73732,51907.098,,,,
31.25,75565.6114,52396.812,,,,
31.16700368,76062.0739,52869.984,,,,
30.59237132,76451.15699,53304.62,,,,
28.60422794,76661.3318,53682.305,,,,
26.45845588,76719.64063,53999.504,,,,
24.32141544,76719.64063,54259.79,,,,
21.76415441,76719.64063,54469.168,,,,
19.07454044,76871.20735,54643.848,,,,
16.91295956,77132.85938,54816.453,,,,
15.38805147,77333.81893,55001.805,,,,
13.50202206,77492.69559,55200.387,,,,
11.31819853,77639.49798,55399.977,,,,
9.097794118,77789.6954,55597.688,,,,
6.076746324,77951.6568,55796.234,,,,
3.102297794,78147.82022,56003.715,,,,
0.680514706,78349.4318,56224.68,,,,
0.009283088,78551.13107,56457.28,,,,
0,78722.37868,56695.816,,,,
0,78881.78309,56940.95,,,,
0,79049.03217,57185.504,,,,
0,79208.47004,57428.1,,,,
0,79390.11287,57666.94,,,,
0,79552.65827,57903.54,,,,
0,79727.16011,58137.434,,,,
0,79883.3625,58368.094,,,,
0,80044.1375,58596.68,,,,
0,80212.55717,58824.633,,,,
0,80373.63235,59052.66,,,,
0,80522.36765,59282.54,,,,
0,80670.40386,59516.934,,,,
0,80831.22886,59756.99,,,,
0,80984.71599,60003.74,,,,
0,81169.2818,60257.74,,,,
0,81322.58732,60519.523,,,,
0,81477.03217,60788.715,,,,
0,81639.57684,61063.117,,,,
0,81817.72169,61339.67,,,,
0,81973.06434,61614.55,,,,
0,82133.84963,61882.64,,,,
0,82304.28162,62138.742,,,,
0,82483.49301,62378.87,,,,
0,82646.24081,62603.72,,,,
0,82803.44026,62821.152,,,,
0,82968.12592,63050.52,,,,
0.740257353,83188.87978,63326.59,,,,
1.914981618,83484.36581,63685.824,,,,
3.402205882,83853.30772,64163.16,,,,
6.410569853,84529.175,64736.797,,,,
8.263235294,85181.45625,65372.934,,,,
9.740257353,85837.85643,66044.25,,,,
11.37205882,86671.73015,66705.01,,,,
12.94568015,87437.98309,67299.87,,,,
14.58823529,88164.32426,67826.28,,,,
15.95735294,88879.18842,68325.3,,,,
17.53823529,89588.95313,68832.305,,,,
18.99099265,90393.34688,69382.84,,,,
20.45330882,91146.58787,69973.05,,,,
22.00229779,91965.23585,70569.7,,,,
23.47876838,92798.91526,71119.29,,,,
24.76498162,93748.33217,71581.72,,,,
26.09659926,94509.54136,72013.99,,,,
27.33161765,95287.04007,72465.07,,,,
28.55588235,96099.86985,72959.59,,,,
29.884375,96984.91728,73507.62,,,,
31.11020221,97831.58107,74108.984,,,,
32.47637868,98724.8125,74755.336,,,,
34.09172794,99753.30919,75427.66,,,,
35.72261029,100857.7357,76094.17,,,,
37.13529412,101945.314,76714.47,,,,
38.44172794,103038.2697,77250.49,,,,
39.52775735,104061.5873,77705.99,,,,
40.66176471,105137.7994,78162.1,,,,
41.81369485,106304.8597,78663.445,,,,
43.24494485,107469.4158,79231.71,,,,
44.85165441,108781.946,79865.51,,,,
46.43409926,110159.2371,80541.58,,,,
48.12113971,111512.5706,81218.01,,,,
49.2015625,112775.5754,81840.72,,,,
49.34889706,113438.1722,82358.02,,,,
49.17261029,113946.0621,82747.414,,,,
48.95735294,114350.1577,83056.664,,,,
48.71470588,114821.0377,83324.59,,,,
48.52840074,115291.8487,83596.07,,,,
48.40974265,115811.7149,83897.984,,,,
48.309375,116375.9447,84241.07,,,,
48.26056985,117007.8575,84626.02,,,,
48.32564338,117598.0353,85047.36,,,,
48.375,118230.5107,85495.73,,,,
48.44411765,118857.5739,85959.734,,,,
48.48428309,119462.0077,86427.14,,,,
48.45395221,120005.5684,86885.914,,,,
48.26875,120481.4625,87325.8,,,,
47.70643382,120784.8559,87741.53,,,,
46.51875,120879.9792,88137.13,,,,
45.26176471,120881.2031,88526.72,,,,
43.33170956,120881.2031,88934.055,,,,
40.88759191,120881.2031,89382.56,,,,
38.70119485,120881.2031,89852.52,,,,
37.02582721,120881.2031,90320.195,,,,
35.71801471,120881.2031,90782.75,,,,
34.66525735,121000.7101,91246.03,,,,
33.93272059,121372.5219,91718.05,,,,
33.75,121849.8259,92203.836,,,,
33.77794118,122458.9504,92703.836,,,,
33.90928309,122995.0452,93214.195,,,,
34.02371324,123529.5224,93729.15,,,,
34.11911765,124136.6004,94243.62,,,,
34.36029412,124696.0276,94754.336,,,,
34.46351103,125222.4568,95259.97,,,,
34.59071691,125760.1322,95761.75,,,,
34.73088235,126310.6715,96262.51,,,,
34.82426471,126880.6452,96765.69,,,,
34.90119485,127367.9384,97274.18,,,,
34.97904412,127851.3154,97788.8,,,,
35.00965074,128365.296,98306.39,,,,
35.04852941,128878.921,98818.06,,,,
35.01158088,129345.1149,99308.24,,,,
34.42077206,129702.9347,99757.266,,,,
31.70137868,129886.4779,100152.86,,,,
29.75744485,129951.23,100499.87,,,,
28.06930147,130047.557,100804.38,,,,
26.14549632,130260.7688,101076.98,,,,
23.99696691,130427.5864,101323.44,,,,
21.73290441,130566.807,101562.625,,,,
19.30634191,130701.5625,101806.2,,,,
16.70533088,130843.6631,102059.11,,,,
13.6234375,130978.968,102321.586,,,,
10.38170956,131118.1765,102589.66,,,,
8.079044118,131243.5684,102860.48,,,,
6.008639706,131383.6233,103132.18,,,,
3.241911765,131550.8145,103406.09,,,,
0.715716912,131731.8851,103686.086,,,,
0.010294118,131914.3901,103977.86,,,,
0,132095.7886,104279.336,,,,
0,132291.5686,104587.32,,,,
0,132462.4987,104893.92,,,,
0,132629.1237,105196.14,,,,
0,132786.436,105492.57,,,,
0,132955.1458,105784.43,,,,
0,133116.6176,106073.46,,,,
0,133280.7165,106361.6,,,,
0,133442.1268,106650.586,,,,
0,133595.802,106942.125,,,,
0,133766.4785,107237.96,,,,
0,133930.321,107538.5,,,,
0,134090.6037,107844.01,,,,
0,134243.4421,108153.65,,,,
0,134414.0803,108464.34,,,,
0,134580.0943,108770.85,,,,
0,134752.4835,109067.83,,,,
0,134904.1781,109348.93,,,,
0,135072.7688,109607.19,,,,
0,135233.8688,109838.02,,,,
0,135399.6829,110043.445,,,,
0,135569.689,110233.7,,,,
0,135729.9425,110431.96,,,,
0.225367647,135909.3853,110679.87,,,,
1.491911765,136150.3224,111027.945,,,,
3.699264706,136605.1318,111503.28,,,,
6.507352941,137202.3879,112082.27,,,,
8.877941176,137941.552,112721.21,,,,
11.90358456,138952.5119,113338.51,,,,
14.59411765,140082.0257,113843.305,,,,
15.50193015,140604.0118,114239.58,,,,
15.41911765,140879.0877,114563.82,,,,
14.97058824,141104.7502,114858.94,,,,
14.50634191,141343.7471,115151.88,,,,
14.16571691,141613.7335,115451.99,,,,
13.97123162,141871.9252,115756.11,,,,
13.86764706,142132.3623,116058.14,,,,
13.66470588,142389.7029,116339.49,,,,
12.846875,142625.8392,116578.445,,,,
9.805974265,142829.898,116765.56,,,,
6.227757353,143017.6,116917.72,,,,
3.019301471,143202.4292,117062.81,,,,
1.615349265,143389.552,117220.41,,,,
0.163602941,143587.8575,117398.586,,,,
0,143791.3594,117595.07,,,,
0,144006.6954,117804.75,,,,
0,144174.3884,118021.96,,,,
0,144318.8274,118240.9,,,,
0,144466.2406,118457.81,,,,
0,144624.4033,118670.73,,,,
0,144784.2498,118878.555,,,,
0,144937.3807,119082.07,,,,
0,145090.0849,119282.32,,,,
0,145264.7875,119479.93,,,,
0,145417.2188,119676.4,,,,
0,145572.6219,119873.86,,,,
0,145726.3233,120075.234,,,,
0,145882.8432,120283.016,,,,
0,146048.8594,120498.83,,,,
0,146218.2189,120723.54,,,,
0,146378.8978,120958.44,,,,
0,146533.046,121204.52,,,,
0,146690.4311,121460.914,,,,
0,146855.2794,121725.86,,,,
0,147022.0744,121995.83,,,,
0,147189.5605,122266.58,,,,
0,147355.0483,122532.52,,,,
0,147514.898,122788.305,,,,
0,147679.4875,123030.664,,,,
0,147834.8846,123261.555,,,,
0,148021.2415,123490.555,,,,
0.017371324,148193.4596,123735.516,,,,
1.075,148410.6673,124029.05,,,,
2.268933824,148657.3042,124411.016,,,,
3.896783088,149035.9551,124914.89,,,,
6.723805147,149698.1754,125527.766,,,,
9.177941176,150450.3585,126209.45,,,,
11.71020221,151319.2176,126904.266,,,,
14.67104779,152478.2645,127558,,,,
17.44641544,153440.8,128166.13,,,,
19.21488971,154228.3309,128756.21,,,,
20.21911765,154805.6949,129368.73,,,,
21.76470588,155589.1662,130017.19,,,,
23.63529412,156590.4779,130681.68,,,,
25.47095588,157649.2107,131310.27,,,,
27.41801471,158701.8154,131851.28,,,,
29.22058824,159725.9667,132345.81,,,,
30.57647059,160583.7119,132833.34,,,,
31.17996324,161251.6529,133323.77,,,,
31.375,161735.2213,133818.94,,,,
31.40395221,162165.1906,134318.89,,,,
31.44099265,162612.1369,134824.1,,,,
31.5,163096.2208,135335.11,,,,
31.5,163612.1594,135852.14,,,,
31.63713235,164127.5232,136374.55,,,,
31.73759191,164638.3768,136900.38,,,,
31.75,165150.8476,137427.2,,,,
31.75,165664.7858,137953.02,,,,
31.75,166142.1125,138476.44,,,,
31.71176471,166593.6294,138996.73,,,,
31.63915441,167058.2305,139513.73,,,,
31.61259191,167553.3217,140027.33,,,,
31.625,168022.7208,140536.9,,,,
31.625,168494.4035,141041.3,,,,
31.625,168970.3969,141539.02,,,,
31.625,169487.8531,142028.72,,,,
31.625,169957.8366,142509.33,,,,
31.55735294,170426.3153,142980.95,,,,
31.5,170871.2656,143445.34,,,,
31.47352941,171305.3667,143905.39,,,,
31.35588235,171791.4686,144364.92,,,,
31.25,172216.6581,144828.5,,,,
31.21443015,172643.4439,145299.19,,,,
31.10091912,173080.0279,145776.77,,,,
31,173545.1954,146256.2,,,,
30.90983456,174007.0787,146725.8,,,,
30.80588235,174430.8961,147166.9,,,,
29.44494485,174778.8134,147560.06,,,,
26.4296875,174954.5057,147901.38,,,,
24.72766544,175005.9375,148205.95,,,,
23.21976103,175005.9375,148478.6,,,,
21.69117647,175017.3022,148718.16,,,,
20.25919118,175191.0614,148930.11,,,,
18.72996324,175540.4906,149130.84,,,,
16.55909926,175733.1061,149316.38,,,,
12.72398897,175880.9761,149495.77,,,,
9.490533088,176025.7756,149678.34,,,,
6.951746324,176167.4018,149868.42,,,,
4.891544118,176321.4531,150068.89,,,,
2.615992647,176504.6401,150280.52,,,,
0.375551471,176695.536,150504.55,,,,
0,176885.9274,150741.95,,,,
0,177076.4627,150989.61,,,,
0,177261.9426,151241.69,,,,
0,177435.0482,151493.11,,,,
0,177611.7335,151740.42,,,,
0,177782.6581,151982.05,,,,
0,177947.9881,152218.31,,,,
0,178122.6283,152450.47,,,,
0,178296.2748,152679.88,,,,
0,178462.5849,152907.5,,,,
0,178616.6842,153135.12,,,,
0,178781.4112,153364.67,,,,
0,178957.7483,153596.48,,,,
0,179124.9395,153831.06,,,,
0,179287.8515,154069.42,,,,
0,179452.7123,154312.8,,,,
0,179614.5557,154562.92,,,,
0,179778.7042,154820.61,,,,
0,179941.2778,155084.47,,,,
0,180110.6324,155351.25,,,,
0,180268.1132,155617.56,,,,
0,180439.6553,155879.1,,,,
0,180603.4432,156131.56,,,,
0,180764.5938,156372.3,,,,
0,180915.6423,156599.88,,,,
0,181087.7978,156817.2,,,,
0,181240.9871,157035,,,,
0.035294118,181404.1901,157276.66,,,,
1.104411765,181610.5722,157576.7,,,,
2.135110294,181856.7406,157968.56,,,,
3.909007353,182215.4186,158477.56,,,,
6.531341912,182756.2434,159077.92,,,,
8.632352941,183405.9042,159721.94,,,,
10.52564338,184168.8956,160348.84,,,,
12.38602941,184894.1318,160890.28,,,,
13.66957721,185482.6827,161343.06,,,,
14.24733456,185900.7381,161751.19,,,,
14.83134191,186381.9489,162151.17,,,,
15.83823529,186867.5237,162582.38,,,,
17.28023897,187478.8548,163089.33,,,,
19.125,188277.2195,163683.3,,,,
21.16231618,189221.9757,164343.66,,,,
23.30634191,190139.3631,165020.42,,,,
25.15735294,191056.3814,165645.4,,,,
26.95625,191992.709,166181.23,,,,
28.45652574,192930.4798,166702.2,,,,
29.88235294,193754.9601,167247.33,,,,
31.36672794,194604.2664,167830.02,,,,
32.76424632,195512.2075,168443.16,,,,
34.17058824,196424.6875,169062.58,,,,
35.58897059,197481.3943,169651.02,,,,
36.70845588,198366.5248,170165.6,,,,
37.68933824,199286.7406,170589.3,,,,
38.65404412,200110.2542,170994.05,,,,
39.56976103,201058.8199,171427.52,,,,
40.60367647,201912.6893,171919.56,,,,
41.96764706,203021.3572,172484.52,,,,
43.63520221,204183.0219,173119.6,,,,
45.23400735,205577.1221,173805.31,,,,
46.92977941,206808.4844,174506.84,,,,
48.41654412,208032.6438,175176.2,,,,
49.22849265,209038.1452,175760.75,,,,
49.22573529,209659.9347,176223.94,,,,
49.12408088,210112.5438,176580.67,,,,
49.00496324,210598.0699,176873.64,,,,
49.00055147,211128.9301,177150.83,,,,
49.07113971,211722.1351,177453.19,,,,
49.20523897,212343.5018,177799.16,,,,
49.38143382,212976.7702,178193.2,,,,
49.56700368,213649.1149,178630.61,,,,
49.765625,214342.0717,179101.06,,,,
49.93400735,215007.145,179590.7,,,,
50.04908088,215629.9081,180083.72,,,,
50.19485294,216236.1572,180563.45,,,,
49.83759191,216688.6939,181015.05,,,,
48.88915441,216828.2732,181431.73,,,,
47.54375,216834.7188,181816.45,,,,
46.40909926,216834.7188,182181.94,,,,
45.27849265,216834.7188,182545.44,,,,
43.07582721,216834.7188,182931.1,,,,
40.05441176,216834.7188,183365.64,,,,
37.82582721,216834.7188,183835.11,,,,
36.55523897,216834.7188,184319.12,,,,
35.53915441,216976.204,184811.67,,,,
34.92591912,217469.7923,185311.17,,,,
34.60652574,217876.6303,185815.88,,,,
34.34329044,218252.8401,186322.48,,,,
34.05735294,218663.6625,186826.9,,,,
33.86838235,219016.5618,187325.31,,,,
33.68823529,219378.3713,187815.33,,,,
33.51029412,219740.2643,188296.75,,,,
33.31911765,220122.5165,188772.14,,,,
33.25,220519.9267,189246.56,,,,
33.26911765,220945.7697,189726.12,,,,
33.42821691,221448.802,190216.66,,,,
33.66920956,221965.2013,190721.89,,,,
33.90045956,222495.1272,191242.4,,,,
34.175,223115.9991,191774.67,,,,
34.47527574,223633.9686,192309.67,,,,
34.70854779,224136.6925,192832.08,,,,
34.80882353,224633.7033,193320.39,,,,
34.48023897,225055.9634,193750.06,,,,
31.88170956,225249.3943,194105.81,,,,
28.30073529,225306.8204,194402.34,,,,
25.484375,225459.9094,194679.83,,,,
24.07775735,225669.925,194951.17,,,,
23.14981618,225828.2813,195240.6,,,,
22.13547794,225990.9474,195547.31,,,,
20.36387868,226168.3665,195851.14,,,,
17.55422794,226335.8074,196136.31,,,,
14.0875,226489.3557,196406.14,,,,
11.58363971,226619.0873,196672.28,,,,
9.276378676,226741.7028,196937.33,,,,
7.219301471,226880.0535,197202.78,,,,
5.201194853,227037.4443,197469.3,,,,
2.077573529,227209.9529,197739.4,,,,
0.117647059,227376.4335,198017.61,,,,
0,227553.3252,198305.55,,,,
0,227728.8171,198600.17,,,,
0,227922.9572,198896.81,,,,
0,228091.0925,199191.45,,,,
0,228284.298,199481.67,,,,
0,228456.634,199767.44,,,,
0,228621.5619,200050.72,,,,
0,228781.8051,200334.38,,,,
0,228966.1454,200620.86,,,,
0,229124.9443,200912.36,,,,
0,229295.7239,201208.61,,,,
0,229446.1007,201509.6,,,,
0,229611.8925,201814.88,,,,
0,229781.7298,202122.53,,,,
0,229931.8599,202429.86,,,,
0,230081.2279,202732.33,,,,
0,230235.2493,203023.2,,,,
0,230407.8517,203295.25,,,,
0,230556.6568,203542.95,,,,
0,230704.7116,203765.53,,,,
0,230847.3656,203968.94,,,,
0,231000.5846,204168.5,,,,
0,231157.8232,204393.38,,,,
0.283363971,231330.7309,204688.7,,,,
1.600275735,231566.3239,205104.31,,,,
4.558823529,232039.6324,205655.2,,,,
7.927573529,232741.3822,206283.03,,,,
10.84595588,233581.5217,206903.66,,,,
13.61902574,234542.7684,207416.77,,,,
14.77380515,235143.6121,207818.27,,,,
14.95882353,235461.9268,208143.62,,,,
15,235748.002,208438.7,,,,
15.13207721,236075.7949,208739.64,,,,
15.25,236390.8684,209064.27,,,,
15.33446691,236678.098,209415.25,,,,
15.37398897,236955.8592,209781.97,,,,
15.37849265,237264.6743,210142.25,,,,
15.27610294,237570.346,210465.47,,,,
14.30367647,237794.9669,210725.17,,,,
11.22362132,237989.5983,210916.64,,,,
7.996783088,238165.5704,211061.34,,,,
5.043382353,238336.798,211192.08,,,,
2.460386029,238515.5818,211334.48,,,,
0.595588235,238696.475,211499.81,,,,
0,238878.5022,211690,,,,
0,239071.7496,211900.3,,,,
0,239238.7176,212123.61,,,,
0,239394.9226,212349.95,,,,
0,239543.5063,212573.5,,,,
0,239692.0728,212791.52,,,,
0,239856.9127,213002.78,,,,
0,240017.6961,213207.8,,,,
0,240166.366,213408.52,,,,
0,240304.2586,213607.58,,,,
0,240455.5588,213808.14,,,,
0,240617.2564,214010.77,,,,
0,240799.595,214217.16,,,,
0,240959.2493,214429.83,,,,
0,241113.6744,214651.06,,,,
0,241263.3191,214882.47,,,,
0,241419.432,215125.77,,,,
0,241576.3695,215383.31,,,,
0,241730.5649,215654.42,,,,
0,241877.1811,215936.06,,,,
0,242034.2105,216224.34,,,,
0,242193.6149,216515.42,,,,
0,242348.4031,216803.31,,,,
0,242496.7623,217082.64,,,,
0,242650.411,217352.31,,,,
0,242805.37,217617.33,,,,
0,242961.4329,217889.95,,,,
0,243127.7294,218192.31,,,,
1.0375,243336.3026,218559.5,,,,
2.496323529,243587.7375,219027.95,,,,
5.382720588,244156.205,219598.36,,,,
7.881617647,244750.7381,220238.33,,,,
10.353125,245516.5217,220905.58,,,,
13.17463235,246475.3327,221532.19,,,,
15.53161765,247319.9713,222115.48,,,,
17.65919118,248190.2017,222680.88,,,,
19.26617647,248879.6728,223291.2,,,,
21.09705882,249675.8939,223973.9,,,,
23.25882353,250620.6072,224713.9,,,,
25.19034926,251633.7853,225455.56,,,,
26.89338235,252595.7625,226143.5,,,,
28.35238971,253392.0039,226816.53,,,,
29.59558824,254123.7855,227460.88,,,,
30.87049632,254915.2132,228016.19,,,,
31.74926471,255739.0721,228575.9,,,,
32.18952206,256317.2059,229293.52,,,,
32.46590074,256832.4564,230086.53,,,,
32.43768382,257259.9537,230896.73,,,,
32.26764706,257670.0938,231689.94,,,,
31.96847426,257992.3563,232450.89,,,,
31.70873162,258326.7757,233177.22,,,,
31.39191176,258689.1094,233873.62,,,,
31.14558824,259038.68,234548.1,,,,
30.82352941,259424.3849,235209.66,,,,
30.62941176,259790.7307,235866.95,,,,
30.62435662,260218.1344,236526.23,,,,
30.67205882,260688.3719,237189.67,,,,
30.85294118,261197.8393,237855.62,,,,
31.03088235,261692.9415,238519.38,,,,
31.17205882,262226.4504,239175.3,,,,
31.27858456,262712.1232,239818.2,,,,
31.43318015,263188.873,240443.78,,,,
31.52564338,263676.8662,241048.7,,,,
31.57435662,264144.4531,241631.44,,,,
31.49981618,264567.866,242193.44,,,,
31.42490809,264970.9458,242739.23,,,,
31.36580882,265371.7099,243275.16,,,,
31.27591912,265801.6423,243807.77,,,,
31.20487132,266227.4142,244342.45,,,,
31.11470588,266627.8579,244881.66,,,,
31.03685662,267025.6903,245423.02,,,,
30.95882353,267460.0096,245957.34,,,,
30.66452206,267838.8129,246468.66,,,,
29.73299632,268093.3322,246938.88,,,,
27.98446691,268293.9811,247353.11,,,,
25.77012868,268385.1901,247708.14,,,,
24.0890625,268391.3594,248005.75,,,,
21.43547794,268402.4103,248247.03,,,,
19.0890625,268559.8949,248450.95,,,,
16.89650735,268842.1165,248651,,,,
14.24512868,269024.9688,248856.4,,,,
12.06608456,269167.1594,249069.44,,,,
10.68382353,269298.2313,249291.2,,,,
9.399080882,269417.1224,249518.23,,,,
6.704595588,269553.6461,249744.86,,,,
3.136672794,269707.4625,249971.97,,,,
0.529871324,269878.2772,250204,,,,
0,270076.3465,250444.19,,,,
0,270255.7287,250691.03,,,,
0,270425.3658,250940.9,,,,
0,270594.0426,251190.86,,,,
0,270772.6393,251438.88,,,,
0,270951.5575,251684.3,,,,
0,271122.8879,251927.36,,,,
0,271290.5864,252167.16,,,,
0,271442.5031,252402.89,,,,
0,271599.777,252635.28,,,,
0,271775.9881,252865.69,,,,
0,271928.1388,253095.78,,,,
0,272078.1125,253327.36,,,,
0,272217.9561,253562.45,,,,
0,272360.9439,253802.8,,,,
0,272511.729,254050.98,,,,
0,272685.3971,254305.89,,,,
0,272853.4746,254566.92,,,,
0,273016.9555,254832.94,,,,
0,273179.7971,255101.38,,,,
0,273342.4125,255369.73,,,,
0,273507.0204,255634.22,,,,
0,273663.7233,255890.89,,,,
0,273810.5763,256137.3,,,,
0,273953.543,256372.52,,,,
0,274108.811,256600.05,,,,
0,274266.6454,256829.81,,,,
0.211764706,274414.2568,257082.48,,,,
1.460294118,274601.3594,257383.6,,,,
2.407169118,274812.6844,257761.53,,,,
4.404136029,275188.252,258228,,,,
6.457352941,275658.682,258756.88,,,,
7.851746324,276129.8447,259330.2,,,,
9.519485294,276657.2857,259915.61,,,,
10.97619485,277330.6903,260468.77,,,,
12.67242647,277952.6899,260976.28,,,,
13.95919118,278525.5813,261470.33,,,,
15.07794118,279113.1085,261969.8,,,,
16.67426471,279806.8805,262485.16,,,,
18.34044118,280441.4706,263048.34,,,,
20.071875,281167.1053,263651.94,,,,
22.01488971,281991.3138,264256.34,,,,
23.75266544,282851.3388,264800.94,,,,
25.07637868,283646.064,265250.9,,,,
26.17159926,284252.2009,265680.53,,,,
27.23235294,284887.3274,266135.34,,,,
28.36985294,285565.5119,266643.2,,,,
29.72876838,286391.7518,267217.8,,,,
31.30441176,287363.0307,267858.97,,,,
32.92205882,288317.4476,268552.8,,,,
34.65882353,289286.7864,269271.38,,,,
36.34862132,290318.9599,269973.8,,,,
37.79908088,291442.8798,270612.44,,,,
39.01948529,292403.3112,271159.56,,,,
40.21764706,293367.5985,271674.62,,,,
41.53786765,294425.0972,272207.66,,,,
42.96314338,295565.0406,272782.25,,,,
44.39586397,296698.3585,273403.66,,,,
45.91939338,297869.0044,274063.16,,,,
47.45772059,299130.0949,274741.56,,,,
48.45073529,300201.7528,275416.5,,,,
48.78685662,300889.7864,276072.75,,,,
48.85634191,301409.2809,276707.53,,,,
48.753125,301968.4881,277328.78,,,,
48.82058824,302580.6722,277950.12,,,,
48.95294118,303256.3303,278584.44,,,,
49.12426471,303948.6186,279239.47,,,,
49.31075368,304651.2746,279914.88,,,,
49.42077206,305429.4881,280600.16,,,,
49.60459559,306119.2156,281273.28,,,,
49.78060662,306785.948,281900.66,,,,
49.80533088,307443.4053,282441.47,,,,
49.71663603,308059.0695,282870.22,,,,
49.56176471,308570.5831,283218.44,,,,
49.30505515,308979.7724,283506.2,,,,
48.58327206,309206.4498,283786.47,,,,
