Speed,Actual,Predicted,Predicted_Diff,Actual_Diff
75,0.0,550.7518,316.61514,0.0
75,0.0,807.31525,256.56345,0.0
74,0.0,992.6942,185.37895000000003,0.0
74,0.0,1138.9955,146.30129999999997,0.0
73,0.0,1253.2,114.20450000000005,0.0
73,0.0,1350.0387,96.83870000000002,0.0
72,0.0,1425.5071,75.46839999999997,0.0
72,0.0,1481.8579,56.350799999999936,0.0
71,0.0,1524.181,42.32310000000007,0.0
70,0.0,1564.6351,40.454099999999926,0.0
70,0.0,1625.856,61.22090000000003,0.0
70,0.0,1702.87,77.0139999999999,0.0
69,0.0,1801.5392,98.66920000000005,0.0
69,312.8740000000689,2004.3615,202.82230000000004,312.8740000000689
69,808.6240000000689,2474.557,470.1954999999998,495.75
70,1967.8120000000345,3425.6294,951.0724,1159.1879999999655
71,2777.0620000000345,4585.9736,1160.3442000000005,809.25
72,3315.874000000069,5407.657,821.6833999999999,538.8120000000345
72,3630.8120000000345,5737.834,330.1769999999997,314.93799999996554
72,3996.1870000000345,5940.028,202.19400000000041,365.375
72,4210.5620000000345,6062.8228,122.79479999999967,214.375
71,4428.0620000000345,6168.822,105.9992000000002,217.5
71,4699.3120000000345,6367.1196,198.29759999999987,271.25
71,5174.8120000000345,6771.583,404.46339999999964,475.5
72,5807.6870000000345,7393.845,622.2620000000006,632.875
72,6318.8120000000345,7886.42,492.5749999999998,511.125
72,6596.0,8203.354,316.9339999999993,277.18799999996554
72,6807.5,8395.635,192.28100000000086,211.5
71,6828.124000000069,8496.596,100.96099999999933,20.624000000068918
71,6828.124000000069,8548.944,52.347999999999956,0.0
70,6828.124000000069,8577.395,28.45100000000093,0.0
70,6828.124000000069,8609.4375,32.04249999999956,0.0
69,6828.124000000069,8664.191,54.75350000000071,0.0
69,6828.124000000069,8757.424,93.23300000000017,0.0
69,6828.124000000069,8861.859,104.43499999999949,0.0
68,6828.124000000069,8937.378,75.51900000000023,0.0
68,6828.124000000069,8982.681,45.302999999999884,0.0
67,7075.6870000000345,9031.465,48.78399999999965,247.56299999996554
67,7365.562000000034,9182.211,150.74599999999919,289.8749999999991
67,7815.812000000034,9603.175,420.96399999999994,450.25
68,8448.374000000069,10416.872,813.6970000000001,632.5620000000354
69,9738.5,11229.135,812.2630000000008,1290.125999999931
69,10457.124000000067,11560.879,331.7440000000006,718.6240000000671
69,10713.937000000034,11752.322,191.4429999999993,256.81299999996736
69,10749.687000000034,11861.428,109.10599999999977,35.75
68,10749.687000000034,11914.174,52.746000000001004,0.0
68,10749.687000000034,11947.4,33.22599999999875,0.0
67,10749.687000000034,11971.763,24.363000000001193,0.0
67,10858.75,12007.466,35.70299999999952,109.06299999996554
66,11136.562000000034,12079.125,71.65899999999965,277.81200000003446
66,11395.5,12219.839,140.71399999999994,258.93799999996554
66,11644.374000000067,12388.959,169.1200000000008,248.8740000000671
66,11711.937000000034,12513.928,124.96899999999914,67.56299999996736
65,11711.937000000034,12587.3955,73.46750000000065,0.0
64,11711.937000000034,12627.6875,40.29199999999946,0.0
64,12021.624000000067,12694.789,67.10150000000067,309.68700000003264
64,12281.0,12889.133,194.34399999999914,259.3759999999329
64,12585.687000000034,13319.711,430.5779999999995,304.68700000003446
65,13047.437000000034,14033.831,714.1200000000008,461.75
66,13764.312000000034,14704.449,670.6180000000004,716.875
66,14293.874000000067,15156.428,451.97899999999936,529.5620000000326
67,14848.374000000067,15603.406,446.978000000001,554.5
67,15353.187000000034,16037.461,434.0549999999985,504.81299999996736
68,16010.437000000034,16467.39,429.9290000000001,657.25
68,16632.687000000034,16866.936,399.5460000000021,622.25
