Speed,Actual,Predicted,Actual_Diff,Predicted_Diff
0,246.765000000014,247.24118,246.765000000014,120.72539000000002
0,545.3589999999967,364.42975,298.59399999998277,117.18857
0,725.875,479.88937,180.51600000000326,115.45961999999997
0,982.4060000000172,595.6179,256.53100000001723,115.72852999999998
0,1206.25,715.3849,223.84399999998277,119.76700000000005
0,1460.8280000000086,845.4478,254.57800000000861,130.0629
0,1651.5470000000205,974.23157,190.71900000001187,128.78377
0,1873.4220000000205,1099.8136,221.875,125.58202999999992
0,2070.219000000012,1222.7489,196.79699999999139,122.9353000000001
0,2293.25,1343.5774,223.03099999998813,120.82849999999985
0,2474.6870000000054,1462.4183,181.43700000000536,118.84090000000015
0,2686.3910000000037,1579.4811,211.70399999999836,117.06279999999992
0,2884.656000000017,1695.2214,198.26500000001306,115.74029999999993
0,3118.4370000000054,1810.1008,233.78099999998858,114.87940000000003
0,3302.531000000017,1924.4404,184.09400000001142,114.33960000000002
0,3502.719000000012,2038.4774,200.1879999999951,114.03700000000003
0,3720.547000000021,2152.4324,217.82800000000907,113.95500000000015
0,3947.547000000021,2266.4915,227.0,114.05909999999994
0,4128.9220000000205,2380.7722,181.37499999999955,114.2806999999998
0,4325.906000000017,2495.3328,196.98399999999674,114.56060000000025
0,4534.344000000012,2610.201,208.43799999999464,114.86819999999989
0,4767.0,2725.3875,232.65599999998813,115.1864999999998
0,4942.406000000017,2840.8845,175.40600000001723,115.4970000000003
0,5127.608999999997,2956.6663,185.2029999999795,115.78179999999975
0,5321.687000000005,3072.695,194.07800000000861,116.0287000000003
0,5546.031000000017,3188.9297,224.34400000001187,116.23469999999998
0,5723.594000000012,3305.3274,177.56299999999464,116.39769999999999
0,5912.031000000017,3421.8464,188.43700000000536,116.51899999999978
0,6099.203000000009,3538.4485,187.17199999999139,116.60210000000006
0,6319.358999999997,3655.1028,220.15599999998813,116.65430000000015
0,6500.141000000003,3771.7876,180.78200000000652,116.6848
0,6690.078000000009,3888.4924,189.93700000000536,116.70479999999998
0,6890.7970000000205,4005.218,200.71900000001187,116.72559999999976
0,7091.094000000012,4121.976,200.29699999999139,116.75799999999981
0,7270.719000000012,4238.785,179.625,116.8090000000002
0,7475.29700000002,4355.666,204.5780000000077,116.88100000000031
0,7664.54700000002,4472.635,189.25,116.96900000000005
0,7886.625,4589.7017,222.07799999998042,117.0666999999994
0,8062.594000000012,4706.8677,175.96900000001187,117.16600000000017
0,8256.703000000009,4824.109,194.10899999999674,117.24130000000059
0,8447.219000000012,4941.2993,190.51600000000326,117.1902999999993
0,8666.92200000002,5058.025,219.70300000000861,116.72569999999996
0,8845.437000000005,5173.3315,178.51499999998487,115.3065000000006
0,9032.125,5285.749,186.68799999999464,112.41749999999956
0,9234.67200000002,5394.3784,202.5470000000205,108.6293999999998
0,9440.733999999997,5501.967,206.06199999997625,107.58860000000004
0,9614.858999999997,5619.671,174.125,117.70400000000063
0,9804.953000000009,5763.6255,190.09400000001187,143.95449999999983
0,10014.42200000002,5909.7207,209.46900000001187,146.09519999999975
0,10218.406000000015,6045.0537,203.98399999999492,135.33300000000054
0,10390.891000000003,6181.6562,172.48499999998785,136.60249999999996
0,10582.67200000002,6317.506,191.78100000001723,135.84979999999996
0,10789.608999999997,6454.436,206.93699999997625,136.92999999999938
0,10990.812000000004,6593.4614,201.2030000000068,139.02540000000045
0,11168.437000000004,6733.4834,177.625,140.02199999999993
0,11357.312000000004,6873.0527,188.875,139.5693000000001
0,11566.641000000003,7011.9604,209.32899999999972,138.90769999999975
0,11787.531000000015,7151.0103,220.89000000001215,139.04989999999998
0,11950.265000000014,7291.1035,162.73399999999856,140.09320000000025
0,12162.625,7432.792,212.35999999998603,141.6885000000002
0,12372.125,7575.961,209.5,143.16899999999987
0,12597.203000000009,7719.2744,225.07800000000861,143.3134
0,12771.531000000015,7860.381,174.3280000000068,141.10660000000007
0,13019.0,7999.0737,247.4689999999846,138.6926999999996
0,13272.562000000004,8144.5366,253.56200000000354,145.46290000000045
0,13553.0,8323.495,280.43799999999646,178.95840000000044
2,13765.812000000004,8563.894,212.81200000000354,240.39899999999943
3,14016.515000000014,8804.828,250.70300000001043,240.9339999999993
4,14241.875,9027.881,225.35999999998603,223.05299999999988
5,14482.765000000014,9242.595,240.89000000001397,214.71399999999994
6,14672.687000000004,9450.974,189.92199999998957,208.37900000000081
6,14889.437000000004,9648.471,216.75,197.4969999999994
7,15113.094000000012,9852.135,223.65700000000834,203.66400000000067
7,15343.5,10040.998,230.40599999998813,188.86299999999937
7,15499.891000000003,10225.658,156.39100000000326,184.65999999999985
7,15679.515000000014,10410.141,179.6240000000107,184.48300000000017
7,15866.469000000012,10595.514,186.9539999999979,185.3729999999996
7,16069.733999999997,10781.389,203.26499999998487,185.875
7,16244.344000000012,10967.805,174.61000000001513,186.41600000000108
7,16431.82800000001,11154.772,187.48399999999674,186.96700000000055
7,16633.062000000005,11340.247,201.23399999999674,185.47499999999854
7,16872.187000000005,11519.499,239.125,179.2520000000004
6,17031.187000000005,11689.682,159.0,170.1830000000009
5,17225.765000000014,11858.437,194.57800000000861,168.7549999999992
5,17412.483999999997,12024.689,186.71899999998277,166.2520000000004
4,17616.875,12179.822,204.39100000000326,155.1329999999998
3,17776.375,12332.92,159.5,153.09799999999996
