Speed,Actual,Predicted,Actual_Diff,Predicted_Diff
0,90.21899999999732,263.3867,90.21899999999732,132.09451
0,188.54699999999136,394.11334,98.32799999999403,130.72663999999997
0,287.68799999999464,524.9944,99.14100000000329,130.88106000000005
0,393.75,656.59326,106.06200000000536,131.59885999999995
0,486.5629999999946,787.45886,92.81299999999459,130.86559999999997
0,587.406999999992,915.99786,100.84399999999738,128.539
0,689.0310000000027,1041.9479,101.62400000001071,125.95003999999994
0,805.2660000000033,1165.9766,116.23500000000058,124.02870000000007
0,892.9850000000006,1288.7426,87.71899999999732,122.76600000000008
0,996.1410000000031,1410.6589,103.15600000000256,121.91629999999986
0,1107.4850000000006,1532.0923,111.34399999999744,121.43340000000012
0,1219.593999999997,1653.4381,112.10899999999651,121.34580000000005
0,1317.656999999992,1775.0247,98.06299999999487,121.58659999999986
0,1423.281000000003,1897.062,105.62400000001094,122.03729999999996
0,1529.375,2019.6886,106.0939999999971,122.62660000000005
0,1651.843999999997,2143.0188,122.4689999999971,123.33019999999988
0,1749.125,2267.1445,97.2810000000029,124.12570000000005
0,1849.6879999999944,2392.1233,100.56299999999442,124.97880000000032
0,1957.8129999999944,2517.9863,108.125,125.86299999999983
0,2063.156999999992,2644.755,105.34399999999755,126.76870000000008
0,2144.2969999999914,2772.4502,81.13999999999942,127.69520000000011
0,2232.0469999999914,2901.0964,87.75,128.64619999999968
0,2317.5160000000037,3030.7246,85.46900000001233,129.6282000000001
0,2406.2189999999973,3161.3784,88.70299999999361,130.65380000000005
0,2479.625,3293.1206,73.40600000000268,131.74220000000014
0,2559.437999999994,3426.0361,79.81299999999419,132.9154999999996
0,2640.25,3560.2356,80.81200000000581,134.19950000000017
0,2737.4219999999914,3695.8545,97.17199999999139,135.61889999999994
0,2805.9689999999973,3833.0525,68.54700000000594,137.19799999999987
0,2889.7660000000037,3972.0083,83.79700000000639,138.95580000000018
0,2966.687999999994,4112.9204,76.92199999999048,140.9121
0,3083.6100000000006,4256.0215,116.92200000000639,143.10109999999986
0,3190.5,4401.6025,106.88999999999942,145.58100000000013
0,3308.2350000000006,4549.9863,117.73500000000058,148.3837999999996
0,3430.9219999999914,4701.2905,122.6869999999908,151.3042000000005
0,3593.656999999992,4854.788,162.73500000000058,153.4974999999995
0,3748.6410000000033,5008.0513,154.9840000000113,153.26330000000053
0,4061.921999999992,5157.2397,313.2809999999886,149.1884
0,4601.625,5301.3306,539.7030000000082,144.09090000000015
0,5119.516000000003,5452.9775,517.8910000000033,151.64689999999973
0,5532.0,5658.587,412.48399999999674,205.60950000000048
3,5995.141000000003,5998.9727,463.14100000000326,340.3856999999998
4,6528.187999999995,6287.975,533.0469999999914,289.0023000000001
5,6981.093999999997,6497.893,452.9060000000027,209.91799999999967
6,7225.281000000003,6666.215,244.18700000000536,168.32200000000012
6,7452.562999999995,6811.5874,227.28199999999197,145.3724000000002
6,7692.5,6963.0312,239.93700000000536,151.4438
6,7963.766000000003,7136.5273,271.26600000000326,173.4960999999994
6,8228.766000000003,7307.018,265.0,170.4907000000003
7,8551.187999999995,7550.5127,322.4219999999914,243.4947000000002
7,8862.281000000003,7772.3384,311.09300000000803,221.82569999999942
8,9191.906999999992,7992.838,329.6259999999893,220.4996000000001
8,9520.656999999992,8211.759,328.75,218.92100000000028
9,9911.421999999991,8482.689,390.7649999999994,270.9300000000003
10,10351.671999999991,8772.37,440.25,289.6810000000005
10,10880.077999999994,9033.514,528.4060000000027,261.1439999999984
11,11354.202999999994,9276.213,474.125,242.69900000000052
11,11840.141000000003,9470.431,485.9380000000092,194.21800000000076
10,12081.531000000004,9639.405,241.39000000000124,168.97400000000016
9,12392.952999999994,9809.203,311.42199999998957,169.79799999999886
9,12683.0,9997.598,290.04700000000594,188.39500000000044
9,13100.406999999992,10210.005,417.40699999999197,212.40699999999924
10,13601.235,10422.377,500.8280000000086,212.3720000000012
9,13861.641000000003,10598.682,260.4060000000027,176.3050000000003
9,14102.156999999992,10779.649,240.5159999999887,180.96699999999873
9,14433.156999999992,10975.119,331.0,195.47000000000116
9,14803.391000000003,11196.903,370.2340000000113,221.78399999999965
10,15204.593999999996,11429.762,401.20299999999224,232.85900000000038
10,15478.702999999994,11625.683,274.10899999999856,195.92100000000028
9,15757.985,11804.323,279.2820000000065,178.63999999999942
9,16081.171999999991,11991.883,323.1869999999908,187.5599999999995
9,16435.25,12186.258,354.0780000000086,194.375
9,16736.906999999992,12379.574,301.65699999999197,193.3160000000007
9,16995.11,12562.0205,258.2030000000086,182.44650000000001
8,17239.843999999997,12735.434,244.73399999999674,173.41349999999875
8,17536.812999999995,12916.552,296.9689999999973,181.1180000000004
8,17777.781000000003,13102.3,240.96800000000803,185.7479999999996
8,18061.17199999999,13290.949,283.3909999999887,188.64900000000125
8,18366.54699999999,13484.848,305.375,193.89899999999943
8,18729.594,13694.641,363.0470000000096,209.79299999999967
9,19021.141000000003,13923.702,291.5470000000023,229.0609999999997
9,19271.75,14136.45,250.60899999999674,212.7480000000014
9,19499.952999999998,14340.058,228.2029999999977,203.60800000000017
9,19724.156999999992,14540.861,224.20399999999427,200.80299999999988
9,19920.656999999992,14736.795,196.5,195.9339999999993
8,20118.702999999998,14923.217,198.04600000000573,186.42200000000048
8,20337.235,15106.72,218.53200000000288,183.5029999999988
6,20585.79699999999,15275.766,248.5619999999908,169.04600000000028
5,20773.735,15442.157,187.9380000000092,166.39099999999962
4,20982.781000000003,15599.547,209.0460000000021,157.39000000000124
3,21178.844,15749.608,196.06299999999828,150.0609999999997
3,21386.17199999999,15895.58,207.32799999999042,145.97199999999975
2,21561.312999999995,16029.355,175.14100000000326,133.77499999999964
2,21800.5,16159.776,239.18700000000536,130.42100000000028
0,22068.391000000003,16286.848,267.89100000000326,127.07200000000012
1,22346.156999999992,16449.936,277.7659999999887,163.08800000000156
2,22548.344,16657.482,202.187000000009,207.54599999999846
2,22795.156999999992,16850.021,246.812999999991,192.53900000000067
2,23045.219,17015.924,250.062000000009,165.90299999999843
3,23333.86,17226.146,288.6409999999996,210.22200000000157
3,23556.077999999998,17387.336,222.21799999999712,161.1899999999987
3,23816.735,17526.521,260.6570000000029,139.1850000000013
3,24085.75,17663.396,269.0149999999994,136.875
3,24399.92199999999,17805.832,314.1719999999914,142.43599999999788
3,24643.577999999998,17955.7,243.65600000000632,149.8680000000022
3,24908.656999999992,18112.332,265.07899999999427,156.6319999999978
4,25188.952999999998,18266.553,280.29600000000573,154.22100000000137
3,25484.812999999995,18393.066,295.85999999999694,126.51299999999901
2,25738.985,18518.28,254.17200000000594,125.21399999999994
0,26001.312999999995,18648.42,262.32799999999406,130.13999999999942
0,26273.5,18789.629,272.18700000000536,141.20900000000256
0,26557.016000000003,18932.129,283.51600000000326,142.5
0,26791.516000000003,19073.232,234.5,141.10299999999916
0,27011.437999999995,19213.33,219.92199999999139,140.09800000000178
0,27240.781000000003,19355.742,229.34300000000803,142.41199999999662
0,27489.469,19501.28,248.68799999999828,145.53800000000047
0,27677.937999999995,19646.994,188.46899999999368,145.71399999999994
0,27890.077999999998,19786.967,212.14000000000306,139.97300000000178
0,28111.452999999998,19914.953,221.375,127.98600000000079
0,28362.719,20040.93,251.26600000000326,125.97699999999895
0,28544.25,20167.148,181.53099999999904,126.21800000000076
0,28766.077999999998,20293.37,221.8279999999977,126.22199999999793
0,29001.42199999999,20418.316,235.34399999999368,124.94599999999991
0,29382.937999999995,20541.16,381.51600000000326,122.84400000000096
0,29913.687999999995,20664.283,530.75,123.12299999999959
0,30378.156999999992,20799.383,464.4689999999973,135.10000000000218
0,30572.61,20975.232,194.45300000000861,175.84899999999834
2,30807.141000000003,21215.658,234.53100000000268,240.42599999999948
3,31078.25,21419.469,271.10899999999674,203.8110000000015
3,31228.969,21573.855,150.71900000000096,154.3859999999986
3,31381.891000000003,21723.39,152.9220000000023,149.53499999999985
3,31580.875,21877.932,198.98399999999674,154.54200000000128
3,31723.11,22035.453,142.23500000000058,157.52100000000064
3,31905.406999999992,22193.287,182.29699999999139,157.83399999999892
3,32110.827999999998,22351.656,205.42100000000573,158.36899999999878
3,32326.391000000003,22511.52,215.56300000000556,159.8640000000014
3,32437.29699999999,22672.348,110.90599999998813,160.82800000000134
3,32590.485,22830.88,153.1880000000092,158.53199999999924
3,32802.391,22981.168,211.90600000000268,150.28800000000047
2,33080.0,23119.045,277.60899999999674,137.87699999999677
1,33298.312999999995,23253.494,218.31299999999464,134.44900000000052
0,33526.702999999994,23396.096,228.38999999999942,142.6020000000026
0,33751.875,23582.61,225.17200000000594,186.5139999999992
3,34061.016,23816.586,309.14100000000326,233.97599999999875
3,34280.75,23933.424,219.73399999999674,116.83799999999974
0,34510.29699999999,24005.17,229.54699999999139,71.74599999999919
0,34757.577999999994,24104.434,247.28100000000268,99.26400000000285
0,35054.735,24234.0,297.1570000000065,129.5659999999989
0,35297.61,24368.38,242.875,134.38000000000102
0,35559.187999999995,24488.738,261.57799999999406,120.35800000000017
0,35809.5,24604.307,250.31200000000536,115.5689999999995
0,36110.29699999999,24720.387,300.7969999999914,116.07999999999811
0,36328.36,24844.254,218.0630000000092,123.86700000000201
0,36551.891,24984.242,223.53100000000268,139.98799999999756
0,36738.141,25126.738,186.25,142.49600000000282
0,36949.735,25267.992,211.59399999999732,141.25399999999718
0,37128.625,25408.041,178.88999999999942,140.0490000000027
0,37321.516,25547.828,192.89100000000326,139.78700000000026
0,37516.235,25687.924,194.71899999999732,140.09599999999773
0,37729.29699999999,25828.824,213.0619999999908,140.90000000000146
0,37915.79699999999,25971.105,186.5,142.28099999999904
0,38099.219,26114.684,183.42200000000594,143.57900000000154
0,38289.36,26257.805,190.14100000000326,143.12099999999919
0,38497.281,26397.525,207.9210000000021,139.72000000000116
0,38656.375,26533.982,159.09399999999732,136.45699999999852
0,38948.235,26679.031,291.8600000000006,145.04899999999907
0,39261.328,26867.328,313.09300000000076,188.2970000000023
3,39457.11,27141.14,195.78199999999924,273.8119999999981
3,39618.469,27349.262,161.35899999999674,208.1219999999994
4,39933.735,27540.984,315.26600000000326,191.72200000000157
5,40270.891,27727.703,337.1560000000027,186.71900000000096
5,40493.781,27913.117,222.88999999999942,185.41399999999703
6,40686.11,28106.914,192.3289999999979,193.7970000000023
6,40907.0,28284.36,220.88999999999942,177.4459999999999
