Speed,Actual,Predicted,Actual_Diff,Predicted_Diff
12,248.60899999999677,385.2114,248.60899999999677,180.36438000000004
11,553.7339999999967,540.04224,305.125,154.83083999999997
10,758.2649999999849,689.7486,204.53099999998813,149.70636000000002
8,1003.046000000002,830.52094,244.78100000001712,140.77233999999999
6,1233.1089999999967,967.074,230.06299999999476,136.55305999999996
5,1430.8589999999967,1112.7008,197.75,145.62680000000012
6,1517.280999999988,1302.9507,86.42199999999116,190.24990000000003
6,1626.3280000000086,1542.1307,109.04700000002072,239.17999999999984
7,1816.125,1859.0581,189.79699999999139,316.92740000000003
8,2151.796000000002,2247.2766,335.6710000000021,388.2185000000002
10,2405.4530000000086,2625.9297,253.65700000000652,378.6531
10,2548.342999999993,2854.3218,142.8899999999844,228.39210000000003
10,2659.7339999999967,3035.79,111.39100000000371,181.4681999999998
9,2793.4530000000086,3200.7344,133.71900000001187,164.94439999999986
8,2896.014999999985,3362.691,102.56199999997625,161.95659999999998
7,3007.2339999999967,3524.2554,111.21900000001187,161.5644000000002
7,3118.217999999993,3694.9104,110.98399999999629,170.6550000000002
7,3252.6719999999914,3870.803,134.45399999999836,175.89259999999967
7,3337.530999999988,4043.2126,84.85899999999674,172.40959999999995
7,3439.796000000002,4205.267,102.26500000001397,162.0544
6,3536.5,4358.7607,96.7039999999979,153.4937
6,3641.3589999999967,4521.364,104.85899999999674,162.60329999999976
6,3721.155999999988,4689.0405,79.79699999999139,167.6765000000005
6,3814.905999999988,4856.625,93.75,167.58449999999993
6,3904.4839999999967,5017.982,89.57800000000861,161.35699999999997
6,4028.937000000005,5172.3535,124.45300000000816,154.3715000000002
5,4176.2179999999935,5326.272,147.28099999998858,153.91849999999977
6,4354.75,5502.693,178.53200000000652,176.42100000000028
6,4532.9679999999935,5673.361,178.21799999999348,170.66799999999967
6,4744.5929999999935,5834.102,211.625,160.74099999999999
6,4892.187000000005,5980.355,147.59400000001187,146.2529999999997
3,5069.483999999997,6109.945,177.29699999999139,129.59000000000015
0,5247.812000000005,6245.41,178.32800000000861,135.46500000000015
0,5487.7179999999935,6384.5493,239.90599999998813,139.13929999999982
0,5661.453000000009,6516.8193,173.73500000001513,132.27000000000044
0,5874.25,6640.9326,212.79699999999139,124.11329999999998
0,6092.062000000005,6758.022,217.81200000000536,117.08939999999984
0,6355.687000000005,6873.7593,263.625,115.73729999999978
0,6511.187000000005,6990.181,155.5,116.42169999999987
0,6732.187000000005,7106.2217,221.0,116.04070000000047
0,6959.155999999988,7221.2397,226.96899999998277,115.01800000000003
0,7216.421999999991,7335.519,257.26600000000326,114.27930000000015
0,7404.358999999997,7448.481,187.93700000000536,112.96199999999953
0,7629.453000000009,7558.342,225.09400000001187,109.86099999999988
0,7859.905999999988,7663.9453,230.4529999999795,105.60330000000067
0,8140.233999999997,7768.4565,280.3280000000086,104.51119999999992
0,8324.655999999988,7883.995,184.42199999999139,115.53849999999966
0,8550.875,8027.1235,226.21900000001187,143.1284999999998
0,8780.562000000005,8172.95,229.68700000000536,145.82650000000012
0,9041.562000000004,8318.83,260.9999999999982,145.8800000000001
0,9235.108999999997,8453.971,193.5469999999932,135.14099999999962
0,9472.030999999988,8586.836,236.92199999999139,132.86499999999978
0,9704.733999999997,8756.168,232.70300000000861,169.33200000000033
2,10097.592999999992,9020.087,392.8589999999949,263.91899999999987
3,10615.687000000004,9350.8545,518.0940000000119,330.7674999999999
5,11094.328000000009,9788.91,478.6410000000051,438.0555000000004
7,11413.280999999988,10256.863,318.9529999999795,467.9529999999995
9,11822.375,10622.526,409.0940000000119,365.66300000000047
9,12093.625,10856.131,271.25,233.60499999999956
10,12354.155999999988,11082.172,260.5309999999881,226.04100000000108
10,12614.608999999997,11294.335,260.4530000000086,212.16299999999865
10,12914.453000000009,11505.179,299.8440000000119,210.84400000000096
10,13085.046000000002,11716.49,170.59299999999348,211.3109999999997
10,13316.467999999992,11928.094,231.42199999998957,211.60399999999936
10,13529.828000000009,12135.761,213.36000000001695,207.66700000000128
10,13782.5,12333.554,252.67199999999139,197.79299999999967
9,13946.530999999988,12520.757,164.03099999998813,187.20299999999952
9,14082.655999999988,12707.596,136.125,186.83899999999994
8,14187.437000000004,12882.816,104.78100000001541,175.22000000000116
7,14311.062000000004,13052.796,123.625,169.97999999999956
6,14389.203000000009,13221.008,78.14100000000508,168.21199999999953
6,14478.875,13393.485,89.67199999999139,172.47700000000077
6,14566.671999999991,13566.811,87.79699999999139,173.3259999999991
6,14668.937000000004,13738.577,102.26500000001215,171.76599999999962
6,14740.671999999991,13908.226,71.73499999998785,169.64900000000125
6,14825.483999999997,14077.198,84.81200000000536,168.97199999999975
6,14911.796000000002,14246.202,86.31200000000536,169.003999999999
6,15013.437000000004,14415.143,101.64100000000144,168.9410000000007
6,15095.014999999985,14583.345,81.57799999998133,168.20199999999932
6,15193.639999999985,14747.804,98.625,164.45900000000074
6,15285.312000000004,14901.908,91.67200000001867,154.10399999999936
4,15413.875,15040.909,128.56299999999646,139.0010000000002
3,15491.983999999997,15178.274,78.10899999999674,137.36499999999978
0,15731.296000000002,15308.279,239.31200000000536,130.00500000000102
0,15962.108999999997,15441.825,230.81299999999464,133.54600000000028
0,16138.046000000002,15568.645,175.93700000000536,126.81999999999971
0,16273.280999999988,15689.07,135.23499999998603,120.42499999999927
0,16425.233999999997,15804.067,151.95300000000861,114.99699999999939
0,16596.983999999997,15917.063,171.75,112.996000000001
0,16804.45300000001,16029.6455,207.46900000001187,112.58250000000044
0,16938.17199999999,16141.4,133.71899999998277,111.7544999999991
0,17256.655999999988,16251.71,318.48399999999674,110.30999999999949
0,17559.139999999985,16360.024,302.48399999999674,108.3140000000003
0,17822.530999999988,16465.182,263.39100000000326,105.15800000000127
0,18026.717999999997,16566.312,204.187000000009,101.13000000000102
0,18263.625,16666.371,236.90700000000288,100.05899999999747
0,18508.062000000005,16777.115,244.43700000000536,110.74400000000242
0,18784.57800000001,16915.1,276.51600000000326,137.98499999999694
0,18963.796,17056.717,179.21799999998984,141.617000000002
0,19185.030999999988,17208.49,221.23499999998967,151.77300000000105
0,19405.389999999985,17377.186,220.35899999999674,168.6959999999999
0,19813.405999999988,17578.764,408.01600000000326,201.5779999999977
0,20319.014999999985,17882.666,505.60899999999674,303.90200000000186
3,20568.20300000001,18365.25,249.18800000002375,482.5839999999989
4,20829.07800000001,18686.525,260.875,321.27500000000146
4,21172.5,18891.521,343.4219999999914,204.99599999999919
5,21345.0,19101.932,172.5,210.41100000000006
5,21560.639999999985,19299.11,215.63999999998487,197.17799999999988
3,21779.0,19490.861,218.36000000001513,191.7510000000002
0,22005.889999999985,19690.553,226.88999999998487,199.6919999999991
0,22165.467999999997,19903.373,159.57800000001225,212.8199999999997
0,22379.625,20117.88,214.15700000000288,214.50700000000143
0,22574.92199999999,20319.77,195.29699999999139,201.88999999999942
0,22797.07800000001,20515.945,222.15600000001723,196.17499999999927
0,23132.67199999999,20736.65,335.59399999998277,220.70500000000175
0,23758.280999999988,21038.281,625.6089999999967,301.6309999999976
3,24129.5,21433.986,371.2190000000119,395.70500000000175
4,24429.70300000001,21712.879,300.2030000000086,278.89300000000003
4,24633.812000000005,21911.664,204.10899999999674,198.78499999999985
4,24858.609,22106.41,224.79699999999502,194.74599999999919
4,25071.687000000005,22307.418,213.07800000000498,201.00800000000163
4,25286.937000000005,22517.824,215.25,210.40599999999904
4,25478.109,22741.863,191.17199999999502,224.03900000000067
5,25659.67199999999,22985.814,181.562999999991,243.9509999999973
5,25826.187000000005,23239.076,166.51500000001397,253.26200000000244
6,26010.639999999985,23514.154,184.4529999999795,275.0779999999977
7,26132.984,23776.115,122.34400000001551,261.96100000000297
7,26276.859,24011.201,143.875,235.08599999999933
7,26418.375,24254.7,141.51599999999962,243.4989999999998
8,26587.467999999997,24517.432,169.09299999999712,262.73199999999997
