Actual,Predicted,MAE,MSE,MAPE,mae,mean_mae,last_error
0.0,100.18347,115.4521,29234.018,30.55673837661743,,5.324723632195133,2.186960526159574
128.438,286.73248,115.4521,29234.018,30.55673837661743,1.2324583067316528,5.324723632195133,2.186960526159574
307.656,473.43973,115.4521,29234.018,30.55673837661743,0.5388607080635515,5.324723632195133,2.186960526159574
517.953,662.7595,115.4521,29234.018,30.55673837661743,0.27957459460607437,5.324723632195133,2.186960526159574
767.063,856.227,115.4521,29234.018,30.55673837661743,0.11624077813686749,5.324723632195133,2.186960526159574
977.0,1053.5269,115.4521,29234.018,30.55673837661743,0.0783284544524054,5.324723632195133,2.186960526159574
1196.188,1255.5123,115.4521,29234.018,30.55673837661743,0.0495944617401278,5.324723632195133,2.186960526159574
1422.797,1466.0697,115.4521,29234.018,30.55673837661743,0.030413825724962863,5.324723632195133,2.186960526159574
1641.859,1684.3921,115.4521,29234.018,30.55673837661743,0.025905452295233698,5.324723632195133,2.186960526159574
1830.906,1890.5527,115.4521,29234.018,30.55673837661743,0.0325776965065383,5.324723632195133,2.186960526159574
2020.578,2074.4617,115.4521,29234.018,30.55673837661743,0.02666746841745276,5.324723632195133,2.186960526159574
2200.0,2253.127,115.4521,29234.018,30.55673837661743,0.02414863636363634,5.324723632195133,2.186960526159574
2415.688,2418.1794,115.4521,29234.018,30.55673837661743,0.0010313417957947735,5.324723632195133,2.186960526159574
2537.531,2581.7722,115.4521,29234.018,30.55673837661743,0.017434742669153572,5.324723632195133,2.186960526159574
2698.438,2746.0269,115.4521,29234.018,30.55673837661743,0.01763572110976785,5.324723632195133,2.186960526159574
2841.563,2909.1218,115.4521,29234.018,30.55673837661743,0.023775225113784135,5.324723632195133,2.186960526159574
3016.9849,3081.4746,115.4521,29234.018,30.55673837661743,0.021375546161997723,5.324723632195133,2.186960526159574
3131.9688,3281.424,115.4521,29234.018,30.55673837661743,0.04771924931052949,5.324723632195133,2.186960526159574
3322.6558,3628.8167,115.4521,29234.018,30.55673837661743,0.09214342936153659,5.324723632195133,2.186960526159574
3695.4377,4072.1226,115.4521,29234.018,30.55673837661743,0.10193241791087432,5.324723632195133,2.186960526159574
4255.735,4553.6655,115.4521,29234.018,30.55673837661743,0.07000682608292115,5.324723632195133,2.186960526159574
4644.25,4994.1147,115.4521,29234.018,30.55673837661743,0.07533287398395867,5.324723632195133,2.186960526159574
5073.2188,5398.5,115.4521,29234.018,30.55673837661743,0.06411732133453428,5.324723632195133,2.186960526159574
5513.0,5803.74,115.4521,29234.018,30.55673837661743,0.0527371666968982,5.324723632195133,2.186960526159574
6046.6562,6192.5557,115.4521,29234.018,30.55673837661743,0.02412895576897518,5.324723632195133,2.186960526159574
6461.875,6608.229,115.4521,29234.018,30.55673837661743,0.022648844182222693,5.324723632195133,2.186960526159574
6941.266,7025.2993,115.4521,29234.018,30.55673837661743,0.012106336221663318,5.324723632195133,2.186960526159574
7428.172,7486.9365,115.4521,29234.018,30.55673837661743,0.00791103113928975,5.324723632195133,2.186960526159574
8000.125,7940.9873,115.4521,29234.018,30.55673837661743,0.007392096998484426,5.324723632195133,2.186960526159574
8505.75,8378.736,115.4521,29234.018,30.55673837661743,0.014932721982188427,5.324723632195133,2.186960526159574
9060.469,8887.608,115.4521,29234.018,30.55673837661743,0.019078592951424368,5.324723632195133,2.186960526159574
9195.047,9413.437,115.4521,29234.018,30.55673837661743,0.023750830202390417,5.324723632195133,2.186960526159574
9225.422,9850.272,115.4521,29234.018,30.55673837661743,0.06773131895755016,5.324723632195133,2.186960526159574
9349.844,10038.683,115.4521,29234.018,30.55673837661743,0.07367384953160735,5.324723632195133,2.186960526159574
9553.016,10218.056,115.4521,29234.018,30.55673837661743,0.06961571089172267,5.324723632195133,2.186960526159574
9762.9375,10413.032,115.4521,29234.018,30.55673837661743,0.06658800181810026,5.324723632195133,2.186960526159574
9988.219,10714.974,115.4521,29234.018,30.55673837661743,0.07276121999327419,5.324723632195133,2.186960526159574
10236.3125,11291.075,115.4521,29234.018,30.55673837661743,0.10304125631178226,5.324723632195133,2.186960526159574
10744.858,11849.539,115.4521,29234.018,30.55673837661743,0.10281020000450453,5.324723632195133,2.186960526159574
11372.858,12327.27,115.4521,29234.018,30.55673837661743,0.08392015445897595,5.324723632195133,2.186960526159574
12074.905,12830.214,115.4521,29234.018,30.55673837661743,0.0625519621065341,5.324723632195133,2.186960526159574
12657.327,13340.022,115.4521,29234.018,30.55673837661743,0.053936743516225946,5.324723632195133,2.186960526159574
13228.952,13881.309,115.4521,29234.018,30.55673837661743,0.0493128253848075,5.324723632195133,2.186960526159574
13620.234,14533.17,115.4521,29234.018,30.55673837661743,0.06702792330880657,5.324723632195133,2.186960526159574
13719.516,15094.302,115.4521,29234.018,30.55673837661743,0.10020659620937065,5.324723632195133,2.186960526159574
13802.952,15350.624,115.4521,29234.018,30.55673837661743,0.11212615967946571,5.324723632195133,2.186960526159574
13935.891,15526.012,115.4521,29234.018,30.55673837661743,0.11410257155426955,5.324723632195133,2.186960526159574
14136.672,15713.223,115.4521,29234.018,30.55673837661743,0.1115220753512566,5.324723632195133,2.186960526159574
14394.0625,15908.695,115.4521,29234.018,30.55673837661743,0.1052262000390786,5.324723632195133,2.186960526159574
14578.249,16090.283,115.4521,29234.018,30.55673837661743,0.10371849184356775,5.324723632195133,2.186960526159574
14799.343,16271.021,115.4521,29234.018,30.55673837661743,0.09944211712641567,5.324723632195133,2.186960526159574
15003.077,16444.62,115.4521,29234.018,30.55673837661743,0.09608315680843335,5.324723632195133,2.186960526159574
15225.968,16615.98,115.4521,29234.018,30.55673837661743,0.09129219239131454,5.324723632195133,2.186960526159574
15397.687,16780.13,115.4521,29234.018,30.55673837661743,0.08978251084075167,5.324723632195133,2.186960526159574
15588.046,16954.803,115.4521,29234.018,30.55673837661743,0.08767981567413899,5.324723632195133,2.186960526159574
16137.327,17296.514,115.4521,29234.018,30.55673837661743,0.0718326523345533,5.324723632195133,2.186960526159574
17102.234,17768.99,115.4521,29234.018,30.55673837661743,0.03898648562521137,5.324723632195133,2.186960526159574
17647.812,18199.611,115.4521,29234.018,30.55673837661743,0.03126727551268106,5.324723632195133,2.186960526159574
18282.547,18626.615,115.4521,29234.018,30.55673837661743,0.01881947848951259,5.324723632195133,2.186960526159574
18955.86,19068.318,115.4521,29234.018,30.55673837661743,0.00593262452877362,5.324723632195133,2.186960526159574
19670.469,19445.049,115.4521,29234.018,30.55673837661743,0.011459818268695163,5.324723632195133,2.186960526159574
20264.969,19885.572,115.4521,29234.018,30.55673837661743,0.01872181497045472,5.324723632195133,2.186960526159574
