Actual,Predicted,MAE,MSE,MAPE,mae,mean_mae,last_error
0.0,35.852875,111.6844,31190.164,35.88930368423462,,4.521147224672527,3.943635211318129
334.437,228.71838,111.6844,31190.164,35.88930368423462,0.31610922236475036,4.521147224672527,3.943635211318129
946.453,442.16595,111.6844,31190.164,35.88930368423462,0.5328178472676404,4.521147224672527,3.943635211318129
1536.203,655.3209,111.6844,31190.164,35.88930368423462,0.5734151671361142,4.521147224672527,3.943635211318129
2118.531,868.9515,111.6844,31190.164,35.88930368423462,0.5898330022076618,4.521147224672527,3.943635211318129
2581.781,1083.1663,111.6844,31190.164,35.88930368423462,0.5804577150424455,4.521147224672527,3.943635211318129
3070.656,1297.8566,111.6844,31190.164,35.88930368423462,0.577335722399383,4.521147224672527,3.943635211318129
3356.0,1512.6888,111.6844,31190.164,35.88930368423462,0.5492584028605483,4.521147224672527,3.943635211318129
3719.4219,1727.5696,111.6844,31190.164,35.88930368423462,0.5355273893504794,4.521147224672527,3.943635211318129
3967.203,1942.7001,111.6844,31190.164,35.88930368423462,0.5103098833107356,4.521147224672527,3.943635211318129
4329.2656,2158.5413,111.6844,31190.164,35.88930368423462,0.5014070515793718,4.521147224672527,3.943635211318129
4582.3125,2373.9827,111.6844,31190.164,35.88930368423462,0.4819247486940273,4.521147224672527,3.943635211318129
4853.5776,2588.0334,111.6844,31190.164,35.88930368423462,0.4667781967676792,4.521147224672527,3.943635211318129
5111.9688,2799.0034,111.6844,31190.164,35.88930368423462,0.45246078184201743,4.521147224672527,3.943635211318129
5454.109,3008.6467,111.6844,31190.164,35.88930368423462,0.4483706321234138,4.521147224672527,3.943635211318129
5788.125,3218.5273,111.6844,31190.164,35.88930368423462,0.4439430212720008,4.521147224672527,3.943635211318129
6164.484,3429.2698,111.6844,31190.164,35.88930368423462,0.4437052963394828,4.521147224672527,3.943635211318129
6437.359,3640.8945,111.6844,31190.164,35.88930368423462,0.4344117673101656,4.521147224672527,3.943635211318129
6770.531,3853.1223,111.6844,31190.164,35.88930368423462,0.43089806397755215,4.521147224672527,3.943635211318129
7077.063,4065.5842,111.6844,31190.164,35.88930368423462,0.4255266344244781,4.521147224672527,3.943635211318129
7443.625,4277.886,111.6844,31190.164,35.88930368423462,0.42529533661354507,4.521147224672527,3.943635211318129
7705.016,4489.614,111.6844,31190.164,35.88930368423462,0.41731282582670826,4.521147224672527,3.943635211318129
8001.922,4700.521,111.6844,31190.164,35.88930368423462,0.41257600361513147,4.521147224672527,3.943635211318129
8325.672,4910.978,111.6844,31190.164,35.88930368423462,0.41014034662907695,4.521147224672527,3.943635211318129
8683.531,5122.165,111.6844,31190.164,35.88930368423462,0.4101287828649429,4.521147224672527,3.943635211318129
8921.767,5335.3,111.6844,31190.164,35.88930368423462,0.40199065947362217,4.521147224672527,3.943635211318129
9242.22,5551.8877,111.6844,31190.164,35.88930368423462,0.39929067907926874,4.521147224672527,3.943635211318129
9596.079,5782.2334,111.6844,31190.164,35.88930368423462,0.397437911880467,4.521147224672527,3.943635211318129
10519.268,6078.836,111.6844,31190.164,35.88930368423462,0.4221236686811287,4.521147224672527,3.943635211318129
11104.455,6591.183,111.6844,31190.164,35.88930368423462,0.4064379566579359,4.521147224672527,3.943635211318129
11394.752,7285.408,111.6844,31190.164,35.88930368423462,0.3606347904719646,4.521147224672527,3.943635211318129
11729.471,7658.8267,111.6844,31190.164,35.88930368423462,0.3470441505844552,4.521147224672527,3.943635211318129
12159.346,7880.8296,111.6844,31190.164,35.88930368423462,0.3518706022511408,4.521147224672527,3.943635211318129
12463.455,8104.932,111.6844,31190.164,35.88930368423462,0.3497042353023299,4.521147224672527,3.943635211318129
12867.752,8373.3955,111.6844,31190.164,35.88930368423462,0.3492728566730226,4.521147224672527,3.943635211318129
13255.705,8795.016,111.6844,31190.164,35.88930368423462,0.33651088342717345,4.521147224672527,3.943635211318129
13705.518,9339.599,111.6844,31190.164,35.88930368423462,0.3185519146375934,4.521147224672527,3.943635211318129
14055.127,9807.691,111.6844,31190.164,35.88930368423462,0.30219833659276074,4.521147224672527,3.943635211318129
14461.518,10296.656,111.6844,31190.164,35.88930368423462,0.28799618407970723,4.521147224672527,3.943635211318129
14924.143,10798.448,111.6844,31190.164,35.88930368423462,0.2764443492668222,4.521147224672527,3.943635211318129
15533.36,11326.293,111.6844,31190.164,35.88930368423462,0.2708407582132907,4.521147224672527,3.943635211318129
