speed,act_trip_fuel_cons,pred_trip_fuel_cons,act_diff_trip_fuel_cons,pred_diff_trip_fuel_cons,MAE,MSE,RMSE,MAPE,slope
0,214.141,210.03313,214.141,210.03313,348.34080591947304,238033.96478512645,487.8872459750577,2.3482400248065732e+16,-0.701468189
0,402.938,507.977,188.79700000000003,297.94385,348.34080591947304,238033.96478512645,487.8872459750577,2.3482400248065732e+16,-0.701468189
0,730.563,810.2837,327.625,302.3067,348.34080591947304,238033.96478512645,487.8872459750577,2.3482400248065732e+16,-0.701468189
0,1078.5320000000002,1113.1743,347.96900000000005,302.89056,348.34080591947304,238033.96478512645,487.8872459750577,2.3482400248065732e+16,-0.701468189
0,1368.0790000000002,1418.8845,289.547,305.71024,348.34080591947304,238033.96478512645,487.8872459750577,2.3482400248065732e+16,-0.701468189
0,1717.297,1727.7651,349.21799999999985,308.88068,348.34080591947304,238033.96478512645,487.8872459750577,2.3482400248065732e+16,-0.701468189
0,2078.61,2039.3196,361.3130000000001,311.5544,348.34080591947304,238033.96478512645,487.8872459750577,2.3482400248065732e+16,-0.701468189
0,2355.032,2352.8223,276.422,313.50278,348.34080591947304,238033.96478512645,487.8872459750577,2.3482400248065732e+16,-0.701468189
0,2667.969,2668.1077,312.9369999999999,315.2855,348.34080591947304,238033.96478512645,487.8872459750577,2.3482400248065732e+16,-0.701468189
0,2995.0,2984.985,327.03099999999995,316.8775,348.34080591947304,238033.96478512645,487.8872459750577,2.3482400248065732e+16,-0.701468189
0,3273.032,3303.4644,278.03200000000015,318.47916,348.34080591947304,238033.96478512645,487.8872459750577,2.3482400248065732e+16,-0.701468189
0,3580.375,3623.5562,307.34299999999985,320.09177,348.34080591947304,238033.96478512645,487.8872459750577,2.3482400248065732e+16,-0.701468189
0,3949.375,3945.164,369.0,321.60782,348.34080591947304,238033.96478512645,487.8872459750577,2.3482400248065732e+16,-0.701468189
0,4247.7970000000005,4268.09,298.422,322.9259,348.34080591947304,238033.96478512645,487.8872459750577,2.3482400248065732e+16,-0.701468189
0,4554.469000000001,4592.406,306.6720000000005,324.31613,348.34080591947304,238033.96478512645,487.8872459750577,2.3482400248065732e+16,-0.701468189
0,4921.719000000001,4918.3857,367.25,325.9801,348.34080591947304,238033.96478512645,487.8872459750577,2.3482400248065732e+16,-0.701468189
0,5192.250000000001,5246.671,270.53099999999995,328.28522,348.34080591947304,238033.96478512645,487.8872459750577,2.3482400248065732e+16,-0.701468189
0,5487.469000000001,5577.309,295.21900000000005,330.6381,348.34080591947304,238033.96478512645,487.8872459750577,2.3482400248065732e+16,-0.701468189
0,5804.157,5908.646,316.6879999999992,331.33707,348.34080591947304,238033.96478512645,487.8872459750577,2.3482400248065732e+16,-0.701468189
0,6097.5470000000005,6241.8506,293.3900000000003,333.20438,348.34080591947304,238033.96478512645,487.8872459750577,2.3482400248065732e+16,-0.701468189
