speed,act_trip_fuel_cons,pred_trip_fuel_cons,act_diff_trip_fuel_cons,pred_diff_trip_fuel_cons,MAE,MSE,RMSE,MAPE,slope
12,926.2659999999996,943.725,926.2659999999996,943.725,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
14,3868.7969999999987,4539.554,2942.530999999999,3595.829,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
22,6157.953999999998,8236.048,2289.1569999999992,3696.494,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
27,6844.484999999997,8732.363,686.530999999999,496.3158,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
26,7919.5,9704.455,1075.015000000003,972.09155,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
27,9996.546999999999,11441.203,2077.0469999999987,1736.7478,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
30,11209.312999999998,12869.902,1212.7659999999996,1428.6996,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
32,12036.875999999997,13673.523,827.5629999999983,803.6214,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
32,12931.594000000001,14483.114,894.7180000000044,809.5907,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
32,14703.249999999996,15569.338,1771.6559999999954,1086.2235,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
33,15836.094000000001,16672.982,1132.8440000000046,1103.6438,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
34,16949.484999999997,17593.441,1113.390999999996,920.4581,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
34,17664.406999999996,18364.047,714.9219999999987,770.6056,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
34,18383.296999999995,18750.12,718.8899999999994,386.07233,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
33,18679.641,18923.469,296.3440000000046,173.349,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
31,18679.641,19081.092,0.0,157.62288,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
29,18679.641,19271.152,0.0,190.06004,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
27,18679.641,19501.334,0.0,230.18129,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
25,18679.641,19784.799,0.0,283.46484,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
20,18679.641,20095.633,0.0,310.8349,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
16,18875.796999999995,20401.877,196.1559999999954,306.24326,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
12,19243.156999999996,20655.658,367.3600000000006,253.7809,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
11,19709.859999999997,20912.781,466.70300000000134,257.12286,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
11,20822.859999999997,21583.816,1113.0,671.03534,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
13,22523.626,23057.807,1700.7660000000033,1473.9899,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
18,25012.766,25106.254,2489.1399999999994,2048.448,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
23,29353.999999999996,28157.688,4341.233999999997,3051.4343,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
31,32203.829,31140.06,2849.829000000005,2982.3738,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
36,32600.516,31965.371,396.6869999999981,825.3109,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
36,33181.516,32300.045,581.0,334.67337,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
34,33789.532,32530.12,608.015999999996,230.07442,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
32,34760.719000000005,33117.43,971.1870000000054,587.3102,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
32,35910.891,33891.164,1150.1719999999987,773.7355,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
32,36874.126000000004,34511.074,963.2350000000006,619.9087,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
32,37340.704000000005,34790.414,466.57800000000134,279.34113,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
30,38205.376000000004,35110.29,864.6719999999987,319.8758,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
29,38761.172,35547.848,555.7959999999948,437.55966,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
29,39259.407,35812.156,498.2350000000006,264.3068,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
27,39329.735,36099.53,70.32800000000134,287.37338,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
23,39329.735,36428.285,0.0,328.7544,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
18,39399.797,36782.086,70.06199999999808,353.79913,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
13,39766.5,37100.45,366.70300000000134,318.36368,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
11,40092.126000000004,37415.867,325.62600000000384,315.41882,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
8,40415.204000000005,37723.824,323.07800000000134,307.95618,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
6,40762.391,38029.46,347.1869999999981,305.63486,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
5,41211.329000000005,38567.285,448.9380000000019,537.82526,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
7,42113.907,39280.52,902.5779999999941,713.23535,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
10,43162.376000000004,40061.625,1048.4690000000046,781.106,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
13,44099.0,40826.652,936.6239999999962,765.0266,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
15,45587.297,41703.445,1488.2969999999987,876.7943,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
17,47028.219000000005,42599.34,1440.922000000006,895.89355,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
19,47571.563,43111.266,543.3439999999973,511.92426,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
18,48318.297,43621.676,746.7339999999967,510.4096,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
17,49505.265999999996,44546.68,1186.9689999999973,925.00415,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
19,50668.73500000001,45401.254,1163.4690000000119,854.5724,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
20,51213.48500000001,46056.863,544.75,655.60803,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
20,51949.954000000005,46708.312,736.4689999999973,651.4503,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
20,52984.75000000001,47655.555,1034.796000000002,947.2405,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
22,53793.75000000001,48619.867,809.0,964.31134,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
24,54346.438,49207.93,552.6879999999946,588.0631,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
24,54431.11000000001,49559.27,84.67200000000594,351.34045,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
22,54431.11000000001,49875.46,0.0,316.19028,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
19,54431.11000000001,50192.305,0.0,316.8419,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
14,54673.954000000005,50445.203,242.84399999999732,252.89787,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
14,55262.61000000001,50938.426,588.6560000000027,493.22412,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
15,56606.063,51984.625,1343.452999999994,1046.2002,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
18,58204.844000000005,53584.387,1598.7810000000027,1599.7627,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
23,60264.938,55326.242,2060.0939999999973,1741.8546,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
27,62586.579000000005,57474.668,2321.6410000000033,2148.4248,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
32,64629.438,59525.79,2042.8589999999967,2051.1223,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
36,64931.11000000001,60145.87,301.67200000000594,620.0824,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
36,65918.141,61103.84,987.0309999999881,957.96857,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
37,66985.157,62444.69,1067.0160000000033,1340.8513,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
39,68791.407,63789.25,1806.25,1344.5586,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
41,69758.43800000001,64850.742,967.0310000000027,1061.4905,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
42,70566.126,65958.02,807.6879999999946,1107.278,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
43,72070.391,67238.52,1504.2649999999994,1280.4972,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
45,73110.46900000001,68157.22,1040.0780000000086,918.6947,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
45,73717.96900000001,69313.9,607.5,1156.6774,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
46,75855.376,70814.98,2137.406999999992,1501.0764,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
48,77144.626,72104.84,1289.25,1289.8693,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
49,78232.36000000002,73356.64,1087.7340000000113,1251.799,208.89743853080066,127252.57489575837,356.72478873181547,8.10939652363874e+16,-0.971563981
