time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,0313,0314,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,033d,0345,0348,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,0409,040a,RON_factor,altitude,latitude,longitude,satelites,bearing,angular_speed
526,2024-08-18 06:42:27,2024-08-18 06:41:59,3,0,TRUE,13.5,97,32,90.588,46,9.561,0,33,0,1326.25,0,300,3,24,1,9203.148,30.938,4226.625,0.881,28,0.528,0,0,0,0,244.91,0.002198688
1526,2024-08-18 06:42:27,2024-08-18 06:41:59,3,0,TRUE,13.3,97,32,90.98,77,20.129,0,33,0,969,12,300,3,24,1,9203.148,61.5,4752.906,1.688,25,0.528,0,0,0,0,244.91,0
2526,2024-08-18 06:42:27,2024-08-18 06:41:59,3,0,TRUE,13.4,97,32,96.471,69,13.594,0,33,0,1189.75,11.7,300,3,24,1,9203.148,52.312,6012.969,1.055,26,0.528,0,0,0,0,244.91,0
3526,2024-08-18 07:04:14,2024-08-18 06:42:02,3,0,FALSE,13.4,97,32,91.765,70,14.787,0,33,0,1180,12.2,300,3,24,1,9203.148,54.125,7195.484,1.142,25.875,0.528,0,0,0,0,244.91,0
4526,2024-08-18 07:04:14,2024-08-18 06:42:02,3,0,FALSE,13.4,97,32,94.118,68,14.727,0,34,0,1209.5,12.5,300,3,24,1,9203.148,50.625,8201.125,1.072,25.938,0.528,0,0,0,0,244.91,0
5526,2024-08-18 07:04:14,2024-08-18 06:42:02,3,0,FALSE,13.5,97,32,93.725,66,13.525,0,34,0,1250.25,12.8,306,3,24,1,9203.148,46.875,9244.406,0.988,26.125,0.528,0,0,0,0,244.91,0
6526,2024-08-18 07:04:15,2024-08-18 06:42:05,3,0,FALSE,13.4,97,32,89.804,65,13.734,0,34,0,1257,13.1,312,3,24,1,9203.148,46.188,10410.656,1.045,26.125,0.528,0,0,0,0,244.91,0
7526,2024-08-18 07:04:15,2024-08-18 06:42:05,3,0,FALSE,13.7,97,32,85.49,63,12.908,0,34,3,1264.5,13.2,315,3,24,1,9203.152,44.688,11301.156,0.949,26.375,0.528,0,0,0,0,244.91,0
8526,2024-08-18 07:04:15,2024-08-18 06:42:05,3,0,FALSE,13.5,97,32,98.824,66,13.691,0,34,3,1253.25,13.5,321,3,24,1,9203.152,46.438,12306.812,1.004,26.062,0.528,0,0,0,0,244.91,0
9526,2024-08-18 07:04:17,2024-08-18 06:42:08,3,0,FALSE,13.6,97,32,96.471,60,11.623,0,34,4,1232.25,13.7,327,3,24,1,9203.152,38.188,13310.172,0.845,26.5,0.528,0,0,0,0,244.91,0
10526,2024-08-18 07:04:17,2024-08-18 06:42:08,3,0,FALSE,13.8,1,32,92.941,54,8.301,0,34,6,1277,13.9,330,3,24,1,9203.152,22.188,14063.578,0.604,27.375,0.528,0,0,0,0,244.91,0
11526,2024-08-18 07:04:17,2024-08-18 06:42:08,3,0,FALSE,13.6,1,32,98.824,46,9.094,0,34,8,1372.25,14.1,333,3,24,1,9203.156,15.688,14724.953,0.67,28.125,0.528,0,0,0,0,244.91,0
12526,2024-08-18 07:04:18,2024-08-18 06:42:11,3,0,FALSE,13.6,1,32,98.431,41,10.18,0,34,9,1478,14.2,342,3,24,1,9203.16,-1.75,15434.438,0.896,28.562,0.528,0,0,0,0,244.91,0
13526,2024-08-18 07:04:18,2024-08-18 06:42:11,3,0,FALSE,12.9,1,32,97.255,50,10.266,0,34,9,1427.75,14.2,348,3,24,1,9203.16,3.5,16203.172,0.861,27.562,0.528,0,0,0,0,244.91,0
14526,2024-08-18 07:04:18,2024-08-18 06:42:11,3,0,FALSE,13.1,1,32,98.039,48,10,0,34,9,1440,14.2,354,3,24,1,9203.164,1.25,17025.875,0.783,27.688,0.528,0,0,0,0,244.91,0
15526,2024-08-18 07:04:20,2024-08-18 06:42:14,3,0,FALSE,13.4,1,32,96.471,48,9.826,0,34,8,1426.25,14.2,360,3,24,1,9203.164,1.25,17927.844,0.771,27.688,0.528,0,0,0,0,244.91,0
16526,2024-08-18 07:04:20,2024-08-18 06:42:14,3,0,FALSE,13.3,1,32,85.882,46,11.312,3.162,34,8,1452.5,14.2,363,3,8,1,9203.168,17.812,18530.141,0.889,27.688,0.528,0,0,0,0,244.91,0
17526,2024-08-18 07:04:20,2024-08-18 06:42:14,3,0,FALSE,13.3,1,32,89.804,57,14.641,3.363,34,10,1807.5,14.2,375,3,8,1,9203.172,27.25,19535.906,1.194,27.375,0.528,0,0,0,0,244.91,0
18526,2024-08-18 07:04:21,2024-08-18 06:42:17,3,0,FALSE,13.3,1,32,85.49,48,13.885,2.814,34,12,2095.75,14.2,384,3,8,1,9203.172,21,20799.562,1.143,27.688,0.528,0,0,0,0,244.91,0
19526,2024-08-18 07:04:21,2024-08-18 06:42:17,3,0,FALSE,13.2,1,32,80.392,47,14.049,1.376,35,13,2287,14.2,393,3,8,1,9203.176,16.875,21816.75,1.159,27.062,0.528,0,0,0,0,244.91,0
20526,2024-08-18 07:04:21,2024-08-18 06:42:17,3,0,FALSE,13.3,1,32,96.471,40,12.432,1.099,35,15,2422.25,14.2,405,3,8,1,9203.18,6.75,22908.062,0.985,27.125,0.528,0,0,0,0,244.91,0
21526,2024-08-18 07:04:24,2024-08-18 06:42:20,3,90,FALSE,13.3,1,32,98.824,42,13.68,2.054,35,15,2508.25,14.2,414,3,8,1,9203.184,11,24002.375,1.201,26.438,0.528,0,0,0,0,244.91,0
22526,2024-08-18 07:04:24,2024-08-18 06:42:20,3,90,FALSE,13.1,1,32,98.039,45,14.797,2.64,35,16,2591,14.2,423,3,8,1,9203.191,1.062,25118.938,1.355,26,0.528,0,0,0,0,244.91,0
23526,2024-08-18 07:04:24,2024-08-18 06:42:20,3,90,FALSE,13.1,1,32,98.824,55,13.838,2.661,35,17,1769.75,14.2,435,3,8,2,9203.195,25.188,26361.891,1.315,26.75,0.528,0,0,0,0,244.91,0
24526,2024-08-18 07:04:25,2024-08-18 06:42:23,3,90,FALSE,13.2,1,32,91.765,51,13.393,2.661,35,18,1899,14.2,441,3,8,2,9203.199,22.75,27696.672,1.217,27.062,0.528,0,0,0,0,244.91,0
25526,2024-08-18 07:04:25,2024-08-18 06:42:23,3,90,FALSE,13.2,1,32,83.529,49,13.191,2.661,36,19,1982.5,14.3,447,3,8,2,9203.203,21.812,28800.828,1.172,27.312,0.528,0,0,0,0,244.91,0
26526,2024-08-18 07:04:25,2024-08-18 06:42:23,3,90,FALSE,13.1,1,32,83.529,47,12.756,2.1,36,21,2075,14.3,453,3,8,2,9203.211,16.5,29928.906,1.035,27.125,0.528,0,0,0,0,244.91,0
27526,2024-08-18 07:04:26,2024-08-18 06:42:23,3,83,FALSE,13.3,1,32,98.824,43,12.062,1.294,36,22,2110.5,14.2,462,3,8,2,9203.215,11,31033.141,0.903,27.25,0.528,0,0,0,0,244.91,0
28526,2024-08-18 07:04:26,2024-08-18 06:42:23,3,83,FALSE,13.3,1,32,92.549,37,10.408,0.54,36,22,2104.75,14.2,465,3,8,2,9203.223,2.438,31840.625,0.732,27.625,0.528,0,0,0,0,244.91,0
29526,2024-08-18 07:04:26,2024-08-18 06:42:23,3,83,FALSE,13.3,1,32,97.255,38,10.646,0.54,36,22,2068,14.2,471,3,8,2,9203.227,3.875,32595.641,0.824,27.438,0.528,0,0,0,0,244.91,0
30526,2024-08-18 07:04:29,2024-08-18 06:42:26,3,83,FALSE,13.3,1,32,91.765,43,11.523,0,36,21,1979.25,14.2,477,3,24,2,9203.234,-3.438,33546.578,0.899,26.938,0.528,0,0,0,0,244.91,0
31526,2024-08-18 07:04:29,2024-08-18 06:42:26,3,83,FALSE,13.3,97,32,94.118,36,9.416,0,37,20,1867,14.2,483,3,24,2,9203.242,-10.75,34793.719,0.672,27.188,0.528,0,0,0,0,244.91,0
32526,2024-08-18 07:04:29,2024-08-18 06:42:26,3,83,FALSE,13.3,97,32,97.255,40,9.492,0,37,18,1731.25,14.2,486,3,24,2,9203.246,-9.75,35158.812,0.719,26.688,0.528,0,0,0,0,244.91,0
33526,2024-08-18 06:42:31,2024-08-18 06:42:29,3,83,TRUE,13.3,97,32,98.431,40,8.461,0,37,16,1520.25,14.2,489,3,24,2,9203.25,-9.875,35914.438,0.606,26.562,0.528,0,0,0,0,244.91,0
34526,2024-08-18 06:42:31,2024-08-18 06:42:29,3,83,TRUE,13.3,97,32,98.824,42,7.723,0,37,13,1303.5,14.3,489,3,24,2,9203.254,-6.125,36456.641,0.604,26.062,0.528,0,0,0,0,244.91,0
35526,2024-08-18 06:42:31,2024-08-18 06:42:29,3,83,TRUE,13.3,97,32,98.824,55,9.291,0,37,9,1080.75,14.3,489,3,24,2,9203.258,18.938,37079.562,0.769,24.375,0.528,0,0,0,0,244.91,0
36526,2024-08-18 06:42:34,2024-08-18 06:42:32,3,83,TRUE,13.3,97,32,94.118,68,12.764,0,38,5,1042.5,14.2,489,3,24,2,9203.258,31.375,37946.375,0.931,23.062,0.528,0,0,0,0,244.91,0
37526,2024-08-18 06:42:34,2024-08-18 06:42:32,3,83,TRUE,13.3,97,32,89.804,69,12.871,0,38,2,1064.75,14.2,489,3,24,2,9203.262,32.25,38834.266,0.929,22.875,0.528,0,0,0,0,244.91,0
38526,2024-08-18 06:42:34,2024-08-18 06:42:32,3,83,TRUE,13.4,97,32,83.529,67,12.783,0,38,2,1103,14.2,489,3,24,2,9203.262,30.438,39750.375,0.958,22.75,0.528,0,0,0,0,244.91,0
39526,2024-08-18 06:42:37,2024-08-18 06:42:35,3,87,TRUE,13.3,97,32,85.098,66,12.648,0,38,1,1139.75,14.2,486,3,24,2,9203.262,28.562,40759.672,0.998,22.812,0.528,0,0,0,0,244.91,0
40526,2024-08-18 06:42:37,2024-08-18 06:42:35,3,87,TRUE,13.3,97,32,83.529,66,12.584,0,38,2,1148.5,14.2,486,3,24,2,9203.262,28.125,41681.594,0.98,22.688,0.528,0,0,0,0,244.91,0
41526,2024-08-18 06:42:37,2024-08-18 06:42:35,3,87,TRUE,13.3,97,32,75.294,66,12.453,0,39,2,1149.25,14.2,486,3,24,2,9203.262,28.25,42653.656,0.938,22.438,0.528,0,0,0,0,244.91,0
42526,2024-08-18 06:42:41,2024-08-18 06:42:38,3,87,TRUE,13.3,97,32,82.353,66,12.176,0,39,0,1153.75,14.2,486,3,24,2,9203.262,28.188,43621.422,0.884,22.375,0.528,0,0,0,0,244.91,0
43526,2024-08-18 06:42:41,2024-08-18 06:42:38,3,87,TRUE,13.3,97,32,80,66,12.598,0,39,0,1147.25,14.2,486,3,24,1,9203.262,28.562,44487.281,0.865,22.188,0.528,0,0,0,0,244.91,0
44526,2024-08-18 06:42:41,2024-08-18 06:42:38,3,87,TRUE,13.1,97,32,83.529,68,12.166,0,39,2,1115.75,14.2,486,3,24,1,9203.262,26.625,45357.766,0.886,21.875,0.528,0,0,0,0,244.91,0
45526,2024-08-18 06:42:43,2024-08-18 06:42:41,3,100,TRUE,13.2,1,32,90.98,60,13.463,4.279,39,7,1349.25,14.2,486,3,8,1,9203.266,39.438,46218.141,1.028,22.562,0.528,0,0,0,0,244.91,0
46526,2024-08-18 06:42:43,2024-08-18 06:42:41,3,100,TRUE,13.3,1,32,98.431,55,14.318,4.459,40,11,1911,14.2,492,3,8,1,9203.27,34.5,47230.156,1.001,23.5,0.528,0,0,0,0,244.91,0
47526,2024-08-18 06:42:43,2024-08-18 06:42:41,3,100,TRUE,13.3,1,32,96.863,53,14.209,4.492,40,14,2020.25,14.3,498,3,8,1,9203.27,19.812,48221.547,0.979,23.125,0.528,0,0,0,0,244.91,0
48526,2024-08-18 06:42:47,2024-08-18 06:42:44,3,100,TRUE,13.3,1,32,98.039,58,14.455,4.55,40,17,1809.25,14.2,504,3,8,2,9203.277,34.562,49324.125,1.046,22.562,0.528,0,0,0,0,244.91,0
49526,2024-08-18 06:42:47,2024-08-18 06:42:44,3,100,TRUE,13.3,1,32,96.078,53,13.553,3.183,40,20,1891,14.3,510,3,8,2,9203.281,29.375,50324.859,1.004,23,0.528,0,0,0,0,244.91,0
50526,2024-08-18 06:42:47,2024-08-18 06:42:44,3,100,TRUE,13.4,1,32,96.471,42,12.328,0.522,40,22,2212.75,14.3,513,3,8,2,9203.285,13.312,51332.891,0.881,23.812,0.528,0,0,0,0,244.91,0
51526,2024-08-18 06:42:49,2024-08-18 06:42:47,3,100,TRUE,13.3,1,32,79.608,38,9.416,0,41,25,1657.5,14.3,516,3,8,3,9203.293,-1,52185.078,0.69,23.812,0.528,0,0,0,0,244.91,0
52526,2024-08-18 06:42:49,2024-08-18 06:42:47,3,100,TRUE,13.4,1,32,91.765,45,9.988,0,41,26,1604.75,14.3,519,3,24,3,9203.301,1.125,52872.062,0.752,23,0.528,0,0,0,0,244.91,0
53526,2024-08-18 06:42:49,2024-08-18 06:42:47,3,100,TRUE,13.4,1,32,89.804,38,8.02,0.552,41,27,1526.5,14.3,522,3,24,3,9203.309,1.875,53524.062,0.577,23.5,0.528,0,0,0,0,244.91,0
54526,2024-08-18 06:42:52,2024-08-18 06:42:50,3,100,TRUE,13.4,1,32,98.431,43,10.742,0.812,41,28,1839.75,14.3,522,3,8,3,9203.316,12.812,54235.016,0.909,23.062,0.528,0,0,0,0,244.91,0
55526,2024-08-18 06:42:52,2024-08-18 06:42:50,3,100,TRUE,13.4,1,32,89.804,40,10.428,0.369,41,30,1921.75,14.3,525,3,8,3,9203.324,10.062,55076.219,0.771,23,0.528,0,0,0,0,244.91,0
56526,2024-08-18 06:42:52,2024-08-18 06:42:50,3,100,TRUE,13.4,1,32,87.451,35,9.539,0.354,41,31,1950.25,14.3,528,3,8,3,9203.332,3.5,55813.875,0.677,23.375,0.528,0,0,0,0,244.91,0
57526,2024-08-18 06:43:04,2024-08-18 06:42:53,3,96,TRUE,13.4,1,32,89.804,39,11.043,0,42,33,1977,14.3,531,3,24,3,9203.34,0.125,56513.547,0.847,22.688,0.528,0,0,0,0,244.91,0
58526,2024-08-18 06:43:04,2024-08-18 06:42:53,3,96,TRUE,13.4,1,32,98.824,40,10.143,0,42,33,1922.5,14.3,534,3,24,3,9203.352,-2.625,57245.844,0.752,22.438,0.528,0,0,0,0,244.91,0
59526,2024-08-18 06:43:04,2024-08-18 06:42:53,3,96,TRUE,13.4,1,32,89.804,34,8.496,0,42,33,1900.75,14.3,537,3,24,3,9203.359,-12.75,57929.922,0.592,22.875,0.528,0,0,0,0,244.91,0
60526,2024-08-18 07:04:30,2024-08-18 06:42:56,3,96,FALSE,13.4,1,32,96.471,35,8.314,0,42,34,1826,14.3,540,3,24,3,9203.367,-14.75,58534.469,0.572,22.688,0.528,0,0,0,0,244.91,0
61526,2024-08-18 07:04:30,2024-08-18 06:42:56,3,96,FALSE,13.4,1,32,89.02,35,8.205,0,42,34,1773.75,14.3,543,3,24,3,9203.379,-16.625,59079.406,0.587,22.562,0.528,0,0,0,0,244.91,0
62526,2024-08-18 07:04:30,2024-08-18 06:42:56,3,96,FALSE,13.4,1,32,96.078,34,8.057,0,43,34,1783.5,14.3,546,3,24,3,9203.387,-18.812,59672.688,0.587,22.5,0.528,0,0,0,0,244.91,0
63526,2024-08-18 07:04:31,2024-08-18 06:42:59,3,96,FALSE,13.3,1,32,87.451,34,7.91,0,43,34,1729.25,14.3,549,3,24,3,9203.398,-19,60312.141,0.59,22.312,0.528,0,0,0,0,244.91,0
64526,2024-08-18 07:04:31,2024-08-18 06:42:59,3,96,FALSE,13.3,97,32,94.118,35,8.266,0,43,33,1715,14.3,552,3,24,3,9203.406,-16.312,60858.781,0.632,22.062,0.528,0,0,0,0,244.91,0
65526,2024-08-18 07:04:31,2024-08-18 06:42:59,3,96,FALSE,13.4,97,32,98.824,36,8.496,0,43,33,1750.5,14.3,555,3,24,3,9203.414,-15.75,61507.719,0.645,21.812,0.528,0,0,0,0,244.91,0
66526,2024-08-18 07:04:34,2024-08-18 06:43:02,3,96,FALSE,13.4,97,32,91.373,37,8.123,0,43,31,1655.25,14.3,558,3,24,3,9203.426,-15,62210.75,0.626,21.75,0.528,0,0,0,0,244.91,0
67526,2024-08-18 07:04:34,2024-08-18 06:43:02,3,96,FALSE,13.4,97,32,98.039,37,7.91,0,43,30,1582.5,14.4,558,3,24,3,9203.434,-14.812,62783.453,0.599,21.688,0.528,0,0,0,0,244.91,0
68526,2024-08-18 07:04:34,2024-08-18 06:43:02,3,96,FALSE,13.5,1,32,87.451,37,7.506,0,44,30,1500.75,14.4,561,3,24,3,9203.441,-14.875,63366.016,0.567,21.625,0.528,0,0,0,0,244.91,0
69526,2024-08-18 06:43:08,2024-08-18 06:43:05,3,96,TRUE,13.4,1,32,80.784,35,8.227,0,44,30,1664,14.4,561,3,24,3,9203.449,-2.688,63991.453,0.747,21.562,0.528,0,0,0,0,244.91,0
70526,2024-08-18 06:43:08,2024-08-18 06:43:05,3,96,TRUE,13.4,1,32,98.824,48,11.113,0,44,31,1649,14.4,564,3,24,3,9203.457,-28.875,64634.516,0.225,20.312,0.528,0,0,0,0,244.91,0
71526,2024-08-18 06:43:08,2024-08-18 06:43:05,3,96,TRUE,13.4,1,32,98.824,52,7.861,0,44,31,1236.5,14.4,564,3,24,3,9203.469,-29.875,64873.625,0.187,20.062,0.528,0,0,0,0,244.91,0
72526,2024-08-18 06:43:10,2024-08-18 06:43:08,3,96,TRUE,13.5,1,32,98.824,41,7.738,0,44,30,1519,14.4,564,3,24,3,9203.477,-8.312,65215.391,0.526,21.25,0.528,0,0,0,0,244.91,0
73526,2024-08-18 06:43:10,2024-08-18 06:43:08,3,96,TRUE,13.5,1,32,87.843,35,8.184,0,45,31,1725.5,14.4,564,3,24,3,9203.484,-11.5,65747.875,0.617,21.562,0.528,0,0,0,0,244.91,0
74526,2024-08-18 06:43:10,2024-08-18 06:43:08,3,96,TRUE,13.4,1,32,94.118,34,8.203,0,45,31,1801.5,14.4,567,3,24,3,9203.492,-14.062,66381.391,0.672,21.562,0.528,0,0,0,0,244.91,0
75526,2024-08-18 06:43:14,2024-08-18 06:43:11,3,100,TRUE,13.4,1,32,98.431,33,8.193,0,45,32,1825.75,14.4,567,3,24,3,9203.5,-16.625,67084.094,0.668,21.688,0.528,0,0,0,0,244.91,0
76526,2024-08-18 06:43:14,2024-08-18 06:43:11,3,100,TRUE,13.4,1,32,91.765,32,8.096,0,45,32,1813.5,14.4,570,3,24,3,9203.512,-18.75,67716.375,0.629,21.688,0.528,0,0,0,0,244.91,0
77526,2024-08-18 06:43:14,2024-08-18 06:43:11,3,100,TRUE,13.4,1,32,92.157,35,7.805,0,45,32,1720,14.4,573,3,24,3,9203.52,-18.688,68335.469,0.592,21.438,0.528,0,0,0,0,244.91,0
78526,2024-08-18 06:43:17,2024-08-18 06:43:14,3,100,TRUE,13.4,1,32,99.216,35,7.471,0,45,32,1588.75,14.4,576,3,24,3,9203.527,-17.938,68935.859,0.542,21.5,0.528,0,0,0,0,244.91,0
79526,2024-08-18 06:43:17,2024-08-18 06:43:14,3,100,TRUE,13.4,97,32,98.824,36,7.586,0,46,32,1583.25,14.4,576,3,24,3,9203.535,-15.75,69464.328,0.553,21.5,0.528,0,0,0,0,244.91,0
80526,2024-08-18 06:43:17,2024-08-18 06:43:14,3,100,TRUE,13.4,97,32,95.294,37,7.715,0,46,30,1529,14.4,579,3,24,3,9203.547,-14.375,70031.375,0.597,21.438,0.528,0,0,0,0,244.91,0
81526,2024-08-18 06:43:20,2024-08-18 06:43:17,3,90,TRUE,13.4,97,32,96.471,36,8.057,0,46,27,1586.5,14.4,579,3,24,3,9203.555,-14.688,70674.109,0.615,21.375,0.528,0,0,0,0,244.91,0
82526,2024-08-18 06:43:20,2024-08-18 06:43:17,3,90,TRUE,13.4,97,32,97.647,38,7.113,0,46,23,1424,14.4,579,3,24,3,9203.562,-11.562,71252.109,0.578,21.188,0.528,0,0,0,0,244.91,0
83526,2024-08-18 06:43:20,2024-08-18 06:43:17,3,90,TRUE,13.4,97,32,85.49,41,7.191,0,46,19,1268.25,14.4,579,3,24,3,9203.566,-3.875,71839.219,0.568,21,0.528,0,0,0,0,244.91,0
84526,2024-08-18 06:43:22,2024-08-18 06:43:20,3,90,TRUE,13.4,1,32,96.471,42,7.08,0,46,18,1198.75,14.4,579,3,24,3,9203.57,-3.688,72423.375,0.535,20.875,0.528,0,0,0,0,244.91,0
85526,2024-08-18 06:43:22,2024-08-18 06:43:20,3,90,TRUE,13.4,1,32,81.176,69,17.836,8.041,46,17,1524.75,14.4,579,3,8,3,9203.578,56.438,73223.031,1.523,18.188,0.528,0,0,0,0,244.91,0
86526,2024-08-18 06:43:22,2024-08-18 06:43:20,3,90,TRUE,13.4,1,32,74.902,79,24.969,9.488,47,19,1254.25,14.4,579,3,8,3,9203.582,68.062,74676.391,1.503,17.5,0.528,0,0,0,0,244.91,0
87526,2024-08-18 07:04:35,2024-08-18 06:43:23,3,90,FALSE,13.4,1,32,96.863,77,20.688,9.488,47,22,1343.75,14.4,579,3,8,3,9203.586,67.75,76224.766,1.338,17.75,0.528,0,0,0,0,244.91,0
88526,2024-08-18 07:04:35,2024-08-18 06:43:23,3,90,FALSE,13.5,1,32,82.353,72,17.812,8.667,47,23,1409.75,14.4,579,3,8,3,9203.594,62.125,77473.531,1.186,18.062,0.528,0,0,0,0,244.91,0
89526,2024-08-18 07:04:35,2024-08-18 06:43:23,3,90,FALSE,13.5,1,32,98.824,64,14.613,6.265,47,24,1472.75,14.4,582,3,8,3,9203.602,50.375,78591.75,1.004,18.438,0.528,0,0,0,0,244.91,0
90526,2024-08-18 06:43:29,2024-08-18 06:43:26,3,90,TRUE,13.4,1,32,80,76,22.393,11.371,47,25,1545.5,14.4,582,3,8,3,9203.605,69,79801.922,1.489,17.812,0.528,0,0,0,0,244.91,0
91526,2024-08-18 06:43:29,2024-08-18 06:43:26,3,90,TRUE,13.4,1,32,55.686,81,32.652,25.064,47,25,1562.75,14.4,588,3,8,3,9203.613,76.688,81248.969,1.755,17.5,0.528,0,0,0,0,244.91,0
92526,2024-08-18 06:43:29,2024-08-18 06:43:26,3,90,TRUE,13.4,1,32,74.902,95,46.502,37.418,48,27,1642.75,14.4,594,3,8,3,9203.621,98.125,83115.391,2.193,16.875,0.528,0,0,0,0,244.91,0
93526,2024-08-18 06:43:32,2024-08-18 06:43:29,3,54,TRUE,13.4,1,32,89.804,116,54.004,37.534,48,29,1801.25,14.4,609,3,8,3,9203.629,122.75,85543.562,2.893,17.688,0.528,0,0,0,0,244.91,0
94526,2024-08-18 06:43:32,2024-08-18 06:43:29,3,54,TRUE,13.4,1,32,81.176,146,41.268,31.818,48,32,1998.75,14.4,636,3,8,3,9203.637,163.938,88462.891,4.542,21.312,0.528,0,0,0,0,244.91,0
95526,2024-08-18 06:43:32,2024-08-18 06:43:29,3,54,TRUE,13.4,1,32,97.647,136,37.451,30.954,48,36,2215.5,14.4,666,3,8,3,9203.648,151.375,92369.5,4.086,21.875,0.528,0,0,0,0,244.91,0
96526,2024-08-18 06:43:35,2024-08-18 06:43:32,3,54,TRUE,13.2,1,32,77.647,133,36.086,29.749,48,40,1800.25,14.4,693,3,8,4,9203.656,144.812,96406.906,3.127,20.375,0.528,0,0,0,0,244.91,0
97526,2024-08-18 06:43:35,2024-08-18 06:43:32,3,54,TRUE,13.8,0,32,83.529,138,34.758,24.1,49,42,1884.75,14.4,708,3,8,4,9203.668,149.125,99568.125,3.569,20.75,0.528,0,0,0,0,244.91,0
98526,2024-08-18 06:43:35,2024-08-18 06:43:32,3,54,TRUE,13.8,0,32,82.353,73,13.348,0,49,44,1976.25,14.4,714,3,8,4,9203.68,63.125,102546.75,0.661,19.625,0.528,0,0,0,0,244.91,0
99526,2024-08-18 07:04:37,2024-08-18 06:43:35,3,54,FALSE,14,32,32,98.824,38,9.283,0,49,42,1914.5,14.5,714,3,24,4,9203.691,-21.375,103083.438,0,20.688,0.528,0,0,0,0,244.91,0
100526,2024-08-18 07:04:37,2024-08-18 06:43:35,3,54,FALSE,13.9,96,32,96.078,41,9.627,0,49,38,1720.75,14.5,714,3,24,4,9203.703,-27.375,103117.922,0,20.438,0.528,0,0,0,0,244.91,0
101526,2024-08-18 07:04:37,2024-08-18 06:43:35,3,54,FALSE,13.9,96,32,98.039,43,8.496,0,49,32,1443.5,14.5,714,3,24,4,9203.715,-25.875,103117.922,0,20.438,0.528,0,0,0,0,244.91,0
102526,2024-08-18 06:43:44,2024-08-18 06:43:38,3,48,TRUE,13.9,96,32,98.039,37,6.131,0,49,26,1295,14.5,711,3,24,4,9203.723,6.25,103363.266,0.573,20.875,0.528,0,0,0,0,244.91,0
103526,2024-08-18 06:43:44,2024-08-18 06:43:38,3,48,TRUE,13.8,96,32,98.039,34,5.572,0,50,19,1259.25,14.5,711,3,24,3,9203.727,8.312,103871.828,0.467,20.938,0.528,0,0,0,0,244.91,0
104526,2024-08-18 06:43:44,2024-08-18 06:43:38,3,48,TRUE,13.7,96,32,97.647,40,5.324,0,50,14,1164.25,14.5,711,3,24,3,9203.734,6,104399.656,0.475,20.625,0.528,0,0,0,0,244.91,0
105526,2024-08-18 07:04:38,2024-08-18 06:43:41,3,48,FALSE,13.8,96,32,96.863,43,6.641,0,50,10,1121,14.5,711,3,24,2,9203.734,22.062,104942.594,0.611,20.375,0.528,1539,35.770874,51.381493,6,47.32,2.834589238
106526,2024-08-18 07:04:38,2024-08-18 06:43:41,3,48,FALSE,13.9,96,32,98.431,49,7.576,0,50,6,1072.25,14.5,708,3,24,2,9203.738,32.812,105544.625,0.72,19.625,0.528,1539,35.770874,51.381493,6,47.32,0
107526,2024-08-18 07:04:38,2024-08-18 06:43:41,3,48,FALSE,13.5,0,32,82.353,50,7.609,3.76,51,7,1081,14.5,705,3,24,2,9203.742,38.125,106282.141,0.733,19.5,0.528,1539,35.770874,51.381493,6,47.32,0
108526,2024-08-18 06:43:46,2024-08-18 06:43:44,3,100,TRUE,13.8,0,32,98.824,56,12.812,4.874,51,12,1559.5,14.5,705,3,8,2,9203.742,47.562,107468.766,1.031,18.75,0.528,1541,35.770908,51.381599,6,68.43,0.368439005
109526,2024-08-18 06:43:46,2024-08-18 06:43:44,3,100,TRUE,13.7,0,32,97.647,60,16.197,10.019,51,16,1742.75,14.5,705,3,8,2,9203.746,57.375,108521.328,1.456,18.562,0.528,1541,35.770908,51.381599,6,68.43,0
110526,2024-08-18 06:43:46,2024-08-18 06:43:44,3,100,TRUE,13.8,0,32,97.647,60,15.688,10.156,51,20,1858.25,14.5,705,3,8,2,9203.754,51.25,109924.719,1.226,18.875,0.528,1541,35.770908,51.381599,6,68.43,0
111526,2024-08-18 06:43:50,2024-08-18 06:43:47,3,100,TRUE,13.7,0,32,98.039,56,17.822,11.401,51,24,2283.75,14.5,705,3,8,2,9203.758,38.562,111280.312,1.537,19.812,0.528,1538,35.770912,51.381836,6,88.81,0.355698102
112526,2024-08-18 06:43:50,2024-08-18 06:43:47,3,100,TRUE,14,0,32,96.471,67,18.227,11.621,51,28,1757.25,14.5,705,3,8,3,9203.766,65.312,112684.734,1.564,18.125,0.528,1538,35.770912,51.381836,6,88.81,0
113526,2024-08-18 06:43:50,2024-08-18 06:43:47,3,100,TRUE,13.9,0,32,94.118,59,16.662,11.932,51,33,2016.25,14.5,705,3,8,3,9203.773,59,114210.828,1.438,19.188,0.528,1538,35.770912,51.381836,6,88.81,0
