time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,0313,0314,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,033d,0345,0348,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,0409,040a,RON_factor,altitude,latitude,longitude,satelites,bearing,angular_speed
827605,2024-08-19 19:31:43,2024-08-19 19:31:41,6,64,TRUE,13.5,96,32,82.353,53,8.602,0,89,1,1162.75,14.5,654,3,24,1,9271.09,34.938,1008872.062,0.65,15.25,0.691,1430,35.762383,51.297558,12,51.51,0
828605,2024-08-19 19:31:46,2024-08-19 19:31:44,6,67,TRUE,13.4,96,32,81.176,52,8.482,0,88,0,1178,14.5,654,3,24,1,9271.09,34.875,1009549,0.623,15.312,0.691,1430,35.762383,51.297565,12,90,0.671777229
829605,2024-08-19 19:31:46,2024-08-19 19:31:44,6,67,TRUE,13.5,96,32,78.824,52,8.449,0,88,0,1177.25,14.5,651,3,24,1,9271.09,34.375,1010139.312,0.604,15.375,0.691,1430,35.762383,51.297565,12,90,0
830605,2024-08-19 19:31:46,2024-08-19 19:31:44,6,67,TRUE,13.5,96,32,78.431,52,8.35,0,88,0,1182.5,14.5,651,3,24,1,9271.09,33.875,1010754.625,0.604,15.375,0.691,1430,35.762383,51.297565,12,90,0
831605,2024-08-19 19:31:49,2024-08-19 19:31:47,6,67,TRUE,13.4,96,32,78.824,52,8.486,0,89,0,1164,14.5,648,3,24,1,9271.09,36,1011399.75,0.603,15.312,0.691,1430,35.762386,51.297573,12,65.2,-0.432841654
832605,2024-08-19 19:31:49,2024-08-19 19:31:47,6,67,TRUE,13.5,96,32,76.471,53,7.803,0,89,2,1139,14.5,648,3,24,1,9271.09,34.688,1011991.188,0.617,15.25,0.691,1430,35.762386,51.297573,12,65.2,0
833605,2024-08-19 19:31:49,2024-08-19 19:31:47,6,67,TRUE,13.5,96,32,77.647,50,7.793,0,89,3,1142,14.5,645,3,24,1,9271.09,35.375,1012584.188,0.559,15.562,0.691,1430,35.762386,51.297573,12,65.2,0
834605,2024-08-19 19:31:52,2024-08-19 19:31:50,6,67,TRUE,13.4,96,32,82.353,53,8.643,0,89,1,1159.5,14.5,645,3,24,1,9271.09,36.125,1013199.75,0.619,15.25,0.691,1430,35.762394,51.297585,12,50.59,-0.254992604
835605,2024-08-19 19:31:52,2024-08-19 19:31:50,6,67,TRUE,13.5,96,32,78.824,52,8.383,0,89,0,1181.25,14.5,642,3,24,1,9271.09,33.562,1013787.312,0.609,15.312,0.691,1430,35.762394,51.297585,12,50.59,0
836605,2024-08-19 19:31:52,2024-08-19 19:31:50,6,67,TRUE,13.5,96,32,80,52,7.77,0,89,0,1155.75,14.5,642,3,24,1,9271.09,30.938,1014397.062,0.581,15.438,0.691,1430,35.762394,51.297585,12,50.59,0
837605,2024-08-19 19:31:56,2024-08-19 19:31:53,6,67,TRUE,13,97,32,76.471,67,11.672,0,89,0,1123,14.5,642,3,24,1,9271.09,30.75,1015072.812,0.788,13.875,0.691,1430,35.762394,51.297585,12,50.59,0
838605,2024-08-19 19:31:56,2024-08-19 19:31:53,6,67,TRUE,13,97,32,77.647,65,10.412,0,89,0,1140.5,14.5,639,3,24,1,9271.09,31.312,1015824.812,0.754,14.062,0.691,1430,35.762394,51.297585,12,50.59,0
839605,2024-08-19 19:31:56,2024-08-19 19:31:53,6,67,TRUE,13,97,32,78.824,63,10.908,0,89,0,1167.25,14.5,639,3,24,1,9271.09,30.75,1016587.188,0.744,14.188,0.691,1430,35.762394,51.297585,12,50.59,0
840605,2024-08-19 19:31:58,2024-08-19 19:31:56,6,58,TRUE,13,97,32,78.824,62,10.771,0,89,0,1167.75,14.5,636,3,24,1,9271.09,30.75,1017391.625,0.742,14.25,0.691,1430,35.762394,51.297585,12,50.59,0
841605,2024-08-19 19:31:58,2024-08-19 19:31:56,6,58,TRUE,13.1,97,32,78.824,63,10.803,0,89,0,1163.75,14.5,636,3,24,1,9271.09,30.812,1018094.25,0.739,14.188,0.691,1430,35.762394,51.297585,12,50.59,0
842605,2024-08-19 19:31:58,2024-08-19 19:31:56,6,58,TRUE,13,97,32,76.471,63,10.848,0,89,0,1149.75,14.5,633,3,24,1,9271.09,31.062,1018832.688,0.723,14.125,0.691,1430,35.762394,51.297585,12,50.59,0
843605,2024-08-19 19:32:01,2024-08-19 19:31:59,6,58,TRUE,12.9,97,32,77.647,63,10.668,0,89,0,1162,14.5,633,3,24,1,9271.09,30.375,1019584.625,0.715,14.188,0.691,1430,35.762398,51.297585,12,0,-0.882962069
844605,2024-08-19 19:32:01,2024-08-19 19:31:59,6,58,TRUE,13.1,97,32,78.824,62,10.549,0,89,0,1168.75,14.5,633,3,24,1,9271.09,30.562,1020275,0.699,14.25,0.691,1430,35.762398,51.297585,12,0,0
845605,2024-08-19 19:32:01,2024-08-19 19:31:59,6,58,TRUE,13,97,32,77.647,63,10.852,0,89,0,1146,14.5,630,3,24,1,9271.09,30.75,1021002.875,0.714,14.125,0.691,1430,35.762398,51.297585,12,0,0
846605,2024-08-19 19:32:05,2024-08-19 19:32:02,6,58,TRUE,13.1,97,32,78.824,63,10.713,0,89,0,1153.25,14.5,630,3,24,1,9271.09,30.688,1021760.188,0.708,14.188,0.691,1430,35.762398,51.297585,12,0,0
847605,2024-08-19 19:32:05,2024-08-19 19:32:02,6,58,TRUE,13.1,97,32,77.647,63,10.668,0,89,0,1149.75,14.5,630,3,24,1,9271.09,30.375,1022436.875,0.72,14.125,0.691,1430,35.762398,51.297585,12,0,0
848605,2024-08-19 19:32:05,2024-08-19 19:32:02,6,58,TRUE,13.1,97,32,77.647,63,10.699,0,89,0,1157.25,14.5,627,3,24,1,9271.09,30.375,1023161.875,0.731,14.125,0.691,1430,35.762398,51.297585,12,0,0
849605,2024-08-19 19:32:07,2024-08-19 19:32:05,6,58,TRUE,13,97,32,78.824,63,10.699,0,89,0,1150.25,14.5,627,3,24,1,9271.09,30.562,1023903.625,0.728,14.125,0.691,1430,35.762398,51.297585,12,0,0
850605,2024-08-19 19:32:07,2024-08-19 19:32:05,6,58,TRUE,13.1,97,32,77.647,62,10.225,0,89,0,1172.25,14.5,627,3,24,1,9271.09,30.125,1024602.75,0.703,14.25,0.691,1430,35.762398,51.297585,12,0,0
851605,2024-08-19 19:32:07,2024-08-19 19:32:05,6,58,TRUE,13,96,32,78.824,56,7.559,0,89,0,1183.75,14.5,624,3,24,1,9271.09,28.5,1025327.562,0.594,15.125,0.691,1430,35.762398,51.297585,12,0,0
852605,2024-08-19 19:32:11,2024-08-19 19:32:08,6,54,TRUE,13.5,96,32,78.824,52,8.09,0,89,0,1166.75,14.5,624,3,24,1,9271.09,35.125,1025974.75,0.577,15.375,0.691,1430,35.762398,51.297585,12,0,0
853605,2024-08-19 19:32:11,2024-08-19 19:32:08,6,54,TRUE,13.5,96,32,78.431,52,8.287,0,89,0,1174.5,14.5,624,3,24,1,9271.09,33.375,1026517.75,0.56,15.312,0.691,1430,35.762398,51.297585,12,0,0
854605,2024-08-19 19:32:11,2024-08-19 19:32:08,6,54,TRUE,13.5,96,32,78.824,52,8.195,0,89,0,1166.75,14.5,621,3,24,1,9271.09,34.688,1027078.062,0.582,15.375,0.691,1430,35.762398,51.297585,12,0,0
855605,2024-08-19 19:32:13,2024-08-19 19:32:11,6,54,TRUE,13.5,96,32,78.824,52,8.154,0,89,0,1170,14.5,621,3,24,1,9271.09,32.812,1027662.125,0.583,15.375,0.691,1430,35.762398,51.297585,12,0,0
856605,2024-08-19 19:32:13,2024-08-19 19:32:11,6,54,TRUE,13.5,96,32,78.824,52,8.092,0,89,0,1162.5,14.5,621,3,24,1,9271.09,34.75,1028217.25,0.58,15.375,0.691,1430,35.762398,51.297585,12,0,0
857605,2024-08-19 19:32:13,2024-08-19 19:32:11,6,54,TRUE,13.5,96,32,78.824,51,8.203,0,89,0,1166.5,14.5,618,3,24,1,9271.09,34.438,1028788.75,0.572,15.375,0.691,1430,35.762398,51.297585,12,0,0
858605,2024-08-19 19:32:17,2024-08-19 19:32:14,6,51,TRUE,13.5,96,32,78.824,51,7.992,0,89,0,1169.25,14.5,618,3,24,1,9271.09,34.438,1029404.75,0.587,15.438,0.691,1430,35.762398,51.297592,12,90,1.570796327
859605,2024-08-19 19:32:17,2024-08-19 19:32:14,6,51,TRUE,13.5,96,32,77.647,53,8.172,0,90,1,1132.25,14.5,618,3,24,1,9271.09,35.25,1029967.625,0.6,15.25,0.691,1430,35.762398,51.297592,12,90,0
860605,2024-08-19 19:32:17,2024-08-19 19:32:14,6,51,TRUE,13.5,96,32,77.647,52,8.135,0,89,2,1126.75,14.5,615,3,24,1,9271.09,34.25,1030545.5,0.594,15.25,0.691,1430,35.762398,51.297592,12,90,0
861605,2024-08-19 19:32:19,2024-08-19 19:32:17,6,51,TRUE,13.4,96,32,77.647,49,7.402,0,89,4,1145.5,14.5,615,3,24,1,9271.094,29.625,1031153.375,0.526,15.625,0.691,1430,35.762417,51.297623,12,52.94,-0.646819021
862605,2024-08-19 19:32:19,2024-08-19 19:32:17,6,51,TRUE,13.5,0,32,77.647,48,7.33,0,89,5,1148.5,14.5,615,3,24,1,9271.094,24.688,1031663,0.533,15.812,0.691,1430,35.762417,51.297623,12,52.94,0
863605,2024-08-19 19:32:19,2024-08-19 19:32:17,6,51,TRUE,13.5,96,32,77.647,46,6.859,0,89,5,1136,14.5,612,3,24,1,9271.094,24,1032165.625,0.505,16,0.691,1430,35.762417,51.297623,12,52.94,0
864605,2024-08-19 19:32:24,2024-08-19 19:32:20,6,51,TRUE,13.5,96,32,78.824,48,7.287,0,89,5,1160.75,14.5,612,3,24,1,9271.098,29.438,1032720.75,0.522,15.812,0.691,1430,35.76244,51.297657,12,50.18,-0.048171087
865605,2024-08-19 19:32:24,2024-08-19 19:32:20,6,51,TRUE,13.5,96,32,80,53,8.389,0,89,2,1128,14.5,612,3,24,1,9271.098,36,1033235.375,0.602,15.125,0.691,1430,35.76244,51.297657,12,50.18,0
866605,2024-08-19 19:32:24,2024-08-19 19:32:20,6,51,TRUE,13.4,96,32,78.824,52,8.328,0,89,0,1158.75,14.5,609,3,24,1,9271.098,35.25,1033857.938,0.584,15.312,0.691,1430,35.76244,51.297657,12,50.18,0
867605,2024-08-19 20:07:28,2024-08-19 19:32:23,6,51,FALSE,13.4,96,32,76.471,51,8.02,0,89,0,1169.25,14.5,609,3,24,1,9271.098,34.875,1034468.375,0.572,15.438,0.691,1430,35.76244,51.297657,12,50.18,0
868605,2024-08-19 20:07:28,2024-08-19 19:32:23,6,51,FALSE,13.5,96,32,77.647,51,8.117,0,89,0,1173,14.5,609,3,24,1,9271.098,35.062,1035027.812,0.578,15.438,0.691,1430,35.76244,51.297657,12,50.18,0
869605,2024-08-19 20:07:29,2024-08-19 19:32:23,6,51,FALSE,13.5,96,32,78.431,51,8.014,0,89,0,1166.75,14.5,606,3,24,1,9271.098,34.688,1035616.938,0.6,15.438,0.691,1430,35.76244,51.297657,12,50.18,0
870605,2024-08-19 20:07:30,2024-08-19 19:32:26,6,51,FALSE,13.5,96,32,78.824,51,8.135,0,89,0,1166.5,14.5,606,3,24,1,9271.098,34.625,1036270.5,0.589,15.375,0.691,1430,35.76244,51.297657,12,50.18,0
871605,2024-08-19 20:07:30,2024-08-19 19:32:26,6,51,FALSE,13.5,96,32,78.824,51,8.068,0,89,0,1158.25,14.5,606,3,24,1,9271.098,34.562,1036800.25,0.582,15.375,0.691,1430,35.76244,51.297657,12,50.18,0
872605,2024-08-19 20:07:30,2024-08-19 19:32:26,6,51,FALSE,13.5,96,32,77.647,51,7.885,0,89,0,1133.25,14.5,603,3,24,1,9271.098,31.75,1037371,0.55,15.375,0.691,1430,35.76244,51.297657,12,50.18,0
873605,2024-08-19 19:32:32,2024-08-19 19:32:29,6,54,TRUE,13.4,96,32,77.647,50,7.412,0,90,0,1095.5,14.5,603,3,24,1,9271.098,26,1037980.5,0.523,15.438,0.691,1430,35.76244,51.297657,12,50.18,0
874605,2024-08-19 19:32:32,2024-08-19 19:32:29,6,54,TRUE,13,97,32,78.824,66,11.934,0,90,0,1118,14.5,603,3,24,1,9271.098,30.938,1038557.562,0.779,13.875,0.691,1430,35.76244,51.297657,12,50.18,0
875605,2024-08-19 19:32:32,2024-08-19 19:32:29,6,54,TRUE,13,97,32,77.647,63,11.043,0,89,0,1152.75,14.5,600,3,24,1,9271.098,30.688,1039338.625,0.782,14,0.691,1430,35.76244,51.297657,12,50.18,0
876605,2024-08-19 19:32:34,2024-08-19 19:32:32,6,54,TRUE,13,97,32,76.471,63,10.977,0,89,0,1153.5,14.5,600,3,24,1,9271.098,30.812,1040141.312,0.771,14,0.691,1430,35.762444,51.297657,12,0,-0.875806219
877605,2024-08-19 19:32:34,2024-08-19 19:32:32,6,54,TRUE,13,97,32,77.647,63,10.744,0,89,0,1157.75,14.5,600,3,24,1,9271.098,30.375,1040857.375,0.757,14.062,0.691,1430,35.762444,51.297657,12,0,0
878605,2024-08-19 19:32:34,2024-08-19 19:32:32,6,54,TRUE,13,97,32,77.647,63,10.711,0,89,0,1164.5,14.5,597,3,24,1,9271.098,30.5,1041603.812,0.736,14.188,0.691,1430,35.762444,51.297657,12,0,0
879605,2024-08-19 19:32:37,2024-08-19 19:32:35,6,48,TRUE,13,97,32,77.647,62,10.742,0,89,0,1157.75,14.5,597,3,24,1,9271.098,30.5,1042360.75,0.742,14.125,0.691,1430,35.762444,51.297657,12,0,0
880605,2024-08-19 19:32:37,2024-08-19 19:32:35,6,48,TRUE,13.1,97,32,77.647,62,10.615,0,89,0,1163.5,14.5,597,3,24,1,9271.098,30.125,1043060.875,0.743,14.188,0.691,1430,35.762444,51.297657,12,0,0
881605,2024-08-19 19:32:37,2024-08-19 19:32:35,6,48,TRUE,13,97,32,77.647,63,10.693,0,90,0,1151.75,14.5,594,3,24,1,9271.098,30.562,1043797.938,0.714,14.062,0.691,1430,35.762444,51.297657,12,0,0
882605,2024-08-19 19:32:40,2024-08-19 19:32:38,6,48,TRUE,13,97,32,77.647,63,10.723,0,89,0,1147.75,14.5,594,3,24,1,9271.098,30.562,1044553.875,0.719,14.062,0.691,1430,35.762444,51.297657,12,0,0
883605,2024-08-19 19:32:40,2024-08-19 19:32:38,6,48,TRUE,13,97,32,77.647,63,10.701,0,89,0,1154,14.5,594,3,24,1,9271.098,30.688,1045236.5,0.724,14.062,0.691,1430,35.762444,51.297657,12,0,0
884605,2024-08-19 19:32:40,2024-08-19 19:32:38,6,48,TRUE,13,97,32,77.647,63,10.711,0,90,0,1150.75,14.5,591,3,24,1,9271.098,30.562,1045975.312,0.735,14.125,0.691,1430,35.762444,51.297657,12,0,0
885605,2024-08-19 19:32:43,2024-08-19 19:32:41,6,48,TRUE,13,97,32,77.647,63,10.664,0,89,0,1151.5,14.5,591,3,24,1,9271.098,30.25,1046733,0.722,14.125,0.691,1430,35.762444,51.297665,12,90,1.570796327
886605,2024-08-19 19:32:43,2024-08-19 19:32:41,6,48,TRUE,13,97,32,78.824,63,10.693,0,89,0,1154.75,14.5,591,3,24,1,9271.098,30.438,1047425.062,0.731,14.125,0.691,1430,35.762444,51.297665,12,90,0
887605,2024-08-19 19:32:43,2024-08-19 19:32:41,6,48,TRUE,13,97,32,77.647,63,10.645,0,89,0,1155.5,14.5,588,3,24,1,9271.098,30.188,1048138.125,0.735,14.125,0.691,1430,35.762444,51.297665,12,90,0
888605,2024-08-19 19:32:46,2024-08-19 19:32:44,6,48,TRUE,13,97,32,77.647,62,10.602,0,90,0,1162,14.5,588,3,24,1,9271.098,29.875,1048909.375,0.736,14.188,0.691,1430,35.762444,51.297665,12,90,0
889605,2024-08-19 19:32:46,2024-08-19 19:32:44,6,48,TRUE,13,97,32,77.647,62,10.607,0,90,0,1155,14.5,588,3,24,1,9271.098,30.062,1049584,0.746,14.188,0.691,1430,35.762444,51.297665,12,90,0
890605,2024-08-19 19:32:46,2024-08-19 19:32:44,6,48,TRUE,13.5,96,32,77.647,53,7.623,0,89,0,1177,14.5,585,3,24,1,9271.098,33.375,1050321.375,0.594,15.375,0.691,1430,35.762444,51.297665,12,90,0
891605,2024-08-19 20:07:31,2024-08-19 19:32:47,6,48,FALSE,13.4,96,32,77.647,50,7.863,0,90,0,1168.25,14.5,585,3,24,1,9271.098,33.312,1050953.25,0.575,15.562,0.691,1430,35.762444,51.297665,12,90,0
892605,2024-08-19 20:07:31,2024-08-19 19:32:47,6,48,FALSE,13.5,96,32,77.647,51,7.885,0,90,0,1151.75,14.5,585,3,24,1,9271.098,33.5,1051498.375,0.558,15.375,0.691,1430,35.762444,51.297665,12,90,0
893605,2024-08-19 20:07:31,2024-08-19 19:32:47,6,48,FALSE,13.5,96,32,77.647,51,7.945,0,90,0,1143,14.5,582,3,24,1,9271.098,33.75,1052048.25,0.573,15.375,0.691,1430,35.762444,51.297665,12,90,0
894605,2024-08-19 19:32:53,2024-08-19 19:32:50,6,48,TRUE,13.4,96,32,75.294,51,7.992,0,90,1,1124.75,14.5,582,3,24,1,9271.098,36.5,1052656,0.57,15.25,0.691,1430,35.762447,51.297672,12,62.16,-0.485899664
895605,2024-08-19 19:32:53,2024-08-19 19:32:50,6,48,TRUE,13.5,0,32,76.471,50,7.592,0,89,3,1126.25,14.5,582,3,24,1,9271.098,29.188,1053178.25,0.569,15.438,0.691,1430,35.762447,51.297672,12,62.16,0
896605,2024-08-19 19:32:53,2024-08-19 19:32:50,6,48,TRUE,13.4,0,32,78.824,48,6.885,2.762,90,5,1122.25,14.5,582,3,24,1,9271.102,36.75,1053724.5,0.543,15.875,0.691,1430,35.762447,51.297672,12,62.16,0
897605,2024-08-19 19:32:55,2024-08-19 19:32:53,6,48,TRUE,13.5,0,32,75.294,53,10.402,3.067,89,7,1457.75,14.5,579,3,8,1,9271.102,42.875,1054451,0.796,15.562,0.691,1430,35.762478,51.297729,12,56.17,-0.104545222
898605,2024-08-19 19:32:55,2024-08-19 19:32:53,6,48,TRUE,13.5,0,32,77.647,55,12.549,2.502,90,9,1773.5,14.5,582,3,8,1,9271.102,42.75,1055342.25,0.974,16.125,0.691,1430,35.762478,51.297729,12,56.17,0
899605,2024-08-19 19:32:55,2024-08-19 19:32:53,6,48,TRUE,13.5,96,32,78.431,34,6.926,0,89,10,1740.25,14.5,582,3,8,1,9271.105,4.625,1056202.375,0.552,18.062,0.691,1430,35.762478,51.297729,12,56.17,0
900605,2024-08-19 19:32:59,2024-08-19 19:32:56,6,48,TRUE,13.4,96,32,77.647,45,7.916,0,90,8,1154.75,13.7,582,3,24,2,9271.109,32.312,1056790.375,0.638,15.812,0.691,1430,35.762516,51.297794,12,54.23,-0.033859387
901605,2024-08-19 19:32:59,2024-08-19 19:32:56,6,48,TRUE,13.5,96,32,77.647,52,8.361,0,89,5,1150.75,14.5,582,3,24,2,9271.109,36.062,1057393.875,0.646,15.188,0.691,1430,35.762516,51.297794,12,54.23,0
902605,2024-08-19 19:32:59,2024-08-19 19:32:56,6,48,TRUE,13.5,96,32,78.824,54,8.656,0,90,5,1135.75,14.5,579,3,24,2,9271.113,38.75,1058022,0.622,15,0.691,1430,35.762516,51.297794,12,54.23,0
903605,2024-08-19 19:33:01,2024-08-19 19:32:59,6,64,TRUE,13.5,96,32,77.647,53,8.471,0,90,5,1143.75,14.5,579,3,24,2,9271.113,38.125,1058676,0.64,15.188,0.691,1430,35.762535,51.297829,12,56.22,0.034732052
904605,2024-08-19 19:33:01,2024-08-19 19:32:59,6,64,TRUE,13.4,96,32,82.353,53,8.508,0,90,2,1161,14.5,579,3,24,2,9271.113,37.25,1059279.75,0.633,15.188,0.691,1430,35.762535,51.297829,12,56.22,0
905605,2024-08-19 19:33:01,2024-08-19 19:32:59,6,64,TRUE,13.4,96,32,82.353,53,8.613,0,89,0,1172.75,14.5,576,3,24,2,9271.117,34.562,1059910.5,0.619,15.25,0.691,1430,35.762535,51.297829,12,56.22,0
906605,2024-08-19 19:33:05,2024-08-19 19:33:02,6,64,TRUE,13.4,96,32,77.647,52,8.291,0,89,0,1185.5,14.5,576,3,24,1,9271.117,33.688,1060574.75,0.615,15.375,0.691,1430,35.762535,51.297829,12,56.22,0
907605,2024-08-19 19:33:05,2024-08-19 19:33:02,6,64,TRUE,13.5,96,32,77.647,53,8.613,0,89,0,1173.5,14.5,576,3,24,1,9271.117,34.688,1061162.25,0.635,15.25,0.691,1430,35.762535,51.297829,12,56.22,0
908605,2024-08-19 19:33:05,2024-08-19 19:33:02,6,64,TRUE,13.4,96,32,77.647,52,8.406,0,90,0,1178.25,14.5,576,3,24,1,9271.117,35,1061803,0.604,15.312,0.691,1430,35.762535,51.297829,12,56.22,0
909605,2024-08-19 19:33:07,2024-08-19 19:33:05,6,64,TRUE,13.5,96,32,78.824,52,8.373,0,89,0,1172,14.5,576,3,24,1,9271.117,34.438,1062451.25,0.603,15.312,0.691,1430,35.762535,51.297829,12,56.22,0
910605,2024-08-19 19:33:07,2024-08-19 19:33:05,6,64,TRUE,13.4,96,32,76.471,52,8.203,0,90,0,1173.5,14.5,573,3,24,1,9271.117,32.688,1063029.625,0.592,15.375,0.691,1430,35.762535,51.297829,12,56.22,0
911605,2024-08-19 19:33:07,2024-08-19 19:33:05,6,64,TRUE,13.5,96,32,78.824,51,8.02,0,90,0,1144,14.5,573,3,24,1,9271.117,29.812,1063632.375,0.572,15.375,0.691,1430,35.762535,51.297829,12,56.22,0
912605,2024-08-19 19:33:11,2024-08-19 19:33:08,6,64,TRUE,13,97,32,76.471,65,11.648,0,89,0,1130,14.5,573,3,24,1,9271.117,31.25,1064376.5,0.777,13.812,0.691,1430,35.762535,51.297829,12,56.22,0
913605,2024-08-19 19:33:11,2024-08-19 19:33:08,6,64,TRUE,13,97,32,76.471,63,11.037,0,89,0,1155,14.5,573,3,24,1,9271.117,30.562,1065105.375,0.77,13.938,0.691,1430,35.762535,51.297829,12,56.22,0
914605,2024-08-19 19:33:11,2024-08-19 19:33:08,6,64,TRUE,13,97,32,77.647,63,10.939,0,90,0,1161,14.5,573,3,24,1,9271.117,30.625,1065866.375,0.763,14,0.691,1430,35.762535,51.297829,12,56.22,0
915605,2024-08-19 19:33:13,2024-08-19 19:33:11,6,61,TRUE,13,97,32,77.647,62,10.83,0,90,0,1158.25,14.5,570,3,24,1,9271.117,30.562,1066642.375,0.759,14.062,0.691,1430,35.762535,51.297829,12,56.22,0
916605,2024-08-19 19:33:13,2024-08-19 19:33:11,6,61,TRUE,13,97,32,77.647,62,10.646,0,89,0,1168.5,14.5,570,3,24,1,9271.117,30.312,1067353.25,0.727,14.125,0.691,1430,35.762535,51.297829,12,56.22,0
917605,2024-08-19 19:33:13,2024-08-19 19:33:11,6,61,TRUE,13.1,97,32,77.647,62,10.668,0,90,0,1167,14.5,570,3,24,1,9271.117,30.188,1068077.875,0.738,14.125,0.691,1430,35.762535,51.297829,12,56.22,0
918605,2024-08-19 19:33:17,2024-08-19 19:33:14,6,61,TRUE,13.1,97,32,77.647,62,10.629,0,90,0,1156.75,14.5,570,3,24,1,9271.117,30.062,1068838,0.735,14.125,0.691,1430,35.762535,51.297829,12,56.22,0
