time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,0313,0314,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,033d,0345,0348,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,0409,040a,RON_factor,altitude,latitude,longitude,satelites,bearing,angular_speed,slope
662523,2024-08-20 06:24:00,2024-08-20 06:23:57,8,67,True,13.8,0,32,67.059,83,30.83,21.307,69,80,2083.0,14.5,708,3,8,6,9290.086,98.562,379899.0,2.229,16.5,0.691,1247,35.711967,51.338768,12,273.88,0.0,0.9045680687467028
663523,2024-08-20 06:24:03,2024-08-20 06:24:00,8,70,True,13.7,0,32,58.824,95,37.588,26.932,70,80,2089.75,14.5,714,3,8,6,9290.109,112.25,382460.125,2.657,15.688,0.691,1249,35.712051,51.338036,12,278.04,0.072605697,0.9045680687467028
664523,2024-08-20 06:24:03,2024-08-20 06:24:00,8,70,True,13.8,0,32,81.176,89,32.244,21.149,70,81,2095.75,14.5,720,3,8,6,9290.133,104.875,384807.312,2.292,16.188,0.691,1249,35.712051,51.338036,12,278.04,0.0,0.9045680687467028
665523,2024-08-20 06:24:03,2024-08-20 06:24:00,8,70,True,13.8,0,32,72.549,67,17.627,14.871,70,81,2110.25,14.5,723,3,8,6,9290.152,72.875,386828.656,1.371,18.062,0.691,1249,35.712051,51.338036,12,278.04,0.0,0.9045680687467028
666523,2024-08-20 06:24:06,2024-08-20 06:24:03,8,70,True,13.8,0,32,59.216,63,17.02,14.31,70,81,2100.0,14.5,723,3,8,6,9290.176,67.5,388314.312,1.47,18.312,0.691,1251,35.712181,51.337303,12,282.32,0.074700092,0.9045680687467028
667523,2024-08-20 06:24:06,2024-08-20 06:24:03,8,70,True,13.8,0,32,67.059,75,22.949,19.095,70,81,2098.75,14.5,726,3,8,6,9290.199,87.5,389956.812,1.968,17.25,0.691,1251,35.712181,51.337303,12,282.32,0.0,0.9045680687467028
668523,2024-08-20 06:24:06,2024-08-20 06:24:03,8,70,True,13.8,0,32,94.118,77,24.15,19.885,70,81,2118.5,14.5,729,3,8,6,9290.219,91.688,391941.75,1.984,17.125,0.691,1251,35.712181,51.337303,12,282.32,0.0,0.9045680687467028
669523,2024-08-20 06:24:08,2024-08-20 06:24:06,8,70,True,13.7,0,32,77.647,84,32.609,18.991,71,82,2137.5,14.5,732,3,8,6,9290.242,99.0,394246.188,2.315,16.438,0.691,1251,35.712326,51.336563,12,283.57,0.021816616,0.9045680687467028
670523,2024-08-20 06:24:08,2024-08-20 06:24:06,8,70,True,13.8,0,32,87.451,70,19.58,15.848,71,83,2151.25,14.5,735,3,8,6,9290.266,75.562,396212.469,1.651,17.75,0.691,1251,35.712326,51.336563,12,283.57,0.0,0.9045680687467028
671523,2024-08-20 06:24:08,2024-08-20 06:24:06,8,70,True,13.8,0,32,86.275,34,9.475,0.0,71,82,2143.75,14.5,735,3,24,6,9290.289,-26.75,397540.688,0.0,20.125,0.691,1251,35.712326,51.336563,12,283.57,0.0,0.9045680687467028
672523,2024-08-20 06:24:12,2024-08-20 06:24:09,8,70,True,13.8,0,32,85.49,40,12.562,6.47,71,81,2167.5,14.5,732,3,8,6,9290.312,34.125,397611.375,1.56,19.625,0.691,1252,35.712467,51.335831,12,283.35,-0.003839724,0.9045680687467028
673523,2024-08-20 06:24:12,2024-08-20 06:24:09,8,70,True,13.8,0,32,81.961,49,12.459,0.0,71,81,2336.5,12.8,732,3,8,6,9290.332,22.25,398940.219,0.857,19.625,0.691,1252,35.712467,51.335831,12,283.35,0.0,0.9045680687467028
674523,2024-08-20 06:24:12,2024-08-20 06:24:09,8,70,True,13.8,0,32,91.765,29,7.436,0.0,71,80,2079.5,14.5,732,3,24,6,9290.355,-2.062,399569.562,0.705,20.625,0.691,1252,35.712467,51.335831,12,283.35,0.0,0.9045680687467028
675523,2024-08-20 06:24:14,2024-08-20 06:24:12,8,87,True,13.8,0,32,87.451,28,7.445,0.0,71,79,2067.0,13.4,732,3,24,6,9290.379,-17.0,400276.5,0.141,20.5,0.691,1251,35.712601,51.335125,12,283.16,-0.003316126,0.9045680687467028
676523,2024-08-20 06:24:14,2024-08-20 06:24:12,8,87,True,13.8,0,32,89.804,37,9.59,1.492,71,78,2020.5,14.5,729,3,24,6,9290.398,16.0,400430.562,1.179,19.75,0.691,1251,35.712601,51.335125,12,283.16,0.0,0.9045680687467028
677523,2024-08-20 06:24:14,2024-08-20 06:24:12,8,87,True,13.8,0,32,87.843,45,11.559,4.471,71,77,2015.25,11.4,729,3,8,6,9290.422,34.5,401317.0,1.009,19.188,0.691,1251,35.712601,51.335125,12,283.16,0.0,0.9045680687467028
678523,2024-08-20 06:24:18,2024-08-20 06:24:15,8,87,True,13.8,0,32,91.765,42,10.852,3.531,72,77,2012.75,14.5,726,3,8,6,9290.441,29.5,402364.75,0.951,19.312,0.691,1251,35.712727,51.334423,12,282.47,-0.012042772,0.9045680687467028
679523,2024-08-20 06:24:18,2024-08-20 06:24:15,8,87,True,13.8,0,32,96.471,42,10.852,4.529,72,78,2017.0,14.5,726,3,8,6,9290.465,29.625,403208.125,0.991,19.312,0.691,1251,35.712727,51.334423,12,282.47,0.0,0.9045680687467028
680523,2024-08-20 06:24:18,2024-08-20 06:24:15,8,87,True,13.8,0,32,82.353,50,13.0,7.462,72,78,2028.25,14.5,726,3,8,6,9290.484,44.25,404352.812,1.136,18.688,0.691,1251,35.712727,51.334423,12,282.47,0.0,0.9045680687467028
681523,2024-08-20 06:24:21,2024-08-20 06:24:18,8,61,True,13.8,0,32,78.824,53,14.131,9.012,72,78,2032.25,14.5,726,3,8,6,9290.508,51.5,405636.5,1.222,18.5,0.691,1251,35.712807,51.33395,12,281.77,-0.012217305,0.9045680687467028
682523,2024-08-20 06:24:21,2024-08-20 06:24:18,8,61,True,13.8,0,32,78.824,56,14.727,9.976,72,78,2036.75,14.5,726,3,8,6,9290.527,54.938,406817.75,1.325,18.438,0.691,1251,35.712807,51.33395,12,281.77,0.0,0.9045680687467028
683523,2024-08-20 06:24:21,2024-08-20 06:24:18,8,61,True,13.8,0,32,87.059,65,19.809,16.696,72,78,2038.25,14.5,726,3,8,6,9290.551,79.812,408144.75,2.035,17.438,0.691,1251,35.712807,51.33395,12,281.77,0.0,0.9045680687467028
684523,2024-08-20 06:24:24,2024-08-20 06:24:21,8,61,True,13.7,0,32,77.647,78,26.619,18.43,72,79,2045.25,14.5,726,3,8,6,9290.57,92.312,410171.688,2.09,16.375,0.691,1251,35.712925,51.333244,12,281.63,-0.002443461,0.9045680687467028
685523,2024-08-20 06:24:24,2024-08-20 06:24:21,8,61,True,13.8,0,32,84.314,81,27.709,18.893,72,79,2055.75,14.5,729,3,8,6,9290.594,97.938,412068.938,2.132,16.562,0.691,1251,35.712925,51.333244,12,281.63,0.0,0.9045680687467028
686523,2024-08-20 06:24:24,2024-08-20 06:24:21,8,61,True,13.8,0,32,81.176,81,27.904,18.893,72,79,2064.5,14.5,732,3,8,6,9290.613,95.438,414093.312,2.097,16.312,0.691,1251,35.712925,51.333244,12,281.63,0.0,0.9045680687467028
687523,2024-08-20 06:24:26,2024-08-20 06:24:24,8,61,True,13.7,0,32,75.294,76,24.316,18.89,72,79,2065.0,14.5,735,3,8,6,9290.637,92.625,416238.781,1.912,16.812,0.691,1251,35.713036,51.33252,12,280.69,-0.016406095,0.9045680687467028
688523,2024-08-20 06:24:26,2024-08-20 06:24:24,8,61,True,13.8,0,32,77.647,80,27.416,19.891,72,80,2080.25,14.5,738,3,8,6,9290.656,95.375,417988.312,2.173,16.625,0.691,1251,35.713036,51.33252,12,280.69,0.0,0.9045680687467028
689523,2024-08-20 06:24:26,2024-08-20 06:24:24,8,61,True,13.7,0,32,75.294,85,34.207,23.285,73,80,2100.75,14.5,741,3,8,6,9290.68,99.562,420121.75,2.324,16.125,0.691,1251,35.713036,51.33252,12,280.69,0.0,0.9045680687467028
690523,2024-08-20 06:24:31,2024-08-20 06:24:27,8,61,True,13.7,0,32,81.961,89,36.383,23.285,73,81,2117.5,14.5,747,3,8,6,9290.703,103.062,422660.781,2.409,16.062,0.691,1251,35.713169,51.331795,12,282.73,0.035604717,0.9045680687467028
691523,2024-08-20 06:24:31,2024-08-20 06:24:27,8,61,True,13.7,0,32,80.0,87,34.988,21.545,73,82,2134.0,14.5,750,3,8,6,9290.727,100.688,424856.719,2.382,16.312,0.691,1251,35.713169,51.331795,12,282.73,0.0,0.9045680687467028
692523,2024-08-20 06:24:31,2024-08-20 06:24:27,8,61,True,13.8,0,32,61.569,86,35.303,21.039,73,83,2150.25,14.5,753,3,8,6,9290.746,99.25,427162.688,2.304,16.188,0.691,1251,35.713169,51.331795,12,282.73,0.0,0.9045680687467028
693523,2024-08-20 06:36:47,2024-08-20 06:24:30,8,61,False,13.8,0,32,75.294,79,23.586,19.421,73,83,2167.25,14.5,756,3,8,6,9290.77,91.125,429666.406,1.94,17.25,0.691,1251,35.713322,51.331055,12,284.29,0.027227136,0.9045680687467028
694523,2024-08-20 06:36:47,2024-08-20 06:24:30,8,61,False,13.8,0,32,81.176,86,32.879,21.887,73,84,2187.75,14.5,759,3,8,6,9290.793,100.062,431569.062,2.394,16.375,0.691,1251,35.713322,51.331055,12,284.29,0.0,0.9045680687467028
695523,2024-08-20 06:36:47,2024-08-20 06:24:30,8,61,False,13.7,0,32,87.451,86,35.631,22.891,73,85,2206.0,14.5,762,3,8,6,9290.816,100.125,433960.812,2.446,16.438,0.691,1251,35.713322,51.331055,12,284.29,0.0,0.9045680687467028
696523,2024-08-20 06:24:36,2024-08-20 06:24:33,8,64,True,13.7,0,32,85.49,86,37.062,22.891,73,86,2228.5,14.5,765,3,8,6,9290.84,99.875,436584.625,2.33,16.375,0.691,1251,35.713482,51.330288,12,284.41,0.002094395,0.9045680687467028
697523,2024-08-20 06:24:36,2024-08-20 06:24:33,8,64,True,13.8,0,32,80.0,86,39.098,26.163,73,86,2245.5,14.5,768,3,8,6,9290.863,101.312,438756.438,2.394,16.375,0.691,1251,35.713482,51.330288,12,284.41,0.0,0.9045680687467028
698523,2024-08-20 06:24:36,2024-08-20 06:24:33,8,64,True,13.8,0,32,80.784,88,39.113,27.695,74,87,2262.5,14.5,771,3,8,6,9290.887,103.375,441221.688,2.52,16.312,0.691,1251,35.713482,51.330288,12,284.41,0.0,0.9045680687467028
699523,2024-08-20 06:24:38,2024-08-20 06:24:36,8,64,True,13.8,0,32,82.353,96,40.854,28.87,74,88,2291.25,14.5,774,3,8,6,9290.91,115.5,444009.844,2.612,16.125,0.691,1251,35.713623,51.329502,12,282.46,-0.03403392,0.9045680687467028
700523,2024-08-20 06:24:38,2024-08-20 06:24:36,8,64,True,13.8,0,32,80.0,97,40.518,28.87,74,89,2312.75,14.5,777,3,8,6,9290.938,116.812,446543.5,2.801,16.25,0.691,1251,35.713623,51.329502,12,282.46,0.0,0.9045680687467028
701523,2024-08-20 06:24:38,2024-08-20 06:24:36,8,64,True,13.8,0,32,75.294,96,40.449,28.87,74,90,2342.5,14.5,783,3,8,6,9290.961,117.812,449321.312,2.72,16.125,0.691,1251,35.713623,51.329502,12,282.46,0.0,0.9045680687467028
702523,2024-08-20 06:24:43,2024-08-20 06:24:39,8,64,True,13.7,0,32,78.824,97,40.289,28.87,74,91,2365.75,14.5,789,3,8,6,9290.984,117.625,452306.438,2.841,16.312,0.691,1251,35.713768,51.328693,12,282.45,-0.000174533,0.9045680687467028
703523,2024-08-20 06:24:43,2024-08-20 06:24:39,8,64,True,13.7,0,32,72.549,96,40.254,28.87,74,92,2392.5,14.5,792,3,8,6,9291.012,117.5,454904.719,2.718,16.438,0.771,1251,35.713768,51.328693,12,282.45,0.0,0.9045680687467028
704523,2024-08-20 06:24:43,2024-08-20 06:24:39,8,64,True,13.7,0,32,77.647,96,39.068,26.422,74,93,2416.5,14.5,795,3,8,6,9291.035,116.5,457699.812,2.876,16.5,0.771,1251,35.713768,51.328693,12,282.45,0.0,0.9045680687467028
705522,2024-08-20 06:36:49,2024-08-20 06:24:42,8,64,False,13.8,0,32,75.294,93,38.641,24.741,75,94,2436.0,14.5,798,3,8,6,9291.062,111.75,460664.125,2.783,16.562,0.771,1251,35.71394,51.327858,12,284.24,0.031272666,0.9045680687467028
706522,2024-08-20 06:36:49,2024-08-20 06:24:42,8,64,False,13.8,0,32,83.137,91,38.061,24.054,75,94,2462.25,14.5,801,3,8,6,9291.09,107.5,463192.875,2.59,16.688,0.771,1251,35.71394,51.327858,12,284.24,0.0,0.9045680687467028
707522,2024-08-20 06:36:49,2024-08-20 06:24:42,8,64,False,13.6,0,32,76.471,89,38.43,23.932,75,95,2475.25,14.5,801,3,8,6,9291.113,103.188,465829.562,2.702,16.75,0.771,1251,35.71394,51.327858,12,284.24,0.0,0.9045680687467028
708522,2024-08-20 06:24:48,2024-08-20 06:24:45,8,54,True,13.7,0,32,76.471,87,37.451,22.876,75,96,2499.0,14.5,804,3,8,6,9291.141,99.688,468760.75,2.647,16.875,0.771,1251,35.714119,51.327003,12,284.46,0.003839724,0.9045680687467028
709522,2024-08-20 06:24:48,2024-08-20 06:24:45,8,54,True,13.5,0,32,80.0,86,38.061,22.015,75,96,2509.5,14.5,807,3,8,6,9291.168,98.312,471089.562,2.657,16.875,0.771,1251,35.714119,51.327003,12,284.46,0.0,0.9045680687467028
710522,2024-08-20 06:24:48,2024-08-20 06:24:45,8,54,True,13.5,0,32,80.0,86,36.678,21.234,75,97,2525.75,14.5,807,3,8,6,9291.195,97.562,473706.156,2.58,16.875,0.771,1251,35.714119,51.327003,12,284.46,0.0,0.9045680687467028
711522,2024-08-20 06:24:51,2024-08-20 06:24:48,8,54,True,13.5,0,32,87.843,79,26.172,20.389,75,97,2537.0,14.5,807,3,8,6,9291.219,89.625,476290.938,2.264,17.562,0.771,1251,35.714302,51.32613,12,284.48,0.000349066,0.9045680687467028
712522,2024-08-20 06:24:51,2024-08-20 06:24:48,8,54,True,13.5,0,32,85.49,81,27.07,20.389,75,98,2542.25,14.5,810,3,8,6,9291.246,90.562,478418.438,2.44,17.5,0.771,1251,35.714302,51.32613,12,284.48,0.0,0.9045680687467028
713522,2024-08-20 06:24:51,2024-08-20 06:24:48,8,54,True,13.5,0,32,81.961,79,26.416,20.389,76,98,2552.25,14.5,810,3,8,6,9291.273,89.938,480774.438,2.331,17.562,0.771,1251,35.714302,51.32613,12,284.48,0.0,0.9045680687467028
714522,2024-08-20 06:24:55,2024-08-20 06:24:51,8,54,True,13.7,0,32,82.353,80,26.305,20.389,76,98,2558.5,14.5,810,3,8,6,9291.301,90.25,483339.375,2.406,17.625,0.771,1264,35.71455,51.324959,12,284.62,0.002443461,0.9045680687467028
715522,2024-08-20 06:24:55,2024-08-20 06:24:51,8,54,True,13.7,0,32,82.353,78,25.809,19.733,76,99,2563.75,14.5,813,3,8,6,9291.328,87.062,485526.562,2.332,17.688,0.771,1264,35.71455,51.324959,12,284.62,0.0,0.9045680687467028
716522,2024-08-20 06:24:55,2024-08-20 06:24:51,8,54,True,13.7,0,32,85.49,78,25.936,19.174,76,99,2566.25,14.5,813,3,8,6,9291.355,82.75,487832.438,2.2,17.875,0.771,1264,35.71455,51.324959,12,284.62,0.0,0.9045680687467028
717522,2024-08-20 06:36:50,2024-08-20 06:24:54,8,54,False,13.7,0,32,82.353,76,25.664,19.016,76,99,2573.25,14.5,813,3,8,6,9291.383,84.562,490271.312,2.249,17.875,0.771,1265,35.714737,51.324074,12,284.59,-0.000523599,0.9045680687467028
718522,2024-08-20 06:36:50,2024-08-20 06:24:54,8,54,False,13.7,0,32,82.353,70,20.508,13.574,76,99,2575.25,14.5,813,3,8,6,9291.41,66.625,492325.438,1.913,18.438,0.771,1265,35.714737,51.324074,12,284.59,0.0,0.9045680687467028
719522,2024-08-20 06:36:50,2024-08-20 06:24:54,8,54,False,13.7,0,32,83.529,63,18.945,13.113,76,99,2575.25,14.5,813,3,8,6,9291.438,58.062,494134.219,1.785,18.812,0.771,1265,35.714737,51.324074,12,284.59,0.0,0.9045680687467028
720522,2024-08-20 06:25:05,2024-08-20 06:24:57,8,54,True,13.6,0,32,81.961,71,22.857,17.05,76,99,2571.25,14.5,810,3,8,6,9291.465,75.062,496304.812,2.119,18.125,0.771,1266,35.714928,51.323185,12,284.82,0.004014257,0.9045680687467028
