time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,0313,0314,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,033d,0345,0348,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,0409,040a,RON_factor,altitude,latitude,longitude,satelites,bearing,angular_speed
644519,2024-08-18 07:06:34,2024-08-18 06:52:38,3,51,FALSE,13.4,1,32,76.471,154,41.895,35.257,72,80,2082.25,14.5,732,3,8,6,9213.434,169.812,471579.062,3.803,20.312,0.528,1365,35.711941,51.341007,12,263.01,0
645519,2024-08-18 06:52:53,2024-08-18 06:52:41,3,51,TRUE,13.4,1,32,79.608,153,39.111,32.251,72,83,2154.75,14.5,756,3,8,6,9213.457,167.562,476031.656,4.477,20.812,0.528,1365,35.711918,51.34026,12,267.83,0.08412487
646519,2024-08-18 06:52:53,2024-08-18 06:52:41,3,51,TRUE,13.4,1,32,80.784,146,36.865,31.757,72,85,2227.25,14.5,774,3,8,6,9213.48,160.5,479897.438,4.639,20.75,0.528,1365,35.711918,51.34026,12,267.83,0
647519,2024-08-18 06:52:53,2024-08-18 06:52:41,3,51,TRUE,13.4,1,32,80,146,38.234,31.757,72,88,2289.75,12.8,783,3,8,6,9213.504,164.188,484556.062,4.807,21,0.528,1365,35.711918,51.34026,12,267.83,0
648519,2024-08-18 07:06:37,2024-08-18 06:52:44,3,-1,FALSE,13.7,0,32,81.176,127,30.963,31.94,73,90,2344.25,12.7,792,3,8,6,9213.527,143.938,488851.5,3.369,19.938,0.528,1365,35.711929,51.339443,12,270.95,0.054454273
649519,2024-08-18 07:06:37,2024-08-18 06:52:44,3,-1,FALSE,13.7,0,32,83.529,125,31.789,31.94,73,91,2356.75,14.4,798,3,8,6,9213.555,141.625,491968.312,3.413,19.812,0.528,1365,35.711929,51.339443,12,270.95,0
650519,2024-08-18 07:06:37,2024-08-18 06:52:44,3,-1,FALSE,13.8,0,32,76.471,116,32.619,31.207,73,91,2388.75,14.4,804,3,8,6,9213.578,135.5,495337.938,3.269,18.375,0.528,1365,35.711929,51.339443,12,270.95,0
651519,2024-08-18 07:06:39,2024-08-18 06:52:47,3,67,FALSE,13.8,0,32,82.353,111,37.389,29.941,73,92,2397.75,14.4,810,3,8,6,9213.602,136.75,499004.062,3.286,17.438,0.528,1365,35.711987,51.3386,12,274.84,0.067893308
652519,2024-08-18 07:06:39,2024-08-18 06:52:47,3,67,FALSE,13.8,0,32,76.471,104,39.113,29.688,73,93,2414.25,14.4,813,3,8,6,9213.629,128.625,501925.062,3.089,16.5,0.528,1365,35.711987,51.3386,12,274.84,0
653519,2024-08-18 07:06:39,2024-08-18 06:52:47,3,67,FALSE,13.7,0,32,81.961,100,39.285,28.873,73,93,2415.75,14.5,816,3,8,6,9213.652,123.062,504967.625,2.964,16.312,0.528,1365,35.711987,51.3386,12,274.84,0
654519,2024-08-18 07:06:40,2024-08-18 06:52:50,3,67,FALSE,13.8,0,32,78.431,73,18.359,12.766,74,94,2436.25,14.5,819,3,8,6,9213.68,66.688,508215.5,1.612,18.312,0.528,1365,35.712101,51.337753,12,279.41,0.079761547
655519,2024-08-18 07:06:40,2024-08-18 06:52:50,3,67,FALSE,13.8,0,32,78.824,44,11.738,4.428,74,93,2417.25,14.5,819,3,8,6,9213.707,23.75,509522.188,0.815,20.062,0.528,1365,35.712101,51.337753,12,279.41,0
656519,2024-08-18 07:06:40,2024-08-18 06:52:50,3,67,FALSE,13.8,0,32,98.431,33,9.18,0,74,92,2385.5,14.5,819,3,24,6,9213.73,-22.688,510390.25,0.191,20.688,0.528,1365,35.712101,51.337753,12,279.41,0
657519,2024-08-18 06:52:58,2024-08-18 06:52:53,3,67,TRUE,13.8,0,32,94.118,36,10.207,0,74,89,2325.25,14.5,819,3,24,6,9213.758,-28.5,510532.125,0,20.438,0.528,1365,35.712261,51.336929,12,283.45,0.070511302
658519,2024-08-18 06:52:58,2024-08-18 06:52:53,3,67,TRUE,13.8,0,32,98.824,33,9.676,1.871,75,88,2280.75,14.5,819,3,24,6,9213.781,12.375,510532.125,1.063,20.562,0.528,1365,35.712261,51.336929,12,283.45,0
659519,2024-08-18 06:52:58,2024-08-18 06:52:53,3,67,TRUE,13.8,0,32,96.471,31,8.389,0,75,87,2383.5,12,816,3,8,6,9213.805,-21.875,511648.812,0.162,20.75,0.528,1365,35.712261,51.336929,12,283.45,0
660519,2024-08-18 07:06:42,2024-08-18 06:52:56,3,67,FALSE,13.8,0,32,98.431,29,7.777,0,75,85,2264.5,14.5,813,3,24,6,9213.828,-0.062,512089.688,0.677,21,0.528,1365,35.712406,51.336147,12,282.86,-0.010297443
661519,2024-08-18 07:06:42,2024-08-18 06:52:56,3,67,FALSE,13.8,0,32,98.431,26,6.514,0,75,84,2190.25,14.5,813,3,24,6,9213.852,-13.875,512701.062,0.525,21.062,0.528,1365,35.712406,51.336147,12,282.86,0
662519,2024-08-18 07:06:42,2024-08-18 06:52:56,3,67,FALSE,13.8,0,32,98.431,34,9.674,1.74,75,83,2211,14.5,810,3,8,6,9213.875,14.875,512996.781,1.079,20.188,0.528,1365,35.712406,51.336147,12,282.86,0
663519,2024-08-18 06:53:03,2024-08-18 06:52:59,3,58,TRUE,13.7,0,32,87.843,49,13.457,7.355,75,82,2145.75,12.1,810,3,8,6,9213.898,40,514225.438,1.288,18.938,0.528,1365,35.712551,51.3354,12,283.45,0.010297443
664519,2024-08-18 06:53:03,2024-08-18 06:52:59,3,58,TRUE,13.8,0,32,98.824,71,22.467,16.721,76,83,2155.25,14.5,807,3,8,6,9213.922,77.125,515526.562,2.244,17.125,0.528,1365,35.712551,51.3354,12,283.45,0
665519,2024-08-18 06:53:03,2024-08-18 06:52:59,3,58,TRUE,13.8,1,32,98.431,87,35.84,23.203,76,84,2183.75,14.5,807,3,8,6,9213.945,91.75,517958.406,2.453,16.125,0.528,1365,35.712551,51.3354,12,283.45,0
666519,2024-08-18 07:06:43,2024-08-18 06:53:02,3,58,FALSE,13.4,1,32,98.039,94,37.312,23.398,76,85,2230.5,14.5,810,3,8,6,9213.969,100.562,520783.219,2.622,15.938,0.528,1365,35.712692,51.334644,12,282.94,-0.008901179
667519,2024-08-18 07:06:43,2024-08-18 06:53:02,3,58,FALSE,13.4,1,32,98.824,94,37.469,23.523,76,87,2267.5,14.5,810,3,8,6,9213.992,101.812,523212.812,2.628,16.062,0.528,1365,35.712692,51.334644,12,282.94,0
668519,2024-08-18 07:06:43,2024-08-18 06:53:02,3,58,FALSE,13.4,1,32,85.49,94,37.646,23.523,76,88,2300.75,14.5,810,3,8,6,9214.016,102.25,525853.375,2.657,16.188,0.528,1365,35.712692,51.334644,12,282.94,0
669519,2024-08-18 06:53:08,2024-08-18 06:53:05,3,70,TRUE,13.3,1,32,94.118,93,36.639,21.619,76,90,2332,14.5,813,3,8,6,9214.039,101.25,528759.375,2.666,16.312,0.528,1365,35.712822,51.333839,12,281.25,-0.029496064
670519,2024-08-18 06:53:08,2024-08-18 06:53:05,3,70,TRUE,13.4,1,32,91.765,80,23.477,17.078,76,90,2351.25,14.5,813,3,8,6,9214.062,78.625,531126.25,2.012,17.25,0.528,1365,35.712822,51.333839,12,281.25,0
671519,2024-08-18 06:53:08,2024-08-18 06:53:05,3,70,TRUE,13.4,1,32,89.412,67,18.156,12.238,76,90,2351.75,14.5,813,3,8,6,9214.09,54.75,533081.25,1.585,18.188,0.528,1365,35.712822,51.333839,12,281.25,0
672519,2024-08-18 06:53:11,2024-08-18 06:53:08,3,70,TRUE,13.4,1,32,98.039,67,20.51,15.845,77,90,2339.75,14.5,810,3,8,6,9214.113,62.312,534920.688,1.987,17.875,0.528,1365,35.712952,51.333015,12,281,-0.004363323
673519,2024-08-18 06:53:11,2024-08-18 06:53:08,3,70,TRUE,13.3,1,32,91.765,79,27.49,17.395,76,89,2334,14.5,810,3,8,6,9214.141,80.875,536886.25,2.215,16.875,0.528,1365,35.712952,51.333015,12,281,0
674519,2024-08-18 06:53:11,2024-08-18 06:53:08,3,70,TRUE,13.4,1,32,82.353,84,34.074,20.758,76,90,2332.75,14.5,810,3,8,6,9214.164,88.312,539201.688,2.456,16.562,0.528,1365,35.712952,51.333015,12,281,0
675519,2024-08-18 06:53:13,2024-08-18 06:53:11,3,70,TRUE,13.3,1,32,91.765,88,36.639,22.763,77,90,2339,14.5,813,3,8,6,9214.188,94.312,541918.938,2.521,16.375,0.528,1365,35.713081,51.332203,12,281.07,0.00122173
676519,2024-08-18 06:53:13,2024-08-18 06:53:11,3,70,TRUE,13.4,1,32,83.529,91,37.941,23.41,77,90,2347.75,14.5,813,3,8,6,9214.215,104.938,544283.625,2.605,16.375,0.528,1365,35.713081,51.332203,12,281.07,0
677519,2024-08-18 06:53:13,2024-08-18 06:53:11,3,70,TRUE,13.7,0,32,83.529,89,37.078,23.41,77,91,2357,14.5,813,3,8,6,9214.238,103.188,546847.375,2.524,16.438,0.528,1365,35.713081,51.332203,12,281.07,0
678519,2024-08-18 06:53:18,2024-08-18 06:53:14,3,70,TRUE,13.8,0,32,81.569,88,37.311,23.41,77,91,2371,14.5,813,3,8,6,9214.262,100.938,549597.5,2.642,16.562,0.528,1365,35.713242,51.331387,12,283.66,0.045204028
679519,2024-08-18 06:53:18,2024-08-18 06:53:14,3,70,TRUE,13.7,0,32,75.294,79,22.738,17.157,77,92,2381.5,14.5,813,3,8,6,9214.289,79.438,551915.125,1.879,17.438,0.528,1365,35.713242,51.331387,12,283.66,0
680519,2024-08-18 06:53:18,2024-08-18 06:53:14,3,70,TRUE,13.8,0,32,98.824,65,18.756,14.038,77,92,2384,14.5,813,3,8,6,9214.312,62.125,553712.188,1.682,18.312,0.528,1365,35.713242,51.331387,12,283.66,0
681519,2024-08-18 07:06:45,2024-08-18 06:53:17,3,70,FALSE,13.8,0,32,96.471,66,19.258,14.038,77,91,2378.75,14.5,810,3,8,6,9214.34,63.562,555577.438,1.757,18.125,0.528,1365,35.713413,51.330566,12,284.39,0.012740904
682519,2024-08-18 07:06:45,2024-08-18 06:53:17,3,70,FALSE,13.8,0,32,98.431,68,20.385,15.381,77,91,2378,14.5,810,3,8,6,9214.363,66.875,557243.062,1.928,17.938,0.528,1365,35.713413,51.330566,12,284.39,0
683519,2024-08-18 07:06:45,2024-08-18 06:53:17,3,70,FALSE,13.7,0,32,91.765,77,25.994,18.878,78,92,2383.5,14.5,810,3,8,6,9214.391,84.375,559332.625,2.222,17.125,0.528,1365,35.713413,51.330566,12,284.39,0
684519,2024-08-18 06:53:25,2024-08-18 06:53:20,3,67,TRUE,13.8,0,32,98.431,76,24.691,18.393,78,92,2391,14.5,810,3,8,6,9214.414,82.375,561790.625,2.167,17.312,0.528,1365,35.713566,51.329735,12,282.78,-0.028099801
685519,2024-08-18 06:53:25,2024-08-18 06:53:20,3,67,TRUE,13.8,0,32,94.118,83,31.768,21.222,78,92,2399.75,14.5,810,3,8,6,9214.441,93.375,563795.5,2.458,16.75,0.528,1365,35.713566,51.329735,12,282.78,0
686519,2024-08-18 06:53:25,2024-08-18 06:53:20,3,67,TRUE,13.8,0,32,96.471,84,31.893,21.222,78,93,2414.25,14.5,813,3,8,6,9214.465,94.312,566273.812,2.326,16.75,0.528,1365,35.713566,51.329735,12,282.78,0
687519,2024-08-18 07:06:46,2024-08-18 06:53:23,3,67,FALSE,13.8,0,32,76.471,84,31.848,21.207,78,93,2427.75,14.5,813,3,8,6,9214.492,94.438,568852.5,2.411,16.812,0.528,1365,35.713711,51.328915,12,282.29,-0.008552113
688519,2024-08-18 07:06:46,2024-08-18 06:53:23,3,67,FALSE,13.7,0,32,82.353,84,32.186,21.613,78,94,2440.75,14.5,813,3,8,6,9214.516,95.625,571148.375,2.509,16.812,0.528,1365,35.713711,51.328915,12,282.29,0
689520,2024-08-18 07:06:46,2024-08-18 06:53:23,3,67,FALSE,13.8,0,32,96.471,83,28.377,16.846,78,94,2451.25,14.5,816,3,8,6,9214.543,85.5,573587.125,2.15,17.062,0.528,1365,35.713711,51.328915,12,282.29,0
690520,2024-08-18 06:53:29,2024-08-18 06:53:26,3,54,TRUE,13.7,0,32,74.902,66,19.336,13.959,78,94,2452.5,14.5,813,3,8,6,9214.57,62.688,575757.375,1.75,18.188,0.528,1365,35.713882,51.32806,12,283.84,0.027052603
691520,2024-08-18 06:53:29,2024-08-18 06:53:26,3,54,TRUE,13.8,0,32,94.118,64,18.617,13.055,78,94,2441.5,14.5,813,3,8,6,9214.594,58.688,577329.125,1.759,18.375,0.528,1365,35.713882,51.32806,12,283.84,0
692520,2024-08-18 06:53:29,2024-08-18 06:53:26,3,54,TRUE,13.8,0,32,94.118,59,16.934,11.349,78,94,2434.5,14.5,810,3,8,6,9214.621,51.625,579009.25,1.557,18.812,0.528,1365,35.713882,51.32806,12,283.84,0
693520,2024-08-18 06:53:32,2024-08-18 06:53:29,3,54,TRUE,13.8,0,32,96.471,33,9.072,0,78,93,2419.75,14.5,810,3,24,6,9214.645,-23.125,580607.125,0.181,20.875,0.528,1365,35.714058,51.327221,12,284.49,0.01134464
694520,2024-08-18 06:53:32,2024-08-18 06:53:29,3,54,TRUE,13.4,1,32,98.824,41,11.947,0,79,91,2370,14.5,807,3,24,6,9214.672,-35.875,580778.438,0,19.938,0.528,1365,35.714058,51.327221,12,284.49,0
695520,2024-08-18 06:53:32,2024-08-18 06:53:29,3,54,TRUE,13.4,1,32,91.765,66,23.227,15.747,79,89,2542.5,13.3,807,3,8,6,9214.695,64.438,581851.25,2.318,18.125,0.528,1365,35.714058,51.327221,12,284.49,0
696520,2024-08-18 06:53:35,2024-08-18 06:53:32,3,54,TRUE,13.2,1,32,94.118,78,29.248,18.185,79,89,2647.75,14.5,807,3,8,6,9214.723,79.062,584393.438,2.669,17.5,0.528,1365,35.71423,51.326408,12,284.6,0.001919862
697520,2024-08-18 06:53:35,2024-08-18 06:53:32,3,54,TRUE,13.2,1,32,98.824,82,28.816,17.981,79,90,2358.25,14.5,810,3,8,6,9214.746,83.75,586766.625,2.294,16.75,0.528,1365,35.71423,51.326408,12,284.6,0
698520,2024-08-18 06:53:35,2024-08-18 06:53:32,3,54,TRUE,13.3,1,32,94.118,80,27.441,17.511,79,90,2341.75,14.5,810,3,8,6,9214.77,82,589048.938,2.325,16.75,0.528,1365,35.71423,51.326408,12,284.6,0
699520,2024-08-18 06:53:39,2024-08-18 06:53:35,3,54,TRUE,13.3,1,32,96.471,83,32.244,19.928,79,90,2346.75,14.5,810,3,8,6,9214.797,86.812,591328.625,2.441,16.562,0.528,1365,35.714401,51.325603,12,284.66,0.001047198
700520,2024-08-18 06:53:39,2024-08-18 06:53:35,3,54,TRUE,13.2,1,32,91.765,85,36.035,26.349,79,90,2355,14.5,810,3,8,6,9214.82,90,593772.438,2.563,16.375,0.528,1365,35.714401,51.325603,12,284.66,0
701520,2024-08-18 06:53:39,2024-08-18 06:53:35,3,54,TRUE,13.4,1,32,94.118,102,39.746,28.531,79,91,2363.5,14.5,813,3,8,6,9214.844,117.938,596464.25,3.112,16.062,0.528,1365,35.714401,51.325603,12,284.66,0
702520,2024-08-18 07:06:49,2024-08-18 06:53:38,3,54,FALSE,13.4,1,32,91.765,102,40.193,28.531,79,92,2393.5,14.5,816,3,8,6,9214.871,119.125,599760.312,3.024,16.125,0.528,1365,35.714581,51.32478,12,285.08,0.007330383
703520,2024-08-18 07:06:49,2024-08-18 06:53:38,3,54,FALSE,13.4,1,32,98.824,102,40.498,28.531,79,92,2409.75,14.5,819,3,8,6,9214.895,118.375,602584.188,3.02,16.188,0.528,1365,35.714581,51.32478,12,285.08,0
704520,2024-08-18 07:06:49,2024-08-18 06:53:38,3,54,FALSE,13.4,1,32,96.471,101,39.99,28.186,79,93,2432.5,14.5,822,3,8,6,9214.922,117.438,605581.25,3.011,16.25,0.528,1365,35.714581,51.32478,12,285.08,0
705520,2024-08-18 06:53:46,2024-08-18 06:53:41,3,64,TRUE,13.7,0,32,93.725,99,39.041,28.064,79,94,2457.25,14.5,822,3,8,6,9214.949,119.562,608908,2.934,16.375,0.528,1365,35.71476,51.323933,12,284.59,-0.008552113
706520,2024-08-18 06:53:46,2024-08-18 06:53:41,3,64,TRUE,13.8,0,32,91.765,97,39.99,27.115,80,95,2480,14.5,825,3,8,6,9214.973,118.438,611545.188,2.929,16.375,0.528,1365,35.71476,51.323933,12,284.59,0
707520,2024-08-18 07:06:55,2024-08-18 06:53:41,3,64,FALSE,12.6,0,32,98.824,97,40.365,27.115,80,96,2504.75,14.5,825,3,8,6,9215,112.438,614469.125,2.979,16.438,0.528,1365,35.71476,51.323933,12,284.59,0
708520,2024-08-18 07:06:50,2024-08-18 06:53:44,3,64,FALSE,13.1,0,32,83.529,96,40.371,27.115,80,97,2528,14.5,825,3,8,6,9215.027,112.312,617623.688,2.821,16.562,0.608,1365,35.714943,51.323071,12,284.65,0.001047198
709520,2024-08-18 07:06:50,2024-08-18 06:53:44,3,64,FALSE,13.1,0,32,98.431,96,40.682,27.115,80,98,2552.75,14.5,828,3,8,6,9215.055,112.188,620327.875,2.913,16.625,0.608,1365,35.714943,51.323071,12,284.65,0
710520,2024-08-18 07:06:50,2024-08-18 06:53:44,3,64,FALSE,13.1,0,32,94.118,94,37.236,22.479,80,99,2571.5,14.5,828,3,8,6,9215.082,106.812,623264.812,2.926,16.75,0.608,1365,35.714943,51.323071,12,284.65,0
711520,2024-08-18 07:06:51,2024-08-18 06:53:47,3,64,FALSE,13.2,0,32,98.039,37,9.777,0,80,99,2579.25,14.5,828,3,24,6,9215.109,-12.5,625851.375,0.352,20.688,0.608,1365,35.715134,51.322186,12,284.89,0.00418879
712520,2024-08-18 07:06:51,2024-08-18 06:53:47,3,64,FALSE,13.1,0,32,91.765,40,11.719,0,80,98,2535.25,14.5,828,3,24,6,9215.137,-33.625,626108,0,20.25,0.608,1365,35.715134,51.322186,12,284.89,0
713520,2024-08-18 07:06:51,2024-08-18 06:53:47,3,64,FALSE,13.2,96,32,98.039,41,12.072,0,81,93,2423,14.5,828,3,24,6,9215.16,-33.188,626108,0,19.875,0.608,1365,35.715134,51.322186,12,284.89,0
714520,2024-08-18 07:06:53,2024-08-18 06:53:50,3,64,FALSE,13.1,0,32,87.843,41,11.721,0,81,89,2302.5,14.5,828,3,24,6,9215.188,-33,626108,0,19.688,0.608,1365,35.715309,51.321354,12,284.52,-0.006457718
715520,2024-08-18 07:06:53,2024-08-18 06:53:50,3,64,FALSE,13.2,0,32,98.824,54,16.393,6.165,81,88,2491,14.5,828,3,8,6,9215.211,36.438,626777.875,1.521,19,0.608,1365,35.715309,51.321354,12,284.52,0
716519,2024-08-18 07:06:53,2024-08-18 06:53:50,3,64,FALSE,13.1,0,32,96.471,37,10.498,0,81,87,2266.75,14.5,825,3,24,6,9215.234,-21.062,628155,0.187,19.5,0.608,1365,35.715309,51.321354,12,284.52,0
717519,2024-08-18 06:54:05,2024-08-18 06:53:53,3,64,TRUE,13.1,0,32,95.686,79,35.646,26.144,81,86,2595.5,11.6,825,3,8,6,9215.258,84.312,628934.5,3.008,16.875,0.608,1365,35.715469,51.320564,12,284.01,-0.008901179
718519,2024-08-18 06:54:05,2024-08-18 06:53:53,3,64,TRUE,13,0,32,93.725,90,36.693,21.741,81,87,2691.5,14.5,825,3,8,6,9215.281,99.75,631701.5,3.196,16.812,0.608,1365,35.715469,51.320564,12,284.01,0
719519,2024-08-18 06:54:05,2024-08-18 06:53:53,3,64,TRUE,13,0,32,89.804,94,38.824,25.8,81,88,2340.5,14.5,825,3,8,6,9215.309,104.875,634784.25,2.658,15.812,0.608,1365,35.715469,51.320564,12,284.01,0
720519,2024-08-18 07:06:56,2024-08-18 06:53:56,3,-1,FALSE,13,0,32,91.765,95,39.16,25.8,81,90,2331.75,14.5,828,3,8,6,9215.332,108.125,637716.062,2.832,15.75,0.608,1365,35.715641,51.319775,12,285.03,0.017802358
721519,2024-08-18 07:06:56,2024-08-18 06:53:56,3,-1,FALSE,13,0,32,98.824,94,37.697,24.664,81,91,2358.25,14.5,828,3,8,6,9215.355,105.188,640266.812,2.727,15.875,0.608,1365,35.715641,51.319775,12,285.03,0
