Speed,Actual,Predicted
0.0,0.0,96.041916
0.0,0.0,223.1256
0.0,0.0,328.24036
0.0,0.0,423.1355
0.0,0.0,516.60724
0.0,0.0,610.0181
0.0,0.0,702.83246
0.0,0.0,794.4094
0.0,0.0,884.39844
0.0,0.0,972.82904
0.0,0.0,1060.1603
0.0,0.0,1147.1178
0.0,0.0,1234.3892
0.0,0.0,1322.4711
0.0,0.0,1411.7532
0.0,0.0,1502.6012
0.0,0.0,1595.2372
0.0,0.0,1689.5627
0.0,0.0,1785.2952
0.0,28.05586283,1882.4376
0.0,502.8454093,1981.4653
0.0,2199.895879,2082.643
0.0,3902.091261,2184.7844
0.0,5650.745575,2285.572
0.0,6896.563883,2384.6792
0.0,8109.698285,2486.7747
0.0,9223.547152,2596.6245
0.0,10393.04038,2701.1548
0.0,11648.52019,2788.4485
0.0,13189.13136,2901.449
0.349211836,14536.18128,3253.7175
4.707065819,16068.72207,3927.2935
7.030143805,17205.16164,4345.0977
7.955613938,18314.82011,4438.5166
8.695035951,18920.93473,4662.8813
11.00076051,20237.47884,5178.8306
12.77876106,21614.91911,5734.427
13.57252489,23417.48797,6024.3623
13.6171875,24893.95561,6186.4277
13.3431969,26188.34845,6323.3955
13.27668695,27605.09831,6460.4014
13.35287611,28984.80241,6602.43
13.42699115,30583.38122,6739.1094
13.47856748,31921.46585,6858.7134
12.39926715,33029.38772,6963.0967
9.748064159,33460.4122,7058.264
6.654867257,34200.82937,7149.107
4.634679204,34978.69856,7238.099
1.531664823,35819.33393,7314.5757
0.026548673,36562.46045,7394.8594
0.0,37271.10509,7480.7505
0.0,37842.12016,7565.366
0.0,38370.88178,7648.5005
0.0,38865.62168,7730.263
0.0,39407.42658,7808.496
0.0,39873.28789,7880.7075
0.0,40438.22995,7945.53
0.0,40950.65998,8003.0
0.0,41481.37237,8054.2466
0.0,42008.47027,8101.0317
0.0,42562.09859,8145.287
0.0,43108.04466,8188.611
0.0,43643.05227,8231.816
0.0,44204.56333,8274.838
0.0,44753.64671,8317.293
0.0,45315.81388,8359.634
0.0,45828.90514,8404.062
0.0,46392.33476,8453.581
0.0,46906.67105,8510.684
0.0,47469.97027,8583.131
0.0,47932.37832,8700.773
0.90161781,48262.79231,8928.632
2.994330752,48654.49972,9338.617
4.644081858,49050.87154,9858.862
7.233061394,49847.92132,10570.951
10.61843197,50897.8508,11545.588
14.31229259,52352.6846,12721.451
18.07708794,53954.84098,13902.265
20.95056692,55270.80213,14780.024
22.71792035,56280.54729,15382.266
24.38965708,57346.88468,16139.88
26.6772677,58913.0531,17224.07
28.95706582,60241.60772,18326.475
31.0210177,61650.60329,19213.076
31.99336283,62518.52088,19515.514
32.07190265,63127.27378,19714.469
31.84955752,63633.81762,19920.871
31.57411504,64114.51632,20129.465
31.30088496,64710.87887,20336.059
31.11456029,65257.30199,20539.166
30.91689712,65913.01881,20739.195
30.7920354,66443.29231,20940.055
30.65203263,67104.94718,21144.113
30.625,67691.67575,21352.832
30.625,68377.30752,21562.94
30.625,68987.77876,21772.824
30.625,69623.71612,21984.674
30.67809735,70249.21834,22201.21
30.85619469,70950.90445,22421.268
30.94358407,71614.09264,22639.494
31.0,72242.08048,22856.715
31.03761062,72927.81886,23075.344
31.10985896,73535.53595,23297.746
31.14988938,74231.31485,23525.502
31.20381637,74827.99157,23756.387
31.25,75493.14076,23967.342
31.12894082,76088.35232,24132.625
30.10723175,76525.93874,24267.846
27.35259956,76701.66496,24389.885
24.75442478,76719.64063,24511.748
21.64180033,76729.74281,24630.531
18.42097622,76963.96322,24742.994
16.06208518,77225.13814,24849.99
13.9663302,77468.79231,24949.965
11.26603982,77640.1698,25039.242
8.331374447,77838.67298,25117.012
4.521086836,78037.18238,25178.857
1.201949668,78310.61186,25227.945
0.024681969,78552.10523,25279.158
0.0,78754.16759,25326.195
0.0,78969.63924,25362.344
0.0,79166.83117,25389.92
0.0,79384.2453,25410.855
0.0,79586.88675,25425.582
0.0,79805.54909,25434.955
0.0,79999.37279,25440.713
0.0,80202.16773,25444.953
0.0,80404.41814,25449.605
0.0,80576.80296,25456.195
0.0,80792.41662,25465.846
0.0,80975.30379,25479.365
0.0,81197.34859,25497.29
0.0,81381.69953,25519.791
0.0,81594.25747,25546.537
0.0,81794.35205,25577.035
0.0,81994.28844,25612.14
0.0,82208.60454,25656.045
0.0,82414.1203,25714.29
0.0,82628.57329,25785.11
0.0,82818.65169,25863.346
0.164477323,83058.38274,25969.99
1.503318584,83352.98783,26235.229
3.168487279,83808.13067,26674.06
6.62963219,84566.56305,27258.234
8.779867257,85475.43238,27721.453
10.73160951,86274.57218,28109.596
12.69365321,87341.04522,28530.482
14.70132743,88201.90072,29003.8
16.49557522,89157.80572,29477.756
18.3803927,90023.99558,29955.959
20.17284292,91026.92091,30471.39
22.09983407,91980.05738,31022.943
23.86144912,93163.9393,31491.986
25.52488938,94107.20617,31783.635
27.08476217,95170.78236,32081.264
28.61946903,96132.05973,32477.506
30.23990597,97238.1297,32981.31
31.82860896,98281.51162,33600.918
33.71059181,99540.00277,34359.43
35.75926438,100886.1081,35157.035
37.50331858,102175.4599,35835.766
38.98748617,103619.1088,36478.895
40.38779038,104870.717,37179.11
41.80565542,106309.7967,37991.938
43.64159292,107731.1181,39086.496
45.61386892,109525.122,40460.117
47.68846792,111130.4046,41832.902
49.15286228,112719.9092,42676.05
49.29728982,113533.1402,42938.23
49.09637721,114179.3211,43088.51
48.7680448,114651.1177,43216.65
48.54646018,115283.9194,43392.152
48.38398783,115925.7996,43647.703
48.28159569,116662.1998,43991.055
48.29639104,117406.4469,44419.992
48.37582965,118181.4295,44914.01
48.45326327,119002.8446,45412.23
48.4940542,119656.3819,45835.977
48.33268805,120354.3868,46156.37
47.76631637,120755.0835,46391.05
46.34015487,120880.2825,46585.02
44.58655973,120881.2031,46771.875
41.73237002,120881.2031,46956.094
38.94821626,120881.2031,47133.83
36.84935011,120881.2031,47298.22
35.28097345,120881.2031,47446.223
34.17685288,121244.9596,47588.816
33.75442478,121773.8182,47774.16
33.79756637,122519.5307,48084.797
33.95167312,123188.7027,48511.094
34.06768529,123887.8476,48911.332
34.31747788,124607.8468,49235.34
34.46591538,125247.9614,49535.625
34.64677821,125980.16,49834.84
34.77931416,126600.7174,50118.605
34.8924917,127311.5801,50375.41
34.98416759,127883.7165,50600.523
35.0282771,128532.0214,50793.44
35.02502765,129132.9683,50964.234
34.62126659,129646.2208,51140.273
31.66046737,129884.6806,51199.355
29.26673119,129964.7544,51277.676
27.07411504,130154.3675,51372.992
24.47801438,130405.1159,51482.957
21.67740597,130564.117,51600.613
18.65251659,130746.4994,51719.863
15.20443861,130900.1135,51835.535
11.09195243,131092.9939,51943.215
8.09056969,131242.8931,52042.742
5.387721239,131428.7665,52132.562
1.881014934,131630.0159,52209.195
0.082204093,131872.021,52280.74
0.0,132096.2767,52366.01
0.0,132330.486,52455.55
0.0,132534.9363,52543.625
0.0,132749.2373,52631.312
0.0,132943.4285,52717.145
0.0,133146.3534,52798.754
0.0,133353.7204,52875.46
0.0,133552.6141,52948.61
0.0,133750.6735,53020.41
0.0,133960.4209,53092.785
0.0,134144.661,53166.93
0.0,134368.2369,53243.38
0.0,134564.5214,53322.188
0.0,134775.6983,53403.105
0.0,134967.207,53485.58
0.0,135186.1787,53568.445
0.0,135374.6774,53650.75
0.0,135590.6706,53736.11
0.0,135788.9672,53849.793
0.984305863,136066.2918,54093.38
3.330959624,136519.7808,54581.945
6.750898783,137282.1269,55322.11
9.915237832,138289.0737,56223.523
13.62368639,139663.7362,57205.406
15.43839878,140526.2588,57768.36
15.37762721,140893.7507,57951.355
14.80123064,141193.0223,58125.742
14.30530973,141497.3219,58291.516
13.9957135,141819.4152,58451.88
13.86946903,142151.5402,58610.188
13.50290376,142454.9079,58749.094
11.35460454,142759.7551,58868.45
6.920146571,142968.2694,58968.89
3.003733407,143216.5065,59056.74
1.135577987,143434.8704,59135.945
0.019081858,143714.0651,59206.188
0.0,143945.8146,59284.297
0.0,144180.4056,59367.59
0.0,144356.3032,59456.125
0.0,144549.5257,59549.902
0.0,144741.8505,59644.94
0.0,144935.4299,59736.28
0.0,145141.2443,59820.47
0.0,145331.6233,59896.06
0.0,145533.19,59963.16
0.0,145721.9694,60022.906
0.0,145923.0275,60077.137
0.0,146131.2286,60128.086
0.0,146320.0979,60177.78
0.0,146534.7309,60227.29
0.0,146712.5897,60276.434
0.0,146943.1943,60324.637
0.0,147130.9968,60372.887
