Speed,Actual,Predicted
75,0.0,502.98813
75,0.0,884.4227
75,0.0,1142.2483
74,0.0,1329.2517
74,0.0,1489.0292
73,0.0,1621.9359
73,0.0,1748.5405
72,0.0,1854.7391
72,0.0,1951.35
71,0.0,2030.9264
70,0.0,2117.617
70,0.0,2237.518
70,0.0,2382.7603
69,0.0,2543.9285
69,312.8740000000689,2791.3325
69,808.6240000000689,3308.4097
70,1967.8120000000345,4298.678
71,2777.0620000000345,5505.944
72,3315.874000000069,6581.573
72,3630.8120000000345,7088.069
72,3996.1870000000345,7361.716
72,4210.5620000000345,7552.557
71,4428.0620000000345,7726.987
71,4699.3120000000345,7972.301
71,5174.8120000000345,8382.538
72,5807.6870000000345,8994.778
72,6318.8120000000345,9549.514
72,6596.0,9881.293
72,6807.5,10074.941
71,6828.124000000069,10190.11
71,6828.124000000069,10274.495
70,6828.124000000069,10346.122
70,6828.124000000069,10436.4375
69,6828.124000000069,10549.551
69,6828.124000000069,10700.898
69,6828.124000000069,10859.754
68,6828.124000000069,10992.59
68,6828.124000000069,11110.109
67,7075.6870000000345,11238.509
67,7365.5620000000345,11463.495
67,7815.8120000000345,11927.3125
68,8448.374000000069,12760.604
69,9738.5,13663.115
69,10457.124000000069,14148.115
69,10713.937000000034,14373.975
69,10749.687000000034,14529.345
68,10749.687000000034,14643.921
68,10749.687000000034,14768.208
67,10749.687000000034,14909.083
67,10858.75,15143.43
66,11136.562000000034,15371.868
66,11395.5,15628.6875
66,11644.374000000069,15881.739
66,11711.937000000034,16069.977
65,11711.937000000034,16195.001
64,11711.937000000034,16314.865
64,12021.624000000069,16490.686
64,12281.0,16818.84
64,12585.687000000034,17371.396
65,13047.437000000034,18116.107
66,13764.312000000034,18876.836
66,14293.874000000069,19532.076
67,14848.374000000069,20133.23
67,15353.187000000034,20709.09
68,16010.437000000034,21287.387
68,16632.687000000034,21847.89
69,17190.687000000034,22376.105
69,17487.687000000034,22803.035
69,17794.562000000034,23140.46
69,18016.187000000034,23453.793
69,18288.0,23819.957
69,18757.75,24300.998
70,19579.5,24918.812
71,20067.5,25565.287
71,20452.687000000034,26072.836
71,20875.812000000034,26502.607
71,21502.187000000034,26945.986
72,22072.937000000034,27432.623
72,22471.437000000034,27862.361
72,22744.562000000034,28128.889
72,22922.562000000034,28274.303
71,22929.25,28352.033
71,22929.25,28399.936
70,22929.25,28433.443
70,22929.25,28473.318
68,22929.25,28518.098
67,22929.25,28565.635
65,22929.25,28607.672
63,22929.25,28645.35
62,22929.25,28677.541
60,22929.25,28704.992
59,22929.25,28729.98
58,22929.25,28755.45
58,22929.25,28799.182
57,22929.25,28856.285
57,22929.25,28925.658
56,22929.25,28983.85
55,22929.25,29040.244
54,22929.25,29109.363
53,22929.25,29224.215
51,22929.25,29294.672
49,22929.25,29361.496
48,22929.25,29428.926
46,22929.25,29503.15
