time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,altitude,latitude,longitude,satelites,bearing,correct_altitude,slope
1187360,2024-08-11 17:50:45,2024-08-11 14:43:03,3,54,False,9.714,37.154,41,12.523,37.341,84,91,2178.75,14.5,5,4783.242,36.5,763955.688,0.152,1244,35.723293,51.200397,12,295.34,1225,0.5477308294208643
1187860,2024-08-11 17:50:45,2024-08-11 14:43:03,3,54,False,9.714,36.968,74,23.791,35.141,85,91,2173.0,14.5,5,4783.254,86.5,764563.812,0.152,1244,35.723293,51.200397,12,295.34,1225,0.5477308294208643
1188360,2024-08-11 17:50:50,2024-08-11 14:43:05,3,54,False,9.714,36.134,61,13.25,18.384,85,91,2182.0,14.5,5,4783.266,48.625,765843.0,0.152,1244,35.723495,51.199894,12,296.32,1225,0.5477308294208643
1188860,2024-08-11 17:50:50,2024-08-11 14:43:05,3,54,False,9.643,35.619,45,10.805,17.337,85,91,2174.0,14.5,5,4783.281,30.125,766240.25,0.152,1244,35.723495,51.199894,12,296.32,1225,0.5477308294208643
1189360,2024-08-11 17:50:50,2024-08-11 14:43:05,3,54,False,9.714,35.822,40,10.332,17.453,85,91,2173.75,14.5,5,4783.293,23.938,766627.438,0.152,1244,35.723495,51.199894,12,296.32,1225,0.5477308294208643
1189860,2024-08-11 17:50:50,2024-08-11 14:43:05,3,54,False,9.714,36.043,45,12.305,29.95,85,91,2170.75,14.5,5,4783.305,36.438,767034.5,0.152,1244,35.723495,51.199894,12,296.32,1225,0.5477308294208643
1190360,2024-08-11 17:50:51,2024-08-11 14:43:07,3,54,False,9.643,36.125,55,12.051,9.375,85,91,2162.5,14.5,5,4783.316,39.375,767774.625,0.152,1244,35.723694,51.19939,12,295.94,1225,0.5477308294208643
1190860,2024-08-11 17:50:51,2024-08-11 14:43:07,3,54,False,9.643,35.925,34,7.916,6.699,85,91,2163.25,14.5,5,4783.328,10.812,768167.562,0.152,1244,35.723694,51.19939,12,295.94,1225,0.5477308294208643
1191360,2024-08-11 17:50:51,2024-08-11 14:43:07,3,54,False,9.643,36.646,26,6.025,4.059,85,90,2153.5,14.5,5,4783.344,2.438,768423.438,0.152,1244,35.723694,51.19939,12,295.94,1225,0.5477308294208643
1191860,2024-08-11 17:50:51,2024-08-11 14:43:07,3,54,False,9.714,36.668,23,6.258,11.121,85,89,2162.5,14.5,5,4783.355,1.938,768621.062,0.152,1244,35.723694,51.19939,12,295.94,1225,0.5477308294208643
1192360,2024-08-11 17:50:53,2024-08-11 14:43:09,3,54,False,9.786,37.118,27,7.316,12.042,84,89,2138.0,14.5,5,4783.367,5.812,768865.125,0.152,1244,35.723896,51.198895,12,296.69,1225,0.5477308294208643
1192860,2024-08-11 17:50:53,2024-08-11 14:43:09,3,54,False,9.643,37.642,28,7.57,0.0,85,88,2087.0,14.5,5,4783.379,-4.188,769054.938,0.152,1244,35.723896,51.198895,12,296.69,1225,0.5477308294208643
1193360,2024-08-11 17:50:53,2024-08-11 14:43:09,3,54,False,9.643,37.682,25,5.615,0.0,84,88,2108.5,14.5,5,4783.391,-23.125,769221.375,0.152,1244,35.723896,51.198895,12,296.69,1225,0.5477308294208643
1193861,2024-08-11 17:50:53,2024-08-11 14:43:09,3,54,False,9.643,37.717,25,5.553,0.0,85,87,2082.25,14.5,5,4783.402,-23.312,769233.438,0.152,1244,35.723896,51.198895,12,296.69,1225,0.5477308294208643
1194378,2024-08-11 17:50:55,2024-08-11 14:43:11,3,54,False,9.714,37.632,25,5.572,9.982,85,86,2055.75,12.7,5,4783.414,2.938,769233.438,0.152,1244,35.724087,51.198414,12,296.06,1225,0.5477308294208643
1194878,2024-08-11 17:50:55,2024-08-11 14:43:11,3,54,False,9.714,37.947,27,7.738,31.631,85,86,2023.75,12.7,5,4783.426,8.438,769376.25,0.152,1244,35.724087,51.198414,12,296.06,1225,0.5477308294208643
1195378,2024-08-11 17:50:55,2024-08-11 14:43:11,3,54,False,9.714,37.956,58,17.73,44.485,85,86,2044.5,13.5,5,4783.438,72.0,769804.312,0.152,1244,35.724087,51.198414,12,296.06,1225,0.5477308294208643
1195877,2024-08-11 17:50:55,2024-08-11 14:43:11,3,54,False,9.714,37.847,89,35.559,49.39,84,86,2054.5,13.6,5,4783.449,98.562,770920.5,0.152,1244,35.724087,51.198414,12,296.06,1225,0.5477308294208643
1196377,2024-08-11 17:50:56,2024-08-11 14:43:13,3,54,False,9.643,37.278,105,47.125,49.985,85,87,2067.0,14.5,5,4783.465,106.875,772422.25,0.152,1244,35.724281,51.197941,12,296.8,1225,0.5477308294208643
1196877,2024-08-11 17:50:56,2024-08-11 14:43:13,3,54,False,9.714,36.844,113,38.803,30.478,85,87,2083.5,14.5,5,4783.477,110.938,773551.312,0.152,1244,35.724281,51.197941,12,296.8,1225,0.5477308294208643
1197377,2024-08-11 17:50:56,2024-08-11 14:43:13,3,54,False,9.643,36.689,71,13.748,21.735,85,88,2096.75,14.5,5,4783.488,64.812,774695.438,0.152,1244,35.724281,51.197941,12,296.8,1225,0.5477308294208643
1197877,2024-08-11 17:50:56,2024-08-11 14:43:13,3,54,False,9.643,36.981,51,11.627,30.603,85,88,2100.75,14.5,5,4783.5,41.25,775170.625,0.152,1244,35.724281,51.197941,12,296.8,1225,0.5477308294208643
1198377,2024-08-11 17:50:58,2024-08-11 14:43:15,3,54,False,9.786,37.361,65,15.594,33.975,85,88,2098.75,14.5,5,4783.512,69.562,775762.0,0.152,1244,35.724472,51.19746,12,296.06,1225,0.5477308294208643
1198877,2024-08-11 17:50:58,2024-08-11 14:43:15,3,54,False,9.786,37.155,75,18.816,38.345,85,88,2103.5,14.5,5,4783.523,83.5,776470.062,0.152,1244,35.724472,51.19746,12,296.06,1225,0.5477308294208643
1199377,2024-08-11 17:50:58,2024-08-11 14:43:15,3,54,False,9.714,37.008,84,16.637,20.926,85,88,2112.75,14.5,5,4783.535,80.188,777570.438,0.152,1244,35.724472,51.19746,12,296.06,1225,0.5477308294208643
1199877,2024-08-11 17:50:58,2024-08-11 14:43:15,3,54,False,9.714,36.64,52,11.557,19.586,85,89,2115.0,14.5,5,4783.547,39.75,778259.25,0.152,1244,35.724472,51.19746,12,296.06,1225,0.5477308294208643
1200377,2024-08-11 17:50:59,2024-08-11 14:43:17,3,54,False,9.643,36.623,44,10.469,19.296,85,88,2112.25,14.5,5,4783.559,29.625,778754.625,0.152,1244,35.724663,51.196972,12,295.74,1225,0.5477308294208643
