time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,altitude,latitude,longitude,satelites,bearing,correct_altitude,slope
1203485,2024-08-12 08:09:38,2024-08-12 08:09:36,1,77,True,9.429,35.328,39,10.863,27.39,88,42,1939.5,14.5,3,4837.848,14.812,969957.375,0.253,1491,35.761456,51.345924,12,168.65,1476.0,-4.326123128122262
1203985,2024-08-12 08:09:38,2024-08-12 08:09:36,1,77,True,9.429,34.815,50,12.557,27.39,88,44,1960.25,14.5,3,4837.852,39.688,970420.938,0.253,1491,35.761456,51.345924,12,168.65,1476.0,-4.326123128122262
1204485,2024-08-12 08:09:40,2024-08-12 08:09:38,1,77,True,9.429,34.236,54,13.943,27.39,88,45,2064.5,14.5,3,4837.867,47.875,970981.5,0.253,1489,35.761238,51.345982,12,167.82,1476.0,-4.326123128122262
1204985,2024-08-12 08:09:40,2024-08-12 08:09:38,1,77,True,9.429,33.91,57,14.928,24.258,88,47,2138.5,14.5,3,4837.867,53.312,971525.75,0.253,1489,35.761238,51.345982,12,167.82,1476.0,-4.326123128122262
1205485,2024-08-12 08:09:40,2024-08-12 08:09:38,1,77,True,9.429,33.617,25,6.375,0.0,88,48,2142.75,14.5,3,4837.871,-4.438,971964.0,0.253,1489,35.761238,51.345982,12,167.82,1476.0,-4.326123128122262
1205985,2024-08-12 08:09:40,2024-08-12 08:09:38,1,77,True,9.357,33.549,24,3.887,0.0,88,49,1690.25,14.5,4,4837.879,-11.375,972122.125,0.253,1489,35.761238,51.345982,12,167.82,1476.0,-4.326123128122262
1206485,2024-08-12 08:09:42,2024-08-12 08:09:40,1,70,True,9.429,33.175,27,5.336,13.702,88,50,1616.75,14.5,4,4837.891,3.312,972295.375,0.253,1487,35.760998,51.346046,12,167.79,1476.0,-4.326123128122262
1206985,2024-08-12 08:09:42,2024-08-12 08:09:40,1,70,True,9.5,33.073,30,7.066,14.362,88,50,1624.75,14.5,4,4837.891,12.0,972469.5,0.253,1487,35.760998,51.346046,12,167.79,1476.0,-4.326123128122262
1207485,2024-08-12 08:09:42,2024-08-12 08:09:40,1,70,True,9.5,32.864,32,7.412,12.729,88,51,1636.0,14.5,4,4837.898,13.0,972700.812,0.253,1487,35.760998,51.346046,12,167.79,1476.0,-4.326123128122262
1207985,2024-08-12 08:09:42,2024-08-12 08:09:40,1,70,True,9.429,32.675,33,7.287,10.162,88,52,1660.75,14.5,4,4837.906,13.438,972934.938,0.253,1487,35.760998,51.346046,12,167.79,1476.0,-4.326123128122262
1208485,2024-08-12 08:09:44,2024-08-12 08:09:42,1,70,True,9.429,32.506,28,4.787,3.4,88,53,1693.0,14.5,4,4837.922,2.625,973195.875,0.253,1486,35.760738,51.346111,12,168.53,1476.0,-4.326123128122262
1208985,2024-08-12 08:09:44,2024-08-12 08:09:42,1,70,True,9.5,32.353,25,5.146,0.0,88,54,1682.75,14.5,4,4837.922,-5.625,973343.125,0.253,1486,35.760738,51.346111,12,168.53,1476.0,-4.326123128122262
1209485,2024-08-12 08:09:44,2024-08-12 08:09:42,1,70,True,9.429,32.334,24,4.631,0.0,88,54,1715.0,14.5,4,4837.93,-11.0,973505.188,0.253,1486,35.760738,51.346111,12,168.53,1476.0,-4.326123128122262
