time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,altitude,latitude,longitude,satelites,bearing,correct_altitude,slope
3452931,2024-08-11 18:39:13,2024-08-11 15:20:49,2,64,False,9.714,13.767,79,24.199,45.004,87,36,2565.0,14.5,2,4810.633,94.125,1159937.75,0.152,1258,35.723442,51.253841,12,91.28,1270,0.1766784452297433
3453431,2024-08-11 18:39:13,2024-08-11 15:20:49,2,64,False,9.643,13.175,102,31.814,31.445,87,36,2615.5,14.5,2,4810.641,112.312,1161041.25,0.152,1258,35.723442,51.253841,12,91.28,1270,0.1766784452297433
3453931,2024-08-11 18:39:13,2024-08-11 15:20:49,2,64,False,9.643,13.112,38,5.324,0.0,87,37,2550.25,14.5,2,4810.645,-2.438,1162286.875,0.152,1258,35.723442,51.253841,12,91.28,1270,0.1766784452297433
3454431,2024-08-11 18:39:13,2024-08-11 15:20:49,2,64,False,9.643,15.095,21,4.574,0.0,87,35,2527.5,14.5,2,4810.648,-14.875,1162407.125,0.152,1258,35.723442,51.253841,12,91.28,1270,0.1766784452297433
3454931,2024-08-11 18:39:19,2024-08-11 15:20:51,2,64,False,9.714,16.684,21,4.861,7.367,87,33,2409.5,14.5,2,4810.652,-3.062,1162582.125,0.152,1258,35.723408,51.254051,12,101.28,1270,0.1766784452297433
3455431,2024-08-11 18:39:19,2024-08-11 15:20:51,2,64,False,9.714,16.741,20,4.744,17.722,87,32,2332.75,14.5,2,4810.66,-2.562,1162723.625,0.152,1258,35.723408,51.254051,12,101.28,1270,0.1766784452297433
3455931,2024-08-11 18:39:19,2024-08-11 15:20:51,2,64,False,9.786,18.4,26,7.68,27.747,86,31,2274.5,14.5,2,4810.664,6.188,1162903.625,0.152,1258,35.723408,51.254051,12,101.28,1270,0.1766784452297433
3456431,2024-08-11 18:39:19,2024-08-11 15:20:51,2,64,False,9.714,19.541,36,10.957,25.189,87,31,2300.25,14.5,2,4810.668,24.875,1163174.375,0.152,1258,35.723408,51.254051,12,101.28,1270,0.1766784452297433
3456931,2024-08-11 18:39:22,2024-08-11 15:20:53,2,64,False,9.714,20.802,43,12.377,20.389,87,32,2328.0,14.5,2,4810.672,32.812,1163703.0,0.152,1258,35.723381,51.25425,12,99.49,1270,0.1766784452297433
3457431,2024-08-11 18:39:22,2024-08-11 15:20:53,2,64,False,9.714,22.291,34,7.861,3.406,87,32,2291.25,14.5,2,4810.676,8.875,1164029.5,0.152,1258,35.723381,51.25425,12,99.49,1270,0.1766784452297433
3457931,2024-08-11 18:39:22,2024-08-11 15:20:53,2,64,False,9.643,23.63,21,5.0,0.0,87,31,2347.5,14.5,2,4810.68,-13.062,1164271.125,0.152,1258,35.723381,51.25425,12,99.49,1270,0.1766784452297433
