time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,altitude,latitude,longitude,satelites,bearing,correct_altitude,slope
2549980,2024-08-11 18:15:18,2024-08-11 15:05:46,2,61,False,9.286,33.333,33,3.881,0.0,95,0,963.25,14.0,13,4794.52,-7.5,1263.719,0.152,1249,35.73872,51.134178,12,292.33,1223,0.0
2550480,2024-08-11 18:15:18,2024-08-11 15:05:46,2,61,False,9.286,33.333,33,3.713,0.0,95,0,929.0,14.1,13,4794.523,-7.375,1370.031,0.152,1249,35.73872,51.134178,12,292.33,1223,0.0
2550980,2024-08-11 18:15:18,2024-08-11 15:05:46,2,61,False,9.214,33.333,32,3.369,0.0,96,0,904.75,14.1,13,4794.523,-6.875,1500.672,0.152,1249,35.73872,51.134178,12,292.33,1223,0.0
2551480,2024-08-11 18:15:18,2024-08-11 15:05:46,2,61,False,9.214,33.333,32,3.312,0.0,96,0,894.25,14.1,13,4794.523,-5.438,1626.422,0.152,1249,35.73872,51.134178,12,292.33,1223,0.0
2552004,2024-08-11 18:15:20,2024-08-11 15:05:48,2,61,False,9.143,33.333,34,3.697,0.0,96,0,893.75,14.1,13,4794.523,-7.75,1802.594,0.152,1249,35.73872,51.134178,12,292.33,1223,0.0
2552504,2024-08-11 18:15:20,2024-08-11 15:05:48,2,61,False,9.286,33.333,34,3.459,0.0,96,0,902.75,14.1,13,4794.523,-7.875,1895.797,0.152,1249,35.73872,51.134178,12,292.33,1223,0.0
2553004,2024-08-11 18:15:20,2024-08-11 15:05:48,2,61,False,9.214,33.333,32,3.061,0.0,96,0,886.25,14.2,13,4794.523,-7.562,2027.953,0.152,1249,35.73872,51.134178,12,292.33,1223,0.0
2553504,2024-08-11 18:15:20,2024-08-11 15:05:48,2,61,False,9.214,33.333,31,3.223,0.0,96,0,862.5,14.2,13,4794.523,-4.625,2150.703,0.152,1249,35.73872,51.134178,12,292.33,1223,0.0
2554004,2024-08-11 18:15:21,2024-08-11 15:05:50,2,61,False,9.214,33.333,32,3.291,0.0,96,0,870.0,14.2,13,4794.523,-6.312,2302.328,0.152,1249,35.738724,51.134178,12,0.0,1223,0.0
2554504,2024-08-11 18:15:21,2024-08-11 15:05:50,2,61,False,9.214,33.333,32,3.289,0.0,96,0,880.0,14.2,13,4794.523,-7.188,2396.078,0.152,1249,35.738724,51.134178,12,0.0,1223,0.0
2555004,2024-08-11 18:15:21,2024-08-11 15:05:50,2,61,False,9.214,33.333,31,3.16,0.0,96,0,869.25,14.2,13,4794.523,-6.75,2513.078,0.152,1249,35.738724,51.134178,12,0.0,1223,0.0
2555504,2024-08-11 18:15:21,2024-08-11 15:05:50,2,61,False,9.429,33.333,31,2.85,0.0,96,0,852.25,14.3,13,4794.523,-6.312,2637.219,0.152,1249,35.738724,51.134178,12,0.0,1223,0.0
2556004,2024-08-11 18:15:23,2024-08-11 15:05:52,2,61,False,9.571,33.333,29,2.797,0.0,96,0,833.25,14.3,13,4794.523,-5.0,2769.406,0.152,1249,35.738724,51.134178,12,0.0,1223,0.0
2556504,2024-08-11 18:15:23,2024-08-11 15:05:52,2,61,False,9.571,33.333,29,2.449,0.0,96,0,815.5,14.3,13,4794.523,-4.438,2854.266,0.152,1249,35.738724,51.134178,12,0.0,1223,0.0
2557004,2024-08-11 18:15:23,2024-08-11 15:05:52,2,61,False,9.643,33.333,29,2.713,0.0,96,0,808.0,14.3,13,4794.523,-3.188,2949.25,0.152,1249,35.738724,51.134178,12,0.0,1223,0.0
2557504,2024-08-11 18:15:23,2024-08-11 15:05:52,2,61,False,9.643,33.333,30,2.768,0.0,96,0,816.0,14.3,13,4794.523,-4.25,3055.172,0.152,1249,35.738724,51.134178,12,0.0,1223,0.0
2558004,2024-08-11 18:15:25,2024-08-11 15:05:54,2,61,False,9.643,33.333,29,2.715,0.0,96,0,818.75,14.3,13,4794.523,-4.375,3177.625,0.152,1249,35.738724,51.134178,12,0.0,1223,0.0
2558504,2024-08-11 18:15:25,2024-08-11 15:05:54,2,61,False,9.643,33.333,30,2.785,0.0,96,0,819.0,14.3,13,4794.523,-4.438,3261.75,0.152,1249,35.738724,51.134178,12,0.0,1223,0.0
2559004,2024-08-11 18:15:25,2024-08-11 15:05:54,2,61,False,9.643,33.333,29,2.746,0.0,96,0,821.0,14.3,13,4794.523,-4.688,3368.312,0.152,1249,35.738724,51.134178,12,0.0,1223,0.0
2559504,2024-08-11 18:15:25,2024-08-11 15:05:54,2,61,False,9.643,33.333,29,2.736,0.0,95,0,822.5,14.3,13,4794.523,-3.875,3467.141,0.152,1249,35.738724,51.134178,12,0.0,1223,0.0
2560004,2024-08-11 18:15:27,2024-08-11 15:05:56,2,61,False,9.714,33.333,29,2.748,0.0,95,0,816.25,14.4,13,4794.523,-4.188,3588.797,0.152,1249,35.738724,51.134178,12,0.0,1223,0.0
2560504,2024-08-11 18:15:27,2024-08-11 15:05:56,2,61,False,9.643,33.333,29,2.752,0.0,95,0,819.5,14.4,13,4794.523,-4.438,3679.766,0.152,1249,35.738724,51.134178,12,0.0,1223,0.0
2561004,2024-08-11 18:15:27,2024-08-11 15:05:56,2,61,False,9.714,33.333,29,2.768,0.0,95,0,816.25,14.4,13,4794.523,-3.75,3776.969,0.152,1249,35.738724,51.134178,12,0.0,1223,0.0
2561504,2024-08-11 18:15:27,2024-08-11 15:05:56,2,61,False,9.643,33.333,29,2.773,0.0,96,0,816.5,14.4,13,4794.523,-4.312,3882.469,0.152,1249,35.738724,51.134178,12,0.0,1223,0.0
2562004,2024-08-11 18:15:29,2024-08-11 15:05:58,2,61,False,9.643,33.333,29,2.783,0.0,96,0,815.75,14.4,13,4794.523,-3.938,4002.156,0.152,1249,35.738724,51.134178,12,0.0,1223,0.0
2562504,2024-08-11 18:15:29,2024-08-11 15:05:58,2,61,False,9.714,33.333,30,2.758,0.0,96,0,808.25,14.4,13,4794.523,-2.812,4085.062,0.152,1249,35.738724,51.134178,12,0.0,1223,0.0
2563004,2024-08-11 18:15:29,2024-08-11 15:05:58,2,61,False,9.643,33.333,30,2.752,0.0,95,0,804.5,14.4,13,4794.523,-3.438,4191.828,0.152,1249,35.738724,51.134178,12,0.0,1223,0.0
2563504,2024-08-11 18:15:29,2024-08-11 15:05:58,2,61,False,9.643,33.333,30,2.797,0.0,96,0,824.0,14.4,14,4794.523,-3.938,4289.766,0.152,1249,35.738724,51.134178,12,0.0,1223,0.0
2564004,2024-08-11 18:15:31,2024-08-11 15:06:00,2,61,False,9.571,33.333,34,2.957,20.462,93,0,722.5,14.4,14,4794.523,7.062,4423.656,0.152,1249,35.738728,51.134178,12,0.0,1223,0.0
2564504,2024-08-11 18:15:31,2024-08-11 15:06:00,2,61,False,9.357,33.333,42,4.064,18.521,95,0,559.75,14.4,14,4794.523,14.75,4496.812,0.152,1249,35.738728,51.134178,12,0.0,1223,0.0
2565004,2024-08-11 18:15:31,2024-08-11 15:06:00,2,61,False,9.143,33.216,48,3.518,0.0,94,0,613.5,14.4,14,4794.523,17.25,4611.891,0.152,1249,35.738728,51.134178,12,0.0,1223,0.0
2565504,2024-08-11 18:15:31,2024-08-11 15:06:00,2,61,False,9.571,33.227,38,4.061,0.0,95,0,903.5,14.4,14,4794.523,-3.062,4761.109,0.152,1249,35.738728,51.134178,12,0.0,1223,0.0
