time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,altitude,latitude,longitude,satelites,bearing,correct_altitude,slope
2103483,2024-08-12 08:24:38,2024-08-12 08:24:36,1,74,True,9.357,32.125,39,8.893,0.0,86,72,1712.5,14.5,5,4853.762,-37.938,1803846.5,0.333,1406,35.711811,51.265713,12,191.8,1251.0,-0.7396449704137792
2103983,2024-08-12 08:24:38,2024-08-12 08:24:36,1,74,True,9.357,33.226,39,8.684,0.0,86,68,1603.75,14.5,5,4853.77,-38.5,1803846.5,0.333,1406,35.711811,51.265713,12,191.8,1251.0,-0.7396449704137792
2104483,2024-08-12 08:44:05,2024-08-12 08:24:38,1,74,False,9.286,34.217,38,6.396,0.0,86,62,1471.25,14.5,5,4853.781,-32.812,1803846.5,0.333,1406,35.711452,51.265617,12,192.25,1251.0,-0.7396449704137792
2104983,2024-08-12 08:44:05,2024-08-12 08:24:38,1,74,False,9.286,34.835,28,4.125,0.0,86,58,1367.0,14.5,5,4853.789,-26.375,1803846.5,0.333,1406,35.711452,51.265617,12,192.25,1251.0,-0.7396449704137792
2105483,2024-08-12 08:44:05,2024-08-12 08:24:38,1,74,False,9.357,35.665,28,4.094,0.0,86,52,1242.75,14.5,5,4853.797,-27.5,1803846.5,0.333,1406,35.711452,51.265617,12,192.25,1251.0,-0.7396449704137792
2105983,2024-08-12 08:44:05,2024-08-12 08:24:38,1,74,False,9.357,36.412,28,3.783,0.0,86,48,1155.0,14.5,5,4853.805,-28.438,1803846.5,0.333,1406,35.711452,51.265617,12,192.25,1251.0,-0.7396449704137792
2106483,2024-08-12 08:44:07,2024-08-12 08:24:40,1,74,False,9.5,34.575,36,7.863,42.792,85,47,1139.75,12.7,5,4853.809,26.062,1803936.75,0.333,1406,35.711182,51.265553,12,190.89,1251.0,-0.7396449704137792
2106983,2024-08-12 08:44:07,2024-08-12 08:24:40,1,74,False,9.429,33.51,79,21.23,44.919,85,49,1160.0,12.9,5,4853.816,84.812,1804216.625,0.333,1406,35.711182,51.265553,12,190.89,1251.0,-0.7396449704137792
2107483,2024-08-12 08:44:07,2024-08-12 08:24:40,1,74,False,9.5,32.825,90,33.51,47.876,86,49,1185.5,13.0,5,4853.824,90.812,1805129.0,0.333,1406,35.711182,51.265553,12,190.89,1251.0,-0.7396449704137792
2107983,2024-08-12 08:44:07,2024-08-12 08:24:40,1,74,False,9.5,31.072,93,40.703,47.876,86,50,1202.75,14.5,5,4853.832,92.812,1805946.375,0.333,1406,35.711182,51.265553,12,190.89,1251.0,-0.7396449704137792
