time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,altitude,latitude,longitude,satelites,bearing,angular_speed,correct_altitude,slope
3832152,2024-08-21 16:14:14,2024-08-21 15:33:05,6,48,False,9.5,10.814,21,2.346,0.0,92,32,1480.75,14.5,3,4944.578,-17.188,872412.5,0.236,1268,35.705238,51.267735,12,282.69,0.0174532925199433,1241,0.0
3832652,2024-08-21 16:14:14,2024-08-21 15:33:05,6,48,False,9.5,11.223,20,1.883,0.0,92,31,1406.75,14.5,3,4944.582,-18.688,872514.875,0.236,1268,35.705238,51.267735,12,282.69,0.0,1241,0.0
3833152,2024-08-21 16:14:14,2024-08-21 15:33:05,6,48,False,9.429,11.591,21,1.744,0.0,92,28,1291.75,14.5,3,4944.586,-20.812,872624.188,0.236,1268,35.705238,51.267735,12,282.69,0.0,1241,0.0
3833652,2024-08-21 16:14:14,2024-08-21 15:33:05,6,48,False,9.5,12.118,20,1.211,0.0,92,26,1163.75,14.5,3,4944.59,-21.625,872728.812,0.236,1268,35.705238,51.267735,12,282.69,0.0,1241,0.0
3834152,2024-08-21 16:14:16,2024-08-21 15:33:07,6,48,False,9.571,12.553,22,1.484,0.0,92,23,1021.0,14.5,3,4944.594,-23.0,872833.312,0.236,1268,35.705265,51.267601,12,283.94,0.04363323129985824,1241,0.0
3834652,2024-08-21 16:14:16,2024-08-21 15:33:07,6,48,False,9.571,12.984,23,1.186,0.0,92,21,952.25,14.5,3,4944.594,-22.312,872909.375,0.236,1268,35.705265,51.267601,12,283.94,0.0,1241,0.0
3835152,2024-08-21 16:14:16,2024-08-21 15:33:07,6,48,False,9.5,13.333,22,0.99,0.0,91,20,893.0,14.5,3,4944.598,-17.062,872994.312,0.236,1268,35.705265,51.267601,12,283.94,0.0,1241,0.0
3835652,2024-08-21 16:14:16,2024-08-21 15:33:07,6,48,False,9.571,13.49,23,0.928,0.0,92,18,837.0,14.5,3,4944.602,-10.125,873076.5,0.236,1268,35.705265,51.267601,12,283.94,0.0,1241,0.0
3836152,2024-08-21 16:14:18,2024-08-21 15:33:09,6,48,False,9.571,13.631,25,0.961,0.0,92,17,782.5,14.5,3,4944.602,-5.5,873167.25,0.236,1268,35.705284,51.267506,12,283.84,-0.003490658503989453,1241,0.0
3836652,2024-08-21 16:14:18,2024-08-21 15:33:09,6,48,False,9.5,13.601,26,0.994,0.0,92,16,756.5,14.5,3,4944.605,-3.375,873227.688,0.236,1268,35.705284,51.267506,12,283.84,0.0,1241,0.0
3837152,2024-08-21 16:14:18,2024-08-21 15:33:09,6,48,False,9.571,13.418,26,1.006,0.0,92,16,739.0,14.5,3,4944.609,-2.75,873307.938,0.236,1268,35.705284,51.267506,12,283.84,0.0,1241,0.0
3837652,2024-08-21 16:14:18,2024-08-21 15:33:09,6,48,False,9.571,13.331,28,1.416,0.0,92,14,681.5,14.5,3,4944.609,0.125,873383.75,0.236,1268,35.705284,51.267506,12,283.84,0.0,1241,0.0
3838152,2024-08-21 16:14:20,2024-08-21 15:33:11,6,48,False,9.5,13.174,36,2.26,6.046,91,13,672.0,14.5,3,4944.613,11.688,873478.688,0.236,1269,35.705307,51.267422,12,288.63,0.1672025423410575,1241,0.0
3838652,2024-08-21 16:14:20,2024-08-21 15:33:11,6,48,False,9.571,12.327,41,4.891,33.841,92,13,619.5,14.5,3,4944.613,24.5,873570.75,0.236,1269,35.705307,51.267422,12,288.63,0.0,1241,0.0
3839152,2024-08-21 16:14:20,2024-08-21 15:33:11,6,48,False,9.5,12.153,49,1.562,0.009,92,14,723.0,14.5,3,4944.617,17.75,873759.875,0.236,1269,35.705307,51.267422,12,288.63,0.0,1241,0.0
