time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,altitude,latitude,longitude,satelites,bearing,correct_altitude,slope
3794431,2024-08-11 18:47:36,2024-08-11 15:26:29,2,41,False,9.571,27.595,75,7.896,10.727,86,32,1466.5,14.5,3,4815.023,54.25,1452891.0,0.232,1269,35.705322,51.267586,12,283.17,1251,-1.754385964913177
3794931,2024-08-11 18:47:38,2024-08-11 15:26:31,2,41,False,9.643,27.737,25,3.633,0.0,86,32,1546.5,14.5,3,4815.027,-14.5,1453150.0,0.232,1269,35.705345,51.267399,12,278.61,1251,-1.754385964913177
3795431,2024-08-11 18:47:38,2024-08-11 15:26:31,2,41,False,9.643,29.042,23,3.186,0.0,86,32,1415.75,14.5,3,4815.031,-15.562,1453205.5,0.232,1269,35.705345,51.267399,12,278.61,1251,-1.754385964913177
3795931,2024-08-11 18:47:38,2024-08-11 15:26:31,2,41,False,9.571,29.432,21,3.154,0.0,86,31,1433.25,14.5,3,4815.035,-17.125,1453289.625,0.232,1269,35.705345,51.267399,12,278.61,1251,-1.754385964913177
3796431,2024-08-11 18:47:38,2024-08-11 15:26:31,2,41,False,9.571,30.45,22,2.953,0.0,86,31,1379.25,14.5,3,4815.043,-18.312,1453386.375,0.232,1269,35.705345,51.267399,12,278.61,1251,-1.754385964913177
3796931,2024-08-11 18:47:40,2024-08-11 15:26:33,2,41,False,9.571,30.816,21,2.623,0.0,86,29,1303.0,14.5,3,4815.047,-20.375,1453511.5,0.232,1269,35.705391,51.26722,12,287.56,1251,-1.754385964913177
3797431,2024-08-11 18:47:40,2024-08-11 15:26:33,2,41,False,9.571,31.539,21,2.455,0.0,86,27,1220.0,14.5,3,4815.051,-21.188,1453594.5,0.232,1269,35.705391,51.26722,12,287.56,1251,-1.754385964913177
3797931,2024-08-11 18:47:40,2024-08-11 15:26:33,2,41,False,9.571,32.189,21,1.617,0.0,86,25,1101.75,14.5,3,4815.055,-22.062,1453692.0,0.232,1269,35.705391,51.26722,12,287.56,1251,-1.754385964913177
3798431,2024-08-11 18:47:40,2024-08-11 15:26:33,2,41,False,9.643,33.362,23,2.295,0.0,86,21,954.0,14.5,3,4815.059,-14.688,1453771.0,0.232,1269,35.705391,51.26722,12,287.56,1251,-1.754385964913177
3798931,2024-08-11 18:47:41,2024-08-11 15:26:35,2,41,False,9.643,33.987,24,1.617,0.0,86,18,755.5,14.5,3,4815.059,-5.938,1453866.5,0.232,1269,35.705441,51.26709,12,295.34,1251,-1.754385964913177
3799431,2024-08-11 18:47:41,2024-08-11 15:26:35,2,41,False,9.286,33.294,27,2.562,0.0,86,15,663.75,14.5,3,4815.062,0.062,1453927.375,0.232,1269,35.705441,51.26709,12,295.34,1251,-1.754385964913177
3799931,2024-08-11 18:47:41,2024-08-11 15:26:35,2,41,False,9.5,30.945,35,2.992,0.0,86,15,696.25,14.5,3,4815.062,8.0,1454014.75,0.232,1269,35.705441,51.26709,12,295.34,1251,-1.754385964913177
3800431,2024-08-11 18:47:41,2024-08-11 15:26:35,2,41,False,9.5,28.909,40,3.633,0.0,86,15,655.75,14.5,3,4815.066,19.25,1454127.25,0.232,1269,35.705441,51.26709,12,295.34,1251,-1.754385964913177
3800931,2024-08-11 18:47:43,2024-08-11 15:26:37,2,41,False,9.5,27.548,47,4.652,0.0,85,15,655.25,14.5,3,4815.066,25.312,1454294.75,0.232,1269,35.705498,51.267048,12,329.11,1251,-1.754385964913177
3801431,2024-08-11 18:47:43,2024-08-11 15:26:37,2,41,False,9.714,25.852,51,5.146,0.0,86,13,664.25,14.5,3,4815.07,34.375,1454432.125,0.232,1269,35.705498,51.267048,12,329.11,1251,-1.754385964913177
3801931,2024-08-11 18:47:43,2024-08-11 15:26:37,2,41,False,9.643,24.051,48,5.471,0.0,84,13,854.75,14.5,2,4815.074,20.125,1454623.0,0.232,1269,35.705498,51.267048,12,329.11,1251,-1.754385964913177
3802431,2024-08-11 18:47:43,2024-08-11 15:26:37,2,41,False,9.5,23.018,44,5.346,0.0,86,12,894.0,14.5,2,4815.074,14.5,1454817.25,0.232,1269,35.705498,51.267048,12,329.11,1251,-1.754385964913177
3802931,2024-08-11 18:47:45,2024-08-11 15:26:39,2,41,False,9.643,22.599,36,3.633,0.0,86,11,1175.5,14.5,1,4815.074,-13.438,1455026.125,0.232,1269,35.705559,51.267056,12,6.08,1241,0.0
3803431,2024-08-11 18:47:45,2024-08-11 15:26:39,2,41,False,9.5,22.888,28,3.164,0.0,86,10,945.0,14.5,2,4815.078,-5.625,1455136.875,0.232,1269,35.705559,51.267056,12,6.08,1241,0.0
3803931,2024-08-11 18:47:45,2024-08-11 15:26:39,2,41,False,9.643,23.148,28,3.012,0.0,86,9,906.5,14.5,1,4815.078,-3.25,1455241.125,0.232,1269,35.705559,51.267056,12,6.08,1241,0.0
3804431,2024-08-11 18:47:45,2024-08-11 15:26:39,2,41,False,9.571,22.363,27,2.703,0.0,86,8,885.75,14.5,1,4815.078,-3.188,1455345.0,0.232,1269,35.705559,51.267056,12,6.08,1241,0.0
3804931,2024-08-11 18:47:47,2024-08-11 15:26:41,2,41,False,9.429,23.028,28,2.832,0.0,86,7,850.0,14.5,1,4815.082,0.938,1455458.0,0.232,1269,35.705601,51.267075,12,20.17,1241,0.0
3805431,2024-08-11 18:47:47,2024-08-11 15:26:41,2,41,False,9.571,23.706,28,2.803,0.0,86,6,854.75,14.5,1,4815.082,0.5,1455540.0,0.232,1269,35.705601,51.267075,12,20.17,1241,0.0
3805931,2024-08-11 18:47:47,2024-08-11 15:26:41,2,41,False,9.643,24.041,28,2.855,0.0,86,6,849.5,14.5,1,4815.082,-0.438,1455638.625,0.232,1269,35.705601,51.267075,12,20.17,1241,0.0
3806431,2024-08-11 18:47:47,2024-08-11 15:26:41,2,41,False,9.571,24.618,29,2.812,0.0,85,5,844.75,14.5,1,4815.082,-2.875,1455736.5,0.232,1269,35.705601,51.267075,12,20.17,1241,0.0
3806931,2024-08-11 18:47:49,2024-08-11 15:26:43,2,41,False,9.643,25.254,29,2.643,0.0,86,5,820.5,14.5,1,4815.086,0.0,1455848.0,0.232,1269,35.705627,51.267082,12,12.33,1241,0.0
