time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,altitude,latitude,longitude,satelites,bearing,angular_speed,correct_altitude,slope
1654929,2024-08-21 15:46:32,2024-08-21 14:56:47,3,58,False,9.714,11.816,43,8.154,5.655,84,88,2090.0,14.5,5,4921.785,23.312,440638.312,0.236,1306,35.716778,51.252327,12,183.7,0.0,1262,-2.111486486486136
1655429,2024-08-21 15:46:32,2024-08-21 14:56:47,3,58,False,9.714,11.811,29,6.496,0.0,84,87,2082.5,14.5,5,4921.801,1.312,440956.188,0.236,1306,35.716778,51.252327,12,183.7,0.0,1262,-2.111486486486136
1655929,2024-08-21 15:46:32,2024-08-21 14:56:47,3,58,False,9.643,11.885,26,4.77,0.0,84,87,2080.0,14.5,5,4921.812,-17.25,441166.375,0.236,1306,35.716778,51.252327,12,183.7,0.0,1262,-2.111486486486136
1656429,2024-08-21 14:57:03,2024-08-21 14:56:49,3,-1,True,9.714,11.951,25,4.707,0.0,84,87,2079.25,14.5,5,4921.824,-23.0,441192.812,0.236,1306,35.716343,51.252296,12,183.31,-0.01361356816555529,1262,-2.111486486486136
1656929,2024-08-21 14:57:03,2024-08-21 14:56:49,3,-1,True,9.714,12.129,25,4.662,0.0,84,87,2070.75,14.5,5,4921.836,-23.125,441192.812,0.236,1306,35.716343,51.252296,12,183.31,0.0,1262,-2.111486486486136
1657429,2024-08-21 14:57:03,2024-08-21 14:56:49,3,-1,True,9.786,12.328,25,4.729,0.0,84,86,2058.75,14.5,5,4921.848,-23.062,441192.812,0.236,1306,35.716343,51.252296,12,183.31,0.0,1262,-2.111486486486136
1657929,2024-08-21 14:57:03,2024-08-21 14:56:49,3,-1,True,9.643,12.311,25,4.736,0.0,84,86,2051.5,14.5,5,4921.859,-23.0,441192.812,0.236,1306,35.716343,51.252296,12,183.31,0.0,1262,-2.111486486486136
1658429,2024-08-21 15:46:37,2024-08-21 14:56:51,3,-1,False,9.786,12.334,26,4.729,0.0,84,85,2030.75,14.5,5,4921.871,-22.938,441192.812,0.236,1306,35.715916,51.25227,12,182.83,-0.01675516081914521,1262,-2.111486486486136
1658929,2024-08-21 15:46:37,2024-08-21 14:56:51,3,-1,False,9.714,12.356,26,4.639,0.0,84,85,2033.5,14.5,5,4921.883,-22.938,441192.812,0.236,1306,35.715916,51.25227,12,182.83,0.0,1262,-2.111486486486136
1659429,2024-08-21 15:46:37,2024-08-21 14:56:51,3,-1,False,9.786,12.375,26,4.826,10.809,84,85,2024.25,12.2,5,4921.895,3.688,441192.812,0.236,1306,35.715916,51.25227,12,182.83,0.0,1262,-2.111486486486136
