time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,RON_factor,altitude,latitude,longitude,satelites,bearing,angular_speed,correct_altitude,slope
1955929,2024-08-21 15:48:51,2024-08-21 15:01:47,3,61,False,9.786,11.832,42,12.436,17.801,86,69,3103.25,14.5,3,4927.453,25.688,665428.5,0.236,1197,35.686699,51.217129,11,233.26,0.0,1178,-1.5991471215365582
1956429,2024-08-21 15:48:52,2024-08-21 15:01:49,3,61,False,9.714,11.904,37,11.572,18.61,86,68,3090.5,14.5,3,4927.461,19.438,666076.75,0.236,1198,35.686501,51.216805,12,233.04,-0.00767944870877501,1178,-1.5991471215365582
1956929,2024-08-21 15:48:52,2024-08-21 15:01:49,3,61,False,9.786,11.929,32,9.443,13.873,86,68,3075.25,14.5,3,4927.473,7.0,666509.125,0.236,1198,35.686501,51.216805,12,233.04,0.0,1178,-1.5991471215365582
1957429,2024-08-21 15:48:52,2024-08-21 15:01:49,3,61,False,9.786,11.952,30,9.023,12.375,86,67,3041.0,14.5,3,4927.48,5.438,666892.812,0.236,1198,35.686501,51.216805,12,233.04,0.0,1178,-1.5991471215365582
1957929,2024-08-21 15:48:52,2024-08-21 15:01:49,3,61,False,9.786,11.973,25,7.229,9.006,86,66,2997.75,14.5,3,4927.488,-0.25,667265.375,0.236,1198,35.686501,51.216805,12,233.04,0.0,1178,-1.5991471215365582
1958429,2024-08-21 15:01:54,2024-08-21 15:01:51,3,61,True,9.786,11.913,29,10.045,30.157,86,65,2951.5,14.5,3,4927.5,10.188,667604.812,0.236,1200,35.686298,51.216488,12,231.75,-0.04502949470145343,1178,-1.5991471215365582
1958929,2024-08-21 15:01:54,2024-08-21 15:01:51,3,61,True,9.786,11.937,41,12.518,30.518,86,64,2879.25,14.5,3,4927.508,29.812,667949.562,0.236,1200,35.686298,51.216488,12,231.75,0.0,1178,-1.5991471215365582
1959429,2024-08-21 15:01:54,2024-08-21 15:01:51,3,61,True,9.786,11.92,57,18.008,39.328,86,63,2857.25,14.5,3,4927.516,58.188,668616.5,0.236,1200,35.686298,51.216488,12,231.75,0.0,1178,-1.5991471215365582
1959929,2024-08-21 15:01:54,2024-08-21 15:01:51,3,61,True,9.714,11.669,84,25.225,43.753,86,63,2850.5,14.5,3,4927.523,93.0,669732.25,0.236,1200,35.686298,51.216488,12,231.75,0.0,1178,-1.5991471215365582
1960429,2024-08-21 15:48:54,2024-08-21 15:01:53,3,61,False,9.714,11.247,101,25.605,41.26,86,64,2894.0,14.5,3,4927.535,109.375,671520.75,0.236,1201,35.686108,51.216179,12,232.87,0.03909537524467314,1178,-1.5991471215365582
1960929,2024-08-21 15:48:54,2024-08-21 15:01:53,3,61,False,9.714,10.593,89,5.01,0.0,86,65,2944.25,14.5,3,4927.543,-5.312,673304.25,0.236,1201,35.686108,51.216179,12,232.87,0.0,1178,-1.5991471215365582
1961429,2024-08-21 15:48:54,2024-08-21 15:01:53,3,61,False,9.714,10.004,25,4.814,0.0,86,63,2811.5,14.5,3,4927.551,-14.062,673779.0,0.236,1201,35.686108,51.216179,12,232.87,0.0,1178,-1.5991471215365582
1961929,2024-08-21 15:48:54,2024-08-21 15:01:53,3,61,False,9.714,10.808,21,3.139,0.0,86,63,2222.5,14.5,4,4927.559,-14.875,673959.688,0.236,1201,35.686108,51.216179,12,232.87,0.0,1178,-1.5991471215365582
1962429,2024-08-21 15:01:58,2024-08-21 15:01:55,3,51,True,9.786,10.707,27,7.17,38.065,86,62,1998.5,14.5,4,4927.57,11.188,674139.188,0.236,1201,35.685913,51.21587,12,232.15,-0.0251327412287183,1178,-1.5991471215365582
1962929,2024-08-21 15:01:58,2024-08-21 15:01:55,3,51,True,9.786,10.107,60,15.588,38.016,86,62,1971.0,14.5,4,4927.578,70.188,674461.875,0.236,1201,35.685913,51.21587,12,232.15,0.0,1178,-1.5991471215365582
1963429,2024-08-21 15:01:58,2024-08-21 15:01:55,3,51,True,9.786,9.567,86,24.707,30.878,86,63,2010.25,14.5,4,4927.586,90.25,675337.5,0.236,1201,35.685913,51.21587,12,232.15,0.0,1178,-1.5991471215365582
1963929,2024-08-21 15:01:58,2024-08-21 15:01:55,3,51,True,9.786,9.081,64,14.111,25.226,86,64,2044.5,14.5,4,4927.594,69.188,676104.375,0.236,1201,35.685913,51.21587,12,232.15,0.0,1178,-1.5991471215365582
1964429,2024-08-21 15:01:59,2024-08-21 15:01:57,3,51,True,9.786,9.153,43,8.607,7.77,86,65,2061.5,14.5,4,4927.605,23.5,676738.125,0.236,1201,35.685814,51.215714,12,232.0,-0.005235987755983187,1178,-1.5991471215365582
1964929,2024-08-21 15:01:59,2024-08-21 15:01:57,3,51,True,9.786,9.532,34,8.416,26.535,86,65,2075.75,14.5,4,4927.613,19.125,677014.438,0.236,1201,35.685814,51.215714,12,232.0,0.0,1178,-1.5991471215365582
1965429,2024-08-21 15:01:59,2024-08-21 15:01:57,3,51,True,9.786,9.755,50,12.492,25.717,86,66,2090.0,14.5,4,4927.621,47.5,677403.125,0.236,1201,35.685814,51.215714,12,232.0,0.0,1178,-1.5991471215365582
1965929,2024-08-21 15:01:59,2024-08-21 15:01:57,3,51,True,9.786,9.956,46,9.953,16.693,86,66,2109.25,14.5,4,4927.633,31.812,677976.25,0.236,1201,35.685814,51.215714,12,232.0,0.0,1178,-1.5991471215365582
1966429,2024-08-21 15:02:01,2024-08-21 15:01:59,3,51,True,9.786,10.019,40,9.365,18.884,86,67,2117.0,14.5,4,4927.641,26.375,678401.75,0.236,1201,35.685608,51.215397,12,231.34,-0.02303834612632503,1178,-1.5991471215365582
1966929,2024-08-21 15:02:01,2024-08-21 15:01:59,3,51,True,9.786,10.272,42,10.125,26.593,86,67,2135.0,14.5,4,4927.648,30.75,678759.812,0.236,1201,35.685608,51.215397,12,231.34,0.0,1178,-1.5991471215365582
1967430,2024-08-21 15:02:01,2024-08-21 15:01:59,3,51,True,9.714,10.422,49,12.166,32.465,86,68,2148.75,14.5,4,4927.66,43.812,679228.0,0.236,1201,35.685608,51.215397,12,231.34,0.0,1178,-1.5991471215365582
1967930,2024-08-21 15:02:01,2024-08-21 15:01:59,3,51,True,9.786,10.595,64,15.148,26.343,86,68,2167.25,14.5,4,4927.668,66.812,679843.438,0.236,1201,35.685608,51.215397,12,231.34,0.0,1178,-1.5991471215365582
1968430,2024-08-21 15:02:03,2024-08-21 15:02:01,3,51,True,9.786,10.712,54,11.865,21.777,86,69,2193.0,14.5,4,4927.68,45.875,680650.688,0.236,1201,35.68539,51.215073,12,230.36,-0.0342084533390885,1178,-1.5991471215365582
1968930,2024-08-21 15:02:03,2024-08-21 15:02:01,3,51,True,9.786,10.817,48,10.998,20.425,87,69,2197.0,14.5,4,4927.688,37.625,681102.25,0.236,1201,35.68539,51.215073,12,230.36,0.0,1178,-1.5991471215365582
1969430,2024-08-21 15:02:03,2024-08-21 15:02:01,3,51,True,9.786,10.912,41,9.354,15.073,87,70,2215.5,14.5,4,4927.695,25.812,681581.188,0.236,1201,35.68539,51.215073,12,230.36,0.0,1178,-1.5991471215365582
1969930,2024-08-21 15:02:03,2024-08-21 15:02:01,3,51,True,9.786,10.997,36,8.74,14.783,86,70,2223.5,14.5,4,4927.707,19.25,681947.625,0.236,1201,35.68539,51.215073,12,230.36,0.0,1178,-1.5991471215365582
1970430,2024-08-21 15:02:06,2024-08-21 15:02:03,3,51,True,9.786,11.153,35,9.475,20.352,87,70,2224.75,14.5,4,4927.715,21.188,682298.812,0.236,1201,35.685177,51.214737,12,232.03,0.05829399701661017,1178,-1.5991471215365582
