Speed,Actual,Predicted_sum,Predicted,rate,MAE,MSE,MAPE,slope
0,178.40700000000004,409.94324,409.94324,178.40700000000004,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
0,534.0790000000001,786.93054,376.98734,355.672,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
0,1060.313,1491.116,704.1855,526.2339999999999,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
1,2260.172,2965.9067,1474.7908,1199.859,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
7,4646.1410000000005,6597.75,3631.8435,2385.9690000000005,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
17,6920.954,10940.918,4343.1675,2274.812999999999,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
23,7527.6410000000005,11267.329,326.4107,606.6870000000008,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
22,8725.282,12706.252,1438.9229,1197.6409999999987,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
25,10257.954,14076.711,1370.4589,1532.6720000000005,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
27,11713.313,16000.562,1923.8506,1455.3590000000004,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
30,14577.329,20358.393,4357.8306,2864.0159999999996,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
36,21372.563000000002,30403.484,10045.092,6795.234,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
46,22063.376,32270.982,1867.4972,690.8129999999983,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
45,22099.797000000002,32667.662,396.67932,36.421000000002095,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
42,22099.797000000002,33049.14,381.4787,0.0,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
40,22099.797000000002,33419.477,370.33463,0.0,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
38,22099.797000000002,33844.54,425.06107,0.0,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
36,23088.438000000002,34773.082,928.54114,988.6409999999996,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
36,24452.876,36153.562,1380.482,1364.4379999999983,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
37,25975.032000000003,37385.133,1231.5723,1522.1560000000027,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
38,26037.047000000002,37813.82,428.6879,62.01499999999942,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
36,26037.047000000002,38130.92,317.10165,0.0,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
34,26037.047000000002,38547.047,416.12418,0.0,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
32,27189.500000000004,39591.047,1044.0018,1152.4530000000013,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
33,27781.938000000002,40298.19,707.14636,592.4379999999983,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
33,27821.657000000003,40660.746,362.55325,39.71900000000096,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
30,28991.391000000003,41410.387,749.64056,1169.7340000000004,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
31,29782.719,41983.816,573.4299,791.3279999999977,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
30,30594.000000000004,42607.76,623.94604,811.2810000000027,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
30,31505.016000000003,43188.508,580.74774,911.0159999999996,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
29,32425.813000000002,44087.977,899.4676,920.7969999999987,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
29,35001.766,47026.676,2938.7,2575.9530000000013,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
33,46128.438,58538.047,11511.373,11126.671999999999,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
49,60554.844000000005,72582.45,14044.406,14426.406000000003,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
60,68925.04699999999,84329.48,11747.026,8370.202999999994,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
64,85922.735,97237.44,12907.957,16997.68800000001,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
70,86277.079,98971.96,1734.5206,354.3439999999973,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
70,93305.75,105489.5,6517.539,7028.671000000002,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
74,109166.53199999999,119567.516,14078.017,15860.781999999992,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
81,119641.12599999999,132589.55,13022.038,10474.593999999997,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
85,120878.67199999999,134138.64,1549.0948,1237.546000000002,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
80,120878.67199999999,134446.77,308.1234,0.0,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
67,120878.67199999999,134630.53,183.75926,0.0,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
56,120878.67199999999,134814.34,183.80547,0.0,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
45,120878.67199999999,135049.38,235.0369,0.0,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
32,121153.28199999999,135345.67,296.29044,274.6100000000006,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
24,121735.938,135802.12,456.4605,582.6560000000027,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
21,122623.03199999999,136986.02,1183.8966,887.0939999999973,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
22,124828.11,139409.61,2423.598,2205.0780000000086,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
27,130647.34399999998,144863.53,5453.926,5819.233999999982,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
35,143050.047,156184.06,11320.53,12402.703000000009,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
47,157284.032,169875.53,13691.461,14233.985000000015,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
58,171394.59399999998,183135.47,13259.939,14110.561999999976,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
65,173437.829,187101.44,3965.9697,2043.2350000000151,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
67,185427.876,198453.31,11351.867,11990.046999999991,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
73,199844.46899999998,212746.84,14293.535,14416.592999999993,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
80,200837.438,214850.06,2103.2156,992.9690000000119,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
79,201477.61,214930.3,80.23594,640.1719999999914,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
77,201506.75,215073.77,143.47377,29.14000000001397,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
75,201506.75,215158.62,84.865486,0.0,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
72,201506.75,215328.84,170.21405,0.0,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
71,201506.75,215381.25,52.407345,0.0,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
68,201506.75,215395.9,14.651008,0.0,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
63,201506.75,215428.94,33.035652,0.0,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
60,201652.61,215617.66,188.71771,145.85999999998603,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
58,204130.782,216948.88,1331.2163,2478.1720000000205,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
59,205039.34399999998,217689.92,741.042,908.5619999999763,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
58,207484.641,219066.16,1376.2404,2445.2970000000205,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
58,214898.235,223538.62,4472.4624,7413.593999999983,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
62,222661.563,228994.16,5455.5234,7763.328000000009,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
66,223123.579,229200.83,206.6756,462.01600000000326,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
64,223780.36,229356.1,155.26102,656.7809999999881,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
62,226345.391,230789.88,1433.7804,2565.0310000000172,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
63,228313.34399999998,231837.86,1047.9844,1967.9529999999795,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
63,229275.34399999998,231931.69,93.83585,962.0,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
61,229793.96899999998,231962.81,31.121895,518.625,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
59,230422.516,231996.8,33.985542,628.5470000000205,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
57,231149.25,232043.3,46.503525,726.7339999999967,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
55,232426.141,232167.55,124.244896,1276.8910000000033,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
54,232846.063,232211.3,43.753647,419.9219999999914,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
51,232846.063,232291.22,79.922676,0.0,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
48,234391.266,232910.75,619.52905,1545.2030000000086,636.6513697360471,1317153.4951572053,70.65157546099242,0.0
