Speed,Actual,Predicted_sum,Predicted,rate,MAE,MSE,MAPE,slope
0,186.64099999999996,319.83896,319.83896,186.64099999999996,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
0,565.9380000000001,543.8532,224.01424,379.29700000000014,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
0,998.3119999999999,852.6286,308.7754,432.3739999999998,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
0,1651.25,1225.3248,372.69623,652.9380000000001,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
0,2493.875,1686.0156,460.69077,842.625,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
1,3242.078,2124.4917,438.4761,748.203,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
2,3746.5780000000004,2486.1719,361.68008,504.50000000000045,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
1,4320.641,2923.0903,436.9185,574.0629999999992,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
1,5702.0,3517.6934,594.6029,1381.3590000000004,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
3,6237.484,4110.1523,592.45874,535.4840000000004,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
5,6879.5,4841.9375,731.78503,642.0159999999996,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
6,8298.156,6532.251,1690.3136,1418.6560000000009,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
13,9734.0,8434.825,1902.574,1435.8439999999991,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
18,11410.203,10285.275,1850.4497,1676.2029999999995,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
22,12168.594,10885.348,600.07263,758.3909999999996,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
21,12936.203,11736.065,850.71814,767.6090000000004,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
22,13827.922,13119.437,1383.3715,891.719000000001,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
24,16637.828,16386.037,3266.6008,2809.906000000001,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
31,21018.812,21951.55,5565.514,4380.984,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
39,25774.453,30137.65,8186.099,4755.641,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
47,33606.625,42065.438,11927.788,7832.171999999999,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
58,35130.266,45000.992,2935.5554,1523.6410000000033,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
58,35913.0,45726.297,725.3033,782.7339999999967,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
58,36818.5,46337.477,611.18134,905.5,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
57,37579.141,46854.652,517.17535,760.6410000000033,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
56,38412.016,47090.812,236.15906,832.875,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
54,39303.625,47222.793,131.98178,891.6089999999967,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
49,39973.688,47350.39,127.596985,670.0630000000019,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
44,40684.672,47527.125,176.73544,710.9839999999967,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
42,41409.875,47847.38,320.2547,725.2030000000013,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
41,42039.75,48383.562,536.1836,629.875,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
40,43528.734,49441.105,1057.5415,1488.9839999999967,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
41,45206.641,50478.62,1037.5145,1677.9070000000065,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
41,47839.234,53212.72,2734.0967,2632.5929999999935,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
45,52302.469,57744.844,4532.1245,4463.235000000001,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
50,57766.188,64822.84,7077.9956,5463.719000000005,391.40299327128423,430790.4184543031,35.35074770543141,1.6465256797599153
