Speed,Actual,Predicted_sum,Predicted,rate,MAE,MSE,MAPE,slope
0,321.406,375.0473,375.0473,321.406,286.51468958700997,139374.53359282375,44.31700419557647,1.5927419354864831
0,720.453,678.44507,303.3978,399.047,286.51468958700997,139374.53359282375,44.31700419557647,1.5927419354864831
0,1605.219,1158.574,480.12894,884.766,286.51468958700997,139374.53359282375,44.31700419557647,1.5927419354864831
1,2279.047,1815.665,657.091,673.828,286.51468958700997,139374.53359282375,44.31700419557647,1.5927419354864831
3,2714.735,2680.7805,865.1154,435.6880000000001,286.51468958700997,139374.53359282375,44.31700419557647,1.5927419354864831
6,3458.313,3701.08,1020.29956,743.578,286.51468958700997,139374.53359282375,44.31700419557647,1.5927419354864831
9,4507.2970000000005,4943.24,1242.16,1048.9840000000004,286.51468958700997,139374.53359282375,44.31700419557647,1.5927419354864831
13,4699.5470000000005,5455.9854,512.7449,192.25,286.51468958700997,139374.53359282375,44.31700419557647,1.5927419354864831
13,5465.953,6233.3916,777.40625,766.406,286.51468958700997,139374.53359282375,44.31700419557647,1.5927419354864831
15,5872.625,6732.444,499.05243,406.67199999999957,286.51468958700997,139374.53359282375,44.31700419557647,1.5927419354864831
15,6221.391,7224.6763,492.2323,348.7659999999996,286.51468958700997,139374.53359282375,44.31700419557647,1.5927419354864831
15,6799.032,7836.2827,611.60626,577.6410000000005,286.51468958700997,139374.53359282375,44.31700419557647,1.5927419354864831
15,7775.782,8954.776,1118.4934,976.75,286.51468958700997,139374.53359282375,44.31700419557647,1.5927419354864831
18,8235.937999999998,9689.328,734.5516,460.15599999999904,286.51468958700997,139374.53359282375,44.31700419557647,1.5927419354864831
19,8709.828,10143.536,454.2084,473.89000000000124,286.51468958700997,139374.53359282375,44.31700419557647,1.5927419354864831
19,8799.25,10467.795,324.25867,89.42200000000048,286.51468958700997,139374.53359282375,44.31700419557647,1.5927419354864831
17,9472.671999999999,10964.803,497.00824,673.4219999999987,286.51468958700997,139374.53359282375,44.31700419557647,1.5927419354864831
