Speed,Actual,Predicted_sum,Predicted,rate,MAE,MSE,MAPE,slope
0,383.46899999999994,353.20685,353.20685,383.46899999999994,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
0,759.6399999999999,622.3574,269.15057,376.17099999999994,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
0,1235.328,1018.29846,395.94104,475.6880000000001,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
0,2127.172,1580.1069,561.8085,891.844,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
2,2527.062,1977.5671,397.46017,399.8899999999999,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
1,3568.8749999999995,2528.8108,551.2436,1041.8129999999996,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
2,3908.6560000000004,3264.4834,735.6725,339.78100000000086,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
3,4937.968999999999,4713.592,1449.1084,1029.3129999999992,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
9,5978.031,6133.4023,1419.8103,1040.0620000000008,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
13,7327.843999999999,7757.4004,1623.998,1349.8129999999992,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
17,9156.671999999999,9997.092,2239.6914,1828.8279999999995,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
22,11549.437,12269.146,2272.0542,2392.7650000000012,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
26,12244.594,13115.451,846.3052,695.1569999999992,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
26,13565.937,14478.798,1363.3463,1321.3430000000008,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
28,17614.328,18511.93,4033.1313,4048.3909999999996,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
35,23959.828,28186.201,9674.271,6345.5,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
45,31547.937,40425.53,12239.328,7588.109,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
54,32312.703,42098.938,1673.4072,764.7659999999996,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
52,33273.203,42701.234,602.29517,960.5,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
51,33675.781,43163.137,461.90277,402.57800000000134,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
49,33675.781,43504.48,341.34244,0.0,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
46,33675.781,43837.117,332.63678,0.0,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
43,34018.14,44454.46,617.34326,342.35899999999674,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
41,36681.531,47002.0,2547.537,2663.3910000000033,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
44,38759.328,49435.836,2433.834,2077.7969999999987,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
46,39111.125,50017.613,581.77563,351.79699999999866,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
44,39111.125,50389.055,371.4413,0.0,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
42,39622.953,50822.68,433.62442,511.82800000000134,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
40,41328.234000000004,51675.773,853.09204,1705.2810000000027,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
40,43097.64,52913.727,1237.9536,1769.4059999999954,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
40,45666.39,55400.477,2486.7517,2568.75,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
43,49048.016,58428.14,3027.6653,3381.626000000004,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
46,53921.094000000005,63261.504,4833.3643,4873.078000000001,654.3225044957675,1228454.9461523318,52.75015594927089,1.7989756722152204
