Speed,Actual,Predicted_sum,Predicted,rate,MAE,MSE,MAPE,slope
0,306.234,372.77884,372.77884,306.234,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
0,612.422,645.9512,273.17236,306.18800000000005,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
0,1020.453,995.8009,349.8497,408.03099999999995,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
0,1383.422,1393.0173,397.21643,362.96900000000005,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
0,1809.172,1930.8273,537.80994,425.75,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
1,2416.766,2686.9248,756.0976,607.594,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
4,2675.234,3387.463,700.53815,258.46799999999985,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
6,3482.094,4493.7075,1106.2448,806.8600000000001,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
9,5297.594,6438.714,1945.0063,1815.5,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
16,5663.625,7142.639,703.92523,366.03099999999995,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
17,6756.969,8424.715,1282.0759,1093.344,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
20,8776.25,10522.367,2097.6528,2019.281,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
25,10798.391,12823.981,2301.6145,2022.1409999999996,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
30,11862.719,13973.052,1149.0701,1064.3279999999995,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
32,13118.188,14924.703,951.6514,1255.469000000001,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
33,14624.594,16757.988,1833.2859,1506.405999999999,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
36,15378.266,17728.475,970.4867,753.6720000000005,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
37,15579.719,18027.04,298.56433,201.45299999999952,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
35,16082.5,18666.555,639.51654,502.78100000000086,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
35,17047.094,19684.172,1017.6163,964.594000000001,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
36,17736.938,20427.977,743.8055,689.8439999999973,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
36,18460.281,21050.955,622.97815,723.3430000000008,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
36,18991.703,21578.809,527.8528,531.4220000000023,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
35,19755.312,22521.033,942.22473,763.6090000000004,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
36,20581.453,23261.29,740.2551,826.1409999999996,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
36,21274.891,24201.555,940.2666,693.4379999999983,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
36,23119.25,26287.805,2086.251,1844.3590000000004,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
39,25215.672,28445.889,2158.0837,2096.4219999999987,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
42,25446.312,28792.072,346.18277,230.64000000000306,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
40,26144.344,29219.904,427.83224,698.0319999999992,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
40,26949.531,29652.557,432.65198,805.1869999999981,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
39,28148.281,30418.705,766.14923,1198.75,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
39,30266.516,32158.059,1739.3529,2118.2350000000006,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
41,33159.562,35472.742,3314.683,2893.0459999999985,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
45,39019.109,41391.54,5918.7954,5859.546999999999,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
52,40316.625,42343.598,952.0585,1297.5160000000033,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
52,42241.312,43567.43,1223.8329,1924.686999999998,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
53,45589.953,46579.117,3011.686,3348.6410000000033,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
56,49427.594,51137.387,4558.268,3837.640999999996,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
60,51613.969,53808.52,2671.133,2186.375,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
62,51904.688,53881.688,73.16636,290.7190000000046,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
60,52470.953,53908.465,26.777945,566.2649999999994,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
58,53054.734,53995.844,87.37949,583.7809999999954,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
57,53054.734,54035.17,39.32817,0.0,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
55,53054.734,54076.656,41.484386,0.0,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
53,53054.734,54139.64,62.985252,0.0,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
49,53054.734,54253.152,113.511925,0.0,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
43,53054.734,54424.895,171.74207,0.0,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
36,53074.906,54649.727,224.83018,20.172000000005937,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
30,53627.125,54930.816,281.0892,552.2189999999973,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
23,54117.375,55280.215,349.3998,490.25,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
19,54529.125,55856.46,576.24677,411.75,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
17,56252.562,57765.324,1908.8622,1723.436999999998,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
21,59664.219,61277.36,3512.0356,3411.6569999999992,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
29,63948.25,66601.33,5323.9688,4284.031000000003,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
37,64539.438,67464.59,863.2618,591.1880000000019,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
37,66361.422,68881.81,1417.22,1821.984000000004,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
39,69261.891,71715.4,2833.586,2900.4689999999973,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
43,73822.781,75964.234,4248.835,4560.889999999999,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
48,78825.469,81578.22,5613.9844,5002.687999999995,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
54,79228.297,81722.58,144.35771,402.8280000000086,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
53,81402.047,83066.88,1344.3042,2173.75,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
54,85644.453,86774.03,3707.1475,4242.405999999988,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
58,90012.359,91490.58,4716.5454,4367.906000000003,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
62,94395.453,96395.89,4905.3145,4383.093999999997,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
66,98550.344,99823.46,3427.571,4154.891000000003,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
69,98737.984,99983.43,159.96756,187.63999999999942,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
67,99909.375,100898.766,915.3358,1171.3910000000033,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
67,101616.359,102403.85,1505.0844,1706.9839999999967,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
68,103002.609,103637.36,1233.5048,1386.25,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
68,104775.469,104760.414,1123.0521,1772.8600000000006,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
68,107114.609,105931.18,1170.7689,2339.1399999999994,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
68,108503.703,107231.12,1299.9402,1389.0939999999973,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
68,110772.406,108539.336,1308.2151,2268.7030000000086,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
69,112025.703,108694.62,155.28487,1253.2969999999914,405.60450932327285,534272.853377313,48.54605762122749,1.8139892390450745
