Speed,Actual,Predicted_sum,Predicted,rate,MAE,MSE,MAPE,slope
0,288.5,341.70163,341.70163,288.5,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
0,607.875,585.1338,243.43214,319.375,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
0,1018.5,910.1587,325.0249,410.625,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
0,1441.625,1276.8125,366.65384,423.125,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
0,2059.125,1671.6025,394.79004,617.5,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
0,3042.375,2134.1821,462.57953,983.25,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
1,3594.75,2651.312,517.12976,552.375,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
3,3923.375,3107.3918,456.0799,328.625,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
4,4268.75,3697.8872,590.4954,345.375,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
6,4720.375,4341.0522,643.1652,451.625,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
8,5286.75,5045.5156,704.46344,566.375,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
10,6045.25,5779.235,733.7194,758.5,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
12,6691.25,6435.0557,655.82086,646.0,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
13,7394.625,7303.9873,868.93164,703.375,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
15,8494.125,8335.899,1031.9119,1099.5,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
17,9767.0,9609.156,1273.257,1272.875,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
20,10085.75,10289.86,680.7042,318.75,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
20,10868.875,11113.693,823.83325,783.125,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
21,11874.375,12149.817,1036.124,1005.5,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
23,12473.375,12786.318,636.50116,599.0,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
23,12929.5,13301.865,515.54675,456.125,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
23,13028.25,13685.7295,383.86435,98.75,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
21,13852.5,14475.517,789.7868,824.25,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
22,14875.25,15562.332,1086.8157,1022.75,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
24,15845.875,16654.541,1092.2083,970.625,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
26,16769.625,17558.34,903.7993,923.75,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
27,17939.0,18724.072,1165.7325,1169.375,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
29,18795.5,19658.523,934.4504,856.5,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
30,19337.0,20381.885,723.36224,541.5,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
30,20086.25,21105.076,723.19086,749.25,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
30,20670.5,21753.861,648.7851,584.25,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
30,20903.0,22134.135,380.27426,232.5,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
28,20903.0,22546.219,412.0833,0.0,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
27,21591.5,23049.602,503.3831,688.5,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
26,22248.5,24039.848,990.24567,657.0,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
27,24121.5,25845.678,1805.8293,1873.0,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
30,26980.75,29004.115,3158.4375,2859.25,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
36,29521.875,31746.92,2742.8052,2541.125,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
40,29976.875,32465.365,718.4448,455.0,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
40,30692.25,33143.145,677.78064,715.375,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
40,31434.5,33604.832,461.68646,742.25,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
39,32114.625,34093.914,489.08392,680.125,334.005260005617,224730.6504191505,43.205734366068846,1.9730586370830048
