Speed,Actual,Predicted_sum,Predicted,rate
0,214.141,470.12375,470.12375,214.141
0,402.938,948.46265,478.3389,188.79700000000003
0,730.563,1429.0938,480.63107,327.625
0,1078.5320000000002,1908.6302,479.5365,347.96900000000005
0,1368.0790000000002,2385.896,477.26578,289.547
0,1717.297,2860.7043,474.80844,349.21799999999985
0,2078.61,3333.276,472.57147,361.3130000000001
0,2355.032,3803.9539,470.67807,276.422
0,2667.969,4273.1045,469.15076,312.9369999999999
0,2995.0,4741.039,467.9344,327.03099999999995
0,3273.032,5208.0137,466.9746,278.03200000000015
0,3580.375,5674.233,466.21933,307.34299999999985
0,3949.375,6139.853,465.6201,369.0
0,4247.7970000000005,6604.987,465.13394,298.422
0,4554.469000000001,7069.714,464.7269,306.6720000000005
0,4921.719000000001,7534.076,464.36212,367.25
0,5192.250000000001,7998.065,463.98862,270.53099999999995
0,5487.469000000001,8461.576,463.51074,295.21900000000005
0,5804.157,8924.316,462.7403,316.6879999999992
0,6097.5470000000005,9385.555,461.23846,293.3900000000003
0,6410.407,9842.242,456.68723,312.8599999999997
0,7100.157,10284.667,442.42456,689.75
1,7683.235000000001,10800.897,516.2309,583.0780000000004
4,7946.829000000001,11221.149,420.25232,263.59400000000005
6,8339.672000000002,11621.318,400.16928,392.84300000000076
7,8787.391000000001,12054.743,433.42508,447.71899999999914
8,9391.875000000002,12596.472,541.7282,604.4840000000004
10,10119.516000000001,13170.464,573.99207,727.6409999999996
12,10780.453000000001,13679.017,508.55286,660.9369999999999
13,11409.438000000002,14199.415,520.3984,628.9850000000006
14,11999.641000000001,14711.99,512.5748,590.2029999999995
13,12411.000000000002,15234.544,522.5535,411.3590000000004
13,12854.016000000001,15756.683,522.1387,443.0159999999996
13,13353.063000000002,16268.832,512.1495,499.0470000000005
12,13521.750000000002,16777.973,509.1405,168.6869999999999
11,13576.266000000001,17286.906,508.9333,54.51599999999962
9,13903.922000000002,17797.488,510.58218,327.65600000000086
8,14577.688000000002,18387.684,590.1953,673.7659999999996
10,15436.782000000001,19076.645,688.96094,859.0939999999991
12,16498.719000000005,20041.02,964.376,1061.9370000000017
15,17593.516000000003,21090.244,1049.2242,1094.7969999999987
18,18630.860000000004,21753.646,663.40216,1037.344000000001
19,19360.657000000003,22328.717,575.0703,729.7969999999987
20,19796.000000000004,22855.488,526.7718,435.34300000000076
18,19889.750000000004,23385.041,529.55365,93.75
17,20261.766000000003,23912.895,527.8527,372.0159999999996
15,20905.266000000003,24447.932,535.0363,643.5
15,21490.329,24969.893,521.961,585.0629999999983
14,22143.344000000005,25480.602,510.70868,653.015000000003
13,22442.438000000002,25990.316,509.71515,299.0939999999973
9,22882.797000000002,26505.047,514.72955,440.3590000000004
4,23276.016000000003,27011.355,506.30786,393.21900000000096
3,23648.360000000004,27504.53,493.17307,372.34400000000096
4,23940.016000000003,27971.46,466.93167,291.65599999999904
4,24417.735000000004,28422.408,450.94638,477.71900000000096
5,25171.735000000004,28979.1,556.6916,754.0
7,26254.625000000004,30197.152,1218.0526,1082.8899999999994
11,28284.922000000002,32093.557,1896.4047,2030.2969999999987
18,30041.063000000002,33559.86,1466.3029,1756.1409999999996
21,30477.797000000002,34051.484,491.6232,436.7340000000004
21,31468.766000000003,34729.35,677.86597,990.969000000001
22,32775.672000000006,35983.98,1254.629,1306.9060000000027
24,34215.78200000001,37735.83,1751.8479,1440.1100000000006
27,35615.469000000005,39350.324,1614.4943,1399.686999999998
29,36954.203,40718.91,1368.5846,1338.7339999999967
31,37539.65700000001,41278.957,560.0486,585.4540000000052
30,38720.719000000005,42036.562,757.6049,1181.061999999998
31,38846.329000000005,42556.727,520.16504,125.61000000000058
29,38846.329000000005,43071.36,514.63477,0.0
27,38846.329000000005,43583.06,511.7011,0.0
24,38846.329000000005,44102.24,519.17865,0.0
19,38930.78200000001,44627.047,524.80707,84.45300000000134
14,39469.375,45146.87,519.824,538.5929999999935
12,40182.875,45659.9,513.0257,713.5
11,41313.938,46454.25,794.3534,1131.063000000002
13,42778.203,47394.266,940.0157,1464.2649999999994
15,44470.891,48691.773,1297.5077,1692.688000000002
18,46857.969000000005,50529.297,1837.5242,2387.0780000000013
22,50658.203,53355.055,2825.7568,3800.2339999999967
30,53780.079000000005,56663.043,3307.9878,3121.876000000004
36,57952.797000000006,60283.496,3620.4531,4172.718000000001
43,58634.65700000001,62041.098,1757.6008,681.8600000000006
44,61163.047000000006,64393.06,2351.9626,2528.3899999999994
47,64610.78200000001,67292.125,2899.068,3447.7350000000006
51,67006.20300000001,70055.805,2763.6772,2395.421000000002
54,69664.766,72884.44,2828.6345,2658.5629999999946
57,72945.641,76207.484,3323.0498,3280.875
61,76431.235,79409.91,3202.418,3485.5939999999973
64,80119.391,82357.086,2947.1763,3688.1560000000027
67,80917.43800000001,84515.36,2158.275,798.0470000000059
68,83895.485,87094.79,2579.428,2978.0469999999914
70,86950.672,90222.7,3127.9138,3055.1870000000054
73,89629.5,93110.11,2887.4023,2678.827999999994
75,92714.375,95935.664,2825.5547,3084.875
77,95147.0,98712.055,2776.387,2432.625
79,96640.5,101059.25,2347.1938,1493.5
80,98766.657,103382.1,2322.8523,2126.1570000000065
81,101997.672,106390.875,3008.7761,3231.0149999999994
83,108562.875,112184.984,5794.107,6565.202999999994
87,115867.68800000001,120162.234,7977.2534,7304.813000000009
92,120977.141,126679.81,6517.582,5109.452999999994
95,126587.469,132332.7,5652.8896,5610.327999999994
98,132625.282,138496.72,6164.017,6037.813000000009
101,137750.188,144774.62,6277.9033,5124.905999999988
104,143201.641,148560.38,3785.7546,5451.453000000009
106,144243.0,150958.27,2397.8933,1041.3589999999967
106,149197.188,154530.27,3571.9956,4954.187999999995
108,159368.407,160908.7,6378.4404,10171.219000000012
112,161448.079,163615.1,2706.3953,2079.6719999999914
112,162582.282,165697.95,2082.866,1134.2030000000086
112,164055.844,167410.22,1712.2697,1473.5620000000054
111,166164.98500000002,169714.2,2303.9805,2109.1410000000033
111,168054.438,172328.56,2614.3542,1889.4529999999795
112,170100.73500000002,174868.3,2539.7317,2046.2970000000205
112,172312.922,177577.69,2709.3906,2212.1869999999763
113,174614.016,180314.45,2736.767,2301.094000000012
114,177983.453,182939.0,2624.5483,3369.4370000000054
114,181610.203,186088.98,3149.9856,3626.75
116,184687.11000000002,189142.25,3053.272,3076.9070000000065
117,187912.047,192027.5,2885.2444,3224.9369999999763
118,190980.079,194799.89,2772.389,3068.0320000000065
119,193550.313,197380.7,2580.8137,2570.2339999999967
119,195837.657,200039.77,2659.0579,2287.344000000012
120,198301.657,202543.67,2503.9119,2464.0
120,199936.172,204916.77,2373.0894,1634.5149999999849
120,200830.782,207142.47,2225.696,894.6100000000151
119,200830.782,209287.1,2144.6233,0.0
118,201252.875,211516.78,2229.6848,422.0929999999935
117,203612.094,213962.16,2445.3677,2359.219000000012
117,205113.469,216489.14,2526.977,1501.375
117,205205.23500000002,218870.47,2381.3303,91.76600000000326
116,205205.23500000002,219679.1,808.6203,0.0
