Speed,Actual,Predicted_sum,Predicted,rate
0,126.23399999999998,434.87796,434.87796,126.23399999999998
0,373.95300000000003,890.7898,455.91183,247.71900000000005
0,687.9369999999999,1351.534,460.74426,313.9839999999999
0,968.203,1811.507,459.97293,280.2660000000001
0,1313.703,2268.9592,457.4523,345.5
0,1669.078,2723.5308,454.57162,355.375
0,1935.406,3175.3975,451.8666,266.328
0,2228.234,3624.9304,449.53287,292.828
0,2560.562,4072.5295,447.5992,332.328
0,2825.89,4518.555,446.02567,265.328
0,3111.187,4963.3145,444.75922,285.297
0,3422.719,5407.057,443.74286,311.53200000000015
0,3688.078,5849.983,442.9259,265.3589999999999
0,3976.4529999999995,6292.249,442.26608,288.37499999999955
0,4277.672,6733.9805,441.73145,301.21900000000005
0,4529.25,7175.2793,441.2987,251.57800000000043
0,4780.64,7616.229,440.9496,251.39000000000033
0,5042.937,8056.8906,440.66147,262.29699999999957
0,5248.797,8497.32,440.4301,205.85999999999967
0,5500.031,8937.564,440.2446,251.23400000000038
0,5774.125,9377.656,440.09195,274.09400000000005
0,6015.515,9817.631,439.97458,241.39000000000033
0,6292.609,10257.511,439.88004,277.09400000000005
0,6585.781,10697.312,439.80048,293.17199999999957
0,6806.625,11137.051,439.739,220.84400000000005
0,7065.172,11576.735,439.6847,258.54699999999957
0,7362.156,12016.36,439.625,296.9840000000004
0,7594.797,12455.924,439.56332,232.64099999999962
0,7860.25,12895.394,439.47012,265.45300000000043
0,8184.124999999999,13334.703,439.31006,323.8749999999991
0,8452.765,13773.73,439.0273,268.64000000000124
0,8784.453,14212.471,438.74033,331.6880000000001
0,9152.765,14651.851,439.38025,368.3119999999999
0,9442.624999999998,15097.393,445.54242,289.85999999999876
0,9946.812,15666.319,568.9271,504.1870000000017
2,10410.062,16329.232,662.9136,463.25
5,10691.405999999999,16792.385,463.1529,281.34399999999914
6,10882.233999999999,17247.912,455.5265,190.82799999999952
6,11145.374999999998,17716.623,468.71088,263.1409999999996
5,11360.858999999999,18197.414,480.792,215.48400000000038
5,11799.749999999998,18758.666,561.25226,438.8909999999996
6,12525.874999999998,19543.184,784.5175,726.125
9,13139.719,20101.29,558.10535,613.844000000001
10,13780.187,20686.191,584.90326,640.4680000000008
11,14658.437,21450.85,764.6578,878.25
13,15524.374999999998,22163.307,712.4573,865.9379999999983
14,16506.561999999998,22860.324,697.01697,982.1869999999999
16,17029.859,23361.645,501.31985,523.2970000000023
14,17405.172,23888.398,526.75323,375.3129999999983
13,18575.14,24819.875,931.47687,1169.9680000000008
15,20152.375,26034.059,1214.1826,1577.2350000000006
18,21327.047,27165.33,1131.272,1174.6719999999987
20,23004.343,28211.383,1046.0537,1677.296000000002
22,23402.875,28890.441,679.0591,398.53199999999924
22,24349.875,29826.537,936.0954,947.0
23,25744.077999999998,31205.748,1379.2102,1394.2029999999977
25,27274.39,32801.06,1595.3097,1530.3120000000017
28,28294.422,34029.574,1228.514,1020.0319999999992
29,29420.484,35255.562,1225.9896,1126.0620000000017
30,30644.0,36397.73,1142.1661,1223.5159999999996
31,31691.343,37273.69,875.9605,1047.3430000000008
31,32843.077999999994,38782.426,1508.7361,1151.734999999997
32,36184.76499999999,41323.008,2540.584,3341.686999999998
37,39820.984,44127.33,2804.3186,3636.2190000000046
42,40189.672,45196.48,1069.1542,368.6880000000019
41,42133.87499999999,46861.832,1665.3529,1944.202999999994
43,43905.38999999999,48739.19,1877.361,1771.5149999999994
45,46529.655999999995,50595.43,1856.2368,2624.2660000000033
47,47826.202999999994,52265.19,1669.76,1296.5469999999987
48,50292.530999999995,54214.03,1948.8414,2466.3280000000013
50,52929.609,56336.918,2122.8855,2637.0780000000013
52,55443.077999999994,58809.008,2472.0908,2513.4689999999973
55,57717.405999999995,60972.66,2163.6506,2274.3280000000013
57,59507.172,62643.62,1670.9619,1789.7660000000033
58,61115.99999999999,64252.336,1608.7139,1608.827999999994
58,64760.01499999999,67013.27,2760.9368,3644.0149999999994
61,70645.812,71530.99,4517.7153,5885.797000000006
66,73279.969,73706.75,2175.7595,2634.156999999992
67,75078.469,75684.98,1978.2252,1798.5
68,79668.32800000001,78359.85,2674.8733,4589.859000000011
71,81546.39,80358.91,1999.0586,1878.0619999999908
72,83459.906,82139.32,1780.4161,1913.5160000000033
72,86517.656,84411.04,2271.7195,3057.75
74,88713.265,86156.984,1745.944,2195.6089999999967
74,89133.984,87180.836,1023.8544,420.7189999999973
73,90145.375,88288.24,1107.4078,1011.3910000000033
72,91528.422,89954.89,1666.6465,1383.047000000006
72,93172.57800000001,91765.06,1810.1699,1644.1560000000027
72,95195.75,93757.72,1992.6571,2023.1719999999914
73,97205.59300000001,95686.37,1928.648,2009.843000000008
73,100156.562,98129.01,2442.637,2950.9689999999973
75,102008.95300000001,100372.27,2243.2627,1852.3910000000033
76,105118.984,102412.09,2039.8173,3110.030999999988
77,106685.765,104209.22,1797.1237,1566.7810000000027
77,108207.484,106069.81,1860.5918,1521.7189999999973
77,110964.297,108134.55,2064.7366,2756.813000000009
78,113219.70300000001,109925.82,1791.2701,2255.4060000000027
78,113763.172,111523.38,1597.5646,543.4689999999973
77,117434.64,113733.21,2209.8284,3671.4679999999935
79,119276.219,115662.8,1929.5881,1841.578999999998
79,121558.265,118112.39,2449.5952,2282.046000000002
80,129751.57800000001,123201.734,5089.3447,8193.31300000001
84,132841.343,125788.68,2586.947,3089.7649999999994
85,134602.797,127544.41,1755.7268,1761.453999999998
85,136567.20299999998,129381.18,1836.7721,1964.4059999999881
85,139312.88999999998,131601.98,2220.808,2745.6870000000054
86,141585.672,133775.17,2173.195,2272.7820000000065
87,142540.734,135203.58,1428.4098,955.0620000000054
86,143741.156,136375.64,1172.0657,1200.4219999999914
85,145829.71899999998,138223.84,1848.2076,2088.5629999999946
85,148756.797,140635.52,2411.6719,2927.0780000000086
86,151695.43699999998,143733.64,3098.13,2938.639999999985
88,154839.06199999998,146276.66,2543.0168,3143.625
89,157628.359,148482.05,2205.3867,2789.2970000000205
90,159508.281,150390.05,1908.0026,1879.9219999999914
90,161408.781,152252.58,1862.5302,1900.5
90,163639.797,154131.3,1878.7194,2231.0160000000033
90,165513.43699999998,156025.39,1894.0905,1873.6399999999849
90,167604.38999999998,158014.47,1989.0835,2090.9530000000086
90,170959.672,160324.78,2310.3057,3355.2820000000065
91,172720.45299999998,162641.52,2316.7373,1760.7809999999881
92,174711.93699999998,164626.67,1985.1599,1991.4839999999967
92,177394.70299999998,166545.66,1918.9913,2682.7660000000033
92,179359.656,168543.36,1997.6971,1964.9530000000086
92,181488.68699999998,170745.58,2202.219,2129.030999999988
93,183684.75,172755.8,2010.2251,2196.0630000000237
93,185850.672,174700.6,1944.8003,2165.9219999999914
93,188381.172,176646.31,1945.7264,2530.5
93,190140.56199999998,178593.06,1946.7438,1759.3899999999849
93,192107.46899999998,180548.53,1955.4625,1966.9070000000065
93,194542.82799999998,182581.97,2033.4309,2435.3589999999967
93,197235.625,184819.69,2237.7234,2692.7970000000205
94,198877.81199999998,186855.67,2035.977,1642.1869999999763
94,200732.01499999998,188831.44,1975.7642,1854.2030000000086
94,203632.625,190819.16,1987.7266,2900.610000000015
94,205018.125,192740.08,1920.9187,1385.5
94,206327.96899999998,194216.61,1476.5312,1309.8439999999828
93,207612.43699999998,195693.88,1477.2686,1284.4679999999935
92,209768.56199999998,197752.62,2058.7578,2156.125
92,213307.95299999998,200568.48,2815.8547,3539.3910000000033
94,216260.06199999998,202688.19,2119.7075,2952.1089999999967
94,217664.781,204634.62,1946.4355,1404.7190000000119
94,219874.297,206576.12,1941.5078,2209.5160000000033
94,222329.13999999998,208525.36,1949.229,2454.8429999999935
94,224437.359,210474.92,1949.5625,2108.219000000012
94,226669.63999999998,212427.23,1952.3153,2232.280999999988
94,229112.96899999998,214471.17,2043.9425,2443.328999999998
94,232074.172,216863.19,2392.0225,2961.2030000000086
95,234669.734,219267.45,2404.264,2595.5620000000054
96,237248.45299999998,221302.14,2034.6941,2578.7189999999828
96,239356.26499999998,223347.75,2045.6079,2107.8120000000054
96,243096.734,225880.67,2532.9153,3740.469000000012
97,247684.343,229004.45,3123.7786,4587.608999999997
99,249850.672,231139.28,2134.8218,2166.328999999998
99,251953.25,233102.47,1963.1808,2102.5780000000086
99,254368.01499999998,235074.23,1971.7618,2414.764999999985
99,256317.46899999998,237062.77,1988.5383,1949.453999999998
99,258448.125,239062.78,2000.0099,2130.6560000000172
99,260680.047,241069.11,2006.3292,2231.9219999999914
99,262596.68700000003,243078.83,2009.7258,1916.640000000014
99,264690.281,245091.08,2012.2466,2093.5939999999828
99,267011.031,247105.84,2014.7728,2320.75
99,268882.906,249121.05,2015.1954,1871.875
99,270947.21900000004,251132.95,2011.9103,2064.3130000000237
99,273230.343,253156.02,2023.0602,2283.1239999999525
99,274915.031,255250.77,2094.7551,1684.6880000000237
99,276803.46900000004,257463.4,2212.635,1888.4380000000237
100,278705.906,259319.28,1855.881,1902.4369999999763
99,280235.156,261261.92,1942.6395,1529.25
99,281939.593,263271.66,2009.7347,1704.4369999999763
99,283892.093,265289.53,2017.8882,1952.5
99,285769.656,267309.03,2019.5011,1877.5630000000237
99,287808.281,269324.66,2015.6136,2038.625
99,290199.406,271343.56,2018.9135,2391.125
99,292502.96900000004,273454.38,2110.8208,2303.5630000000237
99,296134.406,275927.5,2473.1372,3631.4369999999763
100,299996.156,278414.4,2486.9023,3861.75
101,301956.21900000004,280510.38,2095.9644,1960.0630000000237
101,304195.843,282526.78,2016.4059,2239.6239999999525
101,306733.281,284541.1,2014.3245,2537.4380000000237
101,308706.96900000004,286488.5,1947.4025,1973.6880000000237
101,310953.843,288208.0,1719.5099,2246.8739999999525
100,313538.93700000003,290136.28,1928.2716,2585.094000000041
100,315766.781,292252.34,2116.0562,2227.8439999999828
100,318772.96900000004,294938.78,2686.4485,3006.1880000000237
101,323570.25,298603.28,3664.4949,4797.280999999959
103,327942.0,301378.56,2775.2751,4371.75
104,330641.125,303472.34,2093.796,2699.125
104,333436.343,305482.03,2009.6971,2795.2179999999935
104,335689.406,307504.28,2022.2544,2253.0630000000237
104,338157.25,309550.4,2046.1323,2467.8439999999828
104,340883.46900000004,311706.78,2156.3774,2726.219000000041
104,343645.093,314264.38,2557.6094,2761.6239999999525
105,347648.21900000004,316861.44,2597.0698,4003.1260000000475
106,351041.5,319022.8,2161.3645,3393.280999999959
106,352965.531,321081.3,2058.486,1924.0310000000172
106,355201.343,323142.66,2061.348,2235.8119999999763
106,358033.21900000004,325319.72,2177.0566,2831.8760000000475
106,361610.843,328077.9,2758.1765,3577.6239999999525
107,366249.656,331609.4,3531.5103,4638.813000000024
109,369216.46900000004,333922.2,2312.7864,2966.8130000000237
109,371327.843,335998.78,2076.5884,2111.3739999999525
109,373647.781,338075.22,2076.44,2319.9380000000237
109,376202.46900000004,340164.62,2089.4084,2554.6880000000237
109,378280.843,342264.8,2100.1948,2078.3739999999525
109,380581.875,344375.72,2110.9014,2301.0320000000065
109,383066.093,346481.0,2105.2808,2484.2179999999935
109,385116.593,348508.47,2027.4783,2050.5
109,387409.625,350376.1,1867.6274,2293.0320000000065
108,390047.343,352482.84,2106.7478,2637.7179999999935
108,392337.343,354831.03,2348.186,2290.0
109,394851.593,356859.8,2028.7941,2514.25
108,397710.343,359175.2,2315.363,2858.75
109,400033.81200000003,361360.38,2185.1797,2323.469000000041
109,402690.31200000003,363446.7,2086.3203,2656.5
109,405536.781,365520.03,2073.3567,2846.4689999999828
109,407975.46900000004,367586.03,2065.998,2438.6880000000237
109,410630.81200000003,369629.53,2043.4948,2655.3429999999935
109,413554.093,371658.78,2029.2473,2923.280999999959
109,415979.96900000004,373903.97,2245.202,2425.8760000000475
109,424267.906,378134.97,4230.9893,8287.936999999976
111,436901.96900000004,385299.3,7164.353,12634.063000000024
114,439804.281,388372.1,3072.7703,2902.3119999999763
114,444790.71900000004,396154.3,7782.234,4986.438000000024
117,458141.46900000004,406267.06,10112.749,13350.75
120,471387.031,416061.22,9794.143,13245.561999999976
122,486422.71900000004,427393.7,11332.467,15035.688000000024
126,503053.843,438999.7,11605.989,16631.123999999953
130,516678.531,450175.44,11175.751,13624.688000000024
132,531889.781,461625.5,11450.067,15211.25
135,548405.906,472976.03,11350.52,16516.125
138,553169.281,476161.34,3185.2974,4763.375
137,553205.531,476559.88,398.53714,36.25
135,553205.531,476878.66,318.77673,0.0
132,553205.531,477207.25,328.60123,0.0
130,553205.531,477549.34,342.0941,0.0
128,553205.531,477898.12,348.77524,0.0
125,554440.281,478612.12,714.0114,1234.75
124,557052.7189999999,479684.94,1072.8181,2612.4379999999655
123,557155.781,480149.53,464.6089,103.06200000003446
121,557155.781,480544.6,395.04715,0.0
119,557155.781,480925.25,380.65665,0.0
117,557155.781,481322.66,397.4209,0.0
115,557743.343,482062.47,739.8156,587.5620000000345
113,561144.7189999999,484183.4,2120.9387,3401.375999999931
113,565210.531,487167.72,2984.309,4065.8120000000345
114,567880.9689999999,490171.16,3003.4282,2670.4379999999655
115,570442.4689999999,492485.8,2314.6545,2561.5
115,573005.281,494558.75,2072.9414,2562.8120000000345
115,575308.406,496453.34,1894.5967,2303.125
114,577742.593,498515.56,2062.2234,2434.1870000000345
114,580358.406,500671.6,2156.0393,2615.8129999999655
114,582592.843,502836.44,2164.856,2234.4370000000345
114,585023.656,504998.66,2162.2207,2430.8129999999655
114,587549.343,507157.5,2158.8352,2525.6870000000345
114,589818.9689999999,509314.1,2156.6035,2269.625999999931
114,592218.656,511469.44,2155.3406,2399.6870000000345
114,594878.156,513624.1,2154.6423,2659.5
114,597061.656,515778.3,2154.2324,2183.5
114,599464.281,517932.28,2153.9768,2402.625
114,601972.906,520086.1,2153.8025,2508.625
114,604247.406,522239.78,2153.6787,2274.5
114,606736.343,524393.4,2153.5918,2488.9370000000345
114,609375.281,526546.9,2153.5286,2638.9379999999655
114,611803.843,528700.4,2153.4832,2428.5620000000345
114,614333.656,530853.8,2153.4475,2529.8129999999655
114,617001.281,533007.25,2153.4224,2667.625
114,619415.031,535160.6,2153.4011,2413.75
114,621947.593,537314.0,2153.3787,2532.5620000000345
114,624584.406,539467.4,2153.3608,2636.8129999999655
114,627007.7189999999,541620.7,2153.3333,2423.3129999999655
114,629541.593,543774.0,2153.304,2533.874000000069
114,632374.781,545927.25,2153.2646,2833.1879999999655
114,634605.9689999999,548080.44,2153.2122,2231.1879999999655
114,637138.531,550233.56,2153.1382,2532.5620000000345
114,639806.906,552386.6,2153.0493,2668.375
114,642202.156,554539.5,2152.9004,2395.25
114,644724.531,556692.2,2152.6777,2522.375
114,647647.843,558844.75,2152.5737,2923.3120000000345
114,650126.2189999999,560997.94,2153.1624,2478.375999999931
114,652884.531,563152.44,2154.5154,2758.3120000000345
114,655782.156,565307.0,2154.5713,2897.625
114,658378.156,567460.25,2153.2793,2596.0
114,661141.2189999999,569630.4,2170.1045,2763.0629999999655
114,664046.156,571877.8,2247.4473,2904.9370000000345
114,666678.4689999999,574255.44,2377.6455,2632.3129999999655
115,669439.031,576268.1,2012.6628,2760.5620000000345
114,672336.156,578438.7,2170.5542,2897.125
114,675002.093,580952.1,2513.4531,2665.9370000000345
115,677774.531,583156.0,2203.8796,2772.4379999999655
115,680538.031,585194.9,2038.8635,2763.5
114,682980.531,587519.9,2325.0112,2442.5
115,684480.531,589365.9,1846.0208,1500.0
114,684621.906,590252.25,886.346,141.375
112,685554.906,591800.9,1548.6498,933.0
111,687895.093,593846.8,2045.9271,2340.1870000000345
111,691703.593,595999.5,2152.661,3808.5
111,693586.031,598144.06,2144.5845,1882.4379999999655
111,697112.531,600288.7,2144.6353,3526.5
111,699665.4689999999,602513.75,2225.05,2552.9379999999655
111,702992.156,604961.5,2447.7295,3326.6870000000345
112,705552.656,607097.4,2135.9014,2560.5
112,708083.343,609057.0,1959.5997,2530.6870000000345
111,710261.4689999999,611250.56,2193.593,2178.125999999931
112,712615.156,613202.2,1951.651,2353.6870000000345
111,715131.406,615235.1,2032.9662,2516.25
111,717281.531,617343.56,2108.4133,2150.125
111,719870.4689999999,619464.0,2120.4482,2588.9379999999655
111,722354.531,621575.3,2111.3418,2484.0620000000345
111,724255.531,623609.4,2034.0443,1901.0
111,726351.531,625492.1,1882.769,2096.0
110,728668.343,627598.9,2106.773,2316.8120000000345
110,731596.156,629933.2,2334.2976,2927.8129999999655
111,733109.156,631907.0,1973.8372,1513.0
110,735765.281,633882.06,1975.0775,2656.125
110,737011.656,635654.8,1772.7267,1246.375
109,738242.156,637228.56,1573.7738,1230.5
108,739751.7189999999,638786.2,1557.606,1509.5629999999655
107,740204.9689999999,640510.6,1724.4622,453.25
106,742135.843,642465.5,1954.8708,1930.874000000069
106,743360.031,644185.94,1720.4617,1224.1879999999655
105,744865.406,645737.75,1551.821,1505.375
104,746001.156,647440.3,1702.5377,1135.75
103,747711.9689999999,649380.8,1940.5288,1710.8129999999655
103,748834.281,651069.3,1688.4952,1122.3120000000345
102,750044.781,652578.94,1509.5946,1210.5
101,751377.156,654265.4,1686.4202,1332.375
100,752816.406,656200.4,1934.9923,1439.25
100,753872.281,657612.06,1411.7076,1055.875
99,754806.531,658471.25,859.18774,934.25
97,756471.906,660217.25,1745.9714,1665.375
97,757288.2189999999,661729.8,1512.5891,816.3129999999655
96,758168.4689999999,663235.75,1505.9268,880.25
95,759988.406,665139.9,1904.1326,1819.9370000000345
95,761547.781,667226.94,2087.0332,1559.375
95,765517.781,669838.0,2611.0613,3970.0
96,769049.031,673022.94,3184.9353,3531.25
98,771042.843,675162.8,2139.9014,1993.8120000000345
98,772807.531,677120.56,1957.7738,1764.6879999999655
98,774402.656,679078.75,1958.1672,1595.125
98,776706.2189999999,681059.3,1980.5867,2303.5629999999655
98,779602.656,683131.7,2072.346,2896.4370000000345
98,782218.343,685448.1,2316.4565,2615.6870000000345
99,784548.4689999999,687623.44,2175.3381,2330.125999999931
99,787406.7189999999,689934.56,2311.1262,2858.25
100,790028.406,692108.06,2173.5193,2621.6870000000345
100,792848.031,694409.0,2300.9387,2819.625
101,795861.656,696494.75,2085.777,3013.625
101,797725.031,698503.9,2009.1554,1863.375
101,799998.031,700504.94,2001.052,2273.0
101,802525.593,702528.44,2023.4695,2527.5620000000345
101,804740.781,704724.44,2195.9731,2215.1879999999655
101,808516.281,707482.44,2757.9941,3775.5
103,811036.156,709393.8,1911.3444,2519.875
102,813025.093,711294.5,1900.7146,1988.9370000000345
102,814806.281,713253.3,1958.8014,1781.1879999999655
102,817628.343,715418.44,2165.0967,2822.0620000000345
102,822415.531,719278.25,3859.8418,4787.1879999999655
104,830456.343,725728.94,6450.699,8040.8120000000345
107,835871.281,728947.25,3218.3438,5414.9379999999655
108,837973.593,731124.2,2176.9556,2102.3120000000345
108,841934.656,733773.4,2649.175,3961.0629999999655
109,848247.281,738105.44,4332.0884,6312.625
111,853767.781,742463.44,4358.024,5520.5
113,855893.281,744635.94,2172.489,2125.5
113,857950.156,746382.9,1746.9585,2056.875
112,859964.031,748370.0,1987.1166,2013.875
112,862597.656,750483.9,2113.8762,2633.625
112,865706.031,752621.0,2137.1057,3108.375
112,868111.656,754762.4,2141.3809,2405.625
112,870897.406,756904.3,2141.9546,2785.75
112,873816.7189999999,759047.0,2142.6577,2919.3129999999655
112,876456.031,761188.75,2141.7195,2639.3120000000345
112,879254.906,763327.06,2138.2952,2798.875
112,882178.406,765479.25,2152.1968,2923.5
112,884845.656,767708.9,2229.6445,2667.25
112,887667.031,770072.1,2363.268,2821.375
113,890598.781,772052.9,1980.7557,2931.75
112,892968.281,774110.9,2057.9854,2369.5
112,895333.593,776256.7,2145.7935,2365.3120000000345
112,897829.156,778425.2,2168.5295,2495.5629999999655
112,900045.656,780627.06,2201.883,2216.5
112,902399.281,782886.6,2259.5852,2353.625
112,904804.9689999999,785108.6,2221.9841,2405.6879999999655
112,907019.156,786704.25,1595.653,2214.1870000000345
111,907515.4689999999,787155.75,451.5179,496.31299999996554
108,907515.4689999999,787568.75,413.0146,0.0
106,908114.406,788123.3,554.5742,598.9370000000345
104,909463.781,789583.4,1460.0698,1349.375
103,910785.531,791519.94,1936.5386,1321.75
103,912226.281,793329.5,1809.5841,1440.75
102,913878.531,795244.06,1914.5498,1652.25
102,915451.531,797029.94,1785.8956,1573.0
101,916950.4689999999,799009.44,1979.4893,1498.9379999999655
101,919150.093,801054.44,2044.974,2199.624000000069
101,921514.531,803027.3,1972.8479,2364.4379999999655
101,922812.781,804810.8,1783.4855,1298.25
100,925022.906,806767.8,1956.9893,2210.125
100,926932.593,808796.4,2028.5348,1909.6870000000345
100,928995.2189999999,810826.9,2030.5208,2062.625999999931
100,931168.781,812854.0,2027.1171,2173.5620000000345
100,933178.656,814878.5,2024.5289,2009.875
100,935375.656,816901.6,2023.1132,2197.0
100,937522.281,818924.0,2022.3536,2146.625
100,939207.156,820947.94,2023.9408,1684.875
100,941713.7189999999,822976.8,2028.8535,2506.5629999999655
100,943473.093,824998.06,2021.2499,1759.374000000069
100,945164.906,826960.9,1962.8091,1691.8129999999655
100,947400.406,828825.44,1864.5381,2235.5
99,949530.4689999999,830956.6,2131.1758,2130.0629999999655
100,951339.281,832818.25,1861.6245,1808.8120000000345
99,953213.906,834697.75,1879.5198,1874.625
99,954554.156,836443.75,1745.986,1340.25
