Speed,Actual,Predicted_sum,Predicted,rate
12,926.2659999999996,1505.0498,1505.0498,926.2659999999996
14,3868.7969999999987,5289.664,3784.614,2942.530999999999
22,6157.953999999998,8391.157,3101.4932,2289.1569999999992
27,6844.484999999997,9083.63,692.4726,686.530999999999
26,7919.5,10114.322,1030.6923,1075.015000000003
27,9996.546999999999,11783.836,1669.514,2077.0469999999987
30,11209.312999999998,13219.908,1436.0719,1212.7659999999996
32,12036.875999999997,14030.422,810.51373,827.5629999999983
32,12931.594000000001,14861.717,831.2948,894.7180000000044
32,14703.249999999996,16039.873,1178.1559,1771.6559999999954
33,15836.094000000001,17224.143,1184.2701,1132.8440000000046
34,16949.484999999997,18102.152,878.0097,1113.390999999996
34,17664.406999999996,18796.889,694.73706,714.9219999999987
34,18383.296999999995,19284.86,487.97003,718.8899999999994
33,18679.641,19718.115,433.2559,296.3440000000046
31,18679.641,20144.365,426.24905,0.0
29,18679.641,20568.703,424.33752,0.0
27,18679.641,20977.385,408.6817,0.0
25,18679.641,21373.545,396.16025,0.0
20,18679.641,21776.746,403.2015,0.0
16,18875.796999999995,22194.465,417.71942,196.1559999999954
12,19243.156999999996,22650.826,456.36066,367.3600000000006
11,19709.859999999997,23232.877,582.0501,466.70300000000134
11,20822.859999999997,24323.748,1090.8716,1113.0
13,22523.626,25953.63,1629.8824,1700.7660000000033
18,25012.766,27969.664,2016.0339,2489.1399999999994
23,29353.999999999996,31008.871,3039.206,4341.233999999997
31,32203.829,33866.22,2857.3486,2849.829000000005
36,32600.516,34664.68,798.4617,396.6869999999981
36,33181.516,35097.73,433.0525,581.0
34,33789.532,35554.4,456.66776,608.015999999996
32,34760.719000000005,36175.418,621.0183,971.1870000000054
32,35910.891,36926.49,751.06903,1150.1719999999987
32,36874.126000000004,37526.43,599.9402,963.2350000000006
32,37340.704000000005,37988.23,461.80063,466.57800000000134
30,38205.376000000004,38492.64,504.40842,864.6719999999987
29,38761.172,39083.22,590.5786,555.7959999999948
29,39259.407,39511.293,428.0725,498.2350000000006
27,39329.735,39903.336,392.04352,70.32800000000134
23,39329.735,40297.227,393.89066,0.0
18,39399.797,40698.758,401.52982,70.06199999999808
13,39766.5,41108.145,409.38803,366.70300000000134
11,40092.126000000004,41521.152,413.00922,325.62600000000384
8,40415.204000000005,41947.5,426.3485,323.07800000000134
6,40762.391,42409.35,461.85068,347.1869999999981
5,41211.329000000005,43072.0,662.64734,448.9380000000019
7,42113.907,43845.688,773.68585,902.5779999999941
10,43162.376000000004,44617.375,771.6876,1048.4690000000046
13,44099.0,45333.562,716.18646,936.6239999999962
15,45587.297,46163.62,830.0603,1488.2969999999987
17,47028.219000000005,46967.09,803.47003,1440.922000000006
19,47571.563,47454.484,487.3958,543.3439999999973
18,48318.297,47992.418,537.93176,746.7339999999967
17,49505.265999999996,48952.195,959.77795,1186.9689999999973
19,50668.73500000001,49760.35,808.1563,1163.4690000000119
20,51213.48500000001,50372.176,611.8251,544.75
20,51949.954000000005,51053.547,681.3707,736.4689999999973
20,52984.75000000001,52180.773,1127.2258,1034.796000000002
22,53793.75000000001,53394.535,1213.7631,809.0
24,54346.438,54053.58,659.04175,552.6879999999946
24,54431.11000000001,54475.715,422.13858,84.67200000000594
22,54431.11000000001,54877.95,402.23413,0.0
19,54431.11000000001,55294.094,416.14273,0.0
14,54673.954000000005,55778.926,484.83276,242.84399999999732
14,55262.61000000001,56527.594,748.6689,588.6560000000027
15,56606.063,57762.93,1235.3358,1343.452999999994
18,58204.844000000005,59407.734,1644.805,1598.7810000000027
23,60264.938,61182.31,1774.576,2060.0939999999973
27,62586.579000000005,63324.582,2142.2751,2321.6410000000033
32,64629.438,65275.164,1950.5835,2042.8589999999967
36,64931.11000000001,66057.14,781.9768,301.67200000000594
36,65918.141,67080.57,1023.42816,987.0309999999881
37,66985.157,68541.95,1461.3805,1067.0160000000033
39,68791.407,70023.81,1481.8585,1806.25
41,69758.43800000001,71231.42,1207.6094,967.0310000000027
42,70566.126,72538.02,1306.5988,807.6879999999946
43,72070.391,74023.79,1485.763,1504.2649999999994
45,73110.46900000001,75053.57,1029.7794,1040.0780000000086
45,73717.96900000001,76426.96,1373.3905,607.5
46,75855.376,78080.82,1653.8589,2137.406999999992
48,77144.626,79485.016,1404.1923,1289.25
49,78232.36000000002,80852.01,1366.9888,1087.7340000000113
50,79057.891,82355.56,1503.5525,825.5309999999881
51,81260.73500000002,84100.375,1744.8132,2202.844000000012
53,82378.95400000001,85541.59,1441.2186,1118.2189999999973
54,83185.73500000002,86619.7,1078.1117,806.7810000000027
54,83991.68800000001,87680.46,1060.7614,805.9529999999941
54,84710.86000000002,88760.92,1080.4575,719.1720000000059
54,85741.797,89859.04,1098.1135,1030.9369999999908
54,86736.922,91073.33,1214.2878,995.125
54,87587.56300000001,92531.305,1457.973,850.6410000000033
55,88657.907,93719.7,1188.3945,1070.3439999999973
55,89504.48500000002,94859.13,1139.426,846.5780000000086
55,90193.61000000002,96019.375,1160.2413,689.125
55,91170.797,97024.69,1005.3109,977.1869999999908
55,91568.98500000002,97581.03,556.3433,398.1880000000092
54,91568.98500000002,98090.85,509.8173,0.0
53,91568.98500000002,98666.07,575.22186,0.0
52,92307.00000000001,99463.086,797.0164,738.0149999999994
52,92972.73500000002,100257.51,794.4209,665.7350000000006
51,93895.23500000002,101700.266,1442.7542,922.5
52,95239.84400000001,103150.52,1450.2582,1344.6089999999967
53,96025.032,104262.04,1111.5121,785.1879999999946
53,96693.61000000002,105373.12,1111.0771,668.5780000000086
53,97504.18800000001,106715.47,1342.349,810.5779999999941
53,98646.016,108218.23,1502.759,1141.827999999994
54,98827.34400000001,108613.97,395.74475,181.32800000000861
52,98827.34400000001,108995.94,381.96558,0.0
46,98844.93800000001,109533.38,537.4425,17.593999999997322
46,100075.31300000001,110515.98,982.5935,1230.375
46,100449.297,111349.055,833.0816,373.98399999999674
46,100575.641,111975.76,626.7008,126.34399999999732
45,101160.18800000001,112936.67,960.91254,584.5470000000059
45,102345.46900000001,114207.83,1271.1578,1185.2810000000027
46,103002.32900000001,115177.53,969.7046,656.8600000000006
46,103853.34400000001,116038.71,861.178,851.0149999999994
46,104476.09400000001,116979.24,940.5338,622.75
46,105861.907,118359.31,1380.0671,1385.8129999999946
47,107336.71900000001,120137.21,1777.8973,1474.8120000000054
49,109850.31300000001,122258.2,2120.9956,2513.5939999999973
52,112297.235,124583.15,2324.9426,2446.9219999999914
55,116103.15700000002,127398.445,2815.2957,3805.9220000000205
59,118647.126,129788.53,2390.0833,2543.9689999999828
62,119394.45400000001,131049.336,1260.8025,747.3280000000086
