Speed,Actual,Predicted_sum,Predicted,rate
0,222.234,444.6584,444.6584,222.234
0,476.562,927.8445,483.1861,254.32799999999997
0,842.297,1421.892,494.0475,365.73500000000007
0,1250.937,1918.5271,496.63513,408.6399999999999
0,1919.812,2421.6167,503.08966,668.875
0,2625.609,2947.8381,526.2215,705.797
1,3170.344,3464.6167,516.7785,544.7350000000001
2,3501.562,3980.4402,515.8234,331.21799999999985
3,3830.016,4548.138,567.6978,328.4540000000002
5,4299.5470000000005,5095.6875,547.5491,469.53099999999995
7,4709.234,5601.468,505.78012,409.6869999999999
8,5344.25,6155.9478,554.4801,635.0159999999996
9,6236.625,6847.1797,691.23206,892.375
11,7117.578,7605.069,757.8892,880.9530000000004
13,7899.531000000001,8328.426,723.3567,781.9530000000004
15,8280.655999999999,8853.186,524.76013,381.1249999999991
14,8765.187,9451.033,597.84784,484.53100000000086
15,9174.844,9957.11,506.07675,409.65699999999924
14,9562.875,10479.187,522.07654,388.03100000000086
14,9904.016,11003.141,523.95435,341.1409999999996
13,10400.766,11694.655,691.51483,496.75
14,11147.969,12378.524,683.8688,747.2029999999995
15,11555.39,12941.049,562.52405,407.4210000000003
15,12047.671999999999,13492.619,551.5704,492.28199999999924
15,12507.953,14048.28,555.6614,460.28100000000086
15,12893.75,14601.87,553.58984,385.7970000000005
15,13258.625,15130.097,528.22687,364.875
15,13664.796999999999,15630.074,499.9774,406.17199999999866
14,14034.984,16188.952,558.8778,370.1870000000017
14,14460.25,16842.6,653.6474,425.2659999999996
15,14891.39,17390.574,547.97394,431.1399999999994
15,15282.594,17903.398,512.8247,391.2039999999997
15,15659.812,18404.436,501.038,377.21800000000076
14,16231.453,19024.559,620.12384,571.6409999999996
15,16857.186999999998,19689.686,665.1277,625.7340000000004
16,17649.14,20444.754,755.06934,791.9530000000013
18,18534.624999999996,21077.502,632.7483,885.484999999997
19,19314.468999999997,21744.674,667.17175,779.844000000001
20,20204.061999999998,22514.03,769.3563,889.5930000000008
