Speed,Actual,Predicted_sum,Predicted,rate
0,189.73499999999999,432.73218,432.73218,189.73499999999999
0,541.2660000000001,874.97345,442.24127,351.53100000000006
0,1117.953,1320.1104,445.13696,576.6869999999999
0,1625.5,1771.0715,450.96115,507.547
0,2663.297,2244.6467,473.5753,1037.797
1,3275.25,2741.8018,497.15503,611.953
3,3561.672,3214.8015,472.99973,286.422
4,4065.1560000000004,3688.1172,473.3158,503.4840000000004
5,4459.7029999999995,4165.321,477.20343,394.54699999999957
6,4790.4529999999995,4637.537,472.2163,330.75
7,5169.843999999999,5097.349,459.81198,379.3909999999996
7,5593.281,5581.7607,484.4114,423.4370000000008
8,6007.735,6078.481,496.72006,414.4539999999997
9,6468.9529999999995,6582.2817,503.80066,461.21799999999985
10,6946.641,7080.9077,498.6258,477.6880000000001
11,7305.968999999999,7541.67,460.7624,359.3279999999995
11,7494.3279999999995,7984.0264,442.35638,188.35900000000038
10,7617.75,8422.595,438.568,123.42200000000048
8,7874.3279999999995,8871.144,448.5485,256.5779999999995
8,8265.969000000001,9310.341,439.19742,391.64100000000053
7,8730.672,9740.349,430.00772,464.7029999999995
5,9218.735,10169.671,429.32263,488.0630000000001
1,9790.719000000001,10608.289,438.61807,571.9840000000004
0,10563.594000000001,11057.254,448.96445,772.875
0,11388.203000000001,11523.979,466.7247,824.6090000000004
1,11996.219000000001,11995.076,471.09784,608.0159999999996
2,12336.922,12475.873,480.7969,340.7029999999995
3,12837.922,12981.663,505.78998,501.0
5,13084.75,13447.967,466.30405,246.82799999999952
6,13415.391,13886.563,438.59705,330.6409999999996
5,13713.297,14331.494,444.93063,297.90600000000086
5,14059.766,14773.151,441.65723,346.46899999999914
5,14435.297,15205.935,432.78336,375.53100000000086
3,14794.922,15646.775,440.84094,359.625
3,15316.0,16098.735,451.96027,521.0779999999995
2,16665.078,16633.777,535.0417,1349.0779999999995
5,17024.609000000004,17108.146,474.36902,359.5310000000027
6,17388.172000000002,17543.05,434.90454,363.5629999999983
5,17782.031000000003,17975.865,432.81488,393.8590000000004
4,18166.297000000002,18408.947,433.08264,384.2659999999996
3,18570.235,18842.365,433.41794,403.9379999999983
2,19003.000000000004,19276.791,434.42532,432.76500000000306
1,19396.438000000002,19715.488,438.69763,393.4379999999983
0,19706.094,20159.99,444.50284,309.65599999999904
0,19998.094,20604.592,444.60162,292.0
0,20251.203,21047.764,443.17267,253.10900000000038
0,20502.266000000003,21489.94,442.17578,251.06300000000192
0,20779.172000000002,21931.45,441.5106,276.90599999999904
0,21001.406000000003,22372.543,441.09464,222.23400000000038
0,21245.188000000002,22813.445,440.90286,243.78199999999924
0,21507.422000000002,23254.432,440.98645,262.2340000000004
0,21744.531000000003,23695.824,441.39215,237.10900000000038
0,22010.766000000003,24137.879,442.0544,266.2350000000006
0,22285.828,24581.729,443.85037,275.0619999999981
0,22517.750000000004,25036.178,454.44846,231.9220000000023
0,22773.688000000002,25552.23,516.0523,255.93799999999828
0,22974.141000000003,26333.766,781.53516,200.45300000000134
6,22974.141000000003,26906.416,572.65027,0.0
