time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Electrical_load,Switch,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Estimated_catalyst_temperature,Engine_status,Status_bit,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,Average_fuel_consumption_rate,Pumping_and_rubbing_friction_torque_at_current_condition,RON_factor,altitude,latitude,longitude,satelites,bearing,slope
2496554,2024-08-06 07:02:46,2024-08-06 07:02:44,13,61,TRUE,12.7,99,32,22.666,53,5.803,0,86,0,874.25,14.5,549,3,24,13,4097.211,0.5,3283017.25,0.381,21.062,0,1334,35.790649,51.003384,12,0,0
2497554,2024-08-06 07:02:46,2024-08-06 07:02:44,13,61,TRUE,12.6,99,32,22.595,53,5.713,0,86,0,879.25,14.5,549,3,24,13,4097.211,0.188,3283373.25,0.391,21.188,0,1334,35.790649,51.003384,12,0,0
2498554,2024-08-06 07:02:46,2024-08-06 07:02:44,13,61,TRUE,12.7,99,32,22.218,53,5.682,0,86,0,866.5,14.5,546,3,24,13,4097.211,0.812,3283753.5,0.392,21.188,0,1334,35.790649,51.003384,12,0,0
2499554,2024-08-06 07:02:49,2024-08-06 07:02:47,13,61,TRUE,12.7,3,32,22.075,53,5.629,0,86,0,868.75,14.5,546,3,24,13,4097.211,0.875,3284150.5,0.38,21.312,0,1334,35.790653,51.003384,12,0,0
2500554,2024-08-06 07:02:49,2024-08-06 07:02:47,13,61,TRUE,12.7,3,32,21.946,53,5.607,0,85,0,869,14.5,546,3,24,13,4097.211,0.688,3284519.75,0.374,21.312,0,1334,35.790653,51.003384,12,0,0
2501554,2024-08-06 07:02:49,2024-08-06 07:02:47,13,61,TRUE,12.7,99,32,22.065,53,5.574,0,85,0,867.75,14.5,546,3,24,13,4097.211,0.062,3284894.5,0.384,21.25,0,1334,35.790653,51.003384,12,0,0
2502554,2024-08-06 07:02:51,2024-08-06 07:02:50,13,74,TRUE,12.7,99,32,22.133,53,5.578,0,86,0,875.75,14.5,546,3,24,13,4097.211,-0.25,3285295.5,0.378,21.375,0,1334,35.790653,51.003395,12,90,0
2503554,2024-08-06 07:02:51,2024-08-06 07:02:50,13,74,TRUE,12.6,99,32,22.273,53,5.602,0,85,0,870.25,14.5,546,3,24,13,4097.211,-0.938,3285661.75,0.387,21.312,0,1334,35.790653,51.003395,12,90,0
2504554,2024-08-06 07:02:51,2024-08-06 07:02:50,13,74,TRUE,12.6,3,32,22.124,86,20.293,18.872,86,0,983.5,14.5,543,3,8,13,4097.211,53.938,3286079.5,1.507,14.438,0,1334,35.790653,51.003395,12,90,0
2505554,2024-08-06 07:02:55,2024-08-06 07:02:53,13,74,TRUE,12.6,3,32,21.127,52,10.762,11.853,86,0,2055.5,14.5,546,3,8,1,4097.211,30.75,3287431,0.803,13.75,0,1334,35.790653,51.00341,12,90,0
2506554,2024-08-06 07:02:55,2024-08-06 07:02:53,13,74,TRUE,12.7,3,32,20.152,66,9.383,11.697,85,5,1123.5,14.5,546,3,8,1,4097.211,35.188,3288157,0.776,18.125,0,1334,35.790653,51.00341,12,90,0
2507554,2024-08-06 07:02:55,2024-08-06 07:02:53,13,74,TRUE,12.7,3,32,18.999,58,7.803,0,85,8,1242.5,14.5,543,3,8,1,4097.215,16.25,3288966,0.478,17.75,0,1334,35.790653,51.00341,12,90,0
2508554,2024-08-06 07:02:57,2024-08-06 07:02:56,13,74,TRUE,12.8,3,32,19.413,49,7.324,0,85,9,1302.5,14.5,543,3,24,1,4097.215,8.062,3289498,0.549,16.812,0,1334,35.790653,51.00349,12,90,0
2509554,2024-08-06 07:02:57,2024-08-06 07:02:56,13,74,TRUE,12.8,3,32,19.393,53,7.715,0,85,9,1235.25,14.5,543,3,24,1,4097.219,8.375,3290000.5,0.563,17.562,0,1334,35.790653,51.00349,12,90,0
2510554,2024-08-06 07:02:57,2024-08-06 07:02:56,13,74,TRUE,12.8,3,32,19.336,49,7.234,0,84,10,1269.25,14.5,543,3,24,1,4097.223,6.625,3290547.25,0.503,17.625,0,1334,35.790653,51.00349,12,90,0
2511554,2024-08-06 07:03:00,2024-08-06 07:02:59,13,74,TRUE,12.7,3,32,19.677,48,6.934,0,85,10,1262.5,14.5,543,3,24,1,4097.223,3.375,3291096.25,0.511,17.438,0,1334,35.790653,51.003574,12,90,0
2512554,2024-08-06 07:03:00,2024-08-06 07:02:59,13,74,TRUE,12.7,3,32,20.023,48,6.904,0,84,10,1249.75,14.5,543,3,24,1,4097.227,0,3291571,0.482,18,0,1334,35.790653,51.003574,12,90,0
2513554,2024-08-06 07:03:00,2024-08-06 07:02:59,13,74,TRUE,12.6,99,32,20.099,48,6.316,0,84,9,1084.25,14.5,540,3,24,1,4097.23,2.125,3292037.75,0.436,19.562,0,1334,35.790653,51.003574,12,90,0
2514554,2024-08-06 07:03:05,2024-08-06 07:03:02,13,67,TRUE,12.8,3,32,20.168,38,3.787,0,84,9,987,14.5,540,3,24,1,4097.23,3,3292438.25,0.251,21.312,0,1334,35.790649,51.00367,12,92.94,0
2515554,2024-08-06 07:03:05,2024-08-06 07:03:02,13,67,TRUE,12.8,3,32,20.426,37,4.281,10.938,84,8,1104.25,14.5,543,3,8,1,4097.234,8.438,3292687.5,0.259,19.562,0,1334,35.790649,51.00367,12,92.94,0
2516554,2024-08-06 07:03:05,2024-08-06 07:03:02,13,67,TRUE,12.7,1,32,20.03,41,5.16,0.253,84,8,1163.75,14.5,540,3,8,1,4097.238,14.812,3292974.5,0.331,18.938,0,1334,35.790649,51.00367,12,92.94,0
2517554,2024-08-06 07:03:07,2024-08-06 07:03:05,13,67,TRUE,13.2,1,32,19.87,34,3.947,0,84,9,1191.5,14.5,543,3,24,1,4097.238,6.188,3293280.25,0.284,18.812,0,1334,35.790642,51.00375,12,96.16,0
2518554,2024-08-06 07:03:07,2024-08-06 07:03:05,13,67,TRUE,13.3,97,32,19.922,35,3.73,0,84,8,1201,14.5,543,3,24,1,4097.242,3.125,3293549,0.262,18.938,0,1334,35.790642,51.00375,12,96.16,0
2519554,2024-08-06 07:03:07,2024-08-06 07:03:05,13,67,TRUE,13.3,1,32,20.205,32,3.104,0,84,8,1057.5,14.5,543,3,24,1,4097.242,2,3293793,0.219,20.875,0,1334,35.790642,51.00375,12,96.16,0
2520554,2024-08-06 07:03:10,2024-08-06 07:03:08,13,61,TRUE,13.2,1,32,20.184,33,2.41,0,84,8,887,14.5,543,3,24,1,4097.246,8.875,3294016.5,0.184,22.562,0,1334,35.790642,51.003807,12,90,0
2521554,2024-08-06 07:03:10,2024-08-06 07:03:08,13,61,TRUE,13.4,1,32,20.401,34,2.178,0,84,7,771.25,14.5,543,3,24,1,4097.25,8.875,3294183.5,0.171,23.25,0,1334,35.790642,51.003807,12,90,0
2522554,2024-08-06 07:03:10,2024-08-06 07:03:08,13,61,TRUE,13.4,1,32,20.361,37,3.057,0,84,7,813,14.5,543,3,24,1,4097.25,15.062,3294362.25,0.224,22.375,0,1334,35.790642,51.003807,12,90,0
2523554,2024-08-06 07:03:14,2024-08-06 07:03:11,13,61,TRUE,13.2,1,32,20.599,47,4.791,0,84,6,881,14.5,543,3,24,1,4097.254,3.75,3294664,0.322,21.625,0,1334,35.790642,51.003883,12,90,0
2524554,2024-08-06 07:03:14,2024-08-06 07:03:11,13,61,TRUE,12.3,1,32,20.579,48,5.322,0,84,6,861.25,14.5,543,3,24,1,4097.254,8.5,3294963.25,0.342,21.688,0,1334,35.790642,51.003883,12,90,0
2525554,2024-08-06 07:03:14,2024-08-06 07:03:11,13,61,TRUE,13.2,1,32,20.795,48,4.785,0,84,6,909.5,14.5,543,3,24,1,4097.258,-0.062,3295319,0.327,21.375,0,1334,35.790642,51.003883,12,90,0
2526554,2024-08-06 07:03:16,2024-08-06 07:03:14,13,61,TRUE,13.2,1,32,20.99,47,4.922,0,84,5,886.75,14.5,543,3,24,1,4097.258,1.812,3295662.5,0.337,21.438,0,1334,35.790646,51.003941,12,85.14,0
2527554,2024-08-06 07:03:16,2024-08-06 07:03:14,13,61,TRUE,13.3,1,32,20.97,47,4.932,0,84,5,888.75,14.5,540,3,24,1,4097.258,2.438,3295990.25,0.326,21.562,0,1334,35.790646,51.003941,12,85.14,0
2528554,2024-08-06 07:03:16,2024-08-06 07:03:14,13,61,TRUE,13.2,97,32,21.147,47,4.852,0,84,4,883.25,14.5,540,3,24,1,4097.262,2.75,3296314.5,0.343,21.688,0,1334,35.790646,51.003941,12,85.14,0
2529554,2024-08-06 07:03:20,2024-08-06 07:03:17,13,61,TRUE,13.1,97,32,21.072,47,4.852,0,84,4,886.25,14.5,540,3,24,1,4097.262,3.5,3296668.5,0.331,21.688,0,1334,35.790638,51.003979,12,104.55,0
2530554,2024-08-06 07:03:20,2024-08-06 07:03:17,13,61,TRUE,13.2,97,32,21.239,47,4.861,0,83,3,884,14.5,540,3,24,1,4097.262,3.375,3296980.5,0.323,21.625,0,1334,35.790638,51.003979,12,104.55,0
2531554,2024-08-06 07:03:20,2024-08-06 07:03:17,13,61,TRUE,13,97,32,21.547,47,4.055,0,84,1,878.75,14.5,540,3,24,13,4097.266,-4.688,3297308,0.293,22.125,0,1334,35.790638,51.003979,12,104.55,0
2532554,2024-08-06 07:03:22,2024-08-06 07:03:20,13,64,TRUE,12.9,1,32,21.823,49,4.021,0,83,0,685.75,14.5,540,3,24,13,4097.266,6.5,3297599.75,0.255,23.625,0,1334,35.790634,51.003986,12,125.16,0
2533554,2024-08-06 07:03:22,2024-08-06 07:03:20,13,64,TRUE,13.3,1,32,21.955,91,37.297,37.637,83,0,1309,14.5,540,3,8,13,4097.266,70.375,3298016,2.028,11.562,0,1334,35.790634,51.003986,12,125.16,0
2534554,2024-08-06 07:03:22,2024-08-06 07:03:20,13,64,TRUE,13.2,1,32,20.23,53,8.52,12.012,83,3,1578.75,14.5,540,3,8,1,4097.266,27.688,3299454,0.552,17.25,0,1334,35.790634,51.003986,12,125.16,0
2535554,2024-08-06 07:03:24,2024-08-06 07:03:23,13,64,TRUE,13.1,1,32,19.305,92,22.131,18.661,83,7,1101.25,14.5,540,3,8,1,4097.266,61.688,3300223.5,1.477,14.062,0,1334,35.790627,51.004044,12,98.46,0
2536554,2024-08-06 07:03:24,2024-08-06 07:03:23,13,64,TRUE,13.2,1,32,18.002,64,10.645,16.693,83,11,1442,14.5,540,3,8,1,4097.27,40.438,3301243.25,0.75,14,0,1334,35.790627,51.004044,12,98.46,0
2537554,2024-08-06 07:03:24,2024-08-06 07:03:23,13,64,TRUE,13.3,1,32,17.417,63,12.539,23.151,83,13,1760,14.5,540,3,8,1,4097.27,48.688,3302097,1.154,14,0,1334,35.790627,51.004044,12,98.46,0
2538554,2024-08-06 07:03:29,2024-08-06 07:03:26,13,64,TRUE,13.1,1,32,16.774,50,10.219,0,83,15,2138,14.5,540,3,24,1,4097.273,-1.875,3303278.5,0.616,13.25,0,1334,35.790611,51.004185,12,97.96,0
2539554,2024-08-06 07:03:29,2024-08-06 07:03:26,13,64,TRUE,13.3,97,32,17.175,52,8.014,0,83,15,1411.75,14.5,540,3,24,2,4097.277,17.312,3303704.75,0.703,17,0,1334,35.790611,51.004185,12,97.96,0
2540554,2024-08-06 07:03:29,2024-08-06 07:03:26,13,64,TRUE,13.3,97,32,19.104,46,7.408,0,83,11,1491.5,14.5,540,3,24,1,4097.281,6.625,3304279,0.566,14.938,0,1334,35.790611,51.004185,12,97.96,0
2541554,2024-08-06 07:03:31,2024-08-06 07:03:29,13,64,TRUE,13.2,1,32,18.331,43,6.814,0,83,10,1541.25,14.5,540,3,24,1,4097.285,2.312,3304852,0.467,14.625,0,1334,35.790604,51.004288,12,94.79,0
2542554,2024-08-06 07:03:31,2024-08-06 07:03:29,13,64,TRUE,13.3,97,32,18.302,44,6.75,0,83,10,1408.5,14.5,537,3,24,1,4097.289,-2,3305311.75,0.428,16.25,0,1334,35.790604,51.004288,12,94.79,0
2543554,2024-08-06 07:03:31,2024-08-06 07:03:29,13,64,TRUE,13.3,97,32,19.021,46,5.453,0,83,9,1140,14.5,537,3,24,1,4097.293,-4.5,3305738.25,0.386,19.438,0,1334,35.790604,51.004288,12,94.79,0
2544553,2024-08-06 07:03:36,2024-08-06 07:03:32,13,67,TRUE,13,97,32,19.746,44,4.885,0,83,8,933,14.5,537,3,24,1,4097.293,1.75,3306132,0.325,21.562,0,1334,35.7906,51.004372,12,93.36,0
2545553,2024-08-06 07:03:36,2024-08-06 07:03:32,13,67,TRUE,13.2,97,32,20.673,46,3.961,0,83,5,873,14.5,537,3,24,1,4097.297,2.75,3306434.25,0.292,22.125,0,1334,35.7906,51.004372,12,93.36,0
2546553,2024-08-06 07:03:36,2024-08-06 07:03:32,13,67,TRUE,13.1,97,32,21.469,46,4.086,0,83,2,784.25,14.5,537,3,24,13,4097.297,-6.938,3306725.5,0.277,22.812,0,1334,35.7906,51.004372,12,93.36,0
2550553,2024-08-06 07:03:41,2024-08-06 07:03:38,13,67,TRUE,13.1,97,32,21.523,48,4.736,0,83,0,957.75,14.5,534,3,24,13,4097.297,3.125,3308238.25,0.333,20.938,0,1334,35.790596,51.004395,12,102.1,0
2551553,2024-08-06 07:03:41,2024-08-06 07:03:38,13,67,TRUE,13.4,97,32,21.331,35,3.096,0,83,0,1018.5,14.5,534,3,24,13,4097.297,0.875,3308507.5,0.228,21.125,0,1334,35.790596,51.004395,12,102.1,0
2552553,2024-08-06 07:03:41,2024-08-06 07:03:38,13,67,TRUE,13.4,97,32,20.963,34,2.713,0,83,0,910.75,14.5,534,3,24,13,4097.297,6,3308739,0.207,22.312,0,1334,35.790596,51.004395,12,102.1,0
2553553,2024-08-06 07:03:43,2024-08-06 07:03:41,13,77,TRUE,13.4,97,32,20.827,34,2.629,0,84,0,859.75,14.5,537,3,24,13,4097.297,9.812,3308960,0.207,22.5,0,1334,35.790592,51.004395,12,180,0
2554553,2024-08-06 07:03:43,2024-08-06 07:03:41,13,77,TRUE,13.4,97,32,20.705,34,2.734,0,83,0,861,14.5,537,3,24,13,4097.297,11.5,3309155.5,0.207,22.5,0,1334,35.790592,51.004395,12,180,0
2555553,2024-08-06 07:03:43,2024-08-06 07:03:41,13,77,TRUE,13.4,97,32,20.596,34,2.59,0,84,0,861.5,14.5,537,3,24,13,4097.297,11.375,3309363.25,0.201,22.562,0,1334,35.790592,51.004395,12,180,0
2556553,2024-08-06 07:03:46,2024-08-06 07:03:44,13,77,TRUE,13.4,97,32,20.732,35,2.617,0,84,0,861,14.5,537,3,24,13,4097.297,10.625,3309575.25,0.201,22.5,0,1334,35.790592,51.004402,12,90,0
2557553,2024-08-06 07:03:46,2024-08-06 07:03:44,13,77,TRUE,13.4,97,32,20.62,35,2.611,0,84,0,857.75,14.5,537,3,24,13,4097.297,11.5,3309766,0.201,22.562,0,1334,35.790592,51.004402,12,90,0
2558553,2024-08-06 07:03:46,2024-08-06 07:03:44,13,77,TRUE,13.4,97,32,20.518,36,6.545,0,84,0,864.25,14.5,537,3,24,13,4097.297,8.312,3309971,0.338,22.312,0,1334,35.790592,51.004402,12,90,0
2559553,2024-08-06 07:03:49,2024-08-06 07:03:47,13,77,TRUE,12.7,97,32,20.427,54,6.25,0,84,0,902.25,14.5,537,3,24,13,4097.297,1.75,3310344.5,0.415,20.625,0,1334,35.790592,51.004402,12,90,0
2560553,2024-08-06 07:03:49,2024-08-06 07:03:47,13,77,TRUE,13.2,97,32,20.345,49,5.475,0,84,0,952.25,14.5,537,3,24,13,4097.297,-0.125,3310719.5,0.352,20.812,0,1334,35.790592,51.004402,12,90,0
2561553,2024-08-06 07:03:49,2024-08-06 07:03:47,13,77,TRUE,13.3,1,32,20.272,68,15.395,23.45,84,0,935,14.5,537,3,8,13,4097.297,43.625,3311089,1.183,17.312,0,1334,35.790592,51.004402,12,90,0
2562553,2024-08-06 07:03:53,2024-08-06 07:03:50,13,77,TRUE,13.3,1,32,19.343,56,10.803,16.492,84,2,1939.5,14.5,537,3,8,1,4097.297,36.062,3312489.75,0.741,13.938,0,1334,35.790592,51.004429,12,90,0
2563553,2024-08-06 07:03:53,2024-08-06 07:03:50,13,77,TRUE,13.3,1,32,18.31,75,11.971,16.223,84,7,1191,14.5,537,3,8,1,4097.297,47.75,3313285.5,1.038,16.562,0,1334,35.790592,51.004429,12,90,0
2564553,2024-08-06 07:03:53,2024-08-06 07:03:50,13,77,TRUE,13.3,1,32,17.107,62,9.918,16.113,84,10,1368.5,14.5,537,3,8,1,4097.301,39,3314177.75,0.781,15.5,0,1334,35.790592,51.004429,12,90,0
2565553,2024-08-06 07:03:55,2024-08-06 07:03:53,13,77,TRUE,13,1,32,16.69,61,12.383,22.495,84,13,1683,14.5,537,3,8,1,4097.305,45.25,3315083.25,1.125,13.688,0,1334,35.790585,51.004539,12,94.49,0
2566554,2024-08-06 07:03:55,2024-08-06 07:03:53,13,77,TRUE,13.2,1,32,16.237,65,14.117,22.659,84,16,2034,14.5,537,3,8,1,4097.309,50.938,3316150.75,1.283,12.875,0,1334,35.790585,51.004539,12,94.49,0
2567554,2024-08-06 07:03:55,2024-08-06 07:03:53,13,77,TRUE,13.2,1,32,15.711,63,14.209,17.966,84,19,2396.25,14.5,540,3,8,1,4097.312,42.75,3317485.25,1.4,12.438,0,1334,35.790585,51.004539,12,94.49,0
2568554,2024-08-06 07:03:58,2024-08-06 07:03:56,13,77,TRUE,13.1,1,32,15.591,55,13.049,14.355,84,21,2710,14.5,540,3,8,1,4097.316,27.688,3318981.25,1.23,14,0,1334,35.790573,51.004738,12,94.25,0
2569554,2024-08-06 07:03:58,2024-08-06 07:03:56,13,77,TRUE,13.2,1,32,15.561,47,10.744,0,84,22,2852.75,14.5,540,3,24,1,4097.324,-18.188,3320157.75,0.451,14.438,0,1334,35.790573,51.004738,12,94.25,0
2570554,2024-08-06 07:03:58,2024-08-06 07:03:56,13,77,TRUE,13.4,1,32,16.123,49,8.426,0,84,22,1625,14.5,540,3,24,3,4097.328,-28.375,3320586.25,0.186,17.125,0,1334,35.790573,51.004738,12,94.25,0
2571554,2024-08-06 07:04:01,2024-08-06 07:03:59,13,70,TRUE,13.2,97,32,16.707,48,6.885,0,84,22,1304.5,14.5,540,3,24,2,4097.336,-1.812,3321059.25,0.526,16.812,0,1334,35.790562,51.004948,12,93.69,0
2572554,2024-08-06 07:04:01,2024-08-06 07:03:59,13,70,TRUE,13.4,97,32,17.703,46,6.43,0,84,21,1234,14.5,540,3,24,2,4097.344,-4.25,3321539.5,0.47,18.062,0,1334,35.790562,51.004948,12,93.69,0
2573554,2024-08-06 07:04:01,2024-08-06 07:03:59,13,70,TRUE,13.3,97,32,18.599,46,6.082,0,84,19,1128.25,14.5,540,3,24,2,4097.348,-4.312,3322005,0.422,19.125,0,1334,35.790562,51.004948,12,93.69,0
2574554,2024-08-06 07:04:04,2024-08-06 07:04:02,13,70,TRUE,13.3,97,32,19.288,48,5.773,0,84,18,989.75,14.5,540,3,24,3,4097.352,-6.188,3322432,0.38,20.812,0,1334,35.79055,51.005127,12,94.72,0
2575554,2024-08-06 07:04:04,2024-08-06 07:04:02,13,70,TRUE,13.2,97,32,19.83,51,5.529,0,84,16,907,14.5,537,3,24,3,4097.359,-3.062,3322791.25,0.364,21.25,0,1334,35.79055,51.005127,12,94.72,0
2576554,2024-08-06 07:04:04,2024-08-06 07:04:02,13,70,TRUE,13.2,97,32,20.514,49,5.529,0,84,15,957.25,14.5,537,3,24,2,4097.363,-2.125,3323165.75,0.368,20.688,0,1334,35.79055,51.005127,12,94.72,0
2577554,2024-08-06 07:04:06,2024-08-06 07:04:05,13,70,TRUE,13.2,97,32,20.619,49,5.492,0,84,14,946,14.5,537,3,24,2,4097.367,-1.625,3323542.75,0.373,20.75,0,1334,35.790546,51.005264,12,92.06,0
2578554,2024-08-06 07:04:06,2024-08-06 07:04:05,13,70,TRUE,13.2,1,32,20.714,48,7.135,19.11,84,14,1092.75,14.5,537,3,8,2,4097.371,1.25,3323899.25,0.477,19,0,1334,35.790546,51.005264,12,92.06,0
2579554,2024-08-06 07:04:06,2024-08-06 07:04:05,13,70,TRUE,13.3,1,32,21.192,47,8.342,5.652,84,13,1741,14.5,537,3,24,1,4097.375,16.25,3324447,0.585,13.438,0,1334,35.790546,51.005264,12,92.06,0
2580554,2024-08-06 07:04:11,2024-08-06 07:04:08,13,70,TRUE,13.2,1,32,20.484,43,8.244,0,84,13,1768,14.5,537,3,24,1,4097.379,8.188,3325079.25,0.626,13.5,0,1334,35.790539,51.005394,12,93.8,0
2581554,2024-08-06 07:04:11,2024-08-06 07:04:08,13,70,TRUE,13.2,97,32,20.436,42,6.723,0,84,13,1770.75,14.5,537,3,24,1,4097.383,-4.625,3325634.5,0.263,13.5,0,1334,35.790539,51.005394,12,93.8,0
2582554,2024-08-06 07:04:11,2024-08-06 07:04:08,13,70,TRUE,13.4,97,32,21.569,40,3.627,0,84,11,1134.75,14.5,537,3,24,1,4097.387,-1.312,3325825.25,0.355,20.562,0,1334,35.790539,51.005394,12,93.8,0
2583554,2024-08-06 07:04:13,2024-08-06 07:04:11,13,70,TRUE,13.4,97,32,21.098,36,4.234,0,84,10,1268,14.5,537,3,24,1,4097.387,4.938,3326154.5,0.346,17.562,0,1334,35.790535,51.005501,12,92.64,0
2584554,2024-08-06 07:04:13,2024-08-06 07:04:11,13,70,TRUE,13.2,97,32,20.792,34,4.234,0,84,10,1316.25,14.5,537,3,24,1,4097.391,1.75,3326477.5,0.329,17.5,0,1334,35.790535,51.005501,12,92.64,0
2585554,2024-08-06 07:04:13,2024-08-06 07:04:11,13,70,TRUE,13.3,97,32,20.909,32,2.998,0,84,9,1164.75,14.5,537,3,24,1,4097.395,-0.562,3326794.75,0.248,20.062,0,1334,35.790535,51.005501,12,92.64,0
2586554,2024-08-06 07:04:17,2024-08-06 07:04:14,13,70,TRUE,13.4,1,32,20.818,33,2.49,0,84,9,911.75,14.5,537,3,24,1,4097.398,7.188,3327049.75,0.206,22.312,0,1334,35.790531,51.005592,12,93.1,0
2587554,2024-08-06 07:04:17,2024-08-06 07:04:14,13,70,TRUE,13.4,1,32,20.58,35,3.875,16.956,84,9,856.75,14.5,537,3,8,1,4097.398,17.625,3327245,0.276,21.938,0,1334,35.790531,51.005592,12,93.1,0
2588554,2024-08-06 07:04:17,2024-08-06 07:04:14,13,70,TRUE,13.4,1,32,20.953,50,7.922,24.966,84,9,1247.5,14.5,537,3,8,1,4097.402,37.75,3327571,0.578,17.375,0,1334,35.790531,51.005592,12,93.1,0
2589554,2024-08-06 07:04:19,2024-08-06 07:04:17,13,70,TRUE,13.4,1,32,20.034,42,6.523,0,84,10,1747,14.5,537,3,24,1,4097.406,1.375,3328175.25,0.357,13.312,0,1334,35.790527,51.00568,12,93.21,0
2590554,2024-08-06 07:04:19,2024-08-06 07:04:17,13,70,TRUE,13.2,1,32,19.835,45,8.092,0,84,9,1593.25,14.5,537,3,24,1,4097.406,-16.625,3328524.5,0.308,16,0,1334,35.790527,51.00568,12,93.21,0
2591554,2024-08-06 07:04:19,2024-08-06 07:04:17,13,70,TRUE,13.2,97,32,20.165,46,7.43,0,84,9,1410.5,14.5,537,3,24,1,4097.41,9.25,3328993.75,0.54,15.688,0,1334,35.790527,51.00568,12,93.21,0
2592554,2024-08-06 07:04:22,2024-08-06 07:04:20,13,70,TRUE,13.3,97,32,19.952,44,7.473,0,84,9,1529.75,14.5,537,3,24,1,4097.414,5.375,3329560,0.544,14.375,0,1334,35.790524,51.005772,12,92.3,0
2593554,2024-08-06 07:04:22,2024-08-06 07:04:20,13,70,TRUE,13.2,97,32,20.192,42,7.086,0,84,8,1522.75,14.5,534,3,24,1,4097.414,1.062,3330075.25,0.497,14.875,0,1334,35.790524,51.005772,12,92.3,0
2594554,2024-08-06 07:04:22,2024-08-06 07:04:20,13,70,TRUE,13,97,32,20.408,42,5.633,0,84,8,1350,14.5,534,3,24,1,4097.418,-3,3330564.75,0.396,17.062,0,1334,35.790524,51.005772,12,92.3,0
2595554,2024-08-06 07:04:24,2024-08-06 07:04:23,13,67,TRUE,13.2,97,32,20.368,44,5.52,0,84,7,1089.5,14.5,534,3,24,1,4097.418,-4.75,3331010.25,0.363,20,0,1334,35.79052,51.005844,12,93.92,0
2596554,2024-08-06 07:04:24,2024-08-06 07:04:23,13,67,TRUE,13,97,32,20.566,46,5.01,0,84,7,929.75,14.5,534,3,24,1,4097.422,2.25,3331355.5,0.328,21.375,0,1334,35.79052,51.005844,12,93.92,0
