time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Electrical_load,Switch,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Estimated_catalyst_temperature,Engine_status,Status_bit,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,Average_fuel_consumption_rate,Pumping_and_rubbing_friction_torque_at_current_condition,RON_factor,altitude,latitude,longitude,satelites,bearing,slope
1637589,2024-08-04 18:52:54,2024-08-04 18:52:51,6,93,TRUE,12.9,3,32,30.602,37,7.461,16.333,89,30,2123.25,14.5,567,3,8,2,4009.762,2.938,2077364.125,0.73,13.312,0,1342,35.782894,51.030819,12,315.27,-0.446428571
1638589,2024-08-04 18:52:54,2024-08-04 18:52:51,6,93,TRUE,12.9,3,32,31.15,40,7.561,7.318,89,29,2070.75,14.5,567,3,8,2,4009.77,4.812,2078090,0.646,13.25,0,1342,35.782894,51.030819,12,315.27,-0.446428571
1639589,2024-08-04 18:52:58,2024-08-04 18:52:54,6,90,TRUE,12.9,3,32,31.76,39,7.217,7.318,89,28,2019.5,14.5,567,3,8,2,4009.777,4.062,2078742.375,0.558,13.312,0,1342,35.783043,51.030632,12,314.49,-0.446428571
1640589,2024-08-04 18:52:58,2024-08-04 18:52:54,6,90,TRUE,12.9,3,32,32.427,39,6.969,7.318,89,27,1956.75,14.5,567,3,8,2,4009.785,1.25,2079242.375,0.522,13.188,0,1342,35.783043,51.030632,12,314.49,-0.446428571
1641589,2024-08-04 18:52:58,2024-08-04 18:52:54,6,90,TRUE,12.9,3,32,32.636,40,7.08,8.435,89,26,1896.75,14.5,564,3,8,2,4009.793,9.25,2079785.375,0.538,13.25,0,1342,35.783043,51.030632,12,314.49,-0.446428571
1645589,2024-08-04 18:53:07,2024-08-04 18:53:00,6,90,TRUE,12.9,3,32,34.395,30,2.475,0,89,23,1547,14.5,561,3,24,3,4009.82,3.562,2081446.5,0.315,16.375,0,1342,35.783306,51.030289,12,313.39,-0.446428571
1646589,2024-08-04 18:53:07,2024-08-04 18:53:00,6,90,TRUE,12.4,97,32,34.563,41,7.561,0,89,22,551,14.5,561,3,24,5,4009.824,20.375,2081713.625,0.253,25.875,0,1342,35.783306,51.030289,12,313.39,-0.446428571
1647589,2024-08-04 18:53:07,2024-08-04 18:53:00,6,90,TRUE,13.3,97,32,35.538,30,2.496,0,88,19,1170.25,14.5,561,3,24,2,4009.832,8.625,2082162.75,0.194,20.75,0,1342,35.783306,51.030289,12,313.39,-0.446428571
1654589,2024-08-04 18:53:17,2024-08-04 18:53:09,6,90,TRUE,12.8,97,32,37.75,61,3.006,0,88,0,541.25,14.5,561,3,24,13,4009.852,15.938,2083943.375,0.457,21.562,0,1342,35.783447,51.030102,12,312.91,-0.446428571
1655589,2024-08-04 18:53:17,2024-08-04 18:53:09,6,90,TRUE,13.3,97,32,37.387,34,1.562,0,88,0,719.5,14.5,558,3,24,13,4009.852,21.312,2084239.375,0.216,24.625,0,1342,35.783447,51.030102,12,312.91,-0.446428571
1656589,2024-08-04 18:53:17,2024-08-04 18:53:09,6,90,TRUE,12,97,32,37.217,84,10.889,0,88,0,437,14.5,558,3,24,13,4009.852,39.438,2084454.875,0.924,20.812,0,1342,35.783447,51.030102,12,312.91,-0.446428571
1663589,2024-08-04 18:53:20,2024-08-04 18:53:18,6,77,TRUE,13.4,97,32,35.782,35,7.531,0,88,0,601,14.5,558,3,24,13,4009.852,38.188,2086803.25,0.267,25.5,0,1342,35.783447,51.030102,12,312.91,-0.446428571
1664589,2024-08-04 18:53:20,2024-08-04 18:53:18,6,77,TRUE,13.5,97,32,35.655,30,1.709,0,88,0,1137.75,14.5,558,3,24,13,4009.852,1.5,2087135,0.253,21.562,0,1342,35.783447,51.030102,12,312.91,-0.446428571
1665589,2024-08-04 18:53:20,2024-08-04 18:53:18,6,77,TRUE,12.6,97,32,35.776,59,3.578,0,88,0,545,14.5,558,3,24,13,4009.852,38.75,2087365.625,0.512,21.688,0,1342,35.783447,51.030102,12,312.91,-0.446428571
1666589,2024-08-04 18:53:23,2024-08-04 18:53:21,6,77,TRUE,13.5,97,32,35.649,33,1.857,0,88,0,998.75,14.5,558,3,24,13,4009.852,7.188,2087718,0.285,21.875,0,1342,35.783447,51.030102,12,312.91,-0.446428571
1667589,2024-08-04 18:53:23,2024-08-04 18:53:21,6,77,TRUE,12.4,97,32,35.535,49,4.688,0,88,0,897,14.5,555,3,24,13,4009.852,7.75,2088009.875,0.407,20.875,0,1342,35.783447,51.030102,12,312.91,-0.446428571
1668589,2024-08-04 18:53:23,2024-08-04 18:53:21,6,77,TRUE,13.3,97,32,35.55,47,4.619,0,88,0,938.25,14.5,555,3,24,13,4009.852,4,2088403.75,0.368,20.625,0,1342,35.783447,51.030102,12,312.91,-0.446428571
1669589,2024-08-04 18:53:27,2024-08-04 18:53:24,6,100,TRUE,13.4,97,32,35.446,45,4.316,0,88,0,905,14.5,555,3,24,13,4009.852,5.562,2088797.75,0.355,21.188,0,1342,35.783447,51.030102,12,312.91,-0.446428571
1670589,2024-08-04 18:53:27,2024-08-04 18:53:24,6,100,TRUE,13.4,97,32,35.353,45,4.281,0,88,0,907,14.5,555,3,24,13,4009.852,4.688,2089115.25,0.347,21.312,0,1342,35.783447,51.030102,12,312.91,-0.446428571
1671589,2024-08-04 18:53:27,2024-08-04 18:53:24,6,100,TRUE,13.2,1,32,35.268,89,30.752,40.363,88,0,1057,14.5,555,3,8,13,4009.852,59.125,2089504,2.009,12.625,0,1342,35.783447,51.030102,12,312.91,-0.446428571
1672589,2024-08-04 18:53:29,2024-08-04 18:53:27,6,100,TRUE,13.4,1,32,35.31,45,11.6,23.819,88,0,2034,14.5,555,3,8,13,4009.852,38.625,2090605.375,1.565,13.625,0,1342,35.783447,51.030094,12,270,-0.446428571
1673589,2024-08-04 18:53:29,2024-08-04 18:53:27,6,100,TRUE,13.2,1,32,33.583,90,27.432,31.686,88,0,2467.25,14.5,558,3,8,13,4009.852,82.75,2092093,2.859,12.312,0,1342,35.783447,51.030094,12,270,-0.446428571
1674589,2024-08-04 18:53:29,2024-08-04 18:53:27,6,100,TRUE,13.2,1,32,32.617,51,8.846,28.284,88,6,1913.25,14.5,558,3,8,1,4009.852,28.375,2093838.375,0.737,13.938,0,1342,35.783447,51.030094,12,270,-0.446428571
1675589,2024-08-04 18:53:32,2024-08-04 18:53:30,6,100,TRUE,13.2,1,32,32.375,96,30.398,32.379,88,10,1689,14.5,558,3,8,1,4009.855,76.75,2094886.875,2.062,10.625,0,1342,35.783504,51.030022,12,314.3,-0.446428571
1676589,2024-08-04 18:53:32,2024-08-04 18:53:30,6,100,TRUE,13.3,1,32,30.392,77,11.453,18.768,88,16,2258.75,14.5,561,3,8,1,4009.859,51.25,2096903.75,1.024,12.688,0,1342,35.783504,51.030022,12,314.3,-0.446428571
1677589,2024-08-04 18:53:32,2024-08-04 18:53:30,6,100,TRUE,12.4,3,32,30.608,51,11.211,21.786,87,18,2347,14.5,561,3,8,1,4009.863,25.438,2098090.75,1.149,13.125,0,1342,35.783504,51.030022,12,314.3,-0.446428571
1678589,2024-08-04 18:53:36,2024-08-04 18:53:33,6,100,TRUE,12.7,3,32,30.841,58,13.51,22.974,88,20,2516.25,14.5,561,3,8,1,4009.867,35.5,2099351.75,1.356,12.875,0,1342,35.783611,51.029884,12,313.7,-0.446428571
1679589,2024-08-04 18:53:36,2024-08-04 18:53:33,6,100,TRUE,12.8,3,32,30.149,56,13.184,21.454,87,21,2721.75,14.5,564,3,8,1,4009.875,30.875,2100640.5,1.248,13.938,0,1342,35.783611,51.029884,12,313.7,-0.446428571
1680589,2024-08-04 18:53:36,2024-08-04 18:53:33,6,100,TRUE,12.8,3,32,30.232,55,13.924,21.954,87,23,2906.75,14.5,564,3,8,1,4009.879,31.312,2101964,1.387,14.75,0,1342,35.783611,51.029884,12,313.7,-0.446428571
1681589,2024-08-04 18:53:38,2024-08-04 18:53:36,6,96,TRUE,12.8,3,33,30.111,53,13.854,22.025,87,24,3112.25,14.5,567,3,8,1,4009.887,27.25,2103467.75,1.361,15.688,0,1342,35.783733,51.029713,12,311.33,-0.446428571
1682589,2024-08-04 18:53:38,2024-08-04 18:53:36,6,96,TRUE,12.8,3,33,30.669,53,14.41,22.482,87,26,3260,14.5,570,3,8,1,4009.895,27.875,2104826.5,1.485,16.312,0,1342,35.783733,51.029713,12,311.33,-0.446428571
1683589,2024-08-04 18:53:38,2024-08-04 18:53:36,6,96,TRUE,12.9,3,32,31.131,52,13.58,0,87,27,3430.25,14.5,573,3,8,1,4009.902,7.375,2106360,1.351,16.688,0,1342,35.783733,51.029713,12,311.33,-0.446428571
1684589,2024-08-04 18:53:42,2024-08-04 18:53:39,6,96,TRUE,12.8,3,32,31.822,41,7.826,0,87,27,2282.75,14.5,570,3,24,2,4009.91,-41.438,2107218.25,0,13,0,1342,35.783871,51.029518,12,311.1,-0.446428571
1685589,2024-08-04 18:53:42,2024-08-04 18:53:39,6,96,TRUE,12.8,3,32,32.248,45,5.336,0,87,27,1046,14.5,570,3,24,3,4009.914,5.562,2107382.25,0.57,19.188,0,1342,35.783871,51.029518,12,311.1,-0.446428571
1686589,2024-08-04 18:53:42,2024-08-04 18:53:39,6,96,TRUE,12.9,3,32,32.748,41,4.754,0,87,26,1333.5,14.5,570,3,24,3,4009.922,-10.125,2107924,0.44,16.375,0,1342,35.783871,51.029518,12,311.1,-0.446428571
1687589,2024-08-04 18:53:44,2024-08-04 18:53:42,6,96,TRUE,12.8,3,32,33.317,37,4.51,0,87,24,1370,14.5,570,3,24,3,4009.93,-14.25,2108392,0.392,16.562,0,1342,35.783993,51.029339,12,310.04,-0.446428571
1688589,2024-08-04 18:53:44,2024-08-04 18:53:42,6,96,TRUE,12.9,3,32,33.828,35,3.047,0,87,23,1262.25,14.5,570,3,24,3,4009.938,-18.5,2108741.5,0.295,18.25,0,1342,35.783993,51.029339,12,310.04,-0.446428571
1689589,2024-08-04 18:53:44,2024-08-04 18:53:42,6,96,TRUE,13,3,32,34.171,38,3.814,10.26,88,22,1095.75,14.5,570,3,8,3,4009.945,-1.688,2109056,0.313,19.562,0,1342,35.783993,51.029339,12,310.04,-0.446428571
1690589,2024-08-04 18:53:48,2024-08-04 18:53:45,6,96,TRUE,12.7,3,32,34.479,31,1.965,19.611,87,21,905.25,14.5,570,3,8,3,4009.949,10.75,2109383,0.248,23.25,0,1342,35.784103,51.029175,12,309.58,-0.446428571
1691589,2024-08-04 18:53:48,2024-08-04 18:53:45,6,96,TRUE,13,3,32,34.953,66,17.57,33.246,87,20,1561.5,14.5,570,3,8,2,4009.957,67.375,2109697,1.515,14.312,0,1342,35.784103,51.029175,12,309.58,-0.446428571
1692589,2024-08-04 18:53:48,2024-08-04 18:53:45,6,96,TRUE,12.9,3,32,33.183,48,7.055,0,88,22,1591.5,14.5,570,3,24,2,4009.961,14.188,2110863,0.435,13.125,0,1342,35.784103,51.029175,12,309.58,-0.446428571
1693589,2024-08-04 18:53:50,2024-08-04 18:53:48,6,96,TRUE,12.8,97,32,32.571,30,1.408,0,88,22,1030,14.5,570,3,24,4,4009.969,10.625,2111215.25,0.249,24,0,1342,35.784214,51.029018,12,311.07,-0.446428571
1694589,2024-08-04 18:53:50,2024-08-04 18:53:48,6,96,TRUE,13.5,97,32,33.117,62,2.504,0,87,21,1096.5,14.5,567,3,24,2,4009.973,-4.688,2111493,0.432,17.25,0,1342,35.784214,51.029018,12,311.07,-0.446428571
1695589,2024-08-04 18:53:50,2024-08-04 18:53:48,6,96,TRUE,13.4,97,32,33.923,37,3.627,0,87,19,705,14.5,567,3,24,4,4009.98,18.125,2111930.5,0.246,24.188,0,1342,35.784214,51.029018,12,311.07,-0.446428571
1696589,2024-08-04 18:53:54,2024-08-04 18:53:51,6,96,TRUE,13.3,97,32,34.962,32,1.918,0,87,16,1080.25,14.5,567,3,24,3,4009.984,12.938,2112312,0.277,21.938,0,1342,35.784294,51.028896,12,308.95,-0.446428571
1697589,2024-08-04 18:53:54,2024-08-04 18:53:51,6,96,TRUE,13.3,97,32,35.466,55,5.291,0,87,14,627,14.5,567,3,24,2,4009.988,29.562,2112565.75,0.514,20.875,0,1342,35.784294,51.028896,12,308.95,-0.446428571
1698589,2024-08-04 18:53:54,2024-08-04 18:53:51,6,96,TRUE,13.4,97,32,35.645,32,1.791,0,88,13,865.75,14.5,567,3,24,3,4009.992,22.938,2112934,0.234,24.188,0,1342,35.784294,51.028896,12,308.95,-0.446428571
1699589,2024-08-04 18:53:56,2024-08-04 18:53:54,6,100,TRUE,13.5,1,32,35.532,37,4.812,31.879,88,13,1072.75,14.5,567,3,8,2,4009.996,20.75,2113230.75,0.357,19.5,0,1342,35.784363,51.028793,12,309.55,-0.446428571
1700589,2024-08-04 18:53:56,2024-08-04 18:53:54,6,100,TRUE,13.5,1,32,35.429,72,18.887,35.48,87,13,1984,14.5,567,3,8,1,4010,50.25,2113772,1.953,11.25,0,1342,35.784363,51.028793,12,309.55,-0.446428571
1701589,2024-08-04 18:53:56,2024-08-04 18:53:54,6,100,TRUE,13.4,1,32,34.906,58,12.143,0,87,14,2773.5,14.5,570,3,8,1,4010.004,18.125,2115496.75,1.147,13.688,0,1342,35.784363,51.028793,12,309.55,-0.446428571
1702589,2024-08-04 18:54:00,2024-08-04 18:53:57,6,100,TRUE,13.2,1,32,34.749,39,4.77,15.894,87,15,1451.75,14.5,570,3,8,2,4010.008,1.25,2116413.25,0.427,18.75,0,1342,35.784435,51.028679,12,307.9,-0.446428571
1703589,2024-08-04 18:54:00,2024-08-04 18:53:57,6,100,TRUE,13.4,1,32,35.352,49,5.926,21.683,87,15,1110.5,14.5,570,3,8,2,4010.012,15.688,2116879.75,0.554,18.25,0,1342,35.784435,51.028679,12,307.9,-0.446428571
1704589,2024-08-04 18:54:00,2024-08-04 18:53:57,6,100,TRUE,13.5,1,32,34.876,57,8.105,21.893,87,16,1195,14.5,570,3,8,2,4010.016,30,2117483.75,0.68,17.562,0,1342,35.784435,51.028679,12,307.9,-0.446428571
1705589,2024-08-04 18:54:02,2024-08-04 18:54:00,6,100,TRUE,13.4,1,32,34.251,53,6.904,0,87,17,1354.25,14.5,567,3,24,2,4010.02,4.625,2118197.25,0.473,15.812,0,1342,35.784519,51.028557,12,310.32,-0.446428571
1706589,2024-08-04 18:54:02,2024-08-04 18:54:00,6,100,TRUE,13.4,1,32,34.277,40,4.066,0,87,17,1179.5,14.5,567,3,24,2,4010.027,-4.875,2118595.5,0.322,19.062,0,1342,35.784519,51.028557,12,310.32,-0.446428571
1707589,2024-08-04 18:54:02,2024-08-04 18:54:00,6,100,TRUE,12.9,97,32,34.575,37,7.455,0,86,17,627.5,14.5,567,3,24,5,4010.031,6.875,2118891,0.182,27.312,0,1342,35.784519,51.028557,12,310.32,-0.446428571
1708589,2024-08-04 18:54:06,2024-08-04 18:54:03,6,100,TRUE,13.3,97,32,35.509,33,1.812,0,87,15,969,14.5,567,3,24,2,4010.035,20.562,2119229,0.229,22.812,0,1342,35.784595,51.028442,12,309.17,-0.446428571
1709589,2024-08-04 18:54:06,2024-08-04 18:54:03,6,100,TRUE,13.5,97,32,35.762,38,3.447,0,87,14,706.25,14.5,567,3,24,3,4010.039,20.938,2119451.25,0.221,23.688,0,1342,35.784595,51.028442,12,309.17,-0.446428571
1710589,2024-08-04 18:54:06,2024-08-04 18:54:03,6,100,TRUE,13.5,97,32,35.598,39,4.309,0,87,12,1113,14.5,567,3,24,2,4010.043,-5,2119708.25,0.317,18.875,0,1342,35.784595,51.028442,12,309.17,-0.446428571
1711589,2024-08-04 18:54:08,2024-08-04 18:54:06,6,83,TRUE,13.3,97,32,35.724,34,1.662,0,87,11,714,14.5,567,3,24,2,4010.047,22.188,2120007.5,0.209,24.938,0,1342,35.784653,51.028362,12,311.79,-0.446428571
1712589,2024-08-04 18:54:08,2024-08-04 18:54:06,6,83,TRUE,13.4,97,32,36.23,42,3.625,0,87,9,1052,14.5,567,3,24,1,4010.051,-1.875,2120246.75,0.337,19,0,1342,35.784653,51.028362,12,311.79,-0.446428571
1713589,2024-08-04 18:54:08,2024-08-04 18:54:06,6,83,TRUE,13.4,1,32,36.411,44,4.445,4.391,87,9,971.25,14.5,567,3,24,1,4010.051,-1.938,2120584,0.328,21,0,1342,35.784653,51.028362,12,311.79,-0.446428571
1714589,2024-08-04 18:54:11,2024-08-04 18:54:09,6,83,TRUE,13.1,1,32,35.947,92,34.82,42.282,86,9,998.25,14.5,564,3,8,1,4010.055,55.188,2121102.25,1.688,14.625,0,1342,35.784702,51.028286,12,308.48,-0.446428571
1715589,2024-08-04 18:54:11,2024-08-04 18:54:09,6,83,TRUE,13.2,1,32,35.332,105,65.938,36.829,86,11,1874.75,14.3,567,3,8,1,4010.059,66.062,2122693,2.717,10,0,1342,35.784702,51.028286,12,308.48,-0.446428571
1716589,2024-08-04 18:54:11,2024-08-04 18:54:09,6,83,TRUE,13.2,1,32,34.544,62,12.193,14.529,87,13,2682.5,14.5,573,3,8,1,4010.062,37.5,2125802,1.081,13.625,0,1342,35.784702,51.028286,12,308.48,-0.446428571
1717589,2024-08-04 18:54:14,2024-08-04 18:54:12,6,83,TRUE,13.1,1,32,34.188,42,5.135,13.968,87,15,1383.5,14.5,573,3,8,2,4010.066,6.562,2126695.5,0.393,19.812,0,1342,35.784771,51.028175,12,307.46,-0.446428571
1718589,2024-08-04 18:54:14,2024-08-04 18:54:12,6,83,TRUE,13.3,1,32,34.573,55,7.576,26.218,87,15,1151.25,14.5,573,3,8,2,4010.07,24.812,2127110.25,0.576,18.375,0,1342,35.784771,51.028175,12,307.46,-0.446428571
1719589,2024-08-04 18:54:14,2024-08-04 18:54:12,6,83,TRUE,12.5,3,32,34.684,95,32.158,37.296,87,17,1262.25,14.5,573,3,8,2,4010.074,52.25,2127938.75,1.439,13.938,0,1342,35.784771,51.028175,12,307.46,-0.446428571
1720589,2024-08-04 18:54:18,2024-08-04 18:54:15,6,83,TRUE,12.8,3,32,34.235,104,34.529,23.969,87,20,1477.75,14.5,573,3,8,2,4010.078,62.875,2129535.25,1.854,11.312,0,1342,35.784863,51.028027,12,307.46,-0.446428571
1721589,2024-08-04 18:54:18,2024-08-04 18:54:15,6,83,TRUE,12.7,3,32,32.42,58,8.562,0,87,23,1853.25,14.5,573,3,24,2,4010.086,2.188,2131087.25,0.573,13.125,0,1342,35.784863,51.028027,12,307.46,-0.446428571
1722589,2024-08-04 18:54:18,2024-08-04 18:54:15,6,83,TRUE,12.6,3,32,32.354,42,4.916,0,87,23,1365.75,14.5,573,3,24,3,4010.09,-30.188,2131608.75,0.208,19.438,0,1342,35.784863,51.028027,12,307.46,-0.446428571
1723589,2024-08-04 18:54:20,2024-08-04 18:54:18,6,100,TRUE,12.7,99,32,32.962,72,7.732,0,87,22,1063.5,14.5,573,3,24,3,4010.098,0.5,2132030,0.759,17.375,0,1342,35.784966,51.027866,12,308.26,-0.446428571
1724589,2024-08-04 18:54:20,2024-08-04 18:54:18,6,100,TRUE,12.9,99,32,35.195,44,5.127,0,87,18,1067,14.5,573,3,24,2,4010.102,0.25,2132667.25,0.386,20.062,0,1342,35.784966,51.027866,12,308.26,-0.446428571
1725589,2024-08-04 18:54:20,2024-08-04 18:54:18,6,100,TRUE,12.7,3,32,35.244,50,5.098,0,87,16,947,14.5,573,3,24,2,4010.109,1.312,2133074.75,0.428,20.438,0,1342,35.784966,51.027866,12,308.26,-0.446428571
1726589,2024-08-04 18:54:24,2024-08-04 18:54:21,6,100,TRUE,12.8,99,32,36.739,50,5.193,0,87,12,931.25,14.5,570,3,24,1,4010.113,0.812,2133521.75,0.41,20.625,0,1342,35.785019,51.027775,12,305.68,-0.446428571
1727589,2024-08-04 18:54:24,2024-08-04 18:54:21,6,100,TRUE,12.7,99,32,36.242,50,4.863,0,87,4,898,14.5,570,3,24,1,4010.113,-2,2133907.5,0.388,21.062,0,1342,35.785019,51.027775,12,305.68,-0.446428571
1728589,2024-08-04 18:54:24,2024-08-04 18:54:21,6,100,TRUE,12.6,99,32,36.539,52,4.027,0,87,0,666.75,14.5,570,3,24,13,4010.117,1.875,2134262.75,0.304,23.562,0,1342,35.785019,51.027775,12,305.68,-0.446428571
1729589,2024-08-04 18:54:27,2024-08-04 18:54:24,6,100,TRUE,12.6,99,32,36.336,55,4.541,0,87,0,729,14.5,570,3,24,13,4010.117,3.688,2134611.75,0.371,22.188,0,1342,35.785023,51.027775,12,0,-0.446428571
1730589,2024-08-04 18:54:27,2024-08-04 18:54:24,6,100,TRUE,12.8,99,32,35.801,54,4.875,0,87,0,778.75,14.5,570,3,24,13,4010.117,0.688,2134947.5,0.393,21.875,0,1342,35.785023,51.027775,12,0,-0.446428571
1731589,2024-08-04 18:54:27,2024-08-04 18:54:24,6,100,TRUE,12.7,99,32,35.515,52,4.742,0,87,0,822.5,14.5,570,3,24,13,4010.117,1.375,2135329.75,0.364,21.75,0,1342,35.785023,51.027775,12,0,-0.446428571
1732589,2024-08-04 18:54:30,2024-08-04 18:54:27,6,100,TRUE,12.7,99,32,35.297,50,4.852,0,87,0,843.25,14.5,567,3,24,13,4010.117,3.25,2135711.25,0.369,21.5,0,1342,35.785023,51.027775,12,0,-0.446428571
1733589,2024-08-04 18:54:30,2024-08-04 18:54:27,6,100,TRUE,12.8,99,32,35.493,51,4.932,0,88,0,873.5,14.5,567,3,24,13,4010.117,1.688,2136063.75,0.379,21.25,0,1342,35.785023,51.027775,12,0,-0.446428571
1734589,2024-08-04 18:54:30,2024-08-04 18:54:27,6,100,TRUE,12.9,99,32,35.394,50,4.938,0,88,0,871.5,14.5,567,3,24,13,4010.117,2.375,2136439.5,0.377,21.188,0,1342,35.785023,51.027775,12,0,-0.446428571
1735589,2024-08-04 18:54:33,2024-08-04 18:54:30,6,96,TRUE,12.9,99,32,35.463,50,4.895,0,88,0,867.25,14.5,567,3,24,13,4010.117,3.188,2136843,0.377,21.312,0,1342,35.785023,51.027775,12,0,-0.446428571
1736589,2024-08-04 18:54:33,2024-08-04 18:54:30,6,96,TRUE,12.8,99,32,35.014,51,4.932,0,88,0,869.25,14.5,567,3,24,13,4010.117,2.438,2137196.75,0.38,21.312,0,1342,35.785023,51.027775,12,0,-0.446428571
