Speed,Actual,Predicted,MAE,MSE,MAPE,mae,mean_mae,last_error
0.0,0.0,44.626316,129.17147013587729,29526.829681538,59.52530374422702,,21.227468350991664,28.90539322482788
0.0,413.3068182,190.62079,129.17147013587729,29526.829681538,59.52530374422702,0.5387910830259804,21.227468350991664,28.90539322482788
0.0,889.0375171999999,354.00323,129.17147013587729,29526.829681538,59.52530374422702,0.6018129458530346,21.227468350991664,28.90539322482788
0.0,1479.1112692,519.0946,129.17147013587729,29526.829681538,59.52530374422702,0.6490496619089648,21.227468350991664,28.90539322482788
0.0,2093.5007522,684.71216,129.17147013587729,29526.829681538,59.52530374422702,0.6729343616043817,21.227468350991664,28.90539322482788
0.0,2581.5733622,850.7405,129.17147013587729,29526.829681538,59.52530374422702,0.6704565857175546,21.227468350991664,28.90539322482788
0.0,2999.2402422,1016.87616,129.17147013587729,29526.829681538,59.52530374422702,0.6609554160776058,21.227468350991664,28.90539322482788
0.0,3437.0880682,1183.3207,129.17147013587729,29526.829681538,59.52530374422702,0.655719994216004,21.227468350991664,28.90539322482788
0.0,3789.0171892,1350.4742,129.17147013587729,29526.829681538,59.52530374422702,0.643581928356167,21.227468350991664,28.90539322482788
0.0,4181.769318199999,1518.5953,129.17147013587729,29526.829681538,59.52530374422702,0.6368534023647043,21.227468350991664,28.90539322482788
0.0,4526.003376199999,1687.7896,129.17147013587729,29526.829681538,59.52530374422702,0.627090512376715,21.227468350991664,28.90539322482788
0.0,4894.3224432,1858.124,129.17147013587729,29526.829681538,59.52530374422702,0.6203511269304268,21.227468350991664,28.90539322482788
0.0,5324.4943182,2029.6746,129.17147013587729,29526.829681538,59.52530374422702,0.6188042509384905,21.227468350991664,28.90539322482788
0.0,5704.3803472,2202.5198,129.17147013587729,29526.829681538,59.52530374422702,0.6138897363179668,21.227468350991664,28.90539322482788
0.0,6066.0667822,2376.7524,129.17147013587729,29526.829681538,59.52530374422702,0.6081888832852553,21.227468350991664,28.90539322482788
0.0,6395.4819102,2552.5325,129.17147013587729,29526.829681538,59.52530374422702,0.6008850410585905,21.227468350991664,28.90539322482788
0.0,6706.7225792,2730.1785,129.17147013587729,29526.829681538,59.52530374422702,0.5929191243921014,21.227468350991664,28.90539322482788
0.0,7178.5568182,2910.2068,129.17147013587729,29526.829681538,59.52530374422702,0.5945972326050732,21.227468350991664,28.90539322482788
0.0,7533.3902282,3093.1213,129.17147013587729,29526.829681538,59.52530374422702,0.5894117779241792,21.227468350991664,28.90539322482788
0.0,7864.4063122,3279.063,129.17147013587729,29526.829681538,59.52530374422702,0.5830501540957755,21.227468350991664,28.90539322482788
0.0,8206.680057200001,3469.3867,129.17147013587729,29526.829681538,59.52530374422702,0.5772484517711656,21.227468350991664,28.90539322482788
0.0,8511.1724902,3679.2703,129.17147013587729,29526.829681538,59.52530374422702,0.5677128733748007,21.227468350991664,28.90539322482788
0.0,8859.3536932,3999.7283,129.17147013587729,29526.829681538,59.52530374422702,0.5485304641274236,21.227468350991664,28.90539322482788
0.356884058,9415.6471712,4678.8984,129.17147013587729,29526.829681538,59.52530374422702,0.5030720337194107,21.227468350991664,28.90539322482788
2.227145522,10117.2881632,5524.7305,129.17147013587729,29526.829681538,59.52530374422702,0.45393168496521497,21.227468350991664,28.90539322482788
5.255803571,10704.7740132,6153.209,129.17147013587729,29526.829681538,59.52530374422702,0.4251902008942449,21.227468350991664,28.90539322482788
7.460371377,11296.2336732,6528.9766,129.17147013587729,29526.829681538,59.52530374422702,0.4220218181667209,21.227468350991664,28.90539322482788
9.111240672,11936.6661932,6905.4316,129.17147013587729,29526.829681538,59.52530374422702,0.42149411835493567,21.227468350991664,28.90539322482788
11.12441698,12610.3770232,7405.017,129.17147013587729,29526.829681538,59.52530374422702,0.41278385361701836,21.227468350991664,28.90539322482788
13.02215485,13253.6876532,7944.0645,129.17147013587729,29526.829681538,59.52530374422702,0.40061477923225636,21.227468350991664,28.90539322482788
14.4035681,13988.8655932,8439.619,129.17147013587729,29526.829681538,59.52530374422702,0.39669025027286653,21.227468350991664,28.90539322482788
15.45422363,14789.5910032,8877.804,129.17147013587729,29526.829681538,59.52530374422702,0.3997261994547973,21.227468350991664,28.90539322482788
16.00585938,15666.2130732,9235.49,129.17147013587729,29526.829681538,59.52530374422702,0.41048357016163406,21.227468350991664,28.90539322482788
15.81675092,16547.8203732,9520.396,129.17147013587729,29526.829681538,59.52530374422702,0.4246737162183157,21.227468350991664,28.90539322482788
15.23774038,17134.4753332,9783.573,129.17147013587729,29526.829681538,59.52530374422702,0.429012396951355,21.227468350991664,28.90539322482788
15.01702425,17856.4789332,10054.75,129.17147013587729,29526.829681538,59.52530374422702,0.436913064573693,21.227468350991664,28.90539322482788
14.859375,18611.6989032,10342.184,129.17147013587729,29526.829681538,59.52530374422702,0.44431811121649845,21.227468350991664,28.90539322482788
14.72289299,19385.7646732,10644.148,129.17147013587729,29526.829681538,59.52530374422702,0.4509296806478269,21.227468350991664,28.90539322482788
14.87902462,20370.5724432,10955.427,129.17147013587729,29526.829681538,59.52530374422702,0.4621934640988901,21.227468350991664,28.90539322482788
14.96780303,21194.1910532,11265.09,129.17147013587729,29526.829681538,59.52530374422702,0.4684821906284013,21.227468350991664,28.90539322482788
15.06996269,21964.6885832,11567.896,129.17147013587729,29526.829681538,59.52530374422702,0.4733412242025654,21.227468350991664,28.90539322482788
15.14891827,22728.0395132,11860.34,129.17147013587729,29526.829681538,59.52530374422702,0.47816264605173064,21.227468350991664,28.90539322482788
15.10634328,23406.8380732,12144.141,129.17147013587729,29526.829681538,59.52530374422702,0.4811712303036517,21.227468350991664,28.90539322482788
15.125,24404.9943232,12422.469,129.17147013587729,29526.829681538,59.52530374422702,0.49098660563133634,21.227468350991664,28.90539322482788
15.07089552,25094.4847532,12689.153,129.17147013587729,29526.829681538,59.52530374422702,0.4943449477127876,21.227468350991664,28.90539322482788
15.08815299,25830.4297232,12932.467,129.17147013587729,29526.829681538,59.52530374422702,0.4993321002172679,21.227468350991664,28.90539322482788
14.76899038,26459.3609132,13145.75,129.17147013587729,29526.829681538,59.52530374422702,0.503172051542565,21.227468350991664,28.90539322482788
14.02083333,26942.3536932,13339.37,129.17147013587729,29526.829681538,59.52530374422702,0.5048921801005554,21.227468350991664,28.90539322482788
13.37310606,27612.7431432,13516.341,129.17147013587729,29526.829681538,59.52530374422702,0.5105035044905136,21.227468350991664,28.90539322482788
12.76119403,28067.8665232,13674.405,129.17147013587729,29526.829681538,59.52530374422702,0.5128092479456116,21.227468350991664,28.90539322482788
11.06226679,28479.7107432,13824.919,129.17147013587729,29526.829681538,59.52530374422702,0.514569543045625,21.227468350991664,28.90539322482788
7.916819853,28822.1043832,13976.952,129.17147013587729,29526.829681538,59.52530374422702,0.5150613635225411,21.227468350991664,28.90539322482788
5.926923077,29271.7130732,14125.421,129.17147013587729,29526.829681538,59.52530374422702,0.517437842989358,21.227468350991664,28.90539322482788
5.44542739,29609.0303932,14273.617,129.17147013587729,29526.829681538,59.52530374422702,0.5179302797001393,21.227468350991664,28.90539322482788
4.905803571,29870.5322632,14421.075,129.17147013587729,29526.829681538,59.52530374422702,0.5172139929435898,21.227468350991664,28.90539322482788
2.996783088,30111.5862332,14580.0,129.17147013587729,29526.829681538,59.52530374422702,0.515800998091406,21.227468350991664,28.90539322482788
0.54076087,30359.6899732,14742.395,129.17147013587729,29526.829681538,59.52530374422702,0.5144089082262091,21.227468350991664,28.90539322482788
0.045242537,30605.9943232,14904.147,129.17147013587729,29526.829681538,59.52530374422702,0.5130317661758718,21.227468350991664,28.90539322482788
0.0,30838.8836132,15066.22,129.17147013587729,29526.829681538,59.52530374422702,0.5114537805917465,21.227468350991664,28.90539322482788
0.0,31066.0762932,15224.747,129.17147013587729,29526.829681538,59.52530374422702,0.5099237233466616,21.227468350991664,28.90539322482788
0.0,31281.8894732,15380.758,129.17147013587729,29526.829681538,59.52530374422702,0.5083174878813798,21.227468350991664,28.90539322482788
0.0,31495.3458832,15536.825,129.17147013587729,29526.829681538,59.52530374422702,0.5066945745692689,21.227468350991664,28.90539322482788
0.0,31725.0568232,15692.818,129.17147013587729,29526.829681538,59.52530374422702,0.5053494123760212,21.227468350991664,28.90539322482788
0.0,31999.1003032,15848.431,129.17147013587729,29526.829681538,59.52530374422702,0.5047226062660546,21.227468350991664,28.90539322482788
0.0,32205.2168132,16003.947,129.17147013587729,29526.829681538,59.52530374422702,0.5030635225085509,21.227468350991664,28.90539322482788
0.0,32411.0371132,16159.682,129.17147013587729,29526.829681538,59.52530374422702,0.5014142267783629,21.227468350991664,28.90539322482788
0.0,32623.1950732,16315.666,129.17147013587729,29526.829681538,59.52530374422702,0.49987528924156965,21.227468350991664,28.90539322482788
0.0,32852.8536932,16471.854,129.17147013587729,29526.829681538,59.52530374422702,0.4986172539583859,21.227468350991664,28.90539322482788
0.0,33089.2224432,16628.258,129.17147013587729,29526.829681538,59.52530374422702,0.49747208389246417,21.227468350991664,28.90539322482788
0.0,33287.0866932,16784.916,129.17147013587729,29526.829681538,59.52530374422702,0.49575292801370685,21.227468350991664,28.90539322482788
0.0,33495.4560532,16941.846,129.17147013587729,29526.829681538,59.52530374422702,0.49420464754706767,21.227468350991664,28.90539322482788
0.0,33692.0815432,17099.055,129.17147013587729,29526.829681538,59.52530374422702,0.4924903948699167,21.227468350991664,28.90539322482788
0.0,33926.6349432,17256.56,129.17147013587729,29526.829681538,59.52530374422702,0.4913565689939203,21.227468350991664,28.90539322482788
0.0,34170.369093199995,17414.393,129.17147013587729,29526.829681538,59.52530374422702,0.4903656746433706,21.227468350991664,28.90539322482788
0.0,34373.2738132,17572.578,129.17147013587729,29526.829681538,59.52530374422702,0.4887720589113106,21.227468350991664,28.90539322482788
0.0,34559.5591232,17731.146,129.17147013587729,29526.829681538,59.52530374422702,0.48693946190716897,21.227468350991664,28.90539322482788
0.0,34764.1434332,17890.135,129.17147013587729,29526.829681538,59.52530374422702,0.4853854220692579,21.227468350991664,28.90539322482788
0.0,34959.0255732,18049.582,129.17147013587729,29526.829681538,59.52530374422702,0.4836932178728397,21.227468350991664,28.90539322482788
0.0,35209.5414232,18209.53,129.17147013587729,29526.829681538,59.52530374422702,0.48282399418012534,21.227468350991664,28.90539322482788
0.0,35409.2206632,18370.023,129.17147013587729,29526.829681538,59.52530374422702,0.4812079267507983,21.227468350991664,28.90539322482788
0.0,35601.1896332,18531.117,129.17147013587729,29526.829681538,59.52530374422702,0.4794803996460066,21.227468350991664,28.90539322482788
0.0,35790.3779432,18692.865,129.17147013587729,29526.829681538,59.52530374422702,0.4777125564400039,21.227468350991664,28.90539322482788
0.0,36017.9313632,18855.328,129.17147013587729,29526.829681538,59.52530374422702,0.4765016399785596,21.227468350991664,28.90539322482788
0.0,36266.0724432,19018.574,129.17147013587729,29526.829681538,59.52530374422702,0.47558219794032197,21.227468350991664,28.90539322482788
0.0,36465.9047132,19182.682,129.17147013587729,29526.829681538,59.52530374422702,0.47395568131739735,21.227468350991664,28.90539322482788
0.0,36656.9720032,19347.734,129.17147013587729,29526.829681538,59.52530374422702,0.47219497567035745,21.227468350991664,28.90539322482788
0.0,36862.6836332,19513.838,129.17147013587729,29526.829681538,59.52530374422702,0.4706343630818821,21.227468350991664,28.90539322482788
0.0,37067.0140232,19681.115,129.17147013587729,29526.829681538,59.52530374422702,0.4690396429644502,21.227468350991664,28.90539322482788
0.0,37303.9630732,19849.719,129.17147013587729,29526.829681538,59.52530374422702,0.4678924874268793,21.227468350991664,28.90539322482788
0.0,37513.3255732,20019.836,129.17147013587729,29526.829681538,59.52530374422702,0.46632734650690566,21.227468350991664,28.90539322482788
