Speed,Actual,Predicted,MAE,MSE,MAPE,mae,mean_mae,last_error
26,0.0,105.01293,123.76405614753996,31012.50231883958,36.13424611483574,,6.766116966223875,3.560515861003862
26,128.43800000000192,292.9013,123.76405614753996,31012.50231883958,36.13424611483574,1.2804878618477056,6.766116966223875,3.560515861003862
26,307.6559999999954,517.7643,123.76405614753996,31012.50231883958,36.13424611483574,0.6829325610422283,6.766116966223875,3.560515861003862
26,517.9530000000013,747.62054,123.76405614753996,31012.50231883958,36.13424611483574,0.44341386187549464,6.766116966223875,3.560515861003862
26,767.0630000000019,958.1365,123.76405614753996,31012.50231883958,36.13424611483574,0.24909753175423344,6.766116966223875,3.560515861003862
26,977.0,1159.643,123.76405614753996,31012.50231883958,36.13424611483574,0.186942681678608,6.766116966223875,3.560515861003862
26,1196.188000000002,1363.1888,123.76405614753996,31012.50231883958,36.13424611483574,0.13961083040458333,6.766116966223875,3.560515861003862
26,1422.796999999999,1571.5304,123.76405614753996,31012.50231883958,36.13424611483574,0.10453592466107345,6.766116966223875,3.560515861003862
26,1641.8589999999967,1777.3474,123.76405614753996,31012.50231883958,36.13424611483574,0.08252133709411322,6.766116966223875,3.560515861003862
26,1830.905999999996,1966.0178,123.76405614753996,31012.50231883958,36.13424611483574,0.07379505010088136,6.766116966223875,3.560515861003862
26,2020.578000000001,2141.337,123.76405614753996,31012.50231883958,36.13424611483574,0.05976458221360364,6.766116966223875,3.560515861003862
24,2200.0,2293.9485,123.76405614753996,31012.50231883958,36.13424611483574,0.04270386363636362,6.766116966223875,3.560515861003862
23,2415.688000000002,2431.412,123.76405614753996,31012.50231883958,36.13424611483574,0.006509118727251977,6.766116966223875,3.560515861003862
22,2537.5309999999954,2567.1782,123.76405614753996,31012.50231883958,36.13424611483574,0.011683482881590209,6.766116966223875,3.560515861003862
21,2698.438000000002,2701.4517,123.76405614753996,31012.50231883958,36.13424611483574,0.0011168312927694283,6.766116966223875,3.560515861003862
21,2841.563000000002,2826.7917,123.76405614753996,31012.50231883958,36.13424611483574,0.00519830107585216,6.766116966223875,3.560515861003862
19,3016.9850000000006,2969.438,123.76405614753996,31012.50231883958,36.13424611483574,0.015759773416175578,6.766116966223875,3.560515861003862
19,3131.9689999999973,3127.6094,123.76405614753996,31012.50231883958,36.13424611483574,0.0013919678004467805,6.766116966223875,3.560515861003862
20,3322.6559999999954,3452.1833,123.76405614753996,31012.50231883958,36.13424611483574,0.03898306053952167,6.766116966223875,3.560515861003862
20,3695.438000000002,3858.3665,123.76405614753996,31012.50231883958,36.13424611483574,0.04408909038657883,6.766116966223875,3.560515861003862
21,4255.735000000001,4206.1167,123.76405614753996,31012.50231883958,36.13424611483574,0.011659161108480908,6.766116966223875,3.560515861003862
22,4644.25,4509.6855,123.76405614753996,31012.50231883958,36.13424611483574,0.028974430747698857,6.766116966223875,3.560515861003862
22,5073.218999999997,4773.895,123.76405614753996,31012.50231883958,36.13424611483574,0.05900080402600342,6.766116966223875,3.560515861003862
23,5513.0,5074.6934,123.76405614753996,31012.50231883958,36.13424611483574,0.07950419009613638,6.766116966223875,3.560515861003862
23,6046.655999999995,5347.507,123.76405614753996,31012.50231883958,36.13424611483574,0.11562572767493244,6.766116966223875,3.560515861003862
