Speed,Actual,Predicted,MAE,MSE,MAPE,mae,mean_mae,last_error
0,0.0,66.56798,120.2167010561636,32960.30055231462,39.972039219421085,,10.698180304226174,13.978394282167805
0,313.95300000000043,228.03615,120.2167010561636,32960.30055231462,39.972039219421085,0.27366150347345086,10.698180304226174,13.978394282167805
0,747.5630000000001,413.8244,120.2167010561636,32960.30055231462,39.972039219421085,0.4464354174832088,10.698180304226174,13.978394282167805
0,1164.6090000000004,605.2645,120.2167010561636,32960.30055231462,39.972039219421085,0.48028522877635343,10.698180304226174,13.978394282167805
0,1626.844,797.7947,120.2167010561636,32960.30055231462,39.972039219421085,0.5096058995207899,10.698180304226174,13.978394282167805
0,1984.2340000000004,991.34143,120.2167010561636,32960.30055231462,39.972039219421085,0.5003908661982408,10.698180304226174,13.978394282167805
0,2382.5,1186.1758,120.2167010561636,32960.30055231462,39.972039219421085,0.5021297796432319,10.698180304226174,13.978394282167805
0,2588.766,1381.4413,120.2167010561636,32960.30055231462,39.972039219421085,0.46637073416446295,10.698180304226174,13.978394282167805
0,2773.766,1574.6322,120.2167010561636,32960.30055231462,39.972039219421085,0.43231253104984346,10.698180304226174,13.978394282167805
0,2874.563,1765.0037,120.2167010561636,32960.30055231462,39.972039219421085,0.38599234040095837,10.698180304226174,13.978394282167805
0,3050.2340000000004,1955.7391,120.2167010561636,32960.30055231462,39.972039219421085,0.35882325749434313,10.698180304226174,13.978394282167805
0,3270.016,2145.0605,120.2167010561636,32960.30055231462,39.972039219421085,0.34402140539985127,10.698180304226174,13.978394282167805
0,3535.766,2332.2292,120.2167010561636,32960.30055231462,39.972039219421085,0.3403892678418198,10.698180304226174,13.978394282167805
0,3917.109,2517.1782,120.2167010561636,32960.30055231462,39.972039219421085,0.3573887783056331,10.698180304226174,13.978394282167805
0,4656.516,2701.5576,120.2167010561636,32960.30055231462,39.972039219421085,0.41983285357550576,10.698180304226174,13.978394282167805
0,4765.828,2885.5747,120.2167010561636,32960.30055231462,39.972039219421085,0.39452814914847956,10.698180304226174,13.978394282167805
0,5145.156000000001,3069.5042,120.2167010561636,32960.30055231462,39.972039219421085,0.40341863298216823,10.698180304226174,13.978394282167805
0,5368.828,3254.1663,120.2167010561636,32960.30055231462,39.972039219421085,0.39387771409328076,10.698180304226174,13.978394282167805
0,5652.484,3440.5862,120.2167010561636,32960.30055231462,39.972039219421085,0.39131429651105604,10.698180304226174,13.978394282167805
0,5946.343999999999,3629.6362,120.2167010561636,32960.30055231462,39.972039219421085,0.3896020479138105,10.698180304226174,13.978394282167805
0,6264.391,3821.5305,120.2167010561636,32960.30055231462,39.972039219421085,0.38995977422226674,10.698180304226174,13.978394282167805
0,6920.016,4016.495,120.2167010561636,32960.30055231462,39.972039219421085,0.4195829894034927,10.698180304226174,13.978394282167805
0,8002.313,4222.584,120.2167010561636,32960.30055231462,39.972039219421085,0.47232956271518,10.698180304226174,13.978394282167805
0,9131.781,4487.2935,120.2167010561636,32960.30055231462,39.972039219421085,0.5086069738203315,10.698180304226174,13.978394282167805
