Speed,Actual,Predicted
43,0.0,541.7215
43,634.25,1165.4102
42,1169.5,1619.4976
41,1202.5,1995.0178
39,1202.5,2299.9558
37,1202.5,2585.6294
35,1202.5,2873.404
33,1804.75,3185.3938
33,2672.0,3862.8774
36,4311.25,5643.2783
39,6568.75,7839.9995
42,8272.75,9542.628
43,9311.25,10552.383
45,10593.0,11896.68
46,11833.25,12932.747
46,12746.0,13737.033
47,13547.75,14661.179
47,14359.0,15315.175
46,14950.25,15696.699
45,15014.25,16052.981
45,15207.5,16589.857
45,15795.25,17258.06
45,16440.25,18011.447
46,17324.5,19067.164
47,18426.5,20221.281
48,19581.75,21373.93
49,20566.0,22561.71
50,21440.25,23657.064
50,22359.5,24435.14
50,23259.0,25134.559
50,24090.0,25825.04
50,24826.25,26543.268
50,25505.0,27264.02
50,26125.75,27769.393
48,26267.5,28040.566
48,27157.5,28630.977
49,28075.0,29598.615
49,29093.25,30361.527
49,29962.75,31112.076
50,30816.0,32054.34
50,31722.25,32805.207
50,32780.0,33461.223
50,33494.5,34111.01
50,34207.75,34772.324
50,34978.0,35435.152
50,35618.0,36003.477
49,36124.75,36350.75
48,36145.25,36532.426
46,36145.25,36572.277
44,36145.25,36658.6
44,36729.5,37193.58
45,37396.25,38295.336
47,39324.75,39976.438
49,40732.25,41563.184
50,41757.25,42730.44
51,42624.0,43773.22
51,43351.75,44552.277
51,43968.5,45248.332
51,44767.5,46046.105
52,45845.75,47058.957
52,46980.25,47988.61
53,47966.75,48884.33
52,48745.25,49419.797
52,49374.75,49912.867
51,50025.75,50339.953
51,50788.0,50923.965
51,51505.5,51581.53
51,52312.25,52249.363
51,53244.5,52939.523
51,54103.5,53624.91
51,54824.75,54091.51
51,55402.5,54497.582
51,56240.75,54944.477
51,56766.25,55331.184
50,56975.5,55521.438
49,56975.5,55639.082
48,56975.5,55757.414
47,57369.75,55974.51
47,57970.25,56404.113
47,58491.0,56842.57
46,58760.25,57112.613
45,58760.25,57298.0
43,58760.25,57382.6
39,58760.25,57462.0
35,58760.25,57601.586
34,59001.0,57893.35
34,59720.75,58397.242
34,60356.0,58926.18
33,60677.5,59321.234
32,61038.75,59627.14
29,61353.5,59854.48
30,61725.5,60488.734
31,62827.25,61423.137
33,63918.75,62650.816
35,65211.0,63997.18
38,66714.0,65584.91
40,68258.0,66825.414
42,69630.5,67928.51
43,70167.0,68759.11
44,71308.25,69592.46
45,72853.75,70605.22
47,73863.0,71762.125
47,74636.25,72459.54
48,75492.0,73357.41
49,76612.25,74458.516
50,77647.25,75602.7
51,78630.25,76794.95
52,79692.25,77892.67
52,80308.0,78630.14
52,80796.5,79303.32
52,81432.5,80008.78
52,82055.0,80715.35
52,82763.5,81403.52
52,83602.25,82206.164
53,84399.75,83264.234
53,85319.5,84167.98
54,86323.75,85205.234
54,87007.25,85950.555
54,87646.75,86554.28
54,88467.25,87240.84
55,89612.25,88296.94
56,90920.0,89657.5
58,92288.25,91438.24
59,93514.75,92792.64
60,94251.0,93892.555
60,94964.25,94656.14
60,95415.25,95199.52
59,95920.25,95687.73
60,96507.0,96546.49
60,97097.75,97333.61
60,97802.75,97964.484
60,98426.75,98466.79
59,98906.0,98843.71
59,99357.75,99135.67
55,99786.0,99279.11
51,100134.75,99449.58
45,100448.0,99687.93
39,100770.5,99941.125
34,100995.25,100196.72
31,101236.0,100471.51
31,101649.75,100895.53
32,102348.0,101538.35
33,103255.75,102189.59
33,103492.25,102664.625
34,104235.5,103343.4
36,105467.0,104318.625
37,106986.75,105186.32
39,107584.0,106083.766
39,108149.75,106640.38
40,109091.5,107348.195
41,110155.5,108198.87
42,110952.5,109096.37
43,111639.25,109869.22
43,112183.0,110393.02
43,112729.0,110891.61
43,113142.75,111312.74
41,113472.75,111468.64
37,113784.5,111553.984
32,114075.25,111691.375
27,114300.5,111896.11
21,114516.5,112100.62
21,115083.25,112619.74
21,115406.25,113215.73
23,117029.75,114591.0
29,119726.75,117222.28
31,120891.5,118635.63
33,122037.25,119875.47
34,123273.0,121020.96
35,124615.25,122423.22
38,126320.0,124663.95
40,128317.0,126438.81
40,128765.25,126905.195
40,128865.25,127140.19
39,129284.0,127423.945
35,129605.75,127512.7
32,129892.25,127648.14
21,130140.5,127820.11
15,130333.0,128022.04
15,130583.75,128674.06
19,132045.0,130333.0
23,133654.75,132452.39
27,135028.5,134259.55
28,135854.75,135037.25
28,136640.75,135658.38
28,137297.75,136236.86
27,137749.5,136736.9
27,138372.25,137326.92
28,139226.0,138170.23
29,140272.5,139024.36
29,140875.0,139675.06
29,141556.0,140280.53
29,142408.25,140823.83
28,142567.25,141200.83
26,142567.25,141412.22
23,142567.25,141599.3
23,143146.0,142077.52
24,144045.0,142764.88
23,144333.75,143142.02
23,144758.0,143748.98
24,145716.0,144717.31
26,146823.25,145342.89
26,147383.0,145867.28
23,147634.0,146263.42
26,149540.0,147858.12
30,151786.5,150271.47
31,152213.0,151142.92
30,152674.75,151687.72
30,153109.0,152290.52
26,153160.25,152731.28
28,154386.0,154104.5
33,157065.75,157367.73
40,160768.25,162017.73
41,161879.75,163235.61
42,162749.5,164194.39
41,163679.25,164894.89
40,164437.75,165380.48
40,164478.25,165446.38
40,164912.0,165788.97
40,165489.5,166196.72
