time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Electrical_load,Switch,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Estimated_catalyst_temperature,Engine_status,Status_bit,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,Average_fuel_consumption_rate,Pumping_and_rubbing_friction_torque_at_current_condition,RON_factor,altitude,latitude,direction,longitude,satelites,correct_altitude,slope
1931229,2024-07-22 08:47:33,2024-07-22 07:12:04,1.0,100,False,13.2,1,33,76.583,63,12.848,25.879,87,65,2055.25,14.5,597,3,8,4,2903.012,48.812,935059.375,1.153,13.312,0.0,1384,35.814087,0,50.95018,12,1289,0.6144393241167514
1932229,2024-07-22 08:47:33,2024-07-22 07:12:04,1.0,100,False,13.3,1,33,76.375,77,17.695,39.185,87,65,2059.5,14.5,597,3,8,4,2903.027,84.812,936300.438,2.155,12.062,0.0,1384,35.814087,0,50.95018,12,1289,0.6144393241167514
1933229,2024-07-22 08:47:33,2024-07-22 07:12:04,1.0,100,False,13.4,1,33,75.875,117,35.027,35.26,87,66,2106.5,14.5,600,3,8,4,2903.047,119.375,938746.188,2.967,10.562,0.0,1384,35.814087,0,50.95018,12,1289,0.6144393241167514
1934229,2024-07-22 07:12:10,2024-07-22 07:12:07,1.0,74,True,13.4,1,33,75.739,82,17.193,36.176,87,68,2151.5,14.5,603,3,8,4,2903.066,95.688,941173.5,1.922,12.312,0.0,1384,35.813919,0,50.950783,12,1289,0.6144393241167514
1935229,2024-07-22 07:12:10,2024-07-22 07:12:07,1.0,74,True,13.4,1,33,75.616,69,13.162,28.476,87,69,2176.75,14.5,603,3,8,4,2903.086,69.188,942899.188,1.27,13.562,0.0,1384,35.813919,0,50.950783,12,1289,0.6144393241167514
1936229,2024-07-22 07:12:10,2024-07-22 07:12:07,1.0,74,True,13.5,1,33,75.623,57,12.688,25.531,87,69,2182.5,14.5,603,3,8,4,2903.102,57.438,944158.25,1.239,13.125,0.0,1384,35.813919,0,50.950783,12,1289,0.6144393241167514
1937229,2024-07-22 07:12:13,2024-07-22 07:12:10,1.0,74,True,13.3,1,33,75.472,61,13.469,27.042,87,69,2193.0,14.5,603,3,8,4,2903.121,62.0,945465.812,1.383,13.0,0.0,1384,35.813736,0,50.951401,12,1289,0.6144393241167514
1938229,2024-07-22 07:12:13,2024-07-22 07:12:10,1.0,74,True,13.5,1,33,75.376,64,14.928,34.207,87,70,2201.75,14.5,603,3,8,4,2903.141,73.812,946776.75,1.765,12.75,0.0,1384,35.813736,0,50.951401,12,1289,0.6144393241167514
1939229,2024-07-22 07:12:13,2024-07-22 07:12:10,1.0,74,True,13.4,1,33,74.701,75,14.215,27.319,87,70,2222.25,14.5,603,3,8,4,2903.16,71.125,948586.188,1.309,12.562,0.0,1384,35.813736,0,50.951401,12,1289,0.6144393241167514
1940229,2024-07-22 07:12:16,2024-07-22 07:12:13,1.0,74,True,13.4,1,33,74.878,64,14.145,34.903,87,71,2248.0,14.5,603,3,8,4,2903.18,70.938,950102.625,1.681,12.812,0.0,1384,35.813538,0,50.952026,12,1289,0.6144393241167514
1941229,2024-07-22 07:12:16,2024-07-22 07:12:13,1.0,74,True,13.4,1,33,73.665,92,22.637,38.568,87,72,2272.75,14.5,603,3,8,4,2903.199,106.438,951854.0,2.718,11.188,0.0,1384,35.813538,0,50.952026,12,1289,0.6144393241167514
1942229,2024-07-22 07:12:16,2024-07-22 07:12:13,1.0,74,True,13.4,1,33,73.318,64,13.748,26.715,87,73,2313.0,14.5,606,3,8,4,2903.219,61.938,954287.688,1.332,12.625,0.0,1384,35.813538,0,50.952026,12,1289,0.6144393241167514
1943229,2024-07-22 07:12:19,2024-07-22 07:12:16,1.0,74,True,13.5,1,33,72.849,67,15.143,31.076,87,74,2324.5,14.5,606,3,8,4,2903.242,73.25,955847.875,1.834,12.312,0.0,1384,35.813309,0,50.95266,12,1289,0.6144393241167514
1944229,2024-07-22 07:12:19,2024-07-22 07:12:16,1.0,74,True,13.5,1,33,72.074,71,15.758,31.076,87,74,2347.25,14.5,606,3,8,4,2903.262,78.562,957593.375,1.75,12.375,0.0,1384,35.813309,0,50.95266,12,1289,0.6144393241167514
1945229,2024-07-22 07:12:19,2024-07-22 07:12:16,1.0,74,True,13.4,1,33,72.631,73,15.967,30.231,87,75,2370.75,14.5,606,3,8,4,2903.281,83.125,959349.625,1.87,12.188,0.0,1384,35.813309,0,50.95266,12,1289,0.6144393241167514
1946229,2024-07-22 07:12:22,2024-07-22 07:12:19,1.0,74,True,13.4,1,33,72.388,64,14.947,34.583,87,76,2398.25,14.5,606,3,8,4,2903.301,72.438,961048.438,1.809,12.5,0.0,1384,35.813053,0,50.953312,12,1289,0.6144393241167514
1947229,2024-07-22 07:12:22,2024-07-22 07:12:19,1.0,74,True,13.4,1,33,72.325,79,17.613,34.583,87,77,2418.25,14.5,609,3,8,4,2903.324,90.75,962793.625,2.188,11.938,0.0,1384,35.813053,0,50.953312,12,1289,0.6144393241167514
1948229,2024-07-22 07:12:22,2024-07-22 07:12:19,1.0,74,True,12.8,1,33,72.661,68,14.395,26.187,87,77,2430.75,14.5,609,3,8,4,2903.344,52.562,964642.0,1.567,12.562,0.0,1384,35.813053,0,50.953312,12,1289,0.6144393241167514
1949229,2024-07-22 07:12:25,2024-07-22 07:12:22,1.0,74,True,13.2,1,33,73.042,60,13.283,22.675,87,77,2430.75,14.5,609,3,8,4,2903.367,38.875,966219.562,1.259,12.812,0.0,1384,35.812778,0,50.953957,12,1289,0.6144393241167514
1950229,2024-07-22 07:12:25,2024-07-22 07:12:22,1.0,74,True,13.3,1,33,73.268,56,13.283,23.697,87,77,2423.5,14.5,609,3,8,4,2903.387,39.25,967450.438,1.347,12.75,0.0,1384,35.812778,0,50.953957,12,1289,0.6144393241167514
1951229,2024-07-22 07:12:25,2024-07-22 07:12:22,1.0,74,True,13.2,1,33,73.078,57,13.949,42.352,88,77,2425.5,14.5,609,3,8,4,2903.406,48.312,968786.312,1.74,12.688,0.0,1384,35.812778,0,50.953957,12,1289,0.6144393241167514
1952229,2024-07-22 07:12:28,2024-07-22 07:12:25,1.0,90,True,13.2,1,33,73.104,117,39.928,47.9,87,78,2470.25,13.6,612,3,8,4,2903.43,109.625,971484.812,4.156,10.875,0.0,1384,35.812485,0,50.954597,12,1289,0.6144393241167514
1953229,2024-07-22 07:12:28,2024-07-22 07:12:25,1.0,90,True,13.3,1,33,72.303,132,45.996,38.831,88,80,2533.0,13.7,615,3,8,4,2903.449,121.812,975515.938,4.485,11.312,0.0,1384,35.812485,0,50.954597,12,1289,0.6144393241167514
1954229,2024-07-22 07:12:28,2024-07-22 07:12:25,1.0,90,True,13.2,1,33,72.563,87,19.072,34.036,87,81,2567.75,14.5,618,3,8,4,2903.473,83.312,978526.875,2.376,12.75,0.0,1384,35.812485,0,50.954597,12,1289,0.6144393241167514
1955229,2024-07-22 07:12:31,2024-07-22 07:12:28,1.0,90,True,13.2,1,33,72.993,86,18.703,34.009,88,82,2593.75,14.5,618,3,8,4,2903.496,82.062,981011.25,2.532,13.062,0.0,1384,35.812168,0,50.955265,12,1289,0.6144393241167514
1956229,2024-07-22 07:12:31,2024-07-22 07:12:28,1.0,90,True,13.4,1,33,73.458,85,18.721,34.009,88,83,2618.5,14.5,621,3,8,4,2903.52,82.5,983456.25,2.603,13.188,0.0,1384,35.812168,0,50.955265,12,1289,0.6144393241167514
1957229,2024-07-22 07:12:31,2024-07-22 07:12:28,1.0,90,True,13.2,1,33,73.681,38,7.479,0.0,88,83,2616.5,14.5,621,3,8,4,2903.543,-10.312,985722.625,0.375,14.188,0.0,1384,35.812168,0,50.955265,12,1289,0.6144393241167514
1958229,2024-07-22 08:47:34,2024-07-22 07:12:31,1.0,90,False,13.2,1,33,74.47,30,7.777,0.0,87,81,2569.0,14.5,618,3,24,4,2903.562,-18.0,986333.438,0.51,13.938,0.0,1384,35.811848,0,50.955933,12,1289,0.6144393241167514
1959229,2024-07-22 08:47:34,2024-07-22 07:12:31,1.0,90,False,13.4,1,33,75.023,31,7.604,16.473,88,80,2530.5,14.5,618,3,8,4,2903.586,5.438,986850.562,0.557,14.125,0.0,1384,35.811848,0,50.955933,12,1289,0.6144393241167514
1960229,2024-07-22 08:47:34,2024-07-22 07:12:31,1.0,90,False,13.4,1,33,75.089,37,10.059,19.138,88,79,2486.0,14.5,615,3,8,4,2903.609,23.812,987490.312,0.841,13.625,0.0,1384,35.811848,0,50.955933,12,1289,0.6144393241167514
1961229,2024-07-22 08:47:36,2024-07-22 07:12:34,1.0,90,False,13.4,1,33,75.227,42,11.174,19.342,87,78,2467.25,14.5,615,3,8,4,2903.629,31.5,988462.812,0.974,13.25,0.0,1384,35.811539,0,50.956566,12,1289,0.6144393241167514
1962229,2024-07-22 08:47:36,2024-07-22 07:12:34,1.0,90,False,13.5,1,33,75.234,55,14.531,33.801,87,78,2446.75,14.5,615,3,8,4,2903.652,58.062,989310.312,1.525,12.75,0.0,1384,35.811539,0,50.956566,12,1289,0.6144393241167514
1963229,2024-07-22 08:47:36,2024-07-22 07:12:34,1.0,90,False,13.4,1,33,75.279,58,14.863,34.506,88,78,2455.5,14.5,615,3,8,4,2903.672,61.875,990625.5,1.77,12.562,0.0,1384,35.811539,0,50.956566,12,1289,0.6144393241167514
1964229,2024-07-22 08:47:37,2024-07-22 07:12:37,1.0,90,False,13.3,1,33,75.085,88,23.373,41.84,88,78,2480.0,14.5,615,3,8,4,2903.695,105.75,992832.875,2.985,11.375,0.0,1384,35.811222,0,50.957203,12,1289,0.6144393241167514
1965229,2024-07-22 08:47:37,2024-07-22 07:12:37,1.0,90,False,13.3,1,33,74.557,115,33.08,40.302,88,80,2534.5,14.0,618,3,8,4,2903.715,126.875,995679.562,3.833,11.375,0.0,1384,35.811222,0,50.957203,12,1289,0.6144393241167514
1966229,2024-07-22 08:47:37,2024-07-22 07:12:37,1.0,90,False,13.4,1,33,75.415,29,7.018,0.0,88,81,2507.25,14.5,618,3,24,4,2903.738,-4.375,997984.688,0.438,14.0,0.0,1384,35.811222,0,50.957203,12,1289,0.6144393241167514
1967229,2024-07-22 07:13:12,2024-07-22 07:12:40,1.0,90,True,13.4,1,33,75.716,24,5.346,0.0,87,80,2509.25,14.5,618,3,24,4,2903.762,-10.938,998450.562,0.389,14.125,0.0,1384,35.810909,0,50.957851,12,1289,0.6144393241167514
1968229,2024-07-22 07:13:12,2024-07-22 07:12:40,1.0,90,True,13.6,1,33,76.615,27,7.131,17.072,88,78,2459.25,14.5,618,3,8,4,2903.781,6.5,998804.312,0.53,13.75,0.0,1384,35.810909,0,50.957851,12,1289,0.6144393241167514
1969229,2024-07-22 07:13:12,2024-07-22 07:12:40,1.0,90,True,13.5,1,33,76.718,29,7.016,0.0,87,77,2380.75,14.5,615,3,24,4,2903.805,-5.312,999330.562,0.522,13.375,0.0,1384,35.810909,0,50.957851,12,1289,0.6144393241167514
1970229,2024-07-22 08:47:41,2024-07-22 07:12:43,1.0,-1,False,13.4,1,33,77.517,30,7.424,19.22,87,76,2422.25,14.5,615,3,8,4,2903.824,8.0,999841.75,0.512,13.438,0.0,1384,35.810612,0,50.958481,12,1289,0.6144393241167514
1971229,2024-07-22 08:47:41,2024-07-22 07:12:43,1.0,-1,False,13.5,1,33,77.413,57,15.41,32.025,87,76,2395.5,14.5,615,3,8,4,2903.848,62.0,1000505.75,1.646,12.562,0.0,1384,35.810612,0,50.958481,12,1289,0.6144393241167514
1972229,2024-07-22 08:47:41,2024-07-22 07:12:43,1.0,-1,False,13.6,1,33,77.122,49,11.846,19.476,88,76,2400.5,14.5,612,3,8,4,2903.867,37.688,1001826.688,1.045,13.25,0.0,1384,35.810612,0,50.958481,12,1289,0.6144393241167514
1973229,2024-07-22 08:47:42,2024-07-22 07:12:46,1.0,-1,False,13.3,1,33,77.175,51,12.801,28.586,87,76,2391.5,14.5,612,3,8,4,2903.887,33.812,1002960.75,1.397,13.188,0.0,1384,35.810326,0,50.959106,12,1289,0.6144393241167514
1974229,2024-07-22 08:47:42,2024-07-22 07:12:46,1.0,-1,False,13.2,1,33,77.222,56,13.295,21.06,87,75,2369.0,14.5,612,3,8,4,2903.91,34.688,1004220.125,1.181,12.812,0.0,1384,35.810326,0,50.959106,12,1289,0.6144393241167514
1975229,2024-07-22 08:47:42,2024-07-22 07:12:46,1.0,-1,False,13.3,1,33,77.814,33,7.695,0.0,87,74,2338.25,14.5,612,3,24,4,2903.93,-14.5,1005051.625,0.679,13.25,0.0,1384,35.810326,0,50.959106,12,1289,0.6144393241167514
1976229,2024-07-22 08:47:44,2024-07-22 07:12:49,1.0,-1,False,13.2,1,33,77.601,31,7.707,19.574,86,72,2301.75,14.5,609,3,8,4,2903.949,-3.125,1005720.438,0.578,13.5,0.0,1384,35.810059,0,50.959717,12,1289,0.6144393241167514
1977229,2024-07-22 08:47:44,2024-07-22 07:12:49,1.0,-1,False,13.3,1,33,78.076,42,10.717,18.893,87,71,2228.25,14.5,609,3,8,4,2903.969,16.938,1006302.938,0.912,13.375,0.0,1384,35.810059,0,50.959717,12,1289,0.6144393241167514
1978229,2024-07-22 08:47:44,2024-07-22 07:12:49,1.0,-1,False,13.3,1,33,77.719,55,13.809,26.501,87,71,2231.75,14.5,609,3,8,4,2903.988,38.938,1007260.375,1.358,13.062,0.0,1384,35.810059,0,50.959717,12,1289,0.6144393241167514
1979229,2024-07-22 08:47:46,2024-07-22 07:12:52,1.0,-1,False,13.3,1,33,77.908,49,11.488,19.18,87,70,2228.25,14.5,609,3,8,4,2904.008,25.875,1008642.938,0.988,13.438,0.0,1384,35.809799,0,50.960304,12,1289,0.6144393241167514
1980229,2024-07-22 08:47:46,2024-07-22 07:12:52,1.0,-1,False,13.3,1,33,77.961,42,10.26,23.254,87,70,2203.5,14.5,609,3,8,4,2904.027,18.375,1009467.5,0.907,13.438,0.0,1384,35.809799,0,50.960304,12,1289,0.6144393241167514
1981229,2024-07-22 08:47:46,2024-07-22 07:12:52,1.0,-1,False,13.3,1,33,77.772,58,13.705,30.261,87,69,2197.5,14.5,606,3,8,4,2904.047,43.0,1010497.562,1.355,12.938,0.0,1384,35.809799,0,50.960304,12,1289,0.6144393241167514
1982229,2024-07-22 08:47:48,2024-07-22 07:12:55,1.0,-1,False,13.1,1,33,77.368,104,32.555,47.623,87,70,2213.5,14.2,609,3,8,4,2904.066,99.438,1012644.188,3.228,10.625,0.0,1384,35.809532,0,50.96088,12,1289,0.6144393241167514
1983229,2024-07-22 08:47:48,2024-07-22 07:12:55,1.0,-1,False,13.3,1,33,77.082,124,41.211,39.816,88,72,2271.75,13.6,612,3,8,4,2904.086,111.125,1015716.75,3.862,10.312,0.0,1384,35.809532,0,50.96088,12,1289,0.6144393241167514
1984229,2024-07-22 08:47:48,2024-07-22 07:12:55,1.0,-1,False,13.3,1,33,76.393,82,15.447,30.78,87,74,2324.75,14.5,615,3,8,4,2904.105,78.312,1019180.625,1.789,12.625,0.0,1384,35.809532,0,50.96088,12,1289,0.6144393241167514
1985229,2024-07-22 08:47:49,2024-07-22 07:12:58,1.0,-1,False,13.4,1,33,75.303,59,12.48,25.473,87,74,2352.0,14.5,615,3,8,4,2904.125,55.375,1021031.375,1.083,13.188,0.0,1384,35.809246,0,50.961483,12,1289,0.6144393241167514
