time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Electrical_load,Switch,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Estimated_catalyst_temperature,Engine_status,Status_bit,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,Average_fuel_consumption_rate,Pumping_and_rubbing_friction_torque_at_current_condition,RON_factor,altitude,latitude,direction,longitude,satelites,correct_altitude,slope
1057533,2024-07-24 06:59:31,2024-07-24 06:59:29,18.0,67,True,13.2,1,33,29.42,39,6.018,0.0,86,84,2662.75,14.5,657,3,8,4,3198.062,-0.25,1500875.625,0.473,14.25,0.0,1394,35.913494,0,50.822834,12,1376,-0.2996575342465445
1058533,2024-07-24 06:59:31,2024-07-24 06:59:29,18.0,67,True,13.4,1,33,29.968,27,6.121,13.275,87,83,2616.0,14.5,654,3,8,4,3198.086,5.062,1501453.625,0.562,14.562,0.0,1394,35.913494,0,50.822834,12,1376,-0.2996575342465445
1059533,2024-07-24 06:59:34,2024-07-24 06:59:32,18.0,67,True,12.8,1,33,30.03,39,10.701,15.454,87,82,2587.75,14.5,654,3,8,4,3198.109,10.375,1502164.25,0.864,14.0,0.0,1394,35.91333,0,50.823601,12,1376,-0.2996575342465445
1060533,2024-07-24 06:59:34,2024-07-24 06:59:32,18.0,67,True,13.1,1,33,30.007,43,11.217,15.454,87,82,2566.0,14.5,651,3,8,4,3198.129,13.562,1502932.375,0.884,13.938,0.0,1394,35.91333,0,50.823601,12,1376,-0.2996575342465445
1061533,2024-07-24 06:59:34,2024-07-24 06:59:32,18.0,67,True,13.1,1,33,30.183,43,11.623,17.844,87,81,2563.25,14.5,651,3,8,4,3198.152,16.5,1503827.625,0.965,13.75,0.0,1394,35.91333,0,50.823601,12,1376,-0.2996575342465445
1062533,2024-07-24 06:59:37,2024-07-24 06:59:35,18.0,67,True,13.0,1,33,30.341,62,16.922,35.776,87,81,2557.25,14.5,651,3,8,4,3198.176,51.625,1504953.125,1.766,12.562,0.0,1394,35.913151,0,50.824341,12,1376,-0.2996575342465445
1063533,2024-07-24 06:59:37,2024-07-24 06:59:35,18.0,67,True,13.2,1,33,29.542,111,35.955,37.936,87,82,2592.75,13.7,654,3,8,4,3198.199,108.75,1507118.375,3.923,11.438,0.0,1394,35.913151,0,50.824341,12,1376,-0.2996575342465445
1064533,2024-07-24 06:59:37,2024-07-24 06:59:35,18.0,67,True,13.2,1,33,28.431,52,8.426,0.0,87,84,2637.75,14.5,654,3,8,4,3198.219,8.188,1510554.75,0.507,14.25,0.0,1394,35.913151,0,50.824341,12,1376,-0.2996575342465445
1065533,2024-07-24 06:59:41,2024-07-24 06:59:38,18.0,67,True,13.1,1,33,27.627,40,11.742,31.061,86,83,2635.25,14.5,651,3,8,4,3198.242,18.812,1511308.25,1.168,14.25,0.0,1394,35.912968,0,50.825089,12,1376,-0.2996575342465445
1066533,2024-07-24 06:59:41,2024-07-24 06:59:38,18.0,67,True,13.2,1,33,26.943,64,15.725,25.473,87,83,2633.0,14.5,651,3,8,4,3198.266,47.812,1512493.125,1.562,13.125,0.0,1394,35.912968,0,50.825089,12,1376,-0.2996575342465445
1067533,2024-07-24 06:59:41,2024-07-24 06:59:38,18.0,67,True,13.2,1,33,27.112,54,13.711,22.159,87,84,2643.5,14.5,651,3,8,4,3198.289,34.875,1513958.75,1.445,13.75,0.0,1394,35.912968,0,50.825089,12,1376,-0.2996575342465445
1068533,2024-07-24 06:59:43,2024-07-24 06:59:41,18.0,100,True,13.1,1,33,27.655,35,7.895,0.0,87,84,2628.0,14.5,651,3,8,4,3198.312,-6.625,1515477.25,0.66,14.0,0.0,1394,35.912777,0,50.825848,12,1376,-0.2996575342465445
1069533,2024-07-24 06:59:43,2024-07-24 06:59:41,18.0,100,True,13.0,1,33,28.066,33,8.146,0.0,87,83,2623.5,14.5,648,3,24,4,3198.336,-15.188,1516152.875,0.645,14.312,0.0,1394,35.912777,0,50.825848,12,1376,-0.2996575342465445
1070533,2024-07-24 06:59:43,2024-07-24 06:59:41,18.0,100,True,13.2,97,33,29.064,26,7.254,0.0,87,80,2536.25,14.5,648,3,24,4,3198.359,-17.125,1516775.25,0.534,13.875,0.0,1394,35.912777,0,50.825848,12,1376,-0.2996575342465445
1071533,2024-07-24 06:59:46,2024-07-24 06:59:44,18.0,100,True,13.1,97,33,28.981,32,6.768,0.0,87,77,2427.25,14.5,648,3,24,4,3198.379,-16.5,1517357.875,0.549,13.375,0.0,1394,35.912571,0,50.826572,12,1376,-0.2996575342465445
1072533,2024-07-24 06:59:46,2024-07-24 06:59:44,18.0,100,True,13.3,97,33,29.22,30,6.75,0.0,87,74,2331.75,14.5,645,3,24,4,3198.402,-16.25,1517849.25,0.525,13.438,0.0,1394,35.912571,0,50.826572,12,1376,-0.2996575342465445
1073533,2024-07-24 06:59:46,2024-07-24 06:59:44,18.0,100,True,13.2,97,33,30.063,31,5.09,0.0,87,72,2282.5,14.5,645,3,24,4,3198.422,-9.125,1518364.25,0.414,13.375,0.0,1394,35.912571,0,50.826572,12,1376,-0.2996575342465445
1074533,2024-07-24 06:59:50,2024-07-24 06:59:47,18.0,100,True,13.3,1,33,30.194,25,5.195,9.988,87,71,2251.0,14.5,645,3,24,4,3198.441,5.625,1518792.875,0.449,13.625,0.0,1394,35.912376,0,50.827213,12,1376,-0.2996575342465445
1075533,2024-07-24 06:59:50,2024-07-24 06:59:47,18.0,100,True,13.5,1,33,30.155,30,6.939,24.268,87,71,2235.75,14.5,642,3,8,4,3198.461,19.25,1519179.75,0.63,13.562,0.0,1394,35.912376,0,50.827213,12,1376,-0.2996575342465445
1076533,2024-07-24 06:59:50,2024-07-24 06:59:47,18.0,100,True,13.4,1,33,30.08,48,12.904,29.468,87,71,2236.5,14.5,642,3,8,4,3198.48,44.375,1519816.625,1.038,13.438,0.0,1394,35.912376,0,50.827213,12,1376,-0.2996575342465445
1077533,2024-07-24 06:59:52,2024-07-24 06:59:50,18.0,100,True,13.2,1,33,29.582,57,12.582,25.986,87,72,2267.5,14.5,642,3,8,4,3198.5,53.375,1521235.875,1.085,12.75,0.0,1394,35.912182,0,50.827847,12,1376,-0.2996575342465445
1078533,2024-07-24 06:59:52,2024-07-24 06:59:50,18.0,100,True,13.3,1,33,29.487,54,17.65,49.49,86,72,2283.75,14.5,639,3,8,4,3198.52,83.938,1522040.5,2.158,12.5,0.0,1394,35.912182,0,50.827847,12,1376,-0.2996575342465445
1079533,2024-07-24 06:59:52,2024-07-24 06:59:50,18.0,100,True,13.3,1,33,27.989,47,9.92,21.545,87,73,2308.5,14.5,642,3,8,4,3198.539,36.188,1524130.5,0.646,13.625,0.0,1394,35.912182,0,50.827847,12,1376,-0.2996575342465445
1080533,2024-07-24 06:59:55,2024-07-24 06:59:53,18.0,100,True,13.2,1,33,28.367,58,14.184,33.823,87,74,2334.25,14.5,639,3,8,4,3198.559,58.5,1525073.625,1.354,12.562,0.0,1394,35.911968,0,50.828491,12,1376,-0.2996575342465445
