time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Electrical_load,Switch,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Estimated_catalyst_temperature,Engine_status,Status_bit,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,Average_fuel_consumption_rate,Pumping_and_rubbing_friction_torque_at_current_condition,RON_factor,altitude,latitude,direction,longitude,satelites,correct_altitude,slope
2887525,2024-07-24 07:30:06,2024-07-24 07:29:59,18.0,83,True,12.9,97,32,28.238,44,5.334,0.0,86,0,877.0,14.5,504,3,24,13,3220.77,-5.188,3292357.25,0.37,21.75,0.0,1394,35.790348,0,51.008823,12,1313,-2.415458937199468
2888525,2024-07-24 07:30:06,2024-07-24 07:29:59,18.0,83,True,13.1,97,32,28.159,43,5.434,0.0,87,0,902.75,15.8,504,3,24,13,3220.77,-7.0,3292714.25,0.333,21.562,0.0,1394,35.790348,0,51.008823,12,1313,-2.415458937199468
2889525,2024-07-25 16:52:43,2024-07-24 07:30:02,18.0,83,False,13.0,97,32,27.735,45,5.633,0.0,86,0,889.25,15.8,504,3,24,13,3220.77,-6.812,3293084.5,0.356,21.438,0.0,1394,35.790348,0,51.008823,12,1313,-2.415458937199468
2890525,2024-07-25 16:52:43,2024-07-24 07:30:02,18.0,83,False,13.0,97,32,27.55,45,5.537,0.0,86,0,889.25,15.8,504,3,24,13,3220.77,-5.688,3293417.75,0.348,21.625,0.0,1394,35.790348,0,51.008823,12,1313,-2.415458937199468
2891525,2024-07-25 16:52:43,2024-07-24 07:30:02,18.0,83,False,12.9,97,32,27.697,45,5.428,0.0,87,0,880.0,15.8,504,3,24,13,3220.77,-7.062,3293771.0,0.346,21.625,0.0,1394,35.790348,0,51.008823,12,1313,-2.415458937199468
2892525,2024-07-24 07:30:08,2024-07-24 07:30:05,18.0,93,True,13.0,97,32,27.672,44,5.434,0.0,87,0,881.5,15.8,504,3,24,13,3220.77,-7.312,3294145.0,0.345,21.625,0.0,1394,35.790348,0,51.008823,12,1313,-2.415458937199468
2893525,2024-07-24 07:30:08,2024-07-24 07:30:05,18.0,93,True,13.0,97,32,27.65,43,4.77,0.0,87,0,869.0,13.2,501,3,24,13,3220.77,-5.625,3294465.5,0.383,22.0,0.0,1394,35.790348,0,51.008823,12,1313,-2.415458937199468
2894525,2024-07-24 07:30:08,2024-07-24 07:30:05,18.0,93,True,13.0,1,32,27.63,71,19.197,27.023,87,0,920.5,14.5,501,3,8,13,3220.77,43.75,3294839.75,1.521,17.062,0.0,1394,35.790348,0,51.008823,12,1313,-2.415458937199468
2895525,2024-07-24 07:30:10,2024-07-24 07:30:08,18.0,93,True,13.0,1,32,25.769,57,10.881,17.035,87,2,1820.0,14.5,504,3,8,1,3220.77,34.375,3296469.75,0.681,14.312,0.0,1394,35.790348,0,51.008831,12,1313,-2.415458937199468
2896525,2024-07-24 07:30:10,2024-07-24 07:30:08,18.0,93,True,12.8,1,32,24.447,79,10.777,16.281,87,6,1204.25,14.5,504,3,8,1,3220.773,41.438,3297145.75,0.878,14.5,0.0,1394,35.790348,0,51.008831,12,1313,-2.415458937199468
2897525,2024-07-24 07:30:10,2024-07-24 07:30:08,18.0,93,True,13.0,1,32,24.748,57,8.867,16.281,87,9,1209.75,14.5,504,3,8,1,3220.773,29.438,3297972.5,0.731,17.5,0.0,1394,35.790348,0,51.008831,12,1313,-2.415458937199468
2898525,2024-07-24 07:30:14,2024-07-24 07:30:11,18.0,93,True,13.0,1,32,24.743,47,8.27,10.126,87,11,1395.5,14.5,501,3,8,1,3220.777,16.375,3298730.75,0.578,15.875,0.0,1394,35.790344,0,51.008919,12,1313,-2.415458937199468
2899525,2024-07-24 07:30:14,2024-07-24 07:30:11,18.0,93,True,12.9,1,32,24.504,40,6.814,0.0,87,11,1444.75,14.5,501,3,8,1,3220.781,-1.812,3299225.5,0.469,15.625,0.0,1394,35.790344,0,51.008919,12,1313,-2.415458937199468
2900525,2024-07-24 07:30:14,2024-07-24 07:30:11,18.0,93,True,13.1,1,32,25.191,41,6.854,0.0,87,11,1389.5,14.5,501,3,24,1,3220.781,-3.25,3299709.0,0.488,16.188,0.0,1394,35.790344,0,51.008919,12,1313,-2.415458937199468
2901525,2024-07-24 07:30:17,2024-07-24 07:30:14,18.0,93,True,13.1,97,32,25.731,40,6.426,0.0,87,10,1268.25,14.5,501,3,24,1,3220.785,-7.312,3300198.25,0.414,17.938,0.0,1394,35.790337,0,51.009026,12,1313,-2.415458937199468
2902525,2024-07-24 07:30:17,2024-07-24 07:30:14,18.0,93,True,13.1,97,32,26.295,41,5.678,0.0,87,9,1078.75,14.5,501,3,24,1,3220.789,-9.938,3300554.5,0.367,19.875,0.0,1394,35.790337,0,51.009026,12,1313,-2.415458937199468
2903525,2024-07-24 07:30:17,2024-07-24 07:30:14,18.0,93,True,13.0,97,32,27.038,43,5.07,0.0,87,7,906.5,14.5,501,3,24,1,3220.789,-4.938,3300908.0,0.326,21.875,0.0,1394,35.790337,0,51.009026,12,1313,-2.415458937199468
2904525,2024-07-24 07:30:19,2024-07-24 07:30:17,18.0,90,True,12.9,97,32,27.354,39,3.35,0.0,87,6,885.75,14.5,501,3,24,1,3220.793,-4.25,3301251.5,0.239,21.688,0.0,1394,35.790333,0,51.009098,12,1313,-2.415458937199468
2905525,2024-07-24 07:30:19,2024-07-24 07:30:17,18.0,90,True,13.3,1,32,27.403,33,3.344,5.005,87,6,888.75,14.5,501,3,24,1,3220.793,-0.188,3301475.0,0.218,22.25,0.0,1394,35.790333,0,51.009098,12,1313,-2.415458937199468
2906525,2024-07-24 07:30:19,2024-07-24 07:30:17,18.0,90,True,13.2,1,32,27.564,39,4.424,16.55,87,5,919.0,14.5,504,3,8,1,3220.797,21.438,3301714.25,0.261,22.125,0.0,1394,35.790333,0,51.009098,12,1313,-2.415458937199468
2907525,2024-07-24 07:30:22,2024-07-24 07:30:20,18.0,90,True,13.3,1,32,27.749,33,4.053,0.0,87,5,1005.5,14.5,504,3,24,1,3220.797,0.125,3301996.0,0.23,21.125,0.0,1394,35.790329,0,51.009155,12,1308,4.299065420561917
2908525,2024-07-24 07:30:22,2024-07-24 07:30:20,18.0,90,True,13.2,1,32,27.406,31,3.576,0.0,87,5,1000.75,14.5,504,3,24,1,3220.801,-1.625,3302217.25,0.228,21.312,0.0,1394,35.790329,0,51.009155,12,1308,4.299065420561917
2909525,2024-07-24 07:30:22,2024-07-24 07:30:20,18.0,90,True,13.3,1,32,27.253,33,3.5,0.0,87,5,910.75,14.5,504,3,24,1,3220.801,-1.5,3302449.75,0.229,22.188,0.0,1394,35.790329,0,51.009155,12,1308,4.299065420561917
2910525,2024-07-24 07:30:25,2024-07-24 07:30:23,18.0,83,True,13.2,97,32,27.626,32,3.299,0.0,87,3,861.25,14.5,504,3,24,1,3220.801,-0.375,3302682.5,0.215,22.562,0.0,1394,35.790325,0,51.009197,12,1308,4.299065420561917
2911525,2024-07-24 07:30:25,2024-07-24 07:30:23,18.0,83,True,13.2,97,32,28.589,32,2.49,0.0,87,0,725.75,14.5,504,3,24,13,3220.801,3.562,3302871.0,0.175,23.562,0.0,1394,35.790325,0,51.009197,12,1308,4.299065420561917
2912525,2024-07-24 07:30:25,2024-07-24 07:30:23,18.0,83,True,13.3,97,32,27.926,33,2.871,0.0,87,0,759.25,14.5,507,3,24,13,3220.801,4.0,3303051.0,0.185,23.25,0.0,1394,35.790325,0,51.009197,12,1308,4.299065420561917
2913525,2024-07-24 07:30:28,2024-07-24 07:30:26,18.0,83,True,13.2,97,32,28.075,33,2.947,0.0,87,0,791.0,14.5,507,3,24,13,3220.801,4.438,3303251.75,0.193,23.062,0.0,1394,35.790325,0,51.009197,12,1308,4.299065420561917
2914525,2024-07-24 07:30:28,2024-07-24 07:30:26,18.0,83,True,13.1,97,32,28.522,42,4.869,0.0,87,0,843.5,14.5,507,3,24,13,3220.801,-11.438,3303439.25,0.347,21.438,0.0,1394,35.790325,0,51.009197,12,1308,4.299065420561917
2915525,2024-07-24 07:30:28,2024-07-24 07:30:26,18.0,83,True,12.7,97,32,28.258,46,4.799,0.0,87,0,769.0,14.5,507,3,24,13,3220.801,1.25,3303776.25,0.33,22.875,0.0,1394,35.790325,0,51.009197,12,1308,4.299065420561917
2916525,2024-07-24 07:30:31,2024-07-24 07:30:29,18.0,83,True,13.0,97,32,28.217,43,4.916,0.0,87,0,845.75,14.5,504,3,24,13,3220.801,-4.062,3304130.75,0.321,22.188,0.0,1394,35.790325,0,51.009197,12,1308,4.299065420561917
2917525,2024-07-24 07:30:31,2024-07-24 07:30:29,18.0,83,True,13.0,97,32,28.336,44,4.805,0.0,87,0,834.0,14.5,504,3,24,13,3220.801,-1.75,3304433.5,0.33,22.312,0.0,1394,35.790325,0,51.009197,12,1308,4.299065420561917
2918525,2024-07-24 07:30:31,2024-07-24 07:30:29,18.0,83,True,13.0,97,32,28.287,43,4.748,0.0,87,0,841.0,14.5,504,3,24,13,3220.801,-3.688,3304765.0,0.325,22.25,0.0,1394,35.790325,0,51.009197,12,1308,4.299065420561917
2919525,2024-07-24 07:30:35,2024-07-24 07:30:32,18.0,83,True,13.0,97,32,28.046,43,4.812,0.0,87,0,842.0,14.5,504,3,24,13,3220.801,-3.5,3305111.75,0.329,22.188,0.0,1394,35.790325,0,51.009197,12,1308,4.299065420561917
2920525,2024-07-24 07:30:35,2024-07-24 07:30:32,18.0,83,True,13.0,97,32,28.183,43,4.701,0.0,87,0,838.5,14.5,504,3,24,13,3220.801,-1.5,3305417.75,0.321,22.312,0.0,1394,35.790325,0,51.009197,12,1308,4.299065420561917
2921525,2024-07-24 07:30:35,2024-07-24 07:30:32,18.0,83,True,13.0,97,32,27.992,43,4.805,0.0,87,0,839.25,14.5,504,3,24,13,3220.801,-3.438,3305739.25,0.326,22.312,0.0,1394,35.790325,0,51.009197,12,1308,4.299065420561917
2922525,2024-07-24 07:30:38,2024-07-24 07:30:35,18.0,87,True,13.1,97,32,27.781,43,4.803,0.0,87,0,839.75,14.5,501,3,24,13,3220.801,-1.125,3306092.0,0.324,22.312,0.0,1394,35.790325,0,51.009197,12,1308,4.299065420561917
2923525,2024-07-24 07:30:38,2024-07-24 07:30:35,18.0,87,True,13.0,97,32,27.944,43,4.799,0.0,87,0,832.75,14.5,501,3,24,13,3220.801,-1.125,3306391.5,0.33,22.312,0.0,1394,35.790325,0,51.009197,12,1308,4.299065420561917
2924525,2024-07-24 07:30:38,2024-07-24 07:30:35,18.0,87,True,13.0,97,32,27.934,43,4.742,0.0,87,0,838.5,14.5,501,3,24,13,3220.801,-0.812,3306721.25,0.322,22.375,0.0,1394,35.790325,0,51.009197,12,1308,4.299065420561917
2925525,2024-07-24 07:30:40,2024-07-24 07:30:38,18.0,87,True,13.0,1,32,27.925,43,5.395,6.113,87,0,840.75,14.5,501,3,24,13,3220.801,5.0,3307067.25,0.387,22.25,0.0,1394,35.790325,0,51.009197,12,1308,4.299065420561917
2926525,2024-07-24 07:30:40,2024-07-24 07:30:38,18.0,87,True,13.0,1,32,27.642,89,32.324,19.186,87,0,2002.0,14.5,501,3,8,13,3220.801,72.938,3307963.5,1.489,10.312,0.0,1394,35.790325,0,51.009197,12,1308,4.299065420561917
2927525,2024-07-24 07:30:40,2024-07-24 07:30:38,18.0,87,True,13.0,1,32,25.78,63,7.875,21.524,87,4,852.75,14.5,501,3,8,1,3220.805,30.25,3309050.75,0.513,21.938,0.0,1394,35.790325,0,51.009197,12,1308,4.299065420561917
2928525,2024-07-24 07:30:43,2024-07-24 07:30:41,18.0,87,True,12.9,1,32,24.535,92,27.014,23.557,87,7,1114.25,14.5,501,3,8,1,3220.805,54.5,3309914.5,1.453,14.625,0.0,1394,35.790325,0,51.009243,12,1308,4.299065420561917
2929525,2024-07-24 07:30:43,2024-07-24 07:30:41,18.0,87,True,13.1,1,32,23.18,66,12.967,23.352,86,11,1572.0,14.5,504,3,8,1,3220.809,47.5,3311032.5,1.0,14.0,0.0,1394,35.790325,0,51.009243,12,1308,4.299065420561917
2930525,2024-07-24 07:30:43,2024-07-24 07:30:41,18.0,87,True,13.1,1,33,22.078,62,13.238,23.129,87,14,1890.75,14.5,504,3,8,1,3220.812,43.938,3312136.5,1.245,13.062,0.0,1394,35.790325,0,51.009243,12,1308,4.299065420561917
2931525,2024-07-24 07:30:47,2024-07-24 07:30:44,18.0,87,True,13.1,1,32,22.027,55,13.365,19.107,87,17,2270.0,14.5,504,3,8,1,3220.816,33.625,3313482.25,1.243,12.938,0.0,1394,35.79031,0,51.009384,12,1308,4.299065420561917
2932525,2024-07-24 07:30:47,2024-07-24 07:30:44,18.0,87,True,12.9,1,32,21.824,52,13.287,1.395,87,19,2477.0,14.5,504,3,8,1,3220.82,19.5,3314657.5,1.271,13.25,0.0,1394,35.79031,0,51.009384,12,1308,4.299065420561917
2933525,2024-07-24 07:30:47,2024-07-24 07:30:44,18.0,87,True,13.0,1,32,22.779,38,8.406,0.0,87,20,2166.5,14.5,504,3,24,2,3220.828,-38.062,3315588.25,0.165,13.562,0.0,1394,35.79031,0,51.009384,12,1308,4.299065420561917
2934525,2024-07-24 07:30:50,2024-07-24 07:30:47,18.0,83,True,13.0,1,32,22.893,70,19.043,35.403,87,19,1451.0,14.5,504,3,8,2,3220.832,53.75,3316111.0,1.632,14.5,0.0,1394,35.790302,0,51.009571,12,1308,4.299065420561917
