time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Electrical_load,Switch,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Estimated_catalyst_temperature,Engine_status,Status_bit,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,Average_fuel_consumption_rate,Pumping_and_rubbing_friction_torque_at_current_condition,RON_factor,altitude,latitude,direction,longitude,satelites,correct_altitude,slope
1920858,2024-07-28 10:42:34,2024-07-28 10:42:22,32.0,-1,True,12.9,1,32,61.683,94,26.156,26.306,88,42,1322.0,14.5,615,3,8,4,3719.422,68.062,2525384.75,1.694,13.75,0.0,1345,35.794205,0,50.979836,12,1309,-0.1515151515151327
1921858,2024-07-28 10:42:34,2024-07-28 10:42:22,32.0,-1,True,13.0,1,32,62.181,95,19.684,30.841,88,42,1346.0,14.5,615,3,8,4,3719.434,66.875,2526881.0,1.408,14.062,0.0,1345,35.794205,0,50.979836,12,1309,-0.1515151515151327
1922858,2024-07-28 10:42:34,2024-07-28 10:42:22,32.0,-1,True,13.0,1,32,62.944,102,31.18,24.289,88,42,1324.0,14.5,612,3,8,4,3719.445,69.875,2528421.5,1.794,13.188,0.0,1345,35.794205,0,50.979836,12,1309,-0.1515151515151327
1923858,2024-07-28 11:17:55,2024-07-28 10:42:25,32.0,-1,False,13.0,1,32,63.747,38,3.256,0.0,88,42,1316.5,14.5,612,3,24,4,3719.457,-15.562,2529648.25,0.176,17.688,0.0,1345,35.793983,0,50.979557,12,1309,-0.1515151515151327
1924858,2024-07-28 11:17:55,2024-07-28 10:42:25,32.0,-1,False,12.8,97,32,64.784,33,3.467,0.0,88,40,1268.75,14.5,612,3,24,4,3719.469,-11.5,2529897.25,0.284,18.875,0.0,1345,35.793983,0,50.979557,12,1309,-0.1515151515151327
1925858,2024-07-28 11:17:55,2024-07-28 10:42:25,32.0,-1,False,12.8,97,32,66.659,40,3.068,0.0,88,34,739.0,14.5,612,3,24,6,3719.48,-8.562,2530199.25,0.237,23.75,0.0,1345,35.793983,0,50.979557,12,1309,-0.1515151515151327
1926858,2024-07-28 11:17:56,2024-07-28 10:42:28,32.0,-1,False,12.9,97,32,68.699,50,4.297,0.0,88,25,1164.75,14.5,612,3,24,3,3719.488,-5.625,2530729.75,0.333,18.688,0.0,1345,35.793842,0,50.979378,12,1309,-0.1515151515151327
1927858,2024-07-28 11:17:56,2024-07-28 10:42:28,32.0,-1,False,12.9,97,32,70.143,39,4.32,0.0,88,20,962.0,14.5,612,3,24,3,3719.496,-1.438,2531046.25,0.309,21.625,0.0,1345,35.793842,0,50.979378,12,1309,-0.1515151515151327
1928858,2024-07-28 11:17:56,2024-07-28 10:42:28,32.0,-1,False,12.9,1,32,70.579,42,4.32,0.0,87,18,898.25,14.5,612,3,24,3,3719.5,-1.812,2531371.25,0.326,21.688,0.0,1345,35.793842,0,50.979378,12,1309,-0.1515151515151327
1929858,2024-07-28 11:17:58,2024-07-28 10:42:31,32.0,74,False,13.0,1,32,71.012,60,16.455,39.322,87,17,1350.25,14.5,609,3,8,1,3719.504,59.875,2531764.75,1.681,15.312,0.0,1345,35.793762,0,50.979225,12,1309,-0.1515151515151327
1930858,2024-07-28 11:17:58,2024-07-28 10:42:31,32.0,74,False,12.8,1,32,70.577,98,20.645,22.964,88,19,2818.75,14.5,612,3,8,1,3719.512,80.938,2533502.0,1.907,12.938,0.0,1345,35.793762,0,50.979225,12,1309,-0.1515151515151327
1931858,2024-07-28 11:17:58,2024-07-28 10:42:31,32.0,74,False,13.0,1,32,70.225,59,11.037,19.107,88,24,1738.75,14.5,612,3,8,2,3719.516,36.875,2535328.75,0.914,13.5,0.0,1345,35.793762,0,50.979225,12,1309,-0.1515151515151327
1932858,2024-07-28 10:42:36,2024-07-28 10:42:34,32.0,74,True,13.0,1,32,69.36,49,9.27,15.146,88,26,1848.0,14.5,612,3,8,2,3719.523,20.5,2536347.0,0.742,13.438,0.0,1345,35.793678,0,50.979004,12,1309,-0.1515151515151327
