time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Electrical_load,Switch,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Estimated_catalyst_temperature,Engine_status,Status_bit,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,Average_fuel_consumption_rate,Pumping_and_rubbing_friction_torque_at_current_condition,RON_factor,altitude,latitude,direction,longitude,satelites,correct_altitude,slope
396555,2024-07-27 08:50:26,2024-07-27 07:53:37,27.0,77,False,13.8,1,32,37.296,26,5.291,10.617,81,74,2351.0,14.5,603,3,8,4,3541.516,4.312,446738.125,0.555,13.75,0.0,1332,35.958523,0,50.717831,12,1325,-1.021897810219059
397555,2024-07-27 08:50:26,2024-07-27 07:53:37,27.0,77,False,13.8,1,32,37.096,32,7.715,20.551,81,74,2356.25,14.5,603,3,8,4,3541.535,12.812,447311.75,0.746,13.562,0.0,1332,35.958523,0,50.717831,12,1325,-1.021897810219059
398555,2024-07-27 08:50:26,2024-07-27 07:53:37,27.0,77,False,13.7,1,32,37.033,46,11.883,22.876,81,74,2358.25,14.5,600,3,8,4,3541.559,37.75,448162.438,1.105,13.312,0.0,1332,35.958523,0,50.717831,12,1325,-1.021897810219059
399555,2024-07-27 07:53:44,2024-07-27 07:53:40,27.0,77,True,13.7,1,32,37.016,48,12.324,22.784,81,75,2383.0,14.5,600,3,8,4,3541.578,41.5,449345.594,1.162,13.375,0.0,1332,35.958138,0,50.718361,12,1325,-1.021897810219059
400555,2024-07-27 07:53:44,2024-07-27 07:53:40,27.0,77,True,13.7,1,32,36.922,59,14.602,27.753,81,76,2411.75,14.5,600,3,8,4,3541.598,59.438,450458.281,1.635,12.188,0.0,1332,35.958138,0,50.718361,12,1325,-1.021897810219059
401555,2024-07-27 07:53:44,2024-07-27 07:53:40,27.0,77,True,13.7,1,32,35.112,56,14.006,26.91,81,78,2452.5,14.5,600,3,8,4,3541.621,55.688,451976.406,1.44,12.812,0.0,1332,35.958138,0,50.718361,12,1325,-1.021897810219059
402555,2024-07-27 07:53:46,2024-07-27 07:53:43,27.0,77,True,13.8,1,32,34.895,57,14.062,26.862,81,79,2493.75,14.5,603,3,8,4,3541.641,55.812,453465.781,1.449,13.062,0.0,1332,35.957745,0,50.718914,12,1325,-1.021897810219059
403555,2024-07-27 07:53:46,2024-07-27 07:53:43,27.0,77,True,13.8,1,32,35.327,55,13.477,26.364,81,80,2524.5,14.5,603,3,8,4,3541.664,52.688,454822.062,1.336,13.312,0.0,1332,35.957745,0,50.718914,12,1325,-1.021897810219059
404555,2024-07-27 07:53:46,2024-07-27 07:53:43,27.0,77,True,13.7,1,32,34.971,56,13.393,26.05,81,81,2556.25,14.5,603,3,8,4,3541.684,52.0,456160.125,1.285,13.25,0.0,1332,35.957745,0,50.718914,12,1325,-1.021897810219059
405555,2024-07-27 07:53:50,2024-07-27 07:53:46,27.0,77,True,13.8,1,32,34.964,48,11.768,21.835,81,82,2581.25,14.5,603,3,8,4,3541.707,38.875,457389.594,0.969,13.812,0.0,1332,35.957329,0,50.71949,12,1325,-1.021897810219059
406555,2024-07-27 07:53:50,2024-07-27 07:53:46,27.0,77,True,13.7,1,32,35.115,40,9.975,17.3,81,82,2593.0,14.5,603,3,8,4,3541.73,26.438,458317.281,0.808,13.875,0.0,1332,35.957329,0,50.71949,12,1325,-1.021897810219059
407555,2024-07-27 07:53:50,2024-07-27 07:53:46,27.0,77,True,13.7,1,32,35.682,37,9.131,16.208,82,82,2595.75,14.5,603,3,8,4,3541.754,19.75,459103.938,0.707,14.0,0.0,1332,35.957329,0,50.71949,12,1325,-1.021897810219059
408555,2024-07-27 07:53:52,2024-07-27 07:53:49,27.0,77,True,13.8,1,32,35.8,35,8.135,13.113,82,82,2590.75,14.5,600,3,8,4,3541.777,15.0,459872.438,0.623,14.062,0.0,1332,35.956909,0,50.720078,12,1325,-1.021897810219059
409555,2024-07-27 07:53:52,2024-07-27 07:53:49,27.0,77,True,13.8,1,32,36.141,32,8.084,12.363,82,82,2587.25,14.5,600,3,8,4,3541.797,13.125,460493.906,0.627,14.0,0.0,1332,35.956909,0,50.720078,12,1325,-1.021897810219059
410555,2024-07-27 07:53:52,2024-07-27 07:53:49,27.0,77,True,13.8,1,32,36.174,34,7.896,3.72,82,82,2577.25,14.5,597,3,8,4,3541.82,11.062,461123.125,0.645,13.938,0.0,1332,35.956909,0,50.720078,12,1325,-1.021897810219059
411555,2024-07-27 07:53:56,2024-07-27 07:53:52,27.0,77,True,13.8,1,32,36.753,28,5.469,11.969,82,81,2583.25,14.5,597,3,8,4,3541.844,5.812,461568.0,0.64,13.938,0.0,1332,35.956493,0,50.720654,12,1325,-1.021897810219059
412555,2024-07-27 07:53:56,2024-07-27 07:53:52,27.0,77,True,13.6,1,32,36.882,28,5.852,7.089,82,80,2511.5,14.5,594,3,24,4,3541.867,6.812,462136.75,0.692,13.875,0.0,1332,35.956493,0,50.720654,12,1325,-1.021897810219059
413555,2024-07-27 07:53:56,2024-07-27 07:53:52,27.0,77,True,13.7,1,32,36.723,28,6.023,9.055,82,79,2521.25,14.5,594,3,8,4,3541.887,6.625,462656.125,0.622,14.125,0.0,1332,35.956493,0,50.720654,12,1325,-1.021897810219059
414555,2024-07-27 07:53:58,2024-07-27 07:53:55,27.0,77,True,13.8,1,32,37.286,30,5.412,0.0,82,79,2479.25,14.5,591,3,24,4,3541.91,-23.188,463148.562,0.0,13.688,0.0,1332,35.956093,0,50.721214,12,1325,-1.021897810219059
415555,2024-07-27 07:53:58,2024-07-27 07:53:55,27.0,77,True,13.7,1,32,37.361,27,4.986,15.326,82,78,2384.5,14.5,591,3,8,4,3541.93,4.375,463280.938,0.595,13.625,0.0,1332,35.956093,0,50.721214,12,1325,-1.021897810219059
416555,2024-07-27 07:53:58,2024-07-27 07:53:55,27.0,77,True,13.6,1,32,37.429,69,22.283,43.124,82,77,2453.75,14.5,591,3,8,4,3541.953,89.562,464084.25,3.048,11.375,0.0,1332,35.956093,0,50.721214,12,1325,-1.021897810219059
417555,2024-07-27 07:54:03,2024-07-27 07:53:58,27.0,77,True,13.8,1,32,36.941,65,13.141,24.387,82,79,2499.5,14.5,591,3,8,4,3541.973,59.75,466991.562,1.224,12.812,0.0,1332,35.9557,0,50.721779,12,1325,-1.021897810219059
418555,2024-07-27 07:54:03,2024-07-27 07:53:58,27.0,77,True,13.6,1,32,36.776,51,12.078,25.583,82,80,2527.75,14.5,591,3,8,4,3541.996,45.5,468174.688,1.201,13.25,0.0,1332,35.9557,0,50.721779,12,1325,-1.021897810219059
419555,2024-07-27 07:54:03,2024-07-27 07:53:58,27.0,77,True,13.7,1,32,36.746,46,11.068,19.73,82,80,2543.75,14.5,594,3,8,4,3542.02,34.188,469306.125,0.976,13.75,0.0,1332,35.9557,0,50.721779,12,1325,-1.021897810219059
420555,2024-07-27 08:50:28,2024-07-27 07:54:01,27.0,77,False,13.8,1,32,37.15,35,8.887,19.263,82,81,2542.75,14.5,591,3,8,4,3542.039,20.75,470230.375,0.744,14.062,0.0,1332,35.955296,0,50.722355,12,1325,-1.021897810219059
421555,2024-07-27 08:50:28,2024-07-27 07:54:01,27.0,77,False,13.6,1,32,37.121,39,9.18,16.608,82,81,2543.0,14.5,591,3,8,4,3542.062,24.75,470943.625,0.78,13.688,0.0,1332,35.955296,0,50.722355,12,1325,-1.021897810219059
422555,2024-07-27 08:50:28,2024-07-27 07:54:01,27.0,77,False,13.5,1,32,36.938,48,11.748,22.095,82,81,2547.0,14.5,591,3,8,4,3542.086,39.438,471757.75,1.012,13.438,0.0,1332,35.955296,0,50.722355,12,1325,-1.021897810219059
423555,2024-07-27 07:54:07,2024-07-27 07:54:04,27.0,77,True,13.8,1,32,37.166,43,10.168,18.668,82,81,2545.0,14.5,591,3,8,4,3542.105,29.438,472819.25,0.839,13.562,0.0,1332,35.954891,0,50.722935,12,1325,-1.021897810219059
424555,2024-07-27 07:54:07,2024-07-27 07:54:04,27.0,77,True,13.6,1,32,36.626,49,12.355,27.042,82,81,2549.0,14.5,591,3,8,4,3542.129,41.312,473581.625,1.067,13.5,0.0,1332,35.954891,0,50.722935,12,1325,-1.021897810219059
425555,2024-07-27 07:54:07,2024-07-27 07:54:04,27.0,77,True,13.6,1,32,36.375,60,14.508,27.634,82,81,2559.5,14.5,591,3,8,4,3542.152,55.438,474748.594,1.445,12.938,0.0,1332,35.954891,0,50.722935,12,1325,-1.021897810219059
426555,2024-07-27 07:54:10,2024-07-27 07:54:07,27.0,77,True,13.8,1,33,35.914,68,19.049,42.343,82,82,2583.0,14.5,594,3,8,4,3542.176,81.812,476303.062,2.7,12.5,0.0,1332,35.954475,0,50.723511,12,1325,-1.021897810219059
427555,2024-07-27 07:54:10,2024-07-27 07:54:07,27.0,77,True,13.6,1,33,35.852,104,25.354,41.983,82,83,2637.75,14.5,594,3,8,4,3542.195,118.438,478847.5,3.544,12.375,0.0,1332,35.954475,0,50.723511,12,1325,-1.021897810219059
428555,2024-07-27 07:54:10,2024-07-27 07:54:07,27.0,77,True,13.6,1,32,34.816,78,16.592,33.615,82,85,2695.75,14.5,597,3,8,4,3542.219,85.562,481749.094,2.382,14.188,0.0,1332,35.954475,0,50.723511,12,1325,-1.021897810219059
429555,2024-07-27 07:54:14,2024-07-27 07:54:10,27.0,77,True,13.7,1,33,34.315,80,18.828,37.613,82,87,2739.0,14.5,600,3,8,4,3542.242,91.812,484241.281,2.53,14.125,0.0,1332,35.954041,0,50.724121,12,1325,-1.021897810219059
430555,2024-07-27 07:54:14,2024-07-27 07:54:10,27.0,77,True,13.6,1,32,34.295,80,18.289,35.889,82,88,2781.0,14.5,600,3,8,4,3542.266,91.562,486652.062,2.703,14.75,0.0,1332,35.954041,0,50.724121,12,1325,-1.021897810219059
431555,2024-07-27 07:54:14,2024-07-27 07:54:10,27.0,77,True,13.6,1,32,34.042,50,13.295,25.299,82,89,2808.5,14.5,603,3,8,4,3542.293,45.062,488539.281,1.375,14.688,0.0,1332,35.954041,0,50.724121,12,1325,-1.021897810219059
432555,2024-07-27 07:54:16,2024-07-27 07:54:13,27.0,74,True,13.8,1,32,34.167,57,15.074,31.424,82,89,2812.5,14.5,603,3,8,4,3542.316,54.812,489988.188,1.694,14.188,0.0,1332,35.953587,0,50.724747,12,1325,-1.021897810219059
433555,2024-07-27 07:54:16,2024-07-27 07:54:13,27.0,74,True,13.5,1,32,33.927,63,15.898,31.43,82,90,2829.0,14.5,603,3,8,4,3542.34,64.812,491631.594,2.053,14.375,0.0,1332,35.953587,0,50.724747,12,1325,-1.021897810219059
434555,2024-07-27 07:54:16,2024-07-27 07:54:13,27.0,74,True,13.6,1,32,33.75,68,16.484,33.749,82,90,2850.5,14.5,606,3,8,4,3542.367,70.875,493633.75,2.232,14.812,0.0,1332,35.953587,0,50.724747,12,1325,-1.021897810219059
435555,2024-07-27 07:54:20,2024-07-27 07:54:16,27.0,74,True,13.7,1,33,33.787,72,16.766,33.807,82,91,2876.75,14.5,606,3,8,4,3542.391,78.25,495986.719,2.243,15.312,0.0,1332,35.953125,0,50.725391,12,1325,-1.021897810219059
436555,2024-07-27 07:54:20,2024-07-27 07:54:16,27.0,74,True,13.6,1,32,34.761,29,5.363,0.0,82,91,2860.5,14.5,606,3,24,4,3542.418,-7.125,497368.0,0.456,15.125,0.0,1332,35.953125,0,50.725391,12,1325,-1.021897810219059
437555,2024-07-27 07:54:20,2024-07-27 07:54:16,27.0,74,True,13.7,1,32,35.089,29,6.088,20.151,82,89,2848.0,14.5,603,3,8,4,3542.441,7.125,497723.0,0.747,15.188,0.0,1332,35.953125,0,50.725391,12,1325,-1.021897810219059
438555,2024-07-27 07:54:22,2024-07-27 07:54:19,27.0,74,True,13.7,1,32,35.227,42,11.0,25.778,82,89,2804.75,14.5,603,3,8,4,3542.465,32.062,498601.688,1.075,14.625,0.0,1332,35.952663,0,50.726025,12,1325,-1.021897810219059
439555,2024-07-27 07:54:22,2024-07-27 07:54:19,27.0,74,True,13.6,1,32,35.351,51,13.348,25.778,82,88,2780.0,14.5,603,3,8,4,3542.488,45.312,499622.906,1.367,14.0,0.0,1332,35.952663,0,50.726025,12,1325,-1.021897810219059
440555,2024-07-27 07:54:22,2024-07-27 07:54:19,27.0,74,True,13.6,1,32,35.895,64,16.447,33.261,82,88,2786.0,14.5,603,3,8,4,3542.516,66.438,501066.938,2.139,13.438,0.0,1332,35.952663,0,50.726025,12,1325,-1.021897810219059
441555,2024-07-27 07:54:25,2024-07-27 07:54:22,27.0,74,True,13.7,1,32,35.952,61,14.189,27.237,82,89,2799.75,14.5,606,3,8,4,3542.539,57.688,503053.188,1.724,13.875,0.0,1332,35.952213,0,50.72665,12,1325,-1.021897810219059
442555,2024-07-27 07:54:25,2024-07-27 07:54:22,27.0,74,True,13.6,1,32,36.004,54,12.939,20.105,82,89,2799.25,14.5,606,3,8,4,3542.562,45.312,504606.438,1.219,14.375,0.0,1332,35.952213,0,50.72665,12,1325,-1.021897810219059
443555,2024-07-27 07:54:25,2024-07-27 07:54:22,27.0,74,True,13.4,1,32,36.208,30,5.357,0.0,82,88,2764.0,14.5,606,3,24,4,3542.586,-23.812,505560.312,0.0,14.25,0.0,1332,35.952213,0,50.72665,12,1325,-1.021897810219059
444555,2024-07-27 07:54:29,2024-07-27 07:54:25,27.0,87,True,13.7,1,32,36.234,31,6.307,0.0,82,86,2718.5,14.5,603,3,24,4,3542.613,-3.875,506051.5,0.631,14.5,0.0,1332,35.951767,0,50.727272,12,1325,-1.021897810219059
445555,2024-07-27 07:54:29,2024-07-27 07:54:25,27.0,87,True,13.7,1,32,36.689,32,5.176,0.0,82,85,2679.5,14.5,603,3,24,4,3542.637,-16.438,506680.812,0.189,14.0,0.0,1332,35.951767,0,50.727272,12,1325,-1.021897810219059
446555,2024-07-27 07:54:29,2024-07-27 07:54:25,27.0,87,True,13.7,1,32,37.255,37,7.852,22.247,82,83,2630.5,14.5,600,3,8,4,3542.66,17.375,507096.844,0.896,13.938,0.0,1332,35.951767,0,50.727272,12,1304,0.7483261126427095
447555,2024-07-27 07:54:31,2024-07-27 07:54:28,27.0,87,True,13.6,1,32,37.059,51,13.957,28.638,82,82,2596.25,14.5,600,3,8,4,3542.68,47.688,508158.469,1.249,13.625,0.0,1332,35.951347,0,50.727863,12,1304,0.7483261126427095
448555,2024-07-27 07:54:31,2024-07-27 07:54:28,27.0,87,True,13.6,1,32,37.432,62,14.818,28.638,82,82,2596.25,14.5,603,3,8,4,3542.703,58.312,509442.562,1.618,13.0,0.0,1332,35.951347,0,50.727863,12,1304,0.7483261126427095
449555,2024-07-27 07:54:31,2024-07-27 07:54:28,27.0,87,True,13.6,1,32,37.1,52,12.307,24.893,82,82,2598.5,14.5,603,3,8,4,3542.727,45.75,511004.5,1.226,13.625,0.0,1332,35.951347,0,50.727863,12,1304,0.7483261126427095
450555,2024-07-27 07:54:35,2024-07-27 07:54:31,27.0,87,True,13.6,1,32,36.959,85,26.092,45.319,82,82,2600.25,14.5,603,3,8,4,3542.75,106.875,512312.938,3.17,11.25,0.0,1332,35.950928,0,50.728458,12,1304,0.7483261126427095
451555,2024-07-27 07:54:35,2024-07-27 07:54:31,27.0,87,True,13.6,1,32,36.126,118,33.51,44.943,82,84,2658.5,13.7,606,3,8,4,3542.773,135.875,515608.0,4.394,11.875,0.0,1332,35.950928,0,50.728458,12,1304,0.7483261126427095
452555,2024-07-27 07:54:35,2024-07-27 07:54:31,27.0,87,True,13.7,1,32,35.925,80,15.826,32.263,82,86,2712.0,14.5,609,3,8,4,3542.797,84.562,519703.375,1.955,14.438,0.0,1332,35.950928,0,50.728458,12,1304,0.7483261126427095
453555,2024-07-27 07:54:37,2024-07-27 07:54:34,27.0,87,True,13.6,1,32,35.901,76,17.215,35.205,82,87,2744.75,14.5,612,3,8,4,3542.82,87.125,521686.188,2.107,14.188,0.0,1332,35.950493,0,50.729069,12,1304,0.7483261126427095
454555,2024-07-27 07:54:37,2024-07-27 07:54:34,27.0,87,True,13.6,1,32,36.233,73,16.82,35.172,82,87,2758.5,14.5,612,3,8,4,3542.844,82.062,523604.938,2.309,14.625,0.0,1332,35.950493,0,50.729069,12,1304,0.7483261126427095
455555,2024-07-27 07:54:37,2024-07-27 07:54:34,27.0,87,True,13.7,1,32,36.139,78,17.254,35.193,82,88,2789.75,14.5,615,3,8,4,3542.867,87.438,525910.625,2.457,14.562,0.0,1332,35.950493,0,50.729069,12,1304,0.7483261126427095
456555,2024-07-27 07:54:42,2024-07-27 07:54:37,27.0,80,True,13.5,1,32,35.701,121,37.045,41.949,82,90,2829.75,13.5,618,3,8,4,3542.891,141.312,529222.062,5.021,12.562,0.0,1332,35.950039,0,50.729694,12,1304,0.7483261126427095
457555,2024-07-27 07:54:42,2024-07-27 07:54:37,27.0,80,True,13.6,1,32,35.308,96,22.119,39.426,82,92,2900.5,14.5,618,3,8,4,3542.918,108.125,533105.938,2.817,14.625,0.0,1332,35.950039,0,50.729694,12,1304,0.7483261126427095
458555,2024-07-27 07:54:42,2024-07-27 07:54:37,27.0,80,True,13.8,1,32,34.953,56,13.436,25.931,82,93,2921.75,14.5,621,3,8,4,3542.941,49.062,535793.25,1.285,15.25,0.0,1332,35.950039,0,50.729694,12,1304,0.7483261126427095
459555,2024-07-27 08:50:31,2024-07-27 07:54:40,27.0,80,False,13.6,1,32,34.987,62,16.137,35.01,82,93,2930.25,14.5,621,3,8,4,3542.969,64.375,537314.062,1.943,15.0,0.0,1332,35.94957,0,50.730354,12,1304,0.7483261126427095
460555,2024-07-27 08:50:31,2024-07-27 07:54:40,27.0,80,False,13.6,1,32,35.293,94,23.375,40.048,83,93,2951.0,14.5,624,3,8,4,3542.992,107.875,539611.812,3.641,14.812,0.0,1332,35.94957,0,50.730354,12,1304,0.7483261126427095
461555,2024-07-27 08:50:31,2024-07-27 07:54:40,27.0,80,False,13.7,1,32,35.293,88,20.451,35.922,82,95,2985.0,14.5,624,3,8,4,3543.02,95.0,542990.5,2.871,15.812,0.0,1332,35.94957,0,50.730354,12,1304,0.7483261126427095
462555,2024-07-27 07:54:47,2024-07-27 07:54:43,27.0,80,True,13.7,1,32,36.391,35,11.883,40.594,83,95,2953.75,14.5,624,3,8,4,3543.047,34.188,545022.875,1.427,16.0,0.0,1332,35.949089,0,50.73103,12,1304,0.7483261126427095
463555,2024-07-27 07:54:47,2024-07-27 07:54:43,27.0,80,True,13.5,1,32,35.928,88,23.18,43.53,83,95,2991.5,14.5,627,3,8,4,3543.07,104.375,546555.25,3.29,15.0,0.0,1332,35.949089,0,50.73103,12,1304,0.7483261126427095
464555,2024-07-27 07:54:47,2024-07-27 07:54:43,27.0,80,True,13.7,1,32,35.512,74,16.543,32.986,83,96,3022.0,14.5,627,3,8,4,3543.098,76.812,549724.625,2.364,16.562,0.0,1332,35.949089,0,50.73103,12,1304,0.7483261126427095
465555,2024-07-27 07:54:49,2024-07-27 07:54:46,27.0,80,True,13.6,1,32,35.49,68,16.057,30.536,83,96,3031.5,14.5,630,3,8,4,3543.125,67.188,552151.0,2.026,16.312,0.0,1332,35.948601,0,50.731705,12,1304,0.7483261126427095
466555,2024-07-27 07:54:49,2024-07-27 07:54:46,27.0,80,True,13.5,1,32,36.02,39,9.359,0.0,83,96,3028.0,14.5,630,3,8,4,3543.152,3.125,553929.625,0.708,15.625,0.0,1332,35.948601,0,50.731705,12,1304,0.7483261126427095
467555,2024-07-27 07:54:49,2024-07-27 07:54:46,27.0,80,True,13.6,1,32,36.614,29,6.904,0.0,83,95,2994.0,14.5,627,3,24,4,3543.176,-12.0,554590.5,0.381,15.688,0.0,1332,35.948601,0,50.731705,12,1304,0.7483261126427095
468555,2024-07-27 07:54:52,2024-07-27 07:54:49,27.0,67,True,13.6,1,32,37.619,27,5.529,0.0,83,93,2924.5,14.5,627,3,24,4,3543.203,-24.062,554822.5,0.0,15.438,0.0,1332,35.948116,0,50.732372,12,1304,0.7483261126427095
469555,2024-07-27 07:54:52,2024-07-27 07:54:49,27.0,67,True,13.6,1,32,37.661,28,5.496,8.929,83,91,2873.5,14.5,624,3,24,4,3543.23,4.5,554822.5,0.923,15.188,0.0,1332,35.948116,0,50.732372,12,1304,0.7483261126427095
470555,2024-07-27 07:54:52,2024-07-27 07:54:49,27.0,67,True,13.7,1,32,37.503,83,30.764,55.948,83,90,2816.25,14.5,624,3,8,4,3543.254,104.062,555679.875,3.763,12.875,0.0,1332,35.948116,0,50.732372,12,1304,0.7483261126427095
471555,2024-07-27 07:54:56,2024-07-27 07:54:52,27.0,67,True,13.5,1,32,36.89,29,6.633,0.0,83,91,2827.0,14.5,624,3,24,4,3543.277,-10.812,558536.812,0.146,15.188,0.0,1332,35.947655,0,50.733017,12,1304,0.7483261126427095
472555,2024-07-27 07:54:56,2024-07-27 07:54:52,27.0,67,True,13.5,97,32,37.397,26,5.312,0.0,83,89,2798.75,14.5,624,3,24,4,3543.305,-24.438,558694.125,0.0,15.188,0.0,1332,35.947655,0,50.733017,12,1304,0.7483261126427095
473555,2024-07-27 07:54:56,2024-07-27 07:54:52,27.0,67,True,13.7,97,32,38.01,26,5.377,0.0,83,86,2714.5,14.5,621,3,24,4,3543.328,-24.062,558694.125,0.0,14.812,0.0,1332,35.947655,0,50.733017,12,1304,0.7483261126427095
474555,2024-07-27 08:50:33,2024-07-27 07:54:55,27.0,67,False,13.7,1,32,38.562,26,5.273,0.0,83,84,2645.0,14.5,621,3,24,4,3543.352,-23.312,558694.125,0.0,14.438,0.0,1332,35.94722,0,50.733627,12,1304,0.7483261126427095
475555,2024-07-27 08:50:33,2024-07-27 07:54:55,27.0,67,False,13.6,1,32,38.902,27,10.051,74.5,83,83,2559.25,14.5,618,3,8,4,3543.375,31.312,558837.812,1.571,14.562,0.0,1332,35.94722,0,50.733627,12,1304,0.7483261126427095
476555,2024-07-27 08:50:33,2024-07-27 07:54:55,27.0,67,False,13.6,1,32,38.071,119,48.291,31.787,83,83,2621.0,12.9,621,3,8,4,3543.398,141.625,561395.125,5.462,11.812,0.0,1332,35.94722,0,50.733627,12,1304,0.7483261126427095
477555,2024-07-27 07:55:04,2024-07-27 07:54:58,27.0,61,True,13.7,1,32,38.224,26,5.633,0.0,83,84,2631.0,14.5,621,3,24,4,3543.422,-17.688,563817.062,0.0,14.5,0.0,1332,35.946796,0,50.734219,12,1304,0.7483261126427095
478555,2024-07-27 07:55:04,2024-07-27 07:54:58,27.0,61,True,13.7,1,32,38.323,50,15.975,41.043,82,83,2670.75,14.5,621,3,8,4,3543.445,61.75,564210.0,2.067,13.438,0.0,1332,35.946796,0,50.734219,12,1304,0.7483261126427095
479555,2024-07-27 07:55:04,2024-07-27 07:54:58,27.0,61,True,13.7,1,32,37.55,47,11.59,32.742,82,83,2622.75,14.5,621,3,8,4,3543.465,38.812,566124.875,1.111,14.438,0.0,1332,35.946796,0,50.734219,12,1304,0.7483261126427095
480555,2024-07-27 08:50:35,2024-07-27 07:55:01,27.0,61,False,13.6,1,32,37.599,115,38.684,52.786,82,84,2662.25,13.7,624,3,8,4,3543.488,135.125,568467.875,4.648,11.875,0.0,1332,35.946373,0,50.734821,12,1304,0.7483261126427095
481555,2024-07-27 08:50:35,2024-07-27 07:55:01,27.0,61,False,13.5,1,33,35.368,132,101.131,59.65,82,87,2753.5,12.5,627,3,8,4,3543.512,151.938,572868.188,5.841,12.438,0.0,1332,35.946373,0,50.734821,12,1304,0.7483261126427095
482555,2024-07-27 08:50:35,2024-07-27 07:55:01,27.0,61,False,13.5,1,33,34.733,122,22.918,43.35,82,91,2860.0,14.2,630,3,8,4,3543.535,123.125,579025.5,2.479,14.75,0.0,1332,35.946373,0,50.734821,12,1304,0.7483261126427095
483555,2024-07-27 07:55:07,2024-07-27 07:55:04,27.0,61,True,13.7,1,33,34.672,82,19.461,37.21,82,93,2938.75,14.5,633,3,8,4,3543.562,94.375,582848.812,2.418,15.562,0.0,1332,35.945923,0,50.735474,12,1304,0.7483261126427095
484555,2024-07-27 07:55:07,2024-07-27 07:55:04,27.0,61,True,13.7,1,33,34.381,80,18.91,37.933,82,94,2981.0,14.5,633,3,8,4,3543.59,89.688,584944.25,2.612,16.062,0.0,1332,35.945923,0,50.735474,12,1304,0.7483261126427095
485555,2024-07-27 07:55:07,2024-07-27 07:55:04,27.0,61,True,13.6,1,33,34.198,53,15.1,26.624,82,95,3011.75,14.5,633,3,8,4,3543.613,48.25,587280.625,1.546,15.375,0.0,1332,35.945923,0,50.735474,12,1304,0.7483261126427095
486555,2024-07-27 07:55:10,2024-07-27 07:55:07,27.0,61,True,13.7,1,33,34.425,39,9.289,7.465,82,96,3015.5,14.5,636,3,8,4,3543.641,2.625,588803.75,0.515,16.188,0.0,1332,35.945438,0,50.736149,12,1304,0.7483261126427095
