time,timestamp_received,timestamp,trip,signal,isLive,Battery_voltage,Electrical_load,Switch,Fuel_level,Intake_manifold_absolute_pressure,Throttle_position,Accelerator_pedal_position,Coolant_temperature,Vehicle_Speed,Engine_speed,Target_air_fuel_ratio,Estimated_catalyst_temperature,Engine_status,Status_bit,Current_gear_shift_position_(Current_gear),Cumulative_mileage,Clutch_torque,Trip_fuel_consumption,Average_fuel_consumption_rate,Pumping_and_rubbing_friction_torque_at_current_condition,RON_factor,altitude,latitude,direction,longitude,satelites,correct_altitude,slope
1310858,2024-07-28 10:32:13,2024-07-28 10:32:10,32.0,100,True,13.0,1,33,77.828,32,8.037,14.374,86,92,2906.5,14.5,636,3,24,4,3705.242,-3.938,1543716.25,0.75,15.25,0.0,1345,35.883564,0,50.880657,12,1339,-0.9953785993600777
1311858,2024-07-28 10:32:15,2024-07-28 10:32:13,32.0,100,True,13.0,1,33,78.084,59,16.748,32.028,86,92,2888.0,14.5,636,3,8,4,3705.27,47.875,1544765.25,1.839,14.625,0.0,1345,35.883091,0,50.881298,12,1339,-0.9953785993600777
1312858,2024-07-28 10:32:15,2024-07-28 10:32:13,32.0,100,True,12.9,1,33,79.335,47,14.271,33.994,86,91,2873.75,14.5,636,3,8,4,3705.293,32.938,1546081.0,1.42,14.812,0.0,1345,35.883091,0,50.881298,12,1339,-0.9953785993600777
1313858,2024-07-28 10:32:15,2024-07-28 10:32:13,32.0,100,True,13.1,1,33,78.264,63,14.41,25.378,86,91,2875.0,14.5,636,3,8,4,3705.32,40.75,1547690.875,1.517,14.875,0.0,1345,35.883091,0,50.881298,12,1339,-0.9953785993600777
1314858,2024-07-28 10:32:19,2024-07-28 10:32:16,32.0,100,True,12.9,1,33,78.006,68,17.557,39.264,86,91,2874.75,14.5,636,3,8,4,3705.344,63.062,1549447.0,2.262,14.875,0.0,1345,35.882618,0,50.881943,12,1339,-0.9953785993600777
1315858,2024-07-28 10:32:19,2024-07-28 10:32:16,32.0,100,True,12.9,1,33,78.206,113,33.732,49.976,86,92,2903.75,13.5,639,3,8,4,3705.371,117.125,1551781.5,4.951,13.188,0.0,1345,35.882618,0,50.881943,12,1339,-0.9953785993600777
1316858,2024-07-28 10:32:19,2024-07-28 10:32:16,32.0,100,True,13.0,1,33,77.405,125,46.322,41.364,86,94,2973.25,13.4,642,3,8,4,3705.395,128.688,1556676.125,5.079,13.688,0.0,1345,35.882618,0,50.881943,12,1339,-0.9953785993600777
1317858,2024-07-28 10:32:21,2024-07-28 10:32:19,32.0,90,True,13.0,1,33,76.958,75,17.443,37.695,86,95,3007.75,14.5,645,3,8,4,3705.422,71.062,1560494.375,2.493,16.188,0.0,1345,35.882122,0,50.882603,12,1339,-0.9953785993600777
1318858,2024-07-28 10:32:21,2024-07-28 10:32:19,32.0,90,True,12.8,1,33,76.557,109,26.367,44.067,86,96,3035.25,14.2,648,3,8,4,3705.449,106.625,1562920.0,4.077,14.312,0.0,1345,35.882122,0,50.882603,12,1339,-0.9953785993600777
1319858,2024-07-28 10:32:21,2024-07-28 10:32:19,32.0,90,True,13.0,1,33,76.626,125,36.596,44.067,87,98,3082.25,13.5,651,3,8,4,3705.473,122.062,1567494.375,4.476,14.562,0.0,1345,35.882122,0,50.882603,12,1339,-0.9953785993600777
1320858,2024-07-28 10:32:25,2024-07-28 10:32:22,32.0,90,True,13.0,1,33,76.493,105,21.936,38.519,87,100,3155.0,14.5,654,3,8,4,3705.5,93.938,1572683.125,2.741,17.062,0.0,1345,35.881599,0,50.883301,12,1339,-0.9953785993600777
1321858,2024-07-28 10:32:25,2024-07-28 10:32:22,32.0,90,True,13.0,1,33,76.373,93,23.33,38.425,86,101,3199.0,14.5,657,3,8,4,3705.531,93.75,1575765.625,3.145,17.188,0.0,1345,35.881599,0,50.883301,12,1339,-0.9953785993600777
1322858,2024-07-28 10:32:25,2024-07-28 10:32:22,32.0,90,True,13.0,1,33,76.461,63,15.834,28.671,86,102,3205.0,14.5,657,3,8,4,3705.559,48.0,1578185.75,1.809,17.562,0.0,1345,35.881599,0,50.883301,12,1339,-0.9953785993600777
1323858,2024-07-28 10:32:27,2024-07-28 10:32:25,32.0,90,True,12.9,1,33,76.658,29,8.77,12.198,86,101,3142.5,14.5,654,3,24,4,3705.586,3.875,1579664.75,0.672,16.938,0.0,1345,35.881069,0,50.883999,12,1339,-0.9953785993600777
1324858,2024-07-28 10:32:27,2024-07-28 10:32:25,32.0,90,True,13.2,1,33,76.64,32,9.377,16.318,86,100,3179.25,14.5,651,3,8,4,3705.613,10.75,1580299.375,0.8,16.438,0.0,1345,35.881069,0,50.883999,12,1339,-0.9953785993600777
1325858,2024-07-28 10:32:27,2024-07-28 10:32:25,32.0,90,True,13.1,1,33,76.662,42,13.354,30.438,85,99,3122.75,14.5,651,3,8,4,3705.641,34.75,1581131.125,1.269,16.188,0.0,1345,35.881069,0,50.883999,12,1339,-0.9953785993600777
1326858,2024-07-28 10:32:38,2024-07-28 10:32:28,32.0,90,True,13.1,1,33,76.682,54,12.771,23.566,86,99,3115.5,14.5,651,3,8,4,3705.668,37.0,1582763.0,1.214,15.938,0.0,1345,35.880554,0,50.884686,12,1339,-0.9953785993600777
1327858,2024-07-28 10:32:38,2024-07-28 10:32:28,32.0,90,True,13.1,1,33,76.818,55,16.033,34.149,86,98,3106.25,14.5,651,3,8,4,3705.695,55.375,1584144.875,1.896,16.062,0.0,1345,35.880554,0,50.884686,12,1339,-0.9953785993600777
1328858,2024-07-28 10:32:38,2024-07-28 10:32:28,32.0,90,True,13.1,1,33,76.822,73,18.426,35.425,85,99,3125.5,14.5,651,3,8,4,3705.723,82.188,1586161.75,2.383,17.188,0.0,1345,35.880554,0,50.884686,12,1339,-0.9953785993600777
1329858,2024-07-28 11:14:23,2024-07-28 10:32:31,32.0,90,False,13.1,1,33,76.787,68,16.955,32.538,86,99,3133.75,14.5,654,3,8,4,3705.75,72.312,1588648.5,2.171,17.5,0.0,1345,35.880032,0,50.885376,12,1339,-0.9953785993600777
1330858,2024-07-28 11:14:23,2024-07-28 10:32:31,32.0,90,False,13.1,1,33,76.795,68,16.992,39.517,86,100,3151.0,14.5,654,3,8,4,3705.777,73.125,1590751.0,2.268,17.5,0.0,1345,35.880032,0,50.885376,12,1339,-0.9953785993600777
1331858,2024-07-28 11:14:23,2024-07-28 10:32:31,32.0,90,False,13.2,1,33,76.841,93,23.91,42.09,86,101,3185.75,14.5,657,3,8,4,3705.805,109.062,1593442.5,3.582,17.0,0.0,1345,35.880032,0,50.885376,12,1339,-0.9953785993600777
1332858,2024-07-28 11:14:25,2024-07-28 10:32:34,32.0,90,False,13.2,1,33,76.961,67,16.922,30.954,86,102,3223.5,14.5,657,3,8,4,3705.832,57.562,1596968.0,2.14,18.0,0.0,1345,35.879505,0,50.886093,12,1339,-0.9953785993600777
1333858,2024-07-28 11:14:25,2024-07-28 10:32:34,32.0,90,False,12.9,1,33,77.108,60,14.287,26.227,86,102,3231.25,14.5,657,3,8,4,3705.859,37.875,1598905.5,1.726,17.688,0.0,1345,35.879505,0,50.886093,12,1339,-0.9953785993600777
1334858,2024-07-28 11:14:25,2024-07-28 10:32:34,32.0,90,False,13.0,1,33,77.24,53,14.166,25.073,85,102,3216.0,14.5,660,3,8,4,3705.891,32.75,1600687.875,1.506,17.062,0.0,1345,35.879505,0,50.886093,12,1339,-0.9953785993600777
1335858,2024-07-28 11:14:27,2024-07-28 10:32:37,32.0,90,False,13.0,1,33,77.124,68,18.854,39.517,85,102,3212.25,14.5,660,3,8,4,3705.918,63.688,1602506.75,2.692,17.688,0.0,1345,35.878971,0,50.886799,12,1339,-0.9953785993600777
1336858,2024-07-28 11:14:27,2024-07-28 10:32:37,32.0,90,False,13.0,1,33,77.411,87,22.271,39.618,86,103,3236.25,14.5,660,3,8,4,3705.945,88.125,1604937.625,3.408,17.562,0.0,1345,35.878971,0,50.886799,12,1339,-0.9953785993600777
1337858,2024-07-28 11:14:27,2024-07-28 10:32:37,32.0,90,False,13.0,1,33,77.396,93,23.83,39.618,86,104,3273.25,14.5,663,3,8,4,3705.973,93.938,1608322.625,3.438,17.5,0.0,1345,35.878971,0,50.886799,12,1339,-0.9953785993600777
1338858,2024-07-28 10:32:54,2024-07-28 10:32:40,32.0,90,True,13.1,1,33,77.068,87,21.525,37.421,87,105,3319.75,14.5,666,3,8,4,3706.004,86.0,1612174.25,3.18,18.188,0.0,1345,35.878422,0,50.887531,12,1339,-0.9953785993600777
1339858,2024-07-28 10:32:54,2024-07-28 10:32:40,32.0,90,True,13.0,1,33,76.773,73,18.035,32.892,87,106,3346.25,14.5,666,3,8,4,3706.031,62.188,1614862.25,2.389,18.5,0.0,1345,35.878422,0,50.887531,12,1339,-0.9953785993600777
1340858,2024-07-28 10:32:54,2024-07-28 10:32:40,32.0,90,True,13.0,1,33,76.86,58,15.588,27.579,86,106,3356.25,14.5,666,3,8,4,3706.062,41.375,1616964.75,1.948,18.062,0.0,1345,35.878422,0,50.887531,12,1339,-0.9953785993600777
1341858,2024-07-28 11:14:30,2024-07-28 10:32:43,32.0,-1,False,13.0,1,33,77.174,59,15.875,26.132,87,107,3358.75,14.5,666,3,8,4,3706.09,39.75,1619028.375,1.815,17.875,0.0,1345,35.877865,0,50.888271,12,1339,-0.9953785993600777
1342858,2024-07-28 11:14:30,2024-07-28 10:32:43,32.0,-1,False,12.8,1,33,77.182,39,12.514,25.69,86,106,3357.25,14.5,666,3,8,4,3706.121,14.125,1620458.0,1.179,17.062,0.0,1345,35.877865,0,50.888271,12,1339,-0.9953785993600777
1343858,2024-07-28 11:14:30,2024-07-28 10:32:43,32.0,-1,False,13.0,1,33,78.17,29,8.146,0.0,87,106,3321.25,14.5,666,3,8,4,3706.148,-18.188,1621661.75,0.626,17.062,0.0,1345,35.877865,0,50.888271,12,1339,-0.9953785993600777
1344858,2024-07-28 11:14:32,2024-07-28 10:32:46,32.0,-1,False,12.9,1,33,78.039,27,7.973,0.0,87,104,3274.75,14.5,663,3,24,4,3706.18,-20.25,1622468.5,0.636,17.0,0.0,1345,35.877319,0,50.889004,12,1339,-0.9953785993600777
1345858,2024-07-28 11:14:32,2024-07-28 10:32:46,32.0,-1,False,13.1,1,33,78.706,35,10.732,15.283,86,103,3253.25,14.5,660,3,8,4,3706.207,0.5,1623133.625,0.905,16.812,0.0,1345,35.877319,0,50.889004,12,1339,-0.9953785993600777
1346858,2024-07-28 11:14:32,2024-07-28 10:32:46,32.0,-1,False,12.9,1,33,78.247,38,11.938,27.948,86,103,3246.5,14.5,657,3,8,4,3706.234,9.812,1624061.0,1.093,16.75,0.0,1345,35.877319,0,50.889004,12,1339,-0.9953785993600777
1347858,2024-07-28 11:14:33,2024-07-28 10:32:49,32.0,67,False,13.1,1,33,78.422,78,23.863,44.226,87,102,3226.5,14.5,657,3,8,4,3706.262,77.75,1625654.875,3.199,16.625,0.0,1345,35.876781,0,50.889721,12,1339,-0.9953785993600777
1348858,2024-07-28 11:14:33,2024-07-28 10:32:49,32.0,67,False,13.0,1,33,78.031,89,23.342,41.037,87,104,3274.0,14.5,660,3,8,4,3706.293,92.875,1628410.25,3.408,17.562,0.0,1345,35.876781,0,50.889721,12,1339,-0.9953785993600777
1349858,2024-07-28 11:14:33,2024-07-28 10:32:49,32.0,67,False,12.9,1,33,77.993,101,26.229,39.7,87,105,3334.75,14.5,663,3,8,4,3706.32,99.062,1631936.5,3.33,17.438,0.0,1345,35.876781,0,50.889721,12,1339,-0.9953785993600777
1350858,2024-07-28 11:14:35,2024-07-28 10:32:52,32.0,67,False,13.0,1,33,77.997,63,16.545,29.828,87,107,3371.75,14.5,663,3,8,4,3706.348,49.312,1635350.25,2.121,18.312,0.0,1345,35.876221,0,50.890461,12,1339,-0.9953785993600777
1351858,2024-07-28 11:14:35,2024-07-28 10:32:52,32.0,67,False,13.0,1,33,77.884,64,14.746,26.456,86,107,3390.75,14.5,663,3,8,4,3706.379,38.062,1637217.625,1.853,18.188,0.0,1345,35.876221,0,50.890461,12,1339,-0.9953785993600777
1352858,2024-07-28 11:14:35,2024-07-28 10:32:52,32.0,67,False,13.0,1,33,78.252,52,14.41,28.513,86,108,3397.0,14.5,663,3,8,4,3706.41,30.125,1639075.875,1.633,17.812,0.0,1345,35.876221,0,50.890461,12,1339,-0.9953785993600777
1353858,2024-07-28 10:32:58,2024-07-28 10:32:55,32.0,67,True,13.1,1,33,78.074,71,18.812,35.8,86,108,3412.0,14.5,666,3,8,4,3706.438,63.312,1641217.0,2.635,18.562,0.0,1345,35.875656,0,50.891212,12,1339,-0.9953785993600777
1354858,2024-07-28 10:32:58,2024-07-28 10:32:55,32.0,67,True,13.0,1,33,77.679,75,19.301,31.265,86,109,3439.0,14.5,666,3,8,4,3706.469,65.688,1643629.0,2.3,18.812,0.0,1345,35.875656,0,50.891212,12,1339,-0.9953785993600777
1355858,2024-07-28 10:32:58,2024-07-28 10:32:55,32.0,67,True,13.1,1,33,77.754,57,15.191,29.691,86,110,3453.25,14.5,666,3,8,4,3706.5,49.5,1645896.125,1.865,18.375,0.0,1345,35.875656,0,50.891212,12,1339,-0.9953785993600777
1356858,2024-07-28 10:33:00,2024-07-28 10:32:58,32.0,67,True,13.2,1,33,77.037,53,14.59,26.617,86,110,3471.0,14.5,666,3,8,4,3706.527,43.75,1647915.25,1.594,18.062,0.0,1345,35.87508,0,50.891983,12,1339,-0.9953785993600777
