Speed,Actual,Predicted,MAE,MSE,MAPE,mae,mean_mae,last_error
0,0.0,70.99843,98.51850442387632,24122.9074835292,31.11825496826155,,6.924428944545241,4.83293279144728
0,313.95300000000043,234.62192,98.51850442387632,24122.9074835292,31.11825496826155,0.25268457380563436,6.924428944545241,4.83293279144728
0,747.5630000000001,455.01035,98.51850442387632,24122.9074835292,31.11825496826155,0.39134179995532153,6.924428944545241,4.83293279144728
0,1164.6090000000004,680.6392,98.51850442387632,24122.9074835292,31.11825496826155,0.4155641936478254,6.924428944545241,4.83293279144728
0,1626.844,906.9842,98.51850442387632,24122.9074835292,31.11825496826155,0.4424885237920784,6.924428944545241,4.83293279144728
0,1984.2340000000004,1134.1344,98.51850442387632,24122.9074835292,31.11825496826155,0.4284270907564331,6.924428944545241,4.83293279144728
0,2382.5,1359.7765,98.51850442387632,24122.9074835292,31.11825496826155,0.42926484784889823,6.924428944545241,4.83293279144728
0,2588.766,1582.3236,98.51850442387632,24122.9074835292,31.11825496826155,0.38877302931203517,6.924428944545241,4.83293279144728
0,2773.766,1799.8463,98.51850442387632,24122.9074835292,31.11825496826155,0.35111819093607755,6.924428944545241,4.83293279144728
0,2874.563,2011.5226,98.51850442387632,24122.9074835292,31.11825496826155,0.30023360072470145,6.924428944545241,4.83293279144728
0,3050.2340000000004,2219.6045,98.51850442387632,24122.9074835292,31.11825496826155,0.2723166484931977,6.924428944545241,4.83293279144728
0,3270.016,2432.666,98.51850442387632,24122.9074835292,31.11825496826155,0.2560690834540259,6.924428944545241,4.83293279144728
0,3535.766,2649.7273,98.51850442387632,24122.9074835292,31.11825496826155,0.25059313879934364,6.924428944545241,4.83293279144728
0,3917.109,2863.4758,98.51850442387632,24122.9074835292,31.11825496826155,0.26898235407796917,6.924428944545241,4.83293279144728
0,4656.516,3075.9543,98.51850442387632,24122.9074835292,31.11825496826155,0.3394301018186129,6.924428944545241,4.83293279144728
0,4765.828,3289.7341,98.51850442387632,24122.9074835292,31.11825496826155,0.30972454314339504,6.924428944545241,4.83293279144728
0,5145.156000000001,3504.5288,98.51850442387632,24122.9074835292,31.11825496826155,0.3188683103097361,6.924428944545241,4.83293279144728
0,5368.828,3720.1316,98.51850442387632,24122.9074835292,31.11825496826155,0.3070868353391094,6.924428944545241,4.83293279144728
0,5652.484,3937.6028,98.51850442387632,24122.9074835292,31.11825496826155,0.30338541427096477,6.924428944545241,4.83293279144728
