Speed,Actual,Predicted,MAE,MSE,MAPE,mae,mean_mae,last_error
0.0,0.0,-34.648163,114.68728245154009,26813.266633194373,60.663264641272384,,23.89603718076675,13.121759463595525
0.0,413.3068182,100.12433,114.68728245154009,26813.266633194373,60.663264641272384,0.7577481774047347,23.89603718076675,13.121759463595525
0.0,889.0375171999999,282.7923,114.68728245154009,26813.266633194373,60.663264641272384,0.6819118490177479,23.89603718076675,13.121759463595525
0.0,1479.1112692,468.01553,114.68728245154009,26813.266633194373,60.663264641272384,0.6835832842696592,23.89603718076675,13.121759463595525
0.0,2093.5007522,661.9049,114.68728245154009,26813.266633194373,60.663264641272384,0.683828678205908,23.89603718076675,13.121759463595525
0.0,2581.5733622,861.1948,114.68728245154009,26813.266633194373,60.663264641272384,0.6664070010134845,23.89603718076675,13.121759463595525
0.0,2999.2402422,1060.4482,114.68728245154009,26813.266633194373,60.663264641272384,0.6464277235683724,23.89603718076675,13.121759463595525
0.0,3437.0880682,1260.1608,114.68728245154009,26813.266633194373,60.663264641272384,0.6333638315354704,23.89603718076675,13.121759463595525
0.0,3789.0171892,1461.1917,114.68728245154009,26813.266633194373,60.663264641272384,0.614361290266801,23.89603718076675,13.121759463595525
0.0,4181.769318199999,1662.7721,114.68728245154009,26813.266633194373,60.663264641272384,0.6023759386336204,23.89603718076675,13.121759463595525
0.0,4526.003376199999,1864.7023,114.68728245154009,26813.266633194373,60.663264641272384,0.5880024505051097,23.89603718076675,13.121759463595525
0.0,4894.3224432,2067.5852,114.68728245154009,26813.266633194373,60.663264641272384,0.577554355276974,23.89603718076675,13.121759463595525
0.0,5324.4943182,2271.7573,114.68728245154009,26813.266633194373,60.663264641272384,0.5733383934255016,23.89603718076675,13.121759463595525
0.0,5704.3803472,2477.3345,114.68728245154009,26813.266633194373,60.663264641272384,0.5657136535055903,23.89603718076675,13.121759463595525
0.0,6066.0667822,2684.62,114.68728245154009,26813.266633194373,60.663264641272384,0.5574364581877617,23.89603718076675,13.121759463595525
0.0,6395.4819102,2894.1353,114.68728245154009,26813.266633194373,60.663264641272384,0.5474718964673775,23.89603718076675,13.121759463595525
0.0,6706.7225792,3106.7527,114.68728245154009,26813.266633194373,60.663264641272384,0.5367703579039967,23.89603718076675,13.121759463595525
0.0,7178.5568182,3324.13,114.68728245154009,26813.266633194373,60.663264641272384,0.53693617196534,23.89603718076675,13.121759463595525
0.0,7533.3902282,3548.9836,114.68728245154009,26813.266633194373,60.663264641272384,0.5288995402475014,23.89603718076675,13.121759463595525
0.0,7864.4063122,3785.4268,114.68728245154009,26813.266633194373,60.663264641272384,0.5186633739755163,23.89603718076675,13.121759463595525
0.0,8206.680057200001,4043.2004,114.68728245154009,26813.266633194373,60.663264641272384,0.5073281312517158,23.89603718076675,13.121759463595525
0.0,8511.1724902,4359.6274,114.68728245154009,26813.266633194373,60.663264641272384,0.487775931574669,23.89603718076675,13.121759463595525
0.0,8859.3536932,4837.729,114.68728245154009,26813.266633194373,60.663264641272384,0.4539410923718735,23.89603718076675,13.121759463595525
0.356884058,9415.6471712,5577.6035,114.68728245154009,26813.266633194373,60.663264641272384,0.40762399030197,23.89603718076675,13.121759463595525
