speed,act_trip_fuel_cons,pred_trip_fuel_cons,act_diff_trip_fuel_cons,pred_diff_trip_fuel_cons,MAE,MSE,RMSE,MAPE,slope
0,235.156,237.82774,235.156,237.82774,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
0,481.016,535.26624,245.86,297.43848,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
0,880.3130000000001,858.1747,399.297,322.90845,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
0,1329.422,1190.1152,449.1089999999999,331.9405,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
0,1695.906,1525.8632,366.4839999999999,335.74796,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
0,2129.813,1863.0596,433.90700000000015,337.19647,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
0,2552.313,2200.62,422.5,337.56067,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
0,2882.844,2538.1467,330.53099999999995,337.5267,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
0,3232.906,2875.5757,350.0619999999999,337.429,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
0,3601.406,3212.9656,368.5,337.38986,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
0,3898.828,3550.3647,297.422,337.39905,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
0,4234.282,3887.795,335.4540000000002,337.43018,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
0,4591.688,4225.5376,357.40599999999995,337.7426,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
0,4907.0470000000005,4564.5586,315.3590000000004,339.02103,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
0,5392.6720000000005,4907.871,485.625,343.3126,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
0,6212.032,5276.1797,819.3599999999997,368.30862,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
0,6858.438,5759.2925,646.406,483.11295,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
2,7371.391,6245.746,512.9529999999995,486.45367,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
4,7767.485,6731.6924,396.09400000000005,485.94617,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
6,8147.438,7152.772,379.95300000000043,421.07962,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
7,8672.562999999998,7603.1567,525.1249999999991,450.38455,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
8,9268.391,8045.6284,595.8280000000013,442.47174,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
9,9629.953,8409.509,361.5619999999999,363.8808,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
8,10034.766,8742.961,404.8130000000001,333.4518,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
7,10429.891,9058.691,395.125,315.7306,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
6,10743.734999999999,9365.255,313.84399999999914,306.56305,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
4,11105.219,9749.349,361.4840000000004,384.0935,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
4,11718.891,10415.758,613.6720000000005,666.40894,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
6,12404.687999999998,11371.01,685.7969999999987,955.25146,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
10,13303.219,12231.118,898.5310000000009,860.1085,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
13,13649.421999999999,12822.729,346.2029999999995,591.60986,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
14,14101.905999999999,13480.118,452.4840000000004,657.38995,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
15,15175.953,14494.502,1074.0470000000005,1014.3833,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
18,15802.641,15134.054,626.6880000000001,639.5518,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
19,16370.265999999998,15623.198,567.6249999999982,489.14484,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
19,16852.453,16115.8125,482.1870000000017,492.61407,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
19,17391.735,16609.627,539.2819999999992,493.8149,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
19,17756.328,17119.57,364.59300000000076,509.94302,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
19,18670.656000000003,17777.436,914.3280000000013,657.8649,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
20,19743.641,18621.906,1072.984999999997,844.4705,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
22,20537.828,19245.002,794.1870000000017,623.09546,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
23,21444.766,19855.479,906.9379999999983,610.4764,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
24,22320.735,20503.428,875.969000000001,647.94885,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
25,23028.906000000003,21348.78,708.1710000000021,845.3525,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
26,24589.016,22924.041,1560.109999999997,1575.2611,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
29,26686.875,25001.785,2097.8590000000004,2077.745,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
33,29109.578,27355.61,2422.7030000000013,2353.8252,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
37,31885.938000000002,29664.545,2776.3600000000006,2308.9355,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
41,32539.266,30140.219,653.3279999999977,475.6738,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
41,34406.125,32233.535,1866.859000000004,2093.3171,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
44,36938.032,34459.18,2531.9069999999992,2225.644,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
47,38371.155999999995,35549.223,1433.1239999999962,1090.0443,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
48,38974.282,36180.035,603.1260000000038,630.8129,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
48,40116.687999999995,37401.477,1142.4059999999954,1221.441,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
49,42253.485,39468.375,2136.797000000006,2066.8975,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
51,44774.125,42062.086,2520.6399999999994,2593.713,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
54,45822.375,43050.645,1048.25,988.55963,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
54,46890.390999999996,44082.875,1068.015999999996,1032.2322,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
55,48858.297,45654.36,1967.9060000000027,1571.4839,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
56,51441.0,47959.457,2582.7030000000013,2305.0981,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
58,54977.547,50466.887,3536.5469999999987,2507.4292,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
60,56335.905999999995,52774.77,1358.3589999999967,2307.8835,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
62,58494.5,54756.58,2158.5940000000046,1981.8092,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
63,61031.5,56939.82,2537.0,2183.2417,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
65,63310.985,59008.645,2279.4850000000006,2068.824,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
66,65814.094,61506.477,2503.1089999999967,2497.83,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
68,68588.078,64230.812,2773.9839999999967,2724.335,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
70,70960.641,66773.55,2372.563000000009,2542.7373,336.37834143800666,229886.925830585,479.46524986758425,3.851587787240962e+16,-0.245971162
