speed,act_trip_fuel_cons,pred_trip_fuel_cons,act_diff_trip_fuel_cons,pred_diff_trip_fuel_cons,MAE,MSE,RMSE,MAPE,slope
0,214.141,226.95169,214.141,226.95169,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,402.938,516.1415,188.79700000000003,289.1898,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,730.563,832.4107,327.625,316.26923,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,1078.5320000000002,1157.8926,347.96900000000005,325.48193,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,1368.0790000000002,1486.798,289.547,328.9054,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,1717.297,1816.567,349.21799999999985,329.769,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,2078.61,2146.0193,361.3130000000001,329.45233,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,2355.032,2474.7083,276.422,328.689,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,2667.969,2802.5723,312.9369999999999,327.864,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,2995.0,3129.752,327.03099999999995,327.1796,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,3273.032,3456.4963,278.03200000000015,326.74442,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,3580.375,3783.1062,307.34299999999985,326.60992,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,3949.375,4109.892,369.0,326.7859,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,4247.7970000000005,4437.136,298.422,327.24426,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,4554.469000000001,4765.0605,306.6720000000005,327.9241,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,4921.719000000001,5093.7866,367.25,328.72614,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,5192.250000000001,5423.33,270.53099999999995,329.54343,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,5487.469000000001,5753.805,295.21900000000005,330.47516,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,5804.157,6086.042,316.6879999999992,332.2366,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,6097.5470000000005,6422.3945,293.3900000000003,336.35263,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,6410.407,6772.187,312.8599999999997,349.7926,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
0,7100.157,7186.1675,689.75,413.98035,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
1,7683.235000000001,7760.25,583.0780000000004,574.08246,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
4,7946.829000000001,8228.613,263.59400000000005,468.36325,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
6,8339.672000000002,8633.584,392.84300000000076,404.97025,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
7,8787.391000000001,9087.888,447.71899999999914,454.3034,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
8,9391.875000000002,9683.362,604.4840000000004,595.4744,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
10,10119.516000000001,10309.027,727.6409999999996,625.6655,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
12,10780.453000000001,10871.159,660.9369999999999,562.13214,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
13,11409.438000000002,11431.038,628.9850000000006,559.8786,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
14,11999.641000000001,11875.778,590.2029999999995,444.7404,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
13,12411.000000000002,12358.615,411.3590000000004,482.83694,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
13,12854.016000000001,12834.744,443.0159999999996,476.12857,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
13,13353.063000000002,13240.402,499.0470000000005,405.65796,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
12,13521.750000000002,13606.645,168.6869999999999,366.2419,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
11,13576.266000000001,13940.22,54.51599999999962,333.57562,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
9,13903.922000000002,14318.819,327.65600000000086,378.59918,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
8,14577.688000000002,15000.2,673.7659999999996,681.38104,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
10,15436.782000000001,15777.2705,859.0939999999991,777.07056,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
12,16498.719000000005,16787.562,1061.9370000000017,1010.29236,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
15,17593.516000000003,17872.316,1094.7969999999987,1084.7543,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
18,18630.860000000004,18669.248,1037.344000000001,796.93225,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
19,19360.657000000003,19409.164,729.7969999999987,739.9153,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
20,19796.000000000004,19848.914,435.34300000000076,439.75046,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
18,19889.750000000004,20262.389,93.75,413.4743,382.4524179187343,288985.2840836993,537.5735150504527,2.109232066743264e+16,-0.701468189
