speed,act_trip_fuel_cons,pred_trip_fuel_cons,act_diff_trip_fuel_cons,pred_diff_trip_fuel_cons,MAE,MSE,RMSE,MAPE,slope
0,126.23399999999998,244.33751,126.23399999999998,244.33751,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,373.95300000000003,543.25934,247.71900000000005,298.9218,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,687.9369999999999,862.54614,313.9839999999999,319.28677,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,968.203,1187.8732,280.2660000000001,325.32703,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,1313.703,1514.6702,345.5,326.79706,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,1669.078,1840.6584,355.375,325.98834,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,1935.406,2164.7417,266.328,324.0833,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,2228.234,2486.534,292.828,321.79214,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,2560.562,2806.0183,332.328,319.48444,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,2825.89,3123.3572,265.328,317.3388,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,3111.187,3438.794,285.297,315.43686,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,3422.719,3752.608,311.53200000000015,313.81403,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,3688.078,4065.084,265.3589999999999,312.47617,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,3976.4529999999995,4376.5,288.37499999999955,311.416,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,4277.672,4687.119,301.21900000000005,310.61896,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,4529.25,4997.189,251.57800000000043,310.0698,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,4780.64,5306.9434,251.39000000000033,309.75446,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,5042.937,5616.606,262.29699999999957,309.66278,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,5248.797,5926.3936,205.85999999999967,309.78775,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,5500.031,6236.522,251.23400000000038,310.12823,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,5774.125,6547.2085,274.09400000000005,310.68646,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,6015.515,6858.6777,241.39000000000033,311.4693,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,6292.609,7171.164,277.09400000000005,312.4865,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,6585.781,7484.913,293.17199999999957,313.74915,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,6806.625,7800.1807,220.84400000000005,315.26773,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,7065.172,8117.225,258.54699999999957,317.04434,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,7362.156,8436.294,296.9840000000004,319.06927,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,7594.797,8757.6045,232.64099999999962,321.31055,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,7860.25,9081.299,265.45300000000043,323.694,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,8184.124999999999,9407.465,323.8749999999991,326.16556,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,8452.765,9736.548,268.64000000000124,329.08313,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,8784.453,10069.965,331.6880000000001,333.41748,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,9152.765,10410.515,368.3119999999999,340.54962,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,9442.624999999998,10778.466,289.85999999999876,367.9513,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
0,9946.812,11294.7295,504.1870000000017,516.26337,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
2,10410.062,11889.09,463.25,594.3604,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
5,10691.405999999999,12285.14,281.34399999999914,396.0497,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
6,10882.233999999999,12642.338,190.82799999999952,357.1985,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
6,11145.374999999998,12981.196,263.1409999999996,338.85822,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
5,11360.858999999999,13348.799,215.48400000000038,367.60287,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
5,11799.749999999998,13841.778,438.8909999999996,492.97983,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
6,12525.874999999998,14576.912,726.125,735.13385,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
9,13139.719,15108.465,613.844000000001,531.5529,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
10,13780.187,15712.592,640.4680000000008,604.12744,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
11,14658.437,16498.598,878.25,786.005,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
13,15524.374999999998,17254.115,865.9379999999983,755.51825,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
14,16506.561999999998,18151.818,982.1869999999999,897.70306,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
16,17029.859,18637.137,523.2970000000023,485.31897,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
14,17405.172,19161.83,375.3129999999983,524.69336,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
13,18575.14,20254.957,1169.9680000000008,1093.1268,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
15,20152.375,21647.457,1577.2350000000006,1392.5001,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
18,21327.047,22925.424,1174.6719999999987,1277.9675,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
20,23004.343,24179.443,1677.296000000002,1254.0197,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
22,23402.875,24970.201,398.53199999999924,790.7574,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
22,24349.875,25981.283,947.0,1011.08215,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
23,25744.077999999998,27385.746,1394.2029999999977,1404.4636,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
25,27274.39,29062.898,1530.3120000000017,1677.1515,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
28,28294.422,30168.229,1020.0319999999992,1105.3303,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
29,29420.484,31278.514,1126.0620000000017,1110.2843,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
30,30644.0,32385.268,1223.5159999999996,1106.7539,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
31,31691.343,33244.465,1047.3430000000008,859.19824,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
31,32843.077999999994,34645.496,1151.734999999997,1401.0322,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
32,36184.76499999999,37579.594,3341.686999999998,2934.096,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
37,39820.984,41002.836,3636.2190000000046,3423.2405,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
42,40189.672,41526.11,368.6880000000019,523.2731,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
41,42133.87499999999,43345.36,1944.202999999994,1819.2489,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
43,43905.38999999999,45366.137,1771.5149999999994,2020.7761,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
45,46529.655999999995,47344.176,2624.2660000000033,1978.0408,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
47,47826.202999999994,48955.77,1296.5469999999987,1611.5922,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
48,50292.530999999995,51017.516,2466.3280000000013,2061.7441,339.127684691276,273857.74686854414,523.3141951720248,3.547019742463757e+16,0.903387704
