Speed,Actual,Predicted,Predicted_Diff,Actual_Diff
2.0,367.063000000082,25.974766,32.065540999999996,367.063000000082
1.5,696.405999999959,112.98424,87.009474,329.342999999877
0.0,996.125,270.46484,157.48059999999998,299.719000000041
0.0,1396.125,505.43536,234.97052000000002,400.0
0.0,1710.844000000041,812.5193,307.08394000000004,314.719000000041
0.0,1993.813000000082,1176.0323,363.51300000000003,282.969000000041
0.0,2272.655999999959,1576.7681,400.7357999999999,278.84299999987707
0.0,2575.0,1996.1052,419.33709999999996,302.344000000041
0.0,2967.5,2417.2817,421.17650000000003,392.5
0.0,3273.405999999959,2826.99,409.7082999999998,305.905999999959
0.0,3583.375,3216.424,389.4340000000002,309.969000000041
0.0,3884.688000000082,3581.3894,364.96540000000005,301.31300000008196
0.0,4164.625,3921.822,340.4326000000001,279.93699999991804
0.0,4607.625,4241.293,319.47099999999955,443.0
0.0,4939.594000000041,4548.7246,307.4315999999999,331.969000000041
0.0,5245.625,4861.9375,313.21290000000045,306.030999999959
0.0,5540.094000000041,5204.805,342.8675000000003,294.469000000041
0.0,5837.375,5600.913,396.10799999999927,297.280999999959
0.0,6248.375,6065.7046,464.79160000000047,411.0
0.0,6525.969000000041,6597.57,531.8653999999997,277.594000000041
0.0,7452.063000000082,7170.352,572.7820000000002,926.094000000041
0.75,8425.969000000041,7739.202,568.8500000000004,973.905999999959
3.0,8847.0,8273.842,534.6400000000003,421.030999999959
4.0,9373.625,8787.62,513.7780000000002,526.625
4.0,9746.375,9329.573,541.9529999999995,372.75
3.0,10096.688000000082,9963.188,633.6149999999998,350.31300000008196
2.25,10423.125,10747.355,784.1669999999995,326.43699999991804
3.0,10724.25,11714.003,966.648000000001,301.125
5.0,11790.375,12843.981,1129.9779999999992,1066.125
6.5,13182.75,14062.0,1218.0190000000002,1392.375
7.5,13946.813000000082,15276.403,1214.4030000000002,764.063000000082
8.25,14400.09400000004,16429.133,1152.7300000000014,453.2809999999572
9.0,14860.125,17515.531,1086.3979999999974,460.03099999996084
12.0,15587.625,18573.4,1057.8690000000024,727.5
12.75,16324.688000000082,19663.678,1090.2779999999984,737.063000000082
14.0,16934.25,20862.012,1198.333999999999,609.561999999918
15.5,17517.84400000004,22257.314,1395.3019999999997,583.594000000041
17.0,18177.0,23939.703,1682.3890000000029,659.155999999959
17.0,18592.125,25978.453,2038.75,415.125
20.0,20056.875,28394.36,2415.9069999999992,1464.75
25.5,22934.56300000008,31129.164,2734.804,2877.6880000000783
31.5,26318.56300000008,34045.33,2916.166000000001,3384.0
36.0,29302.25,36972.703,2927.3729999999996,2983.6869999999217
37.0,30701.875,39788.695,2815.9919999999984,1399.625
38.5,32130.625,42472.312,2683.6169999999984,1428.75
41.5,34824.625,45074.1,2601.7880000000005,2694.0
45.5,38399.43800000008,47659.543,2585.4429999999993,3574.813000000082
50.0,42470.625,50272.414,2612.870999999999,4071.186999999918
53.0,45052.375,52926.402,2653.988000000005,2581.75
53.75,46426.375,55613.496,2687.0939999999973,1374.0
53.5,47561.0,58314.117,2700.620999999999,1134.625
53.0,48608.68800000008,60999.594,2685.476999999999,1047.688000000082
53.0,49721.875,63629.406,2629.8120000000054,1113.186999999918
54.0,52044.875,66148.19,2518.7839999999997,2323.0
56.25,55294.53099999996,68490.34,2342.149999999994,3249.655999999959
58.0,58644.5,70600.945,2110.6050000000105,3349.969000000041
59.0,61282.96900000004,72471.78,1870.8349999999919,2638.469000000041
59.0,62398.125,74172.96,1701.1800000000076,1115.155999999959
62.0,67106.375,75834.89,1661.929999999993,4708.25
65.0,72588.21900000004,77585.83,1750.9400000000023,5481.844000000041
68.0,78738.18800000008,79518.164,1932.3340000000026,6149.969000000041
71.25,85518.43800000008,81675.55,2157.3859999999986,6780.25
75.0,92891.125,84055.164,2379.6140000000014,7372.686999999918
76.0,95461.5,86621.85,2566.6860000000015,2570.375
76.75,97043.81300000008,89326.625,2704.774999999994,1582.313000000082
76.0,98017.875,92120.15,2793.524999999994,974.061999999918
74.75,98820.09400000004,94955.625,2835.475000000006,802.219000000041
74.0,99886.875,97780.914,2825.2890000000043,1066.780999999959
75.0,102979.375,100527.336,2746.4219999999914,3092.5
78.0,108274.84400000004,103107.39,2580.0540000000037,5295.469000000041
80.0,113511.5,105430.375,2322.9850000000006,5236.655999999959
80.75,117413.53099999996,107431.09,2000.7149999999965,3902.030999999959
80.0,118705.125,109099.875,1668.7850000000035,1291.594000000041
79.0,120036.0,110503.17,1403.2949999999983,1330.875
80.5,123834.18800000008,111767.25,1264.0800000000017,3798.188000000082
82.0,128691.625,113018.016,1250.7660000000033,4857.436999999918
83.5,134213.31300000008,114351.36,1333.3439999999973,5521.688000000082
85.0,140004.25,115825.11,1473.75,5790.936999999918
86.0,147228.625,117462.9,1637.7899999999936,7224.375
84.5,147489.43800000008,119262.46,1799.5600000000122,260.81300000008196
83.5,148211.93800000008,121202.98,1940.5199999999895,722.5
83.0,149693.03099999996,123252.18,2049.199999999997,1481.092999999877
83.0,152229.625,125371.73,2119.550000000003,2536.594000000041
84.0,156753.625,127522.11,2150.3800000000047,4524.0
84.75,159680.21900000004,129669.22,2147.1100000000006,2926.594000000041
84.0,160972.5,131791.77,2122.5499999999884,1292.280999999959
82.5,161547.5,133884.11,2092.3399999999965,575.0
81.0,162322.25,135951.48,2067.3700000000244,774.75
81.0,164383.125,137999.97,2048.4899999999907,2060.875
81.75,167662.31300000008,140026.5,2026.5299999999988,3279.188000000082
82.5,171287.75,142013.8,1987.2999999999884,3625.436999999918
