Actual,Predicted,MAE,MSE,MAPE,mae,mean_mae,last_error
0.0,-53.284546,114.77616,29097.246,38.084110617637634,,6.812923052587743,6.00430754431443
334.437,81.925476,114.77616,29097.246,38.084110617637634,0.7550346522663461,6.812923052587743,6.00430754431443
946.453,267.43295,114.77616,29097.246,38.084110617637634,0.7174366291828543,6.812923052587743,6.00430754431443
1536.203,465.6643,114.77616,29097.246,38.084110617637634,0.6968731997008208,6.812923052587743,6.00430754431443
2118.531,666.31165,114.77616,29097.246,38.084110617637634,0.6854841161163089,6.812923052587743,6.00430754431443
2581.781,872.98926,114.77616,29097.246,38.084110617637634,0.6618654874290267,6.812923052587743,6.00430754431443
3070.656,1086.336,114.77616,29097.246,38.084110617637634,0.6462202213468392,6.812923052587743,6.00430754431443
3356.0,1301.0255,114.77616,29097.246,38.084110617637634,0.6123285160905841,6.812923052587743,6.00430754431443
3719.4219,1513.5973,114.77616,29097.246,38.084110617637634,0.5930557649294907,6.812923052587743,6.00430754431443
3967.203,1724.4645,114.77616,29097.246,38.084110617637634,0.5653198235633518,6.812923052587743,6.00430754431443
4329.2656,1933.9172,114.77616,29097.246,38.084110617637634,0.5532920872306841,6.812923052587743,6.00430754431443
4582.3125,2143.918,114.77616,29097.246,38.084110617637634,0.5321318657337316,6.812923052587743,6.00430754431443
4853.5776,2349.4568,114.77616,29097.246,38.084110617637634,0.515932989306692,6.812923052587743,6.00430754431443
5111.9688,2551.9233,114.77616,29097.246,38.084110617637634,0.5007944297312612,6.812923052587743,6.00430754431443
5454.109,2753.0117,114.77616,29097.246,38.084110617637634,0.4952407991846148,6.812923052587743,6.00430754431443
5788.125,2953.7166,114.77616,29097.246,38.084110617637634,0.48969370910268867,6.812923052587743,6.00430754431443
6164.484,3153.9236,114.77616,29097.246,38.084110617637634,0.4883718410170259,6.812923052587743,6.00430754431443
6437.359,3353.608,114.77616,29097.246,38.084110617637634,0.47903977391970837,6.812923052587743,6.00430754431443
6770.531,3553.1504,114.77616,29097.246,38.084110617637634,0.475203584475132,6.812923052587743,6.00430754431443
7077.063,3752.8604,114.77616,29097.246,38.084110617637634,0.4697149933524684,6.812923052587743,6.00430754431443
7443.625,3952.7996,114.77616,29097.246,38.084110617637634,0.46896846630505973,6.812923052587743,6.00430754431443
