Actual,Predicted,MAE,MSE,MAPE,mae,mean_mae,last_error
0.0,48.46466,115.176506,28360.582,34.38924252986908,,10.291640956090363,8.333582477798293
378.016,235.44565,115.176506,28360.582,34.38924252986908,0.3771542738931686,10.291640956090363,8.333582477798293
928.766,481.91968,115.176506,28360.582,34.38924252986908,0.4811183010575322,10.291640956090363,8.333582477798293
1443.297,746.3962,115.176506,28360.582,34.38924252986908,0.48285335589279266,10.291640956090363,8.333582477798293
2015.375,1015.10095,115.176506,28360.582,34.38924252986908,0.49632155306084474,10.291640956090363,8.333582477798293
2454.219,1287.0747,115.176506,28360.582,34.38924252986908,0.47556648367566223,10.291640956090363,8.333582477798293
2966.766,1563.1543,115.176506,28360.582,34.38924252986908,0.47311169805775044,10.291640956090363,8.333582477798293
3426.172,1847.6211,115.176506,28360.582,34.38924252986908,0.46073311555870516,10.291640956090363,8.333582477798293
4473.437,2160.6,115.176506,28360.582,34.38924252986908,0.5170156637949747,10.291640956090363,8.333582477798293
5426.125,2566.0732,115.176506,28360.582,34.38924252986908,0.527089184270543,10.291640956090363,8.333582477798293
5929.578,3154.3618,115.176506,28360.582,34.38924252986908,0.4680292931469997,10.291640956090363,8.333582477798293
6647.1562,3895.4302,115.176506,28360.582,34.38924252986908,0.4139704133927228,10.291640956090363,8.333582477798293
7555.891,4559.4634,115.176506,28360.582,34.38924252986908,0.3965683994117967,10.291640956090363,8.333582477798293
8152.094,5193.5605,115.176506,28360.582,34.38924252986908,0.36291700022104756,10.291640956090363,8.333582477798293
8734.4375,5724.4746,115.176506,28360.582,34.38924252986908,0.34460867113652144,10.291640956090363,8.333582477798293
9032.25,6168.656,115.176506,28360.582,34.38924252986908,0.317041047358078,10.291640956090363,8.333582477798293
9566.969,6535.512,115.176506,28360.582,34.38924252986908,0.31686702444630055,10.291640956090363,8.333582477798293
10046.094,6780.698,115.176506,28360.582,34.38924252986908,0.3250413543811156,10.291640956090363,8.333582477798293
10496.422,7014.9834,115.176506,28360.582,34.38924252986908,0.3316786043853801,10.291640956090363,8.333582477798293
10950.359,7293.252,115.176506,28360.582,34.38924252986908,0.33397142504642996,10.291640956090363,8.333582477798293
11440.267,7600.1973,115.176506,28360.582,34.38924252986908,0.3356625942384037,10.291640956090363,8.333582477798293
11799.578,7883.049,115.176506,28360.582,34.38924252986908,0.3319211076870715,10.291640956090363,8.333582477798293
12225.422,8154.33,115.176506,28360.582,34.38924252986908,0.33300216548762085,10.291640956090363,8.333582477798293
12647.8125,8424.319,115.176506,28360.582,34.38924252986908,0.33393074889432467,10.291640956090363,8.333582477798293
13113.827,8688.067,115.176506,28360.582,34.38924252986908,0.33748805745264143,10.291640956090363,8.333582477798293
13454.3125,8951.524,115.176506,28360.582,34.38924252986908,0.3346725074209478,10.291640956090363,8.333582477798293
13848.766,9203.864,115.176506,28360.582,34.38924252986908,0.3354018690185104,10.291640956090363,8.333582477798293
14262.625,9442.123,115.176506,28360.582,34.38924252986908,0.33798140244169644,10.291640956090363,8.333582477798293
14742.125,9674.833,115.176506,28360.582,34.38924252986908,0.3437287365288247,10.291640956090363,8.333582477798293
15076.906,9898.672,115.176506,28360.582,34.38924252986908,0.3434546849333676,10.291640956090363,8.333582477798293
15486.172,10118.522,115.176506,28360.582,34.38924252986908,0.34660922014814244,10.291640956090363,8.333582477798293
15888.3125,10335.316,115.176506,28360.582,34.38924252986908,0.34950196882142137,10.291640956090363,8.333582477798293
16359.75,10538.469,115.176506,28360.582,34.38924252986908,0.35582945949663053,10.291640956090363,8.333582477798293
16667.078,10732.709,115.176506,28360.582,34.38924252986908,0.35605335260325777,10.291640956090363,8.333582477798293
17063.062,10972.12,115.176506,28360.582,34.38924252986908,0.3569665280475451,10.291640956090363,8.333582477798293
17494.906,11365.333,115.176506,28360.582,34.38924252986908,0.35036330003716504,10.291640956090363,8.333582477798293
18436.36,11933.666,115.176506,28360.582,34.38924252986908,0.35271029639256346,10.291640956090363,8.333582477798293
19171.11,12618.249,115.176506,28360.582,34.38924252986908,0.34180915972001624,10.291640956090363,8.333582477798293
19771.938,13392.323,115.176506,28360.582,34.38924252986908,0.3226600751024001,10.291640956090363,8.333582477798293
20307.61,14147.664,115.176506,28360.582,34.38924252986908,0.30333190365582163,10.291640956090363,8.333582477798293
20871.719,14633.548,115.176506,28360.582,34.38924252986908,0.298881515221626,10.291640956090363,8.333582477798293
21231.156,14955.297,115.176506,28360.582,34.38924252986908,0.2955966693476323,10.291640956090363,8.333582477798293
21599.125,15255.839,115.176506,28360.582,34.38924252986908,0.2936825450105039,10.291640956090363,8.333582477798293
21951.14,15544.764,115.176506,28360.582,34.38924252986908,0.29184707491273804,10.291640956090363,8.333582477798293
22380.156,15787.008,115.176506,28360.582,34.38924252986908,0.2945979465022496,10.291640956090363,8.333582477798293
22679.516,15992.121,115.176506,28360.582,34.38924252986908,0.29486497860007244,10.291640956090363,8.333582477798293
23064.86,16182.262,115.176506,28360.582,34.38924252986908,0.29840189795212285,10.291640956090363,8.333582477798293
23433.469,16366.054,115.176506,28360.582,34.38924252986908,0.30159491110769815,10.291640956090363,8.333582477798293
23850.875,16550.023,115.176506,28360.582,34.38924252986908,0.3061041576042807,10.291640956090363,8.333582477798293
24158.14,16723.88,115.176506,28360.582,34.38924252986908,0.30773312846104867,10.291640956090363,8.333582477798293
24513.875,16893.92,115.176506,28360.582,34.38924252986908,0.3108425330552596,10.291640956090363,8.333582477798293
24836.984,17077.533,115.176506,28360.582,34.38924252986908,0.31241518696472975,10.291640956090363,8.333582477798293
25244.969,17266.71,115.176506,28360.582,34.38924252986908,0.31603362238234484,10.291640956090363,8.333582477798293
25520.031,17481.996,115.176506,28360.582,34.38924252986908,0.3149696409067842,10.291640956090363,8.333582477798293
25943.734,17767.783,115.176506,28360.582,34.38924252986908,0.3151416446067479,10.291640956090363,8.333582477798293
26452.828,18147.824,115.176506,28360.582,34.38924252986908,0.31395524138288733,10.291640956090363,8.333582477798293
26929.828,18507.889,115.176506,28360.582,34.38924252986908,0.3127364571359313,10.291640956090363,8.333582477798293
27334.688,18855.234,115.176506,28360.582,34.38924252986908,0.31020855259075936,10.291640956090363,8.333582477798293
27910.39,19160.652,115.176506,28360.582,34.38924252986908,0.31349393541258297,10.291640956090363,8.333582477798293
28453.234,19476.242,115.176506,28360.582,34.38924252986908,0.3154998830712882,10.291640956090363,8.333582477798293
29060.016,19822.666,115.176506,28360.582,34.38924252986908,0.31787146985741505,10.291640956090363,8.333582477798293
29335.969,20096.38,115.176506,28360.582,34.38924252986908,0.31495768897219656,10.291640956090363,8.333582477798293
29808.828,20315.877,115.176506,28360.582,34.38924252986908,0.31846106126681667,10.291640956090363,8.333582477798293
30239.61,20498.33,115.176506,28360.582,34.38924252986908,0.3221364296695625,10.291640956090363,8.333582477798293
30693.75,20679.316,115.176506,28360.582,34.38924252986908,0.3262694848299736,10.291640956090363,8.333582477798293
31005.828,20863.404,115.176506,28360.582,34.38924252986908,0.32711347040949856,10.291640956090363,8.333582477798293
31357.5,21026.287,115.176506,28360.582,34.38924252986908,0.3294654548353663,10.291640956090363,8.333582477798293
31773.031,21176.863,115.176506,28360.582,34.38924252986908,0.33349566177680684,10.291640956090363,8.333582477798293
32170.953,21330.79,115.176506,28360.582,34.38924252986908,0.33695498544914104,10.291640956090363,8.333582477798293
32438.156,21486.746,115.176506,28360.582,34.38924252986908,0.3376088949075897,10.291640956090363,8.333582477798293
32811.812,21643.246,115.176506,28360.582,34.38924252986908,0.34038248177211305,10.291640956090363,8.333582477798293
33181.75,21798.352,115.176506,28360.582,34.38924252986908,0.3430620145109888,10.291640956090363,8.333582477798293
33611.375,21951.572,115.176506,28360.582,34.38924252986908,0.34690050615305085,10.291640956090363,8.333582477798293
33861.625,22117.42,115.176506,28360.582,34.38924252986908,0.34682933852111353,10.291640956090363,8.333582477798293
34069.234,22317.113,115.176506,28360.582,34.38924252986908,0.3449482016531395,10.291640956090363,8.333582477798293
34358.5,22556.32,115.176506,28360.582,34.38924252986908,0.34350102594700005,10.291640956090363,8.333582477798293
34734.89,22801.29,115.176506,28360.582,34.38924252986908,0.34356233746529785,10.291640956090363,8.333582477798293
34957.75,23102.717,115.176506,28360.582,34.38924252986908,0.3391246004104955,10.291640956090363,8.333582477798293
35622.906,23514.852,115.176506,28360.582,34.38924252986908,0.33989517868081853,10.291640956090363,8.333582477798293
35924.594,23821.28,115.176506,28360.582,34.38924252986908,0.33690885970764206,10.291640956090363,8.333582477798293
36259.516,24114.076,115.176506,28360.582,34.38924252986908,0.33495869056829114,10.291640956090363,8.333582477798293
36456.5,24330.926,115.176506,28360.582,34.38924252986908,0.33260389779600347,10.291640956090363,8.333582477798293
36720.812,24495.854,115.176506,28360.582,34.38924252986908,0.3329163309351656,10.291640956090363,8.333582477798293
36959.656,24626.645,115.176506,28360.582,34.38924252986908,0.3336884683125839,10.291640956090363,8.333582477798293
37286.39,24729.979,115.176506,28360.582,34.38924252986908,0.33675587794903183,10.291640956090363,8.333582477798293
37597.97,24834.977,115.176506,28360.582,34.38924252986908,0.33945963040025834,10.291640956090363,8.333582477798293
37911.03,24946.186,115.176506,28360.582,34.38924252986908,0.34198079028715384,10.291640956090363,8.333582477798293
38198.92,25061.71,115.176506,28360.582,34.38924252986908,0.3439157442147579,10.291640956090363,8.333582477798293
38491.016,25180.396,115.176506,28360.582,34.38924252986908,0.3458110848515924,10.291640956090363,8.333582477798293
38636.67,25278.156,115.176506,28360.582,34.38924252986908,0.3457470325470596,10.291640956090363,8.333582477798293
38800.28,25377.72,115.176506,28360.582,34.38924252986908,0.34593977156865874,10.291640956090363,8.333582477798293
38967.656,25492.768,115.176506,28360.582,34.38924252986908,0.34579672947225776,10.291640956090363,8.333582477798293
39167.312,25629.03,115.176506,28360.582,34.38924252986908,0.34565256865214544,10.291640956090363,8.333582477798293
39300.688,25777.371,115.176506,28360.582,34.38924252986908,0.34409873435294575,10.291640956090363,8.333582477798293
39464.094,25891.94,115.176506,28360.582,34.38924252986908,0.3439114553092236,10.291640956090363,8.333582477798293
39619.406,26000.062,115.176506,28360.582,34.38924252986908,0.3437543712795694,10.291640956090363,8.333582477798293
39796.22,26129.314,115.176506,28360.582,34.38924252986908,0.34342221447162574,10.291640956090363,8.333582477798293
39922.484,26276.164,115.176506,28360.582,34.38924252986908,0.34182041377986394,10.291640956090363,8.333582477798293
40075.64,26414.756,115.176506,28360.582,34.38924252986908,0.34087750064627786,10.291640956090363,8.333582477798293
40228.42,26554.125,115.176506,28360.582,34.38924252986908,0.3399162830655541,10.291640956090363,8.333582477798293
40383.64,26699.002,115.176506,28360.582,34.38924252986908,0.33886588727514405,10.291640956090363,8.333582477798293
40505.125,26846.713,115.176506,28360.582,34.38924252986908,0.3372020701084122,10.291640956090363,8.333582477798293
40646.5,26993.896,115.176506,28360.582,34.38924252986908,0.33588633707699306,10.291640956090363,8.333582477798293
40790.08,27138.91,115.176506,28360.582,34.38924252986908,0.33466887047046734,10.291640956090363,8.333582477798293
40944.438,27282.67,115.176506,28360.582,34.38924252986908,0.33366602809397466,10.291640956090363,8.333582477798293
41069.156,27432.281,115.176506,28360.582,34.38924252986908,0.33204663373165016,10.291640956090363,8.333582477798293
41212.47,27606.633,115.176506,28360.582,34.38924252986908,0.3301388390455607,10.291640956090363,8.333582477798293
41354.64,27833.662,115.176506,28360.582,34.38924252986908,0.3269518970543571,10.291640956090363,8.333582477798293
41528.203,28119.469,115.176506,28360.582,34.38924252986908,0.3228825961961321,10.291640956090363,8.333582477798293
41632.53,28366.658,115.176506,28360.582,34.38924252986908,0.3186419850054753,10.291640956090363,8.333582477798293
41771.17,28597.156,115.176506,28360.582,34.38924252986908,0.31538532437563993,10.291640956090363,8.333582477798293
41901.25,28818.691,115.176506,28360.582,34.38924252986908,0.3122235971480565,10.291640956090363,8.333582477798293
42051.61,29046.064,115.176506,28360.582,34.38924252986908,0.30927581607458077,10.291640956090363,8.333582477798293
42169.656,29304.342,115.176506,28360.582,34.38924252986908,0.30508463241910255,10.291640956090363,8.333582477798293
42311.406,29653.049,115.176506,28360.582,34.38924252986908,0.29917126838091845,10.291640956090363,8.333582477798293
42538.17,30100.48,115.176506,28360.582,34.38924252986908,0.2923889297541478,10.291640956090363,8.333582477798293
42884.67,30549.79,115.176506,28360.582,34.38924252986908,0.2876291224812969,10.291640956090363,8.333582477798293
43101.516,30895.035,115.176506,28360.582,34.38924252986908,0.28320305485310543,10.291640956090363,8.333582477798293
43389.203,31285.936,115.176506,28360.582,34.38924252986908,0.2789465157956462,10.291640956090363,8.333582477798293
43663.156,31832.646,115.176506,28360.582,34.38924252986908,0.2709494934356097,10.291640956090363,8.333582477798293
43971.83,32425.713,115.176506,28360.582,34.38924252986908,0.26257986078814555,10.291640956090363,8.333582477798293
44248.438,33168.11,115.176506,28360.582,34.38924252986908,0.25041173204803296,10.291640956090363,8.333582477798293
44586.312,33969.977,115.176506,28360.582,34.38924252986908,0.23810749361822076,10.291640956090363,8.333582477798293
44955.188,34705.508,115.176506,28360.582,34.38924252986908,0.22799771185474743,10.291640956090363,8.333582477798293
45350.17,35227.96,115.176506,28360.582,34.38924252986908,0.2232011478678029,10.291640956090363,8.333582477798293
45542.656,35535.27,115.176506,28360.582,34.38924252986908,0.21973654764447653,10.291640956090363,8.333582477798293
